OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/21/2020,01:00,11963.25,1740.80,3998.59,1043.76,15451.99,3806.95,8224.44,1527.29,47757.07,N
07/21/2020,02:00,11497.15,1636.02,3794.98,985.42,14420.44,3571.86,7646.96,1473.14,45025.98,N
07/21/2020,03:00,11185.34,1593.72,3726.64,935.94,13564.39,3401.22,7201.08,1408.32,43016.67,N
07/21/2020,04:00,10986.74,1559.85,3712.57,894.41,13021.62,3281.33,6909.75,1330.00,41696.28,N
07/21/2020,05:00,10938.77,1535.74,3745.00,882.01,12763.23,3210.08,6780.07,1239.82,41094.72,N
07/21/2020,06:00,11208.21,1547.79,3784.25,886.87,12945.75,3217.93,6849.29,1192.29,41632.38,N
07/21/2020,07:00,11572.87,1640.27,3780.67,909.68,13340.96,3284.70,7039.98,1231.36,42800.50,N
07/21/2020,08:00,11811.22,1713.66,3745.95,949.64,13758.64,3327.80,7193.84,1258.89,43759.65,N
07/21/2020,09:00,12014.08,1789.12,3756.66,1015.85,14517.27,3600.74,7527.95,1320.60,45542.26,N
07/21/2020,10:00,12028.39,1903.89,3884.08,1116.23,15490.64,3964.98,8014.93,1393.38,47796.53,N
07/21/2020,11:00,12099.00,2037.39,3952.73,1208.15,16539.15,4382.85,8578.50,1527.67,50325.44,N
07/21/2020,12:00,12450.07,2169.28,4085.24,1289.46,17580.43,4802.26,9261.23,1636.99,53274.96,N
07/21/2020,13:00,12925.73,2242.85,4181.56,1368.30,18787.73,5172.05,9910.43,1751.74,56340.38,N
07/21/2020,14:00,13755.00,2353.07,4268.30,1419.15,19924.13,5441.02,10467.16,1836.65,59464.48,N
07/21/2020,15:00,14355.95,2378.63,4315.81,1461.25,20853.75,5597.06,10982.62,1889.31,61834.37,N
07/21/2020,16:00,15057.00,2373.76,4310.23,1435.40,21461.07,5663.08,11347.56,1986.17,63634.27,N
07/21/2020,17:00,15779.56,2383.66,4273.15,1416.42,21655.35,5657.43,11580.47,2078.09,64824.13,N
07/21/2020,18:00,16088.13,2356.44,4199.07,1397.15,21606.35,5555.84,11654.71,2134.33,64992.01,N
07/21/2020,19:00,15941.67,2321.06,4262.79,1308.49,21195.16,5379.31,11503.70,2025.98,63938.15,N
07/21/2020,20:00,15508.48,2238.01,4243.01,1253.92,20380.50,5154.02,11231.13,1850.82,61859.90,N
07/21/2020,21:00,15059.91,2179.66,4154.42,1206.37,19430.01,4967.23,10763.80,1783.93,59545.33,N
07/21/2020,22:00,14654.74,2121.27,4118.07,1170.20,18716.29,4839.23,10427.21,1719.71,57766.72,N
07/21/2020,23:00,13862.30,1975.76,4028.82,1101.83,17405.67,4560.14,9748.75,1663.15,54346.42,N
07/21/2020,24:00,13107.03,1876.44,3897.11,1031.36,16025.17,4264.84,9017.24,1601.21,50820.41,N
