OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/02/2020,01:00,9854.27,1531.89,3615.76,928.90,11528.07,2579.98,5840.50,1403.13,37282.52,N
12/02/2020,02:00,9605.53,1487.99,3677.49,908.22,11267.61,2484.49,5702.40,1316.32,36450.06,N
12/02/2020,03:00,9419.42,1453.16,3657.88,916.79,11107.34,2426.05,5643.10,1328.93,35952.66,N
12/02/2020,04:00,9369.83,1445.33,3669.95,921.82,11136.53,2411.95,5631.80,1362.95,35950.16,N
12/02/2020,05:00,9499.83,1436.43,3717.68,931.45,11460.66,2436.94,5878.54,1400.49,36762.01,N
12/02/2020,06:00,9893.35,1605.34,3750.56,979.24,12288.40,2559.61,6299.40,1486.59,38862.49,N
12/02/2020,07:00,10546.50,1768.68,3810.19,1061.39,13407.41,2788.50,6865.91,1606.38,41854.95,N
12/02/2020,08:00,10883.12,1785.25,3868.88,1100.53,13934.51,2887.92,7055.53,1650.61,43166.34,N
12/02/2020,09:00,11134.07,1790.41,3857.11,1123.07,13949.21,2877.11,6872.83,1622.01,43225.82,N
12/02/2020,10:00,11333.57,1771.55,3802.68,1193.80,13971.78,2844.94,6638.75,1463.41,43020.48,N
12/02/2020,11:00,11435.12,1798.40,3817.49,1206.44,13805.36,2840.67,6454.78,1294.92,42653.17,N
12/02/2020,12:00,11478.79,1774.18,3808.64,1180.13,13530.72,2880.86,6217.53,1279.32,42150.18,N
12/02/2020,13:00,11481.08,1747.64,3819.26,1108.58,13322.60,2936.89,6100.03,1261.48,41777.55,N
12/02/2020,14:00,11442.82,1724.55,3864.42,1103.30,13042.32,2984.39,5953.09,1185.91,41300.80,N
12/02/2020,15:00,11367.33,1725.07,3906.43,1113.30,12674.30,3027.85,5842.64,1124.37,40781.28,N
12/02/2020,16:00,11230.45,1705.09,3920.31,1077.82,12462.36,3053.61,5848.36,1153.05,40451.04,N
12/02/2020,17:00,11291.84,1734.75,3954.16,1081.49,12624.81,3057.50,5982.44,1223.37,40950.37,N
12/02/2020,18:00,11600.70,1881.88,3942.41,1101.90,13790.44,3071.30,6407.36,1367.41,43163.39,N
12/02/2020,19:00,11639.61,1908.13,4000.07,1125.31,14625.72,3212.92,6896.37,1466.93,44875.06,N
12/02/2020,20:00,11472.58,1867.47,3948.72,1118.41,14640.14,3177.31,6908.22,1520.75,44653.60,N
12/02/2020,21:00,11200.39,1809.00,3999.84,1096.04,14565.77,3127.03,6900.02,1500.66,44198.75,N
12/02/2020,22:00,10833.94,1758.23,4010.26,1066.23,14295.12,3043.19,6781.33,1471.54,43259.84,N
12/02/2020,23:00,10362.92,1659.14,3978.71,993.47,13673.82,2888.24,6504.30,1430.49,41491.09,N
12/02/2020,24:00,9894.51,1600.66,3926.25,947.95,13076.19,2730.42,6219.59,1382.73,39778.29,N
