OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
01/31/2021,01:00,9785.29,1241.47,3718.12,761.87,9409.32,2574.47,4889.72,1114.75,33495.00,N
01/31/2021,02:00,9531.18,1257.80,3649.16,752.42,9375.93,2439.61,4745.30,1245.54,32996.96,N
01/31/2021,03:00,9318.80,1238.88,3703.15,765.53,9478.16,2363.36,4691.61,1245.43,32804.93,N
01/31/2021,04:00,9137.81,1263.39,3826.18,787.45,9738.60,2320.53,4707.71,1124.30,32905.96,N
01/31/2021,05:00,9013.42,1283.51,3801.53,820.88,10077.27,2293.51,4763.22,1184.79,33238.12,N
01/31/2021,06:00,8956.21,1365.03,3783.61,843.88,10621.74,2285.84,4957.41,1237.72,34051.44,N
01/31/2021,07:00,9128.35,1473.02,3795.70,880.97,11309.06,2332.00,5255.71,1320.96,35495.78,N
01/31/2021,08:00,9222.22,1512.36,3838.74,922.96,12077.10,2356.63,5558.05,1389.40,36877.46,N
01/31/2021,09:00,9516.74,1623.49,3804.83,975.88,12663.35,2430.07,5752.16,1404.27,38170.79,N
01/31/2021,10:00,9880.20,1664.56,3737.54,1056.32,13020.57,2547.34,5810.02,1370.66,39087.22,N
01/31/2021,11:00,10088.69,1627.45,3714.01,1052.90,13017.82,2667.33,5723.41,1313.29,39204.90,N
01/31/2021,12:00,10240.09,1528.79,3722.76,1025.59,12655.30,2782.47,5629.61,1196.82,38781.43,N
01/31/2021,13:00,10292.91,1512.41,3682.50,976.07,12214.96,2853.60,5522.47,1130.90,38185.81,N
01/31/2021,14:00,10283.93,1438.45,3630.82,929.89,11702.70,2895.66,5436.11,1124.42,37441.97,N
01/31/2021,15:00,10238.62,1405.94,3584.28,898.83,11305.55,2914.26,5391.02,1110.47,36848.97,N
01/31/2021,16:00,10217.72,1384.02,3606.11,860.61,11080.38,2908.64,5418.71,1072.23,36548.42,N
01/31/2021,17:00,10207.22,1407.02,3616.36,836.13,11131.95,2907.89,5540.35,1100.86,36747.76,N
01/31/2021,18:00,10328.66,1505.14,3626.64,807.42,11564.76,2907.47,5762.79,1132.35,37635.22,N
01/31/2021,19:00,10838.78,1617.93,3748.72,876.99,12518.68,2987.78,6163.97,1171.67,39924.52,N
01/31/2021,20:00,10974.10,1645.79,3796.26,901.62,12844.89,3048.58,6285.08,1234.82,40731.13,N
01/31/2021,21:00,10875.87,1643.58,3817.74,902.32,12828.26,3040.59,6202.73,1237.29,40548.40,N
01/31/2021,22:00,10661.96,1616.04,3863.06,880.94,12618.20,2970.24,6046.05,1212.97,39869.45,N
01/31/2021,23:00,10281.53,1569.88,3839.13,845.23,12070.99,2821.67,5749.21,1226.50,38404.15,N
01/31/2021,24:00,9880.74,1511.60,3813.33,819.71,11553.36,2647.32,5480.91,1208.13,36915.11,N
