OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/22/2020,01:00,12461.03,1564.25,3854.47,941.00,13885.86,3851.78,8076.80,1507.27,46142.45,N
08/22/2020,02:00,11909.36,1466.57,3802.97,891.28,13038.42,3633.03,7553.86,1406.88,43702.37,N
08/22/2020,03:00,11488.41,1402.11,3755.12,842.00,12389.07,3452.89,7093.93,1293.08,41716.60,N
08/22/2020,04:00,11212.07,1321.49,3717.19,813.98,11893.89,3304.76,6784.28,1236.25,40283.91,N
08/22/2020,05:00,11066.60,1258.72,3746.90,787.45,11587.58,3210.19,6602.28,1161.59,39421.31,N
08/22/2020,06:00,11039.36,1259.78,3752.50,784.15,11479.52,3169.37,6591.75,1122.89,39199.31,N
08/22/2020,07:00,11115.16,1286.06,3729.36,790.17,11497.44,3162.14,6592.28,1135.22,39307.82,N
08/22/2020,08:00,11159.80,1316.57,3713.09,793.24,11514.97,3140.12,6570.83,1143.64,39352.26,N
08/22/2020,09:00,11987.21,1427.56,3740.43,843.59,12363.79,3352.58,6696.10,1170.75,41582.01,N
08/22/2020,10:00,13061.85,1542.97,3843.67,935.11,13729.13,3725.69,6804.16,1241.91,44884.48,N
08/22/2020,11:00,14138.00,1687.47,4011.90,1048.06,15243.32,4139.56,6904.82,1255.47,48428.60,N
08/22/2020,12:00,15048.75,1886.38,4140.11,1162.00,16819.45,4528.47,6947.77,1293.87,51826.79,N
08/22/2020,13:00,15812.47,2039.05,4138.84,1242.49,18275.79,4842.98,7196.54,1421.42,54969.57,N
08/22/2020,14:00,16334.97,2152.45,4268.51,1304.81,19375.11,5035.37,7611.51,1485.35,57568.07,N
08/22/2020,15:00,16335.63,2240.13,4320.12,1377.91,20288.74,5129.45,8210.43,1587.89,59490.31,N
08/22/2020,16:00,16018.46,2295.62,4369.05,1428.26,20938.94,5192.80,8830.02,1651.43,60724.59,N
08/22/2020,17:00,15404.64,2313.39,4385.90,1456.62,21325.46,5207.29,9400.53,1731.94,61225.77,N
08/22/2020,18:00,14606.20,2301.23,4352.16,1434.92,21337.93,5167.16,9741.49,1804.01,60745.12,N
08/22/2020,19:00,14058.41,2253.05,4328.16,1403.28,20813.65,5023.37,9749.33,1796.34,59425.59,N
08/22/2020,20:00,13562.46,2122.92,4275.67,1307.27,19680.72,4787.05,9402.25,1768.88,56907.23,N
08/22/2020,21:00,13506.46,2025.95,4243.87,1245.86,18572.25,4618.33,8939.37,1674.62,54826.71,N
08/22/2020,22:00,13081.80,1902.51,4123.58,1185.43,17541.62,4430.61,8470.13,1651.83,52387.50,N
08/22/2020,23:00,12523.56,1765.03,3989.85,1111.78,16225.59,4175.35,7885.98,1597.42,49274.56,N
08/22/2020,24:00,11819.19,1601.78,3904.65,1035.01,15022.64,3929.14,7257.47,1501.58,46071.46,N
