OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/27/2021,01:00,12677.76,1566.58,3995.10,770.65,13144.07,3504.67,7191.34,1294.09,44144.26,N
05/27/2021,02:00,12084.56,1494.78,3963.71,751.20,12263.07,3322.95,6702.21,1203.79,41786.28,N
05/27/2021,03:00,11637.93,1460.35,3922.51,732.16,11601.36,3203.89,6356.49,1192.64,40107.35,N
05/27/2021,04:00,11397.85,1431.04,3914.62,739.58,11167.68,3094.43,6149.57,1118.78,39013.55,N
05/27/2021,05:00,11383.42,1458.65,3911.04,725.69,11153.71,3041.21,6113.74,1112.97,38900.43,N
05/27/2021,06:00,11703.56,1496.43,3902.69,733.64,11517.99,3073.54,6258.57,1147.31,39833.74,N
05/27/2021,07:00,12207.24,1530.79,3953.32,762.99,12292.96,3209.76,6684.08,1167.08,41808.22,N
05/27/2021,08:00,12555.04,1552.36,3977.05,783.31,12800.99,3294.63,6892.31,1228.63,43084.32,N
05/27/2021,09:00,13210.52,1600.39,3973.83,896.21,13587.86,3521.95,7126.61,1265.96,45183.33,N
05/27/2021,10:00,14032.07,1752.46,3927.58,967.97,14419.26,3851.60,7485.01,1401.40,47837.35,N
05/27/2021,11:00,14970.60,1890.61,3955.63,981.04,15167.88,4157.02,7849.04,1499.56,50471.37,N
05/27/2021,12:00,15872.53,2007.44,4084.19,1016.80,15991.63,4481.66,8269.39,1568.10,53291.73,N
05/27/2021,13:00,16668.03,2134.09,4169.06,1033.67,16745.96,4744.40,8768.67,1507.01,55770.88,N
05/27/2021,14:00,17412.73,2207.45,4297.63,1067.64,17479.03,4980.83,9254.48,1545.21,58245.00,N
05/27/2021,15:00,17910.47,2283.88,4351.03,1119.50,18090.67,5125.27,9650.13,1581.10,60112.05,N
05/27/2021,16:00,18274.49,2378.43,4332.34,1175.50,18476.23,5259.40,9990.67,1731.45,61618.51,N
05/27/2021,17:00,18312.49,2517.47,4259.49,1156.87,18556.01,5283.10,10217.08,1817.08,62119.58,N
05/27/2021,18:00,18023.34,2476.05,4070.83,1162.35,18470.30,5189.98,10327.08,1837.20,61557.13,N
05/27/2021,19:00,17323.00,2431.66,4074.74,1102.28,17831.95,5039.72,10161.73,1799.34,59764.41,N
05/27/2021,20:00,16556.84,2263.79,4212.96,1080.58,17248.02,4791.79,9776.95,1545.02,57475.96,N
05/27/2021,21:00,16111.37,2128.24,4129.34,1061.63,16843.04,4653.86,9541.73,1624.52,56093.73,N
05/27/2021,22:00,15601.05,2054.53,4062.32,1013.07,16444.98,4521.10,9213.56,1799.01,54709.61,N
05/27/2021,23:00,14778.36,1944.75,3980.41,975.69,15481.26,4255.48,8605.35,1513.99,51535.28,N
05/27/2021,24:00,13853.91,1815.98,3960.33,883.56,14313.10,3928.76,7879.40,1418.59,48053.63,N
