OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
02/09/2021,01:00,9424.59,1248.27,3747.77,973.68,11317.82,2475.35,4885.47,1005.94,35078.89,N
02/09/2021,02:00,9224.95,1210.62,3729.60,992.27,11334.97,2369.75,4713.13,1040.38,34615.66,N
02/09/2021,03:00,9118.23,1207.91,3695.62,1013.81,11577.94,2301.74,4565.36,1120.96,34601.58,N
02/09/2021,04:00,9094.84,1223.47,3703.68,1048.72,11972.92,2276.80,4538.78,1148.05,35007.25,N
02/09/2021,05:00,9245.73,1289.31,3757.61,1095.11,12783.28,2292.52,4614.15,1160.41,36238.11,N
02/09/2021,06:00,9653.02,1396.71,3846.68,1161.62,14100.68,2398.05,4931.55,1217.39,38705.70,N
02/09/2021,07:00,10222.85,1546.98,3926.88,1263.47,15790.56,2574.09,5439.05,1321.19,42085.07,N
02/09/2021,08:00,10622.95,1682.01,4006.18,1312.67,17080.40,2721.45,5887.89,1406.04,44719.58,N
02/09/2021,09:00,10895.17,1730.42,3982.03,1341.65,17538.83,2797.97,6095.07,1423.34,45804.48,N
02/09/2021,10:00,11106.60,1771.26,3983.26,1346.72,17806.34,2876.32,6186.99,1415.39,46492.89,N
02/09/2021,11:00,11325.23,1805.80,3960.07,1348.29,17989.18,3001.66,6264.52,1418.14,47112.88,N
02/09/2021,12:00,11466.13,1813.10,3930.08,1355.52,17883.36,3141.07,6258.96,1401.90,47250.12,N
02/09/2021,13:00,11506.43,1830.51,3860.29,1342.81,17519.51,3255.21,6233.40,1376.45,46924.60,N
02/09/2021,14:00,11593.25,1765.36,3818.63,1317.46,17135.87,3379.30,6166.68,1356.19,46532.73,N
02/09/2021,15:00,11595.60,1729.18,3775.09,1284.80,16669.21,3462.72,6141.97,1327.13,45985.71,N
02/09/2021,16:00,11561.39,1648.12,3746.03,1252.02,16420.52,3534.30,6183.76,1322.68,45668.82,N
02/09/2021,17:00,11457.52,1723.73,3756.68,1249.24,16678.05,3540.39,6254.55,1352.83,46013.00,N
02/09/2021,18:00,11433.95,1816.40,3748.49,1280.37,17361.27,3452.15,6404.06,1353.47,46850.16,N
02/09/2021,19:00,11594.28,1933.99,3830.51,1318.23,18163.61,3454.48,6683.05,1427.32,48405.48,N
02/09/2021,20:00,11483.10,1954.25,3899.28,1314.91,18226.62,3473.54,6744.12,1484.58,48580.40,N
02/09/2021,21:00,11211.35,1920.88,3932.28,1301.99,17959.70,3354.08,6573.50,1458.82,47712.59,N
02/09/2021,22:00,10820.78,1857.78,3973.44,1254.54,17397.22,3218.63,6296.20,1405.75,46224.35,N
02/09/2021,23:00,10303.75,1749.08,3972.23,1193.23,16497.93,3014.62,5898.46,1351.60,43980.91,N
02/09/2021,24:00,9830.94,1657.82,3945.88,1162.62,15724.67,2797.86,5507.05,1319.00,41945.85,N
