OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
11/22/2020,01:00,9750.51,1172.28,3669.63,648.75,9008.17,2606.11,5133.62,876.62,32865.70,N
11/22/2020,02:00,9474.56,1131.37,3652.59,644.90,8589.34,2482.99,4910.91,828.30,31714.97,N
11/22/2020,03:00,9280.74,1114.17,3586.12,638.64,8313.78,2399.91,4691.89,856.43,30881.68,N
11/22/2020,04:00,9161.21,1080.42,3543.44,639.96,8127.08,2344.32,4611.22,880.17,30387.82,N
11/22/2020,05:00,9112.88,1083.16,3557.25,647.77,8108.70,2309.56,4580.01,863.95,30263.27,N
11/22/2020,06:00,9144.96,1081.05,3548.19,661.20,8194.09,2297.82,4614.74,903.71,30445.75,N
11/22/2020,07:00,9259.07,1094.28,3481.02,691.49,8503.89,2321.59,4727.02,1001.09,31079.45,N
11/22/2020,08:00,9310.14,1122.78,3451.23,734.70,8770.59,2320.17,4871.52,1088.11,31669.24,N
11/22/2020,09:00,9721.62,1238.87,3449.54,764.19,9412.68,2499.07,5166.74,1186.09,33438.80,N
11/22/2020,10:00,10350.29,1344.02,3438.25,794.72,9993.37,2755.27,5511.91,1268.88,35456.70,N
11/22/2020,11:00,10948.21,1416.93,3444.44,818.32,10452.98,2982.53,5840.09,1297.10,37200.59,N
11/22/2020,12:00,11574.22,1494.42,3515.04,815.97,10696.29,3176.46,6157.09,1291.75,38721.23,N
11/22/2020,13:00,12129.81,1537.03,3556.45,828.20,10744.72,3353.02,6440.68,1249.84,39839.77,N
11/22/2020,14:00,12528.91,1562.44,3536.00,830.06,10699.24,3503.64,6640.52,1264.21,40565.02,N
11/22/2020,15:00,12600.31,1552.85,3560.96,821.20,10694.86,3603.85,6797.98,1250.82,40882.84,N
11/22/2020,16:00,12468.94,1532.52,3562.91,811.55,10680.52,3596.99,6814.66,1248.39,40716.49,N
11/22/2020,17:00,12389.38,1531.40,3553.54,816.58,10796.55,3489.14,6762.78,1287.03,40626.41,N
11/22/2020,18:00,12431.92,1599.58,3604.35,860.20,11365.47,3372.46,6820.57,1286.72,41341.27,N
11/22/2020,19:00,12415.65,1616.43,3662.22,880.39,11725.72,3435.95,6948.66,1283.84,41968.86,N
11/22/2020,20:00,12104.77,1579.96,3653.72,873.21,11599.82,3347.57,6733.70,1260.47,41153.23,N
11/22/2020,21:00,11753.66,1531.00,3644.86,857.88,11329.04,3232.80,6425.50,1210.78,39985.51,N
11/22/2020,22:00,11379.55,1469.10,3632.77,845.89,10970.47,3100.57,6124.01,1151.30,38673.65,N
11/22/2020,23:00,10887.80,1381.39,3606.17,822.48,10453.27,2918.75,5670.74,1128.08,36868.68,N
11/22/2020,24:00,10317.87,1267.64,3593.65,783.81,9908.35,2721.58,5171.68,1052.50,34817.08,N
