OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/07/2021,01:00,11198.55,1234.23,4027.49,1001.16,10653.75,3111.12,6174.89,1245.30,38646.51,N
10/07/2021,02:00,10703.27,1168.89,4010.79,953.77,9983.45,2927.18,5782.66,1164.55,36694.55,N
10/07/2021,03:00,10406.91,1125.12,4055.64,890.04,9511.36,2801.90,5526.43,1053.96,35371.36,N
10/07/2021,04:00,10240.68,1106.07,4081.67,854.33,9258.69,2725.57,5385.94,966.44,34619.39,N
10/07/2021,05:00,10251.62,1107.10,4042.65,837.43,9267.66,2702.40,5413.98,920.44,34543.29,N
10/07/2021,06:00,10624.49,1160.68,4060.00,855.08,9698.76,2763.12,5599.80,931.98,35693.91,N
10/07/2021,07:00,11172.76,1263.99,4079.78,929.97,10603.64,2982.63,6056.37,982.78,38071.93,N
10/07/2021,08:00,11413.18,1293.11,4091.53,965.38,11087.25,3054.20,6320.01,1034.89,39259.55,N
10/07/2021,09:00,11786.45,1349.04,4090.00,986.32,11363.86,3117.13,6403.23,1052.29,40148.31,N
10/07/2021,10:00,12514.68,1444.41,4090.00,1054.47,12008.65,3338.70,6724.96,1083.85,42259.72,N
10/07/2021,11:00,13375.70,1559.47,4088.03,1123.64,12903.42,3621.55,7213.88,1145.67,45031.38,N
10/07/2021,12:00,14240.32,1686.27,4186.35,1186.16,13929.99,3969.53,7706.35,1218.82,48123.80,N
10/07/2021,13:00,15031.91,1828.10,4315.10,1271.54,15015.25,4277.22,8240.41,1310.90,51290.43,N
10/07/2021,14:00,15924.62,1968.93,4386.74,1372.23,16173.43,4563.40,8807.19,1453.22,54649.76,N
10/07/2021,15:00,16639.97,2072.71,4405.58,1459.00,17260.74,4769.39,9346.10,1599.90,57553.39,N
10/07/2021,16:00,17119.06,2179.61,4447.53,1526.93,18106.67,4906.86,9779.78,1686.85,59753.29,N
10/07/2021,17:00,17293.57,2199.76,4560.13,1566.11,18675.75,4945.98,10135.20,1691.78,61068.28,N
10/07/2021,18:00,16967.60,2209.43,4589.64,1531.17,18550.32,4857.77,10215.09,1665.05,60586.06,N
10/07/2021,19:00,16001.92,2096.05,4592.15,1420.41,17754.59,4613.03,9910.79,1584.68,57973.60,N
10/07/2021,20:00,15398.12,2017.66,4622.47,1364.48,17063.45,4417.20,9484.77,1470.04,55838.19,N
10/07/2021,21:00,14810.37,1901.21,4601.99,1307.86,16469.60,4261.62,9058.51,1405.24,53816.39,N
10/07/2021,22:00,14073.60,1785.54,4515.61,1225.67,15535.50,4007.85,8504.81,1372.36,51020.93,N
10/07/2021,23:00,13177.79,1649.40,4323.19,1156.69,14381.68,3723.23,7774.21,1399.55,47585.74,N
10/07/2021,24:00,12291.67,1493.59,4191.69,1076.32,13142.72,3410.87,7067.77,1398.75,44073.37,N
