OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/31/2020,01:00,9321.31,1302.35,3530.40,673.78,9848.32,2413.92,5095.19,989.75,33175.01,N
10/31/2020,02:00,9130.67,1293.07,3543.84,672.69,9640.34,2321.33,4999.38,1064.74,32666.06,N
10/31/2020,03:00,9041.14,1277.40,3553.04,682.57,9587.89,2277.09,4979.99,1114.16,32513.28,N
10/31/2020,04:00,9000.26,1296.79,3530.06,685.19,9647.00,2276.49,5026.18,1116.30,32578.26,N
10/31/2020,05:00,9055.58,1317.76,3550.33,646.03,9870.41,2291.79,5118.27,1107.34,32957.52,N
10/31/2020,06:00,9223.81,1371.14,3616.68,653.50,10289.22,2354.11,5337.43,1140.33,33986.22,N
10/31/2020,07:00,9550.91,1476.79,3638.94,673.13,10978.44,2446.73,5680.46,1197.15,35642.56,N
10/31/2020,08:00,9854.92,1587.90,3655.11,715.48,11665.32,2530.02,6109.90,1242.62,37361.27,N
10/31/2020,09:00,10120.36,1629.64,3681.05,800.87,12121.84,2600.48,6370.12,1242.50,38566.86,N
10/31/2020,10:00,10287.38,1588.82,3686.68,825.28,12078.61,2634.42,6240.76,1174.90,38516.86,N
10/31/2020,11:00,10364.44,1472.99,3687.74,812.01,11796.46,2645.20,5942.56,1064.08,37785.47,N
10/31/2020,12:00,10366.13,1404.74,3681.79,771.70,11390.86,2672.93,5709.22,1036.03,37033.39,N
10/31/2020,13:00,10363.01,1345.37,3602.25,747.90,10977.13,2732.87,5550.33,1040.65,36359.52,N
10/31/2020,14:00,10400.17,1309.62,3539.51,782.13,10604.79,2842.58,5472.90,1039.68,35991.36,N
10/31/2020,15:00,10486.40,1287.79,3489.68,782.53,10385.78,2976.42,5501.58,1058.34,35968.52,N
10/31/2020,16:00,10640.71,1289.77,3518.67,769.58,10362.06,3083.95,5570.57,1055.74,36291.04,N
10/31/2020,17:00,10769.44,1284.15,3568.26,785.56,10385.44,3149.18,5707.49,1020.45,36669.97,N
10/31/2020,18:00,10751.50,1271.74,3564.54,746.28,10423.42,3129.34,5807.26,1065.18,36759.28,N
10/31/2020,19:00,10546.82,1262.54,3533.15,736.72,10407.83,3025.77,5753.61,1085.64,36352.08,N
10/31/2020,20:00,10553.21,1277.79,3574.48,696.27,10492.09,2980.14,5754.77,1109.53,36438.28,N
10/31/2020,21:00,10321.85,1258.73,3542.62,735.81,10312.18,2858.35,5615.43,1092.18,35737.16,N
10/31/2020,22:00,10134.83,1245.87,3397.19,721.39,10053.30,2749.73,5448.63,1170.35,34921.28,N
10/31/2020,23:00,9825.49,1203.14,3318.58,703.29,9743.46,2650.56,5251.06,1209.61,33905.19,N
10/31/2020,24:00,9431.58,1157.27,3276.21,679.38,9342.50,2522.39,5007.80,1184.76,32601.90,N
