OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/25/2020,01:00,11079.75,1674.80,3752.20,875.92,12334.19,3343.22,6620.76,1458.63,41139.47,N
12/25/2020,02:00,10939.95,1668.82,3737.98,875.00,12238.79,3386.40,6522.74,1489.03,40858.70,N
12/25/2020,03:00,10840.40,1674.75,3753.61,874.78,12243.84,3411.98,6477.78,1471.74,40748.89,N
12/25/2020,04:00,10829.13,1694.95,3761.29,889.08,12392.04,3433.69,6498.47,1471.24,40969.88,N
12/25/2020,05:00,10941.32,1736.20,3788.22,900.99,12711.44,3485.14,6633.83,1454.22,41651.37,N
12/25/2020,06:00,11182.48,1803.83,3798.31,917.94,13233.39,3590.65,6878.25,1484.70,42889.55,N
12/25/2020,07:00,11490.26,1887.12,3823.64,965.60,13842.09,3729.79,7193.64,1522.81,44454.95,N
12/25/2020,08:00,11618.70,1944.22,3815.45,1024.58,14375.59,3826.33,7460.03,1610.50,45675.39,N
12/25/2020,09:00,11619.74,1933.48,3762.46,1032.93,14332.33,3821.67,7384.47,1606.53,45493.61,N
12/25/2020,10:00,11371.50,1808.75,3689.42,1010.83,13599.02,3640.07,6948.57,1434.71,43502.87,N
12/25/2020,11:00,11046.34,1682.68,3705.21,988.56,12822.59,3368.68,6426.00,1251.46,41291.53,N
12/25/2020,12:00,10733.55,1561.49,3662.52,976.42,12099.59,3105.96,5983.55,1147.00,39270.07,N
12/25/2020,13:00,10407.09,1436.32,3568.12,929.67,11408.15,2892.67,5655.00,1129.63,37426.65,N
12/25/2020,14:00,10163.01,1331.17,3500.40,885.54,10815.10,2724.11,5423.31,1112.32,35954.95,N
12/25/2020,15:00,9961.03,1267.70,3464.75,839.68,10365.09,2632.11,5290.28,1089.82,34910.46,N
12/25/2020,16:00,9858.13,1242.83,3430.80,805.51,10100.07,2587.35,5262.27,1133.69,34420.65,N
12/25/2020,17:00,9791.45,1258.42,3431.97,771.63,10083.16,2558.51,5341.53,1136.60,34373.29,N
12/25/2020,18:00,10085.19,1359.21,3505.33,773.48,10690.95,2584.99,5583.29,1144.95,35727.39,N
12/25/2020,19:00,10483.88,1470.30,3591.59,823.74,11333.11,2769.04,5931.39,1253.51,37656.56,N
12/25/2020,20:00,10592.02,1527.19,3580.63,844.60,11454.70,2821.78,5939.35,1335.49,38095.75,N
12/25/2020,21:00,10619.91,1569.31,3656.98,868.04,11576.44,2860.83,5944.42,1304.61,38400.55,N
12/25/2020,22:00,10580.93,1580.22,3734.86,867.94,11651.08,2914.46,5953.65,1276.33,38559.47,N
12/25/2020,23:00,10516.71,1568.12,3775.96,856.19,11546.19,2960.66,5899.52,1255.76,38379.09,N
12/25/2020,24:00,10330.30,1542.53,3748.46,830.17,11300.59,2927.95,5798.67,1301.43,37780.10,N
