OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/27/2021,01:00,12268.18,1557.70,3851.30,912.43,12653.16,3915.99,7113.49,1305.59,43577.84,N
10/27/2021,02:00,11851.23,1479.18,3859.31,919.80,12039.16,3795.34,6778.56,1217.50,41940.09,N
10/27/2021,03:00,11531.52,1405.62,3857.41,921.48,11653.03,3706.70,6608.15,1177.10,40861.01,N
10/27/2021,04:00,11437.71,1404.35,3828.14,882.88,10970.66,3642.63,6549.93,1222.86,39939.15,N
10/27/2021,05:00,11597.85,1422.80,3795.73,881.97,10382.36,3631.14,6645.08,1192.95,39549.86,N
10/27/2021,06:00,12195.72,1523.10,3789.96,898.31,10497.73,3691.44,6366.38,1186.63,40149.27,N
10/27/2021,07:00,12845.98,1631.09,3868.69,956.05,11275.38,3882.89,6307.55,1332.25,42099.88,N
10/27/2021,08:00,13252.65,1575.33,3907.98,989.15,11814.05,3907.66,6439.40,1360.55,43246.77,N
10/27/2021,09:00,13199.45,1535.32,3896.51,1039.02,11923.53,3859.50,6361.17,1348.54,43163.04,N
10/27/2021,10:00,12746.14,1578.22,3926.51,1038.93,12027.73,3964.82,6360.96,1226.98,42870.29,N
10/27/2021,11:00,12266.02,1516.22,3944.23,1036.64,12241.11,4062.54,6441.24,1287.73,42795.74,N
10/27/2021,12:00,11996.79,1556.11,4016.57,988.33,12466.49,4255.76,6596.80,1275.31,43152.15,N
10/27/2021,13:00,12190.01,1589.31,4034.31,998.19,12777.34,4311.98,6732.79,1276.40,43910.34,N
10/27/2021,14:00,12703.29,1668.19,4036.58,977.41,12987.92,4381.55,6872.36,1299.34,44926.63,N
10/27/2021,15:00,13206.51,1713.24,4015.92,993.50,12901.08,4486.68,6994.04,1333.59,45644.56,N
10/27/2021,16:00,13614.28,1739.31,4023.55,1000.34,12819.54,4574.64,7149.28,1363.80,46284.73,N
10/27/2021,17:00,13740.34,1732.65,4026.16,1033.95,12722.62,4524.64,7357.35,1436.18,46573.89,N
10/27/2021,18:00,13428.63,1680.61,3997.10,1048.86,12464.02,4456.43,7385.81,1472.90,45934.37,N
10/27/2021,19:00,12768.25,1637.58,3985.71,1049.63,12402.41,4325.56,7229.51,1475.53,44874.19,N
10/27/2021,20:00,12639.09,1624.51,3971.06,1041.48,12360.45,4110.82,7243.96,1398.61,44389.99,N
10/27/2021,21:00,12269.00,1574.85,3967.87,1006.78,12066.37,3863.44,7002.22,1379.37,43129.90,N
10/27/2021,22:00,11817.38,1481.22,3989.31,949.98,11530.81,3551.20,6593.38,1272.03,41185.30,N
10/27/2021,23:00,11129.68,1382.29,3966.05,897.42,10730.26,3313.98,6062.59,1219.61,38701.89,N
10/27/2021,24:00,10329.08,1337.08,3859.25,854.03,9846.24,3047.84,5533.38,1143.86,35950.77,N
