OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/09/2021,01:00,12767.01,1519.49,4079.50,1089.23,12461.54,3578.53,7183.38,1536.54,44215.23,N
09/09/2021,02:00,12143.39,1404.39,4059.93,1033.28,11589.48,3360.47,6650.20,1427.95,41669.08,N
09/09/2021,03:00,11766.78,1337.49,4035.31,988.02,10901.49,3190.48,6305.81,1347.43,39872.81,N
09/09/2021,04:00,11555.89,1267.69,4020.80,959.90,10502.84,3088.34,6111.14,1280.26,38786.88,N
09/09/2021,05:00,11588.22,1277.50,4011.75,950.46,10450.87,3027.32,6043.93,1246.45,38596.49,N
09/09/2021,06:00,11889.50,1343.90,4024.70,968.91,10773.74,3079.00,6172.52,1253.32,39505.59,N
09/09/2021,07:00,12397.08,1487.55,4056.29,1026.18,11515.16,3262.80,6654.46,1306.67,41706.18,N
09/09/2021,08:00,12488.40,1493.05,4084.57,1052.12,11831.71,3277.06,6855.48,1306.36,42388.75,N
09/09/2021,09:00,12900.29,1573.74,4015.05,1079.43,12257.70,3397.69,7061.78,1253.41,43539.10,N
09/09/2021,10:00,13803.62,1699.41,4068.86,1167.16,13084.36,3711.35,7476.96,1278.83,46290.55,N
09/09/2021,11:00,15018.52,1868.22,4111.73,1260.36,14182.84,4083.99,8017.72,1413.23,49956.63,N
09/09/2021,12:00,16361.90,2042.58,4189.89,1363.65,15360.13,4456.12,8736.17,1522.15,54032.58,N
09/09/2021,13:00,17496.81,2207.48,4276.84,1464.39,16399.28,4767.17,9440.32,1627.54,57679.82,N
09/09/2021,14:00,18437.43,2348.93,4372.33,1568.31,17540.09,5198.18,10092.41,1752.41,61310.09,N
09/09/2021,15:00,19050.63,2456.03,4476.46,1658.54,18584.17,5464.86,10627.68,1851.98,64170.35,N
09/09/2021,16:00,19465.98,2488.72,4533.68,1717.59,19382.48,5602.70,11052.15,1908.03,66151.32,N
09/09/2021,17:00,19630.97,2524.71,4570.17,1755.29,19953.94,5707.09,11379.23,1952.81,67474.21,N
09/09/2021,18:00,19324.62,2469.75,4574.49,1744.38,20047.75,5596.05,11468.26,1954.23,67179.53,N
09/09/2021,19:00,18431.75,2342.43,4524.85,1663.47,19392.41,5344.19,11195.07,1951.59,64845.77,N
09/09/2021,20:00,17571.23,2195.51,4457.81,1552.36,18225.13,5069.52,10628.99,1901.33,61601.87,N
09/09/2021,21:00,17010.24,2092.92,4411.67,1485.65,17306.65,4894.05,10099.04,1847.87,59148.08,N
09/09/2021,22:00,16261.08,1929.72,4306.66,1412.87,16223.43,4626.34,9384.60,1791.95,55936.65,N
09/09/2021,23:00,15156.06,1739.66,4210.47,1316.70,14860.45,4270.82,8531.17,1698.81,51784.14,N
09/09/2021,24:00,14121.86,1587.00,4178.74,1214.13,13602.18,3947.73,7727.37,1571.81,47950.81,N
