OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/22/2021,01:00,11334.04,1374.27,3887.55,866.54,10057.02,3207.33,6004.47,1298.04,38029.27,N
10/22/2021,02:00,10811.50,1280.09,3857.50,813.66,9454.69,3029.98,5659.81,1258.30,36165.53,N
10/22/2021,03:00,10473.02,1267.14,3881.84,786.75,9047.79,2910.45,5425.35,1146.25,34938.59,N
10/22/2021,04:00,10340.20,1246.82,3885.68,774.77,8829.46,2838.60,5308.81,1109.32,34333.64,N
10/22/2021,05:00,10376.42,1228.45,3923.57,781.36,8888.60,2823.58,5315.73,1080.03,34417.75,N
10/22/2021,06:00,10764.74,1278.74,4013.71,800.12,9314.39,2919.03,5478.20,1025.10,35594.01,N
10/22/2021,07:00,11382.65,1393.53,4082.69,878.33,10275.99,3132.83,5944.86,1066.14,38157.02,N
10/22/2021,08:00,11678.31,1433.73,4172.18,904.71,10831.25,3248.56,6266.52,1073.94,39609.20,N
10/22/2021,09:00,11916.28,1453.16,4135.01,928.33,10984.33,3300.31,6378.52,1088.57,40184.50,N
10/22/2021,10:00,12515.43,1516.04,4120.57,981.73,11402.28,3549.33,6655.29,1087.17,41827.83,N
10/22/2021,11:00,13268.16,1605.35,4129.09,1060.72,11878.41,3868.72,7076.19,1155.34,44041.98,N
10/22/2021,12:00,14038.31,1702.30,4125.52,1084.02,12438.42,4212.53,7600.89,1274.46,46476.45,N
10/22/2021,13:00,14804.62,1788.07,4097.03,1119.89,13132.36,4461.27,8086.61,1425.86,48915.71,N
10/22/2021,14:00,15610.58,1927.25,4118.55,1133.90,13959.74,4678.16,8493.36,1513.88,51435.41,N
10/22/2021,15:00,16108.13,2025.40,4169.50,1192.87,14828.42,4837.40,8807.78,1575.76,53545.26,N
10/22/2021,16:00,16453.78,2061.30,4212.49,1249.28,15647.55,4867.53,9071.07,1676.35,55239.35,N
10/22/2021,17:00,16533.87,2062.05,4194.61,1291.67,16210.24,4702.85,9215.70,1763.53,55974.50,N
10/22/2021,18:00,16093.18,2048.71,4199.74,1268.64,16189.44,4496.33,9167.76,1796.06,55259.86,N
10/22/2021,19:00,15363.40,1910.65,4191.69,1175.16,15345.44,4270.11,8752.33,1662.08,52670.88,N
10/22/2021,20:00,14947.77,1860.35,4183.23,1169.75,14655.60,4201.40,8405.15,1597.60,51020.85,N
10/22/2021,21:00,14340.77,1798.66,4109.90,1178.04,14094.14,4048.92,8034.15,1634.81,49239.40,N
10/22/2021,22:00,13837.63,1684.72,4086.05,1139.85,13530.04,3912.71,7660.61,1621.49,47473.10,N
10/22/2021,23:00,13230.51,1609.04,4069.88,1070.51,12805.78,3738.08,7217.49,1583.25,45324.54,N
10/22/2021,24:00,12650.93,1507.45,4005.77,1009.22,11912.45,3549.76,6719.23,1498.96,42853.77,N
