OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
06/20/2020,01:00,11889.99,1628.60,3457.37,816.32,12216.28,3476.62,7373.42,1488.08,42346.67,N
06/20/2020,02:00,11303.73,1490.65,3427.25,763.29,11455.49,3290.11,6882.35,1402.27,40015.15,N
06/20/2020,03:00,10897.44,1379.12,3418.62,730.95,10788.63,3131.38,6542.21,1297.23,38185.59,N
06/20/2020,04:00,10602.38,1334.14,3390.84,728.34,10228.08,3021.12,6304.82,1220.65,36830.38,N
06/20/2020,05:00,10471.01,1306.95,3401.79,684.41,9943.84,2948.93,6147.36,1126.79,36031.08,N
06/20/2020,06:00,10496.38,1287.62,3451.11,684.75,9939.24,2938.42,6085.71,1072.27,35955.49,N
06/20/2020,07:00,10522.66,1257.11,3490.25,699.10,10032.32,2924.50,6051.69,1018.01,35995.63,N
06/20/2020,08:00,10685.23,1262.35,3513.31,712.18,10255.27,2962.90,6068.69,998.96,36458.90,N
06/20/2020,09:00,11044.44,1305.99,3474.38,805.02,10892.97,3247.17,6325.79,1046.44,38142.20,N
06/20/2020,10:00,11773.94,1383.77,3520.15,850.61,11749.85,3617.92,6787.55,1137.57,40821.37,N
06/20/2020,11:00,12811.99,1505.28,3594.86,909.40,12642.61,3945.91,7331.67,1263.35,44005.08,N
06/20/2020,12:00,14132.79,1681.10,3684.67,988.18,13617.86,4249.30,7877.46,1335.26,47566.62,N
06/20/2020,13:00,15199.97,1857.82,3667.74,1055.79,14702.97,4503.69,8510.67,1548.99,51047.66,N
06/20/2020,14:00,15565.90,1997.81,3710.92,1106.04,15863.60,4708.02,9053.81,1696.86,53702.94,N
06/20/2020,15:00,14950.95,2106.10,3847.20,1138.34,16937.36,4833.97,9577.81,1698.35,55090.08,N
06/20/2020,16:00,14534.35,2161.30,3967.21,1176.15,17774.33,4947.24,10010.82,1670.48,56241.88,N
06/20/2020,17:00,14334.46,2205.47,4065.25,1216.01,18430.64,5006.94,10285.91,1676.53,57221.21,N
06/20/2020,18:00,14225.85,2216.10,4114.34,1237.47,18833.96,4980.87,10457.86,1675.57,57742.01,N
06/20/2020,19:00,14413.44,2179.42,4034.90,1221.93,18784.45,4859.43,10422.88,1640.29,57556.75,N
06/20/2020,20:00,14316.23,2083.88,3870.13,1147.31,18243.17,4664.82,10068.96,1669.41,56063.90,N
06/20/2020,21:00,14023.32,1990.11,3679.50,1085.78,17330.80,4461.75,9640.67,1712.77,53924.71,N
06/20/2020,22:00,13775.84,1914.17,3710.92,1085.06,16801.98,4329.80,9344.32,1668.50,52630.58,N
06/20/2020,23:00,13211.61,1769.65,3732.66,1030.25,15861.74,4093.66,8765.04,1532.86,49997.47,N
06/20/2020,24:00,12546.83,1641.02,3655.25,956.70,14814.26,3849.21,8098.64,1479.70,47041.60,N
