OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
02/20/2021,01:00,10126.26,2210.52,2008.38,1080.67,16879.42,4165.10,8864.87,1502.04,46837.25,N
02/20/2021,02:00,10060.86,2227.32,2022.57,1087.84,16867.95,4195.44,8930.77,1484.84,46877.61,N
02/20/2021,03:00,10104.21,2255.69,2054.26,1103.33,16972.21,4258.34,9051.63,1503.72,47303.39,N
02/20/2021,04:00,10226.18,2282.46,2116.48,1106.29,17107.23,4319.79,9202.29,1461.67,47822.40,N
02/20/2021,05:00,10410.72,2319.11,2162.66,1110.50,17394.96,4428.02,9410.54,1465.42,48701.92,N
02/20/2021,06:00,10679.98,2367.69,2167.74,1136.15,17857.00,4584.48,9670.93,1521.12,49985.10,N
02/20/2021,07:00,11083.69,2437.22,2175.00,1187.62,18434.24,4763.80,10037.79,1575.03,51694.39,N
02/20/2021,08:00,11199.87,2465.58,2196.50,1235.60,18771.59,4850.07,10254.37,1586.34,52559.94,N
02/20/2021,09:00,10949.69,2365.95,2086.55,1234.67,18306.89,4650.83,9794.91,1563.19,50952.66,N
02/20/2021,10:00,10531.49,2218.89,2079.98,1192.19,17344.89,4196.76,8948.73,1397.65,47910.59,N
02/20/2021,11:00,9979.57,2071.34,2049.93,1098.73,16322.86,3648.17,8153.86,1322.53,44646.98,N
02/20/2021,12:00,9427.63,1916.87,1996.49,1025.30,15367.03,3199.28,7491.14,1246.43,41670.18,N
02/20/2021,13:00,8904.81,1792.17,2045.15,961.08,14348.59,2894.53,6911.99,1032.51,38890.84,N
02/20/2021,14:00,8466.76,1690.03,2095.84,848.75,13433.50,2670.11,6430.77,1017.48,36653.23,N
02/20/2021,15:00,8111.08,1603.78,2108.16,781.42,12697.10,2491.05,6097.97,1008.30,34898.87,N
02/20/2021,16:00,7924.21,1538.88,2107.91,766.48,12199.69,2397.49,5887.46,1043.75,33865.88,N
02/20/2021,17:00,7865.48,1526.58,2182.11,767.58,12086.11,2366.74,5853.56,1016.29,33664.45,N
02/20/2021,18:00,8029.22,1574.29,2256.95,805.02,12460.67,2401.69,6030.94,1030.57,34589.34,N
02/20/2021,19:00,8642.13,1708.81,2363.33,861.83,13466.63,2585.95,6483.91,1066.31,37178.90,N
02/20/2021,20:00,9044.61,1790.57,2565.92,912.53,14094.79,2785.36,6789.61,1008.04,38991.43,N
02/20/2021,21:00,9107.99,1811.65,2677.22,926.97,14159.83,2844.73,6802.49,976.21,39307.09,N
02/20/2021,22:00,9070.46,1791.33,2442.75,909.55,14003.68,2889.66,6736.66,1227.89,39071.98,N
02/20/2021,23:00,8881.31,1747.26,2485.26,884.03,13605.86,2850.45,6538.74,1207.63,38200.54,N
02/20/2021,24:00,8611.10,1701.06,2511.05,866.08,13175.11,2777.43,6334.96,1179.00,37155.79,N
