OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
06/25/2021,01:00,14261.72,1877.82,4203.79,1362.78,16511.82,4071.14,8361.20,1501.56,52151.83,N
06/25/2021,02:00,13690.72,1792.78,4121.57,1306.44,15586.50,3843.62,7806.99,1450.67,49599.28,N
06/25/2021,03:00,13280.00,1695.16,4064.36,1291.43,14860.61,3684.76,7428.59,1396.68,47701.61,N
06/25/2021,04:00,13054.45,1639.64,4040.45,1269.74,14290.67,3589.79,7206.97,1335.54,46427.25,N
06/25/2021,05:00,13015.78,1623.99,4011.94,1233.52,13996.43,3534.06,7124.14,1307.46,45847.33,N
06/25/2021,06:00,13245.88,1613.58,3984.99,1251.68,14054.14,3552.52,7197.87,1316.59,46217.24,N
06/25/2021,07:00,13438.02,1720.56,4005.75,1272.37,14286.62,3604.95,7361.62,1343.34,47033.24,N
06/25/2021,08:00,13879.85,1753.28,4019.59,1317.13,14706.75,3654.72,7527.25,1350.80,48209.36,N
06/25/2021,09:00,14880.72,1872.24,4059.49,1431.80,15655.18,3923.32,7905.67,1468.60,51197.03,N
06/25/2021,10:00,15968.86,2027.45,4079.08,1493.32,16927.10,4285.76,8464.35,1609.15,54855.06,N
06/25/2021,11:00,17107.79,2203.58,4178.57,1582.13,18046.07,4557.75,9107.92,1709.20,58492.99,N
06/25/2021,12:00,18062.92,2345.94,4349.87,1667.36,19142.98,4832.93,9713.13,1664.32,61779.44,N
06/25/2021,13:00,18861.36,2489.13,4502.50,1732.80,20190.58,5071.86,10259.53,1701.19,64808.95,N
06/25/2021,14:00,19453.30,2602.08,4544.79,1806.03,21137.70,5310.73,10696.33,1786.78,67337.73,N
06/25/2021,15:00,19637.32,2671.35,4533.53,1873.64,21837.52,5461.43,11022.67,1851.57,68889.03,N
06/25/2021,16:00,19489.65,2681.30,4474.54,1929.31,22255.13,5504.18,11254.24,1941.89,69530.24,N
06/25/2021,17:00,19219.44,2688.29,4449.98,1978.29,22513.49,5501.01,11355.40,1991.37,69697.27,N
06/25/2021,18:00,18968.53,2737.79,4451.27,1947.69,22482.48,5460.29,11485.69,1908.83,69442.57,N
06/25/2021,19:00,18309.03,2675.00,4429.29,1903.29,21965.15,5345.34,11416.88,1858.91,67902.90,N
06/25/2021,20:00,17739.42,2577.72,4404.50,1805.62,21110.76,5151.10,11024.61,1910.25,65723.98,N
06/25/2021,21:00,17197.44,2426.26,4285.73,1704.69,20119.11,4989.68,10470.78,1933.20,63126.90,N
06/25/2021,22:00,16754.76,2337.46,4276.92,1682.45,19440.99,4865.95,10072.93,1910.34,61341.81,N
06/25/2021,23:00,15985.36,2167.95,4208.99,1589.29,18341.70,4629.77,9446.09,1889.49,58258.63,N
06/25/2021,24:00,15158.86,2031.57,4164.72,1493.87,17244.49,4387.66,8762.39,1783.21,55026.77,N
