OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/11/2020,01:00,13832.62,1888.64,3862.61,1026.26,16768.92,3838.86,8578.58,1655.26,51451.76,N
08/11/2020,02:00,13186.09,1780.26,3857.00,976.62,15888.86,3612.38,7993.64,1529.51,48824.35,N
08/11/2020,03:00,12716.84,1693.92,3892.60,934.60,15224.03,3464.17,7542.21,1397.04,46865.42,N
08/11/2020,04:00,12418.87,1643.21,3894.42,920.63,14703.69,3361.13,7224.89,1253.05,45419.89,N
08/11/2020,05:00,12363.10,1611.43,3844.78,950.15,14553.65,3310.48,7048.35,1249.13,44931.07,N
08/11/2020,06:00,12599.07,1662.09,3781.92,1015.24,14727.15,3348.94,7203.79,1323.01,45661.21,N
08/11/2020,07:00,13002.89,1748.01,3767.85,1038.62,15170.69,3450.02,7505.12,1386.04,47069.25,N
08/11/2020,08:00,13221.44,1792.32,3704.66,1051.65,15417.12,3489.27,7697.34,1472.73,47846.52,N
08/11/2020,09:00,14111.17,1928.31,3771.18,1107.90,16173.39,3749.79,8038.54,1518.70,50398.96,N
08/11/2020,10:00,15243.23,2103.41,3890.15,1224.53,17492.90,4108.21,8600.91,1570.78,54234.11,N
08/11/2020,11:00,16422.17,2254.05,4021.84,1288.37,19053.38,4458.23,9265.54,1659.78,58423.36,N
08/11/2020,12:00,17574.76,2419.98,4156.21,1389.74,20607.72,4820.75,9991.90,1739.75,62700.80,N
08/11/2020,13:00,18510.19,2553.53,4249.50,1456.42,22050.20,5123.48,10671.84,1842.13,66457.30,N
08/11/2020,14:00,19304.21,2674.46,4331.95,1530.00,23262.11,5359.63,11283.93,1923.87,69670.16,N
08/11/2020,15:00,19787.09,2778.17,4372.45,1603.74,23998.21,5506.80,11727.46,1977.30,71751.23,N
08/11/2020,16:00,19827.61,2784.05,4325.19,1639.97,24360.53,5530.67,11922.48,2000.27,72390.76,N
08/11/2020,17:00,19761.99,2750.55,4350.89,1646.99,24495.04,5542.27,12099.61,2014.34,72661.69,N
08/11/2020,18:00,19490.15,2732.89,4356.09,1625.15,24459.76,5481.27,12288.76,2000.29,72434.36,N
08/11/2020,19:00,18888.25,2766.10,4362.47,1596.29,24150.94,5397.41,12394.34,1988.97,71544.76,N
08/11/2020,20:00,18162.28,2663.76,4310.32,1477.27,23144.85,5185.95,12080.67,1982.34,69007.45,N
08/11/2020,21:00,17620.46,2542.92,4203.49,1389.59,22068.33,5011.44,11585.25,1949.91,66371.40,N
08/11/2020,22:00,16933.25,2427.77,4172.90,1332.17,21143.25,4852.71,11146.88,1950.86,63959.79,N
08/11/2020,23:00,15975.37,2289.58,4061.78,1244.52,19682.79,4531.91,10355.45,1859.79,60001.19,N
08/11/2020,24:00,15013.71,2136.93,3964.75,1164.14,18276.60,4220.62,9571.95,1771.14,56119.83,N
