OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/23/2020,01:00,12039.31,1404.88,3608.43,772.38,11709.07,3264.29,6652.60,1306.25,40757.22,N
10/23/2020,02:00,11585.11,1339.60,3570.71,734.05,11071.11,3080.04,6287.73,1237.63,38905.98,N
10/23/2020,03:00,11288.30,1289.85,3574.10,746.52,10606.02,2956.02,6046.86,1183.60,37691.27,N
10/23/2020,04:00,11146.41,1268.61,3626.66,725.07,10336.71,2865.64,5930.26,1139.51,37038.87,N
10/23/2020,05:00,11180.84,1287.50,3487.93,716.78,10264.33,2855.70,5961.29,1192.68,36947.04,N
10/23/2020,06:00,11532.61,1295.39,3460.75,732.12,10520.18,2930.16,6181.85,1263.58,37916.63,N
10/23/2020,07:00,12066.55,1390.04,3432.43,785.27,11341.22,3101.55,6597.47,1347.52,40062.03,N
10/23/2020,08:00,12326.96,1530.44,3524.72,786.23,11914.55,3208.34,6963.40,1358.21,41612.87,N
10/23/2020,09:00,12593.08,1581.89,3526.00,792.85,12179.23,3315.99,7085.59,1361.68,42436.30,N
10/23/2020,10:00,13316.88,1640.05,3548.79,796.41,12456.13,3577.11,7267.38,1366.73,43969.47,N
10/23/2020,11:00,14090.80,1708.09,3598.60,807.94,12306.59,3896.10,7561.81,1385.57,45355.51,N
10/23/2020,12:00,14962.85,1719.42,3575.40,823.59,11989.15,4230.88,7819.34,1402.32,46522.93,N
10/23/2020,13:00,15774.68,1731.82,3562.06,840.41,11814.47,4561.02,8008.59,1406.69,47699.74,N
10/23/2020,14:00,16445.94,1639.56,3555.69,839.76,11648.19,4823.11,8130.84,1396.39,48479.48,N
10/23/2020,15:00,16209.39,1559.34,3522.71,814.53,11380.17,4999.91,8397.26,1404.66,48287.98,N
10/23/2020,16:00,14774.23,1493.29,3537.05,819.20,11151.33,5059.80,8364.70,1337.39,46537.01,N
10/23/2020,17:00,14885.75,1457.74,3478.06,781.68,11085.79,5037.06,8080.89,1309.20,46116.17,N
10/23/2020,18:00,14617.56,1430.17,3429.32,757.16,11024.98,4839.71,7717.66,1301.96,45118.52,N
10/23/2020,19:00,13719.15,1384.21,3463.51,757.39,11041.93,4550.37,6899.77,1256.42,43072.74,N
10/23/2020,20:00,13114.70,1439.94,3573.37,770.53,11259.66,4395.06,6460.56,1206.89,42220.71,N
10/23/2020,21:00,12371.79,1376.57,3565.12,766.67,11006.49,4208.98,6117.23,1162.14,40575.00,N
10/23/2020,22:00,11694.31,1326.66,3558.57,755.06,10620.21,3948.53,5806.78,1097.41,38807.52,N
10/23/2020,23:00,11008.65,1252.55,3544.14,729.52,10112.85,3646.44,5498.02,1040.00,36832.17,N
10/23/2020,24:00,10307.27,1129.57,3548.74,700.40,9545.22,3322.79,5101.99,962.28,34618.25,N
