OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/15/2021,01:00,13084.90,1571.51,4055.78,1242.23,13673.67,3496.36,6965.33,1367.63,45457.41,N
07/15/2021,02:00,12552.91,1507.73,3931.30,1180.73,12779.32,3302.66,6542.10,1408.27,43205.01,N
07/15/2021,03:00,12176.42,1457.92,3898.33,1114.81,12190.41,3156.26,6276.57,1427.87,41698.58,N
07/15/2021,04:00,11959.32,1427.15,3883.54,1093.01,11894.28,3067.23,6132.93,1373.52,40830.98,N
07/15/2021,05:00,12017.55,1424.84,3848.59,1077.72,11848.49,3018.60,6109.64,1313.88,40659.31,N
07/15/2021,06:00,12305.38,1459.76,3848.26,1090.13,12184.61,3068.09,6291.75,1269.96,41517.96,N
07/15/2021,07:00,12667.74,1555.67,3882.08,1121.51,12788.84,3157.48,6615.24,1313.24,43101.78,N
07/15/2021,08:00,12974.36,1620.75,3895.65,1140.71,13230.54,3239.81,6904.92,1321.83,44328.56,N
07/15/2021,09:00,13707.45,1706.61,3915.68,1232.94,14108.58,3494.23,7212.24,1416.95,46794.67,N
07/15/2021,10:00,14696.44,1827.51,3906.87,1346.17,15275.99,3805.75,7642.82,1559.57,50061.12,N
07/15/2021,11:00,15714.13,2000.26,3998.98,1416.32,16395.04,4121.68,8116.31,1616.29,53379.03,N
07/15/2021,12:00,16525.08,2153.71,4131.11,1493.96,17560.66,4440.61,8657.49,1596.36,56558.98,N
07/15/2021,13:00,17519.96,2283.81,4215.71,1579.56,18602.99,4718.54,9205.91,1602.13,59728.60,N
07/15/2021,14:00,18190.65,2393.94,4306.44,1653.08,19578.48,4991.21,9759.17,1641.89,62514.86,N
07/15/2021,15:00,18289.06,2452.50,4398.50,1723.12,20359.94,5183.62,10204.35,1691.59,64302.68,N
07/15/2021,16:00,17869.91,2503.46,4446.67,1783.51,21020.33,5285.63,10621.68,1765.16,65296.35,N
07/15/2021,17:00,17719.11,2467.09,4477.25,1802.32,21304.33,5312.63,10843.86,1797.59,65724.18,N
07/15/2021,18:00,17316.88,2432.95,4516.23,1786.23,21300.35,5260.85,10937.96,1794.19,65345.64,N
07/15/2021,19:00,16716.03,2391.53,4575.39,1756.24,20932.86,5068.16,10873.46,1746.79,64060.45,N
07/15/2021,20:00,16194.68,2285.55,4520.60,1650.88,20173.69,4876.82,10562.38,1738.43,62003.02,N
07/15/2021,21:00,15951.46,2176.70,4480.51,1544.36,19257.54,4683.51,10112.86,1624.02,59830.96,N
07/15/2021,22:00,15729.02,2118.01,4465.67,1495.83,18680.23,4552.81,9784.67,1550.92,58377.17,N
07/15/2021,23:00,15082.36,1972.64,4388.52,1408.73,17513.48,4295.25,9167.94,1434.89,55263.81,N
07/15/2021,24:00,14354.27,1817.52,4321.06,1363.46,16255.16,4021.28,8451.44,1292.80,51876.98,N
