OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
11/03/2020,01:00,8988.80,1292.54,3453.95,731.40,9353.20,2288.31,4828.05,1100.39,32036.65,N
11/03/2020,02:00,8838.35,1292.66,3525.50,718.29,9214.99,2205.58,4719.90,1066.88,31582.15,N
11/03/2020,03:00,8792.08,1297.37,3523.97,719.75,9189.76,2167.05,4709.68,1088.58,31488.23,N
11/03/2020,04:00,8885.02,1328.84,3528.81,719.17,9318.84,2167.62,4765.77,1102.33,31816.41,N
11/03/2020,05:00,9131.38,1413.67,3508.20,746.79,9765.16,2215.71,4987.78,1152.65,32921.33,N
11/03/2020,06:00,9657.00,1550.19,3520.47,815.25,10622.91,2360.73,5406.78,1241.01,35174.34,N
11/03/2020,07:00,10306.76,1692.25,3632.36,890.32,11833.63,2562.78,6058.65,1305.92,38282.68,N
11/03/2020,08:00,10580.01,1720.75,3675.15,898.81,12236.87,2647.78,6333.06,1317.34,39409.77,N
11/03/2020,09:00,10742.72,1665.20,3659.19,927.03,12084.10,2698.83,6216.05,1233.47,39226.60,N
11/03/2020,10:00,10826.71,1556.60,3672.04,904.26,11867.60,2746.89,5979.36,1129.84,38683.31,N
11/03/2020,11:00,10886.06,1493.92,3678.61,905.27,11687.17,2821.17,5845.62,1042.66,38360.49,N
11/03/2020,12:00,10969.87,1459.28,3675.76,903.07,11575.92,2952.07,5780.60,1020.58,38337.15,N
11/03/2020,13:00,11050.88,1453.77,3680.08,880.83,11580.62,3093.62,5840.77,1000.14,38580.71,N
11/03/2020,14:00,11242.08,1440.56,3686.56,888.66,11643.96,3235.37,5933.10,1015.74,39086.03,N
11/03/2020,15:00,11373.49,1437.39,3684.71,889.82,11713.32,3353.87,6056.83,1018.10,39527.52,N
11/03/2020,16:00,11450.19,1439.46,3650.29,874.67,11807.39,3410.50,6177.02,1066.16,39875.69,N
11/03/2020,17:00,11404.05,1445.85,3669.94,827.21,11801.29,3375.51,6275.23,1200.71,39999.79,N
11/03/2020,18:00,11300.89,1468.96,3668.34,804.81,11906.69,3245.70,6390.15,1178.63,39964.18,N
11/03/2020,19:00,11344.23,1532.45,3651.50,849.18,12246.63,3260.18,6533.48,1267.95,40685.60,N
11/03/2020,20:00,11098.29,1513.43,3523.17,839.15,11958.38,3161.76,6352.63,1294.59,39741.41,N
11/03/2020,21:00,10779.62,1485.51,3503.94,815.44,11497.18,3022.73,6091.41,1296.95,38492.78,N
11/03/2020,22:00,10358.04,1389.12,3552.80,791.54,10981.84,2869.53,5789.36,1218.30,36950.54,N
11/03/2020,23:00,9831.10,1298.49,3483.71,757.63,10268.51,2675.89,5425.10,1187.79,34928.22,N
11/03/2020,24:00,9401.66,1272.02,3414.07,726.27,9654.36,2495.08,5103.57,1156.59,33223.62,N
