OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
06/19/2020,01:00,12156.09,1618.18,3518.80,901.44,14165.31,3483.02,7395.73,1458.88,44697.45,N
06/19/2020,02:00,11537.80,1485.89,3520.21,864.37,13306.47,3266.86,6913.71,1327.33,42222.63,N
06/19/2020,03:00,11064.98,1379.60,3538.09,834.62,12662.95,3126.03,6581.54,1302.86,40490.68,N
06/19/2020,04:00,10732.45,1344.43,3503.29,790.06,12303.06,3051.20,6362.77,1318.87,39406.13,N
06/19/2020,05:00,10622.74,1344.51,3478.83,741.87,12204.74,3004.75,6267.93,1309.87,38975.24,N
06/19/2020,06:00,10766.59,1356.78,3511.96,790.69,12383.57,3005.30,6396.28,1268.46,39479.63,N
06/19/2020,07:00,10939.96,1403.87,3481.98,817.60,12612.00,3057.58,6611.99,1300.00,40224.97,N
06/19/2020,08:00,11421.21,1481.27,3492.04,879.39,13079.98,3159.01,6796.66,1300.93,41610.49,N
06/19/2020,09:00,12474.53,1649.38,3529.40,960.64,14104.64,3432.68,7203.46,1422.22,44776.94,N
06/19/2020,10:00,13656.18,1814.92,3649.04,1046.21,15259.47,3783.86,7742.36,1523.24,48475.28,N
06/19/2020,11:00,14726.00,1974.54,3787.32,1095.89,16444.01,4032.91,8285.21,1544.86,51890.75,N
06/19/2020,12:00,15648.13,2116.03,4001.34,1167.43,17604.01,4224.65,8883.15,1484.29,55129.02,N
06/19/2020,13:00,16202.96,2242.03,4158.42,1182.40,18688.15,4425.24,9433.84,1522.73,57855.76,N
06/19/2020,14:00,16483.45,2356.01,4179.89,1276.06,19685.78,4485.43,9938.80,1551.21,59956.61,N
06/19/2020,15:00,16588.22,2432.68,4171.33,1336.37,20532.52,4539.06,10324.62,1692.09,61616.89,N
06/19/2020,16:00,16445.25,2490.58,4148.75,1382.48,21044.79,4649.63,10532.64,1802.82,62496.94,N
06/19/2020,17:00,16043.47,2514.36,4054.14,1341.85,21308.08,4670.11,10637.39,1909.41,62478.81,N
06/19/2020,18:00,15491.48,2473.55,4087.27,1281.67,21238.46,4497.26,10601.19,1926.01,61596.89,N
06/19/2020,19:00,14885.93,2410.39,3911.50,1209.30,20722.31,4454.28,10353.18,1954.56,59901.45,N
06/19/2020,20:00,14406.44,2257.16,3769.36,1138.66,19685.92,4394.78,9907.14,1909.53,57468.99,N
06/19/2020,21:00,14146.90,2156.57,3582.75,1039.67,18220.56,4258.50,9374.88,1879.41,54659.24,N
06/19/2020,22:00,13928.34,2076.89,3596.07,972.38,16344.00,4187.62,9086.31,1821.81,52013.43,N
06/19/2020,23:00,13330.69,1937.09,3586.05,940.37,14749.37,3968.14,8555.75,1701.77,48769.22,N
06/19/2020,24:00,12611.98,1769.94,3527.72,861.11,13333.82,3705.49,7968.65,1559.20,45337.91,N
