OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/30/2021,01:00,12276.37,1513.81,3753.79,869.49,10910.21,3229.97,6311.01,1253.26,40117.91,N
05/30/2021,02:00,11722.82,1427.73,3778.96,850.68,10164.93,3059.46,5915.14,1151.55,38071.28,N
05/30/2021,03:00,11292.12,1328.29,3787.20,844.67,9591.45,2922.36,5619.78,1079.72,36465.58,N
05/30/2021,04:00,11002.78,1283.60,3882.96,858.59,9215.93,2845.50,5390.00,932.63,35411.98,N
05/30/2021,05:00,10833.87,1249.75,3913.78,742.85,9048.04,2798.56,5253.99,890.94,34731.78,N
05/30/2021,06:00,10770.58,1263.38,3781.60,743.29,8931.24,2789.28,5180.56,993.67,34453.59,N
05/30/2021,07:00,10685.83,1241.36,3672.66,768.00,8915.99,2789.75,5209.75,1094.38,34377.72,N
05/30/2021,08:00,10748.04,1314.50,3637.68,825.04,8990.21,2843.80,5330.83,1129.22,34819.32,N
05/30/2021,09:00,11110.62,1415.82,3707.53,862.00,9398.32,3081.46,5691.10,1133.51,36400.36,N
05/30/2021,10:00,11592.63,1543.63,3718.36,857.70,9868.15,3355.65,6165.15,1175.69,38276.96,N
05/30/2021,11:00,12393.33,1617.08,3663.19,844.12,10281.31,3678.49,6609.10,1306.37,40393.00,N
05/30/2021,12:00,13151.91,1688.81,3602.47,882.17,10685.44,3963.07,7036.51,1430.89,42441.28,N
05/30/2021,13:00,13915.65,1731.13,3706.09,935.81,11140.89,4215.22,7559.53,1436.07,44640.39,N
05/30/2021,14:00,14572.73,1655.34,3763.16,968.42,11649.23,4400.61,8028.16,1475.38,46513.03,N
05/30/2021,15:00,14956.23,1730.35,3805.14,1100.81,12055.91,4534.31,8404.75,1499.29,48086.77,N
05/30/2021,16:00,15223.49,1778.15,3822.99,1096.75,12422.83,4614.25,8440.25,1595.53,48994.24,N
05/30/2021,17:00,15328.01,1833.02,3853.38,1177.06,12772.73,4644.98,8337.88,1618.54,49565.58,N
05/30/2021,18:00,15245.88,1849.41,3898.76,1206.62,12987.80,4626.26,8181.18,1592.94,49588.85,N
05/30/2021,19:00,14901.74,1829.16,3933.89,1127.42,12855.68,4526.00,7838.82,1533.78,48546.48,N
05/30/2021,20:00,14308.93,1753.64,3891.66,1213.00,12470.06,4336.29,7604.72,1529.90,47108.20,N
05/30/2021,21:00,14017.66,1719.61,3820.61,1092.27,12313.74,4183.79,7521.66,1542.55,46211.88,N
05/30/2021,22:00,13706.21,1683.16,3843.60,1090.42,12224.37,4066.32,7415.50,1548.36,45577.94,N
05/30/2021,23:00,13137.76,1563.03,3833.09,980.57,11636.55,3837.56,7112.47,1475.56,43576.60,N
05/30/2021,24:00,12498.53,1446.38,3834.20,932.09,10889.79,3622.40,6662.27,1337.83,41223.50,N
