OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
06/22/2021,01:00,13569.22,1684.54,4020.29,897.70,11953.63,4146.09,8347.38,1282.76,45901.61,N
06/22/2021,02:00,13088.47,1554.81,3926.75,854.99,11120.35,3936.97,7780.28,1228.82,43491.44,N
06/22/2021,03:00,12871.83,1480.71,3833.99,830.61,10559.37,3786.93,7383.73,1275.58,42022.73,N
06/22/2021,04:00,12670.25,1438.77,3810.19,812.08,10234.98,3676.85,7150.63,1181.57,40975.32,N
06/22/2021,05:00,12622.64,1450.20,3823.23,808.31,10211.49,3628.54,6944.27,1166.15,40654.84,N
06/22/2021,06:00,12730.12,1493.21,3810.19,845.15,10563.88,3673.74,6913.86,1199.93,41230.09,N
06/22/2021,07:00,12855.57,1553.86,3847.68,885.97,11043.88,3781.02,7036.98,1238.69,42243.65,N
06/22/2021,08:00,13051.91,1610.94,3847.24,943.31,11667.85,3838.02,7161.42,1266.65,43387.34,N
06/22/2021,09:00,13679.10,1654.41,3814.20,1031.05,12310.30,3946.45,7357.83,1278.65,45071.99,N
06/22/2021,10:00,14446.69,1724.16,3837.41,1090.85,12967.19,4050.62,7631.80,1343.80,47092.52,N
06/22/2021,11:00,15314.94,1799.09,3876.52,1168.69,13769.34,4227.35,7994.84,1397.80,49548.56,N
06/22/2021,12:00,16240.35,1861.52,3933.23,1221.27,14685.22,4400.11,8430.24,1474.80,52246.73,N
06/22/2021,13:00,16945.90,1962.89,4018.24,1277.14,15651.91,4595.03,8870.01,1518.94,54840.05,N
06/22/2021,14:00,17609.58,2081.51,4100.53,1335.83,16604.01,4811.73,9316.87,1632.47,57492.52,N
06/22/2021,15:00,18260.76,2150.75,4185.77,1412.23,17320.99,4910.90,9697.64,1761.70,59700.74,N
06/22/2021,16:00,18914.00,2241.61,4261.07,1506.17,17879.48,4809.72,10002.74,1871.77,61486.56,N
06/22/2021,17:00,19428.57,2304.23,4278.35,1576.24,18252.64,4710.29,10316.44,2032.11,62898.86,N
06/22/2021,18:00,19309.18,2336.66,4276.59,1616.88,18217.01,4626.37,10532.59,2095.00,63010.28,N
06/22/2021,19:00,18500.94,2315.10,4292.44,1618.69,17938.10,4465.37,10568.89,2067.71,61767.24,N
06/22/2021,20:00,17568.88,2214.37,4328.10,1521.65,17370.38,4341.57,10331.92,1959.01,59635.90,N
06/22/2021,21:00,16825.12,2118.88,4418.50,1419.22,16703.45,4260.91,9963.59,1773.05,57482.72,N
06/22/2021,22:00,16302.50,2063.87,4376.03,1398.41,16245.86,4237.33,9676.82,1749.35,56050.16,N
06/22/2021,23:00,15472.31,1941.05,4133.01,1339.66,15246.26,4051.35,9102.06,1824.98,53110.70,N
06/22/2021,24:00,14598.29,1786.53,4131.49,1264.13,14087.13,3816.23,8397.61,1702.23,49783.64,N
