OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/04/2020,01:00,10803.01,1294.31,3297.43,813.41,12112.73,3254.21,6266.91,1578.18,39420.19,N
05/04/2020,02:00,10293.92,1211.61,3223.52,770.00,11269.60,3064.73,5778.97,1520.53,37132.89,N
05/04/2020,03:00,9950.94,1196.44,3152.69,738.28,10684.37,2932.29,5479.05,1459.40,35593.46,N
05/04/2020,04:00,9741.81,1183.59,3110.38,724.58,10265.91,2849.21,5336.72,1414.77,34626.98,N
05/04/2020,05:00,9734.73,1185.63,3084.44,731.34,10168.62,2811.26,5295.91,1397.17,34409.11,N
05/04/2020,06:00,9957.11,1241.10,3052.40,751.65,10385.11,2853.51,5381.39,1421.56,35043.82,N
05/04/2020,07:00,10275.59,1315.54,3037.08,779.41,10821.59,2938.17,5599.63,1497.11,36264.12,N
05/04/2020,08:00,10649.39,1393.57,3049.31,798.32,11247.28,3003.98,5761.90,1482.84,37386.59,N
05/04/2020,09:00,11303.18,1476.94,3106.55,865.60,11946.88,3193.69,6063.60,1473.29,39429.72,N
05/04/2020,10:00,11957.61,1566.48,3265.71,919.68,12892.17,3478.70,6476.68,1428.30,41985.34,N
05/04/2020,11:00,12631.25,1679.75,3379.86,987.43,13897.38,3790.13,6956.94,1490.05,44812.79,N
05/04/2020,12:00,13491.79,1791.30,3474.53,1045.40,14968.34,4171.69,7532.94,1564.75,48040.74,N
05/04/2020,13:00,14454.70,1913.48,3590.95,1101.62,16049.09,4519.07,8240.72,1614.29,51483.92,N
05/04/2020,14:00,15352.49,2029.19,3636.20,1167.96,17035.85,4797.39,8927.07,1708.80,54654.94,N
05/04/2020,15:00,16005.85,2133.34,3668.62,1214.10,17926.22,4969.69,9554.05,1815.88,57287.75,N
05/04/2020,16:00,16385.35,2207.92,3717.57,1250.65,18589.58,5092.01,10007.21,1891.46,59141.76,N
05/04/2020,17:00,16516.04,2238.93,3740.08,1272.81,19037.91,5113.01,10360.17,1947.91,60226.87,N
05/04/2020,18:00,16395.20,2231.39,3729.33,1273.41,19158.73,4982.02,10470.71,1941.84,60182.65,N
05/04/2020,19:00,15768.74,2172.95,3720.93,1259.85,18782.62,4815.74,10339.19,1911.19,58771.20,N
05/04/2020,20:00,14902.92,2071.91,3674.90,1195.39,17831.80,4562.66,9897.25,1857.70,55994.52,N
05/04/2020,21:00,14374.45,1967.22,3645.17,1162.23,17143.62,4451.99,9432.43,1775.62,53952.72,N
05/04/2020,22:00,13727.10,1818.35,3569.38,1096.67,16451.32,4295.10,8949.47,1729.91,51637.31,N
05/04/2020,23:00,12921.04,1678.37,3475.82,993.66,15300.26,4011.68,8192.09,1641.97,48214.89,N
05/04/2020,24:00,12106.90,1534.33,3261.33,921.17,14052.40,3705.61,7369.84,1719.81,44671.39,N
