OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/11/2020,01:00,11612.81,1351.58,3481.35,732.55,9533.40,2730.23,4990.33,965.62,35397.87,N
09/11/2020,02:00,11062.09,1275.86,3476.44,711.20,9078.93,2615.76,4764.72,940.37,33925.37,N
09/11/2020,03:00,10683.16,1232.56,3466.24,694.54,8814.73,2521.39,4640.60,916.37,32969.59,N
09/11/2020,04:00,10515.53,1209.99,3459.11,683.97,8717.10,2481.88,4577.82,879.14,32524.55,N
09/11/2020,05:00,10555.39,1217.07,3455.62,683.83,8828.85,2483.43,4614.96,889.64,32728.78,N
09/11/2020,06:00,10850.50,1261.67,3468.17,697.19,9307.92,2563.03,4835.91,918.92,33903.30,N
09/11/2020,07:00,11337.56,1396.08,3521.96,756.04,10072.00,2698.36,5233.63,978.19,35993.83,N
09/11/2020,08:00,11552.26,1392.37,3548.64,781.03,10571.96,2791.60,5580.01,1038.39,37256.26,N
09/11/2020,09:00,11874.19,1464.22,3535.07,803.18,11035.19,2848.25,5754.95,1059.78,38374.84,N
09/11/2020,10:00,12361.71,1546.59,3520.39,836.54,11473.22,2937.21,5944.83,1055.98,39676.48,N
09/11/2020,11:00,13141.96,1649.95,3495.22,867.50,11901.28,3008.51,6119.49,1086.84,41270.75,N
09/11/2020,12:00,14223.26,1816.91,3481.79,892.64,12360.84,3101.61,6336.57,1090.61,43304.23,N
09/11/2020,13:00,15257.95,1971.87,3495.70,921.65,12660.92,3217.41,6635.50,1073.72,45234.72,N
09/11/2020,14:00,16159.60,2096.28,3506.26,928.57,13017.54,3350.71,7034.91,1110.62,47204.49,N
09/11/2020,15:00,16764.85,2211.71,3506.86,954.08,13467.34,3527.91,7555.35,1124.62,49112.72,N
09/11/2020,16:00,17061.23,2264.94,3531.60,982.39,13985.73,3687.68,8070.45,1156.56,50740.56,N
09/11/2020,17:00,16994.32,2285.76,3574.91,1020.14,14486.28,3824.36,8490.17,1189.31,51865.24,N
09/11/2020,18:00,16443.36,2249.22,3588.86,1022.67,14723.20,3846.48,8614.57,1206.31,51694.66,N
09/11/2020,19:00,15628.47,2163.63,3597.44,975.16,14572.69,3789.06,8482.57,1210.58,50419.60,N
09/11/2020,20:00,15077.66,2047.22,3542.40,927.73,14019.92,3680.15,8180.68,1254.08,48729.85,N
09/11/2020,21:00,14858.74,1972.14,3520.43,925.15,13821.45,3672.58,7991.85,1290.53,48052.88,N
09/11/2020,22:00,14323.86,1873.12,3484.23,899.81,13244.80,3519.95,7594.32,1263.66,46203.75,N
09/11/2020,23:00,13650.76,1778.26,3451.58,874.23,12445.20,3322.21,7102.73,1207.65,43832.62,N
09/11/2020,24:00,12920.54,1626.68,3417.71,829.68,11512.23,3114.58,6555.73,1133.96,41111.10,N
