OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
11/12/2020,01:00,10352.18,1190.05,3655.80,708.83,8911.37,2649.79,5052.30,916.73,33437.04,N
11/12/2020,02:00,9941.49,1158.79,3603.37,681.15,8597.89,2518.21,4798.74,922.85,32222.48,N
11/12/2020,03:00,9660.13,1148.12,3565.88,673.73,8478.06,2449.55,4633.96,933.61,31543.05,N
11/12/2020,04:00,9525.78,1148.56,3601.40,671.55,8396.40,2392.75,4551.06,901.78,31189.29,N
11/12/2020,05:00,9583.88,1164.39,3628.93,701.22,8577.87,2403.19,4638.55,909.92,31607.95,N
11/12/2020,06:00,9939.46,1270.07,3610.78,751.88,9170.60,2502.73,4906.45,934.76,33086.73,N
11/12/2020,07:00,10500.90,1410.65,3664.69,825.34,10205.03,2692.49,5385.82,1019.22,35704.14,N
11/12/2020,08:00,10766.25,1465.06,3707.99,844.20,10762.74,2792.47,5692.91,1050.47,37082.08,N
11/12/2020,09:00,11185.32,1503.37,3626.45,886.57,10940.81,2966.50,5927.59,1055.25,38091.86,N
11/12/2020,10:00,11678.23,1519.28,3634.68,879.47,11048.18,3173.65,6104.54,1054.01,39092.04,N
11/12/2020,11:00,12290.29,1560.03,3670.06,888.48,11206.53,3431.41,6362.98,1006.14,40415.93,N
11/12/2020,12:00,12986.07,1588.21,3642.22,895.40,11420.06,3719.77,6633.17,1032.96,41917.86,N
11/12/2020,13:00,13597.35,1648.57,3613.78,905.75,11666.95,3930.31,6906.91,1117.44,43387.08,N
11/12/2020,14:00,14218.54,1680.16,3632.87,931.53,11956.79,4056.16,7178.55,1157.97,44812.58,N
11/12/2020,15:00,14513.57,1692.33,3664.33,910.46,12213.18,4117.23,7394.87,1205.45,45711.41,N
11/12/2020,16:00,14525.39,1732.46,3640.78,922.92,12362.95,4103.09,7539.50,1222.11,46049.21,N
11/12/2020,17:00,14208.79,1716.39,3679.17,903.45,12439.86,4026.11,7595.03,1274.09,45842.90,N
11/12/2020,18:00,13872.63,1687.30,3666.63,895.47,12602.57,3883.09,7554.91,1310.73,45473.32,N
11/12/2020,19:00,13674.97,1709.58,3675.31,933.36,12840.50,3867.19,7560.23,1359.06,45620.21,N
11/12/2020,20:00,13299.42,1647.12,3629.51,911.73,12552.30,3725.46,7254.68,1342.99,44363.20,N
11/12/2020,21:00,12942.61,1600.34,3595.95,872.25,12090.34,3588.21,6901.39,1313.76,42904.84,N
11/12/2020,22:00,12491.79,1518.48,3451.24,810.36,11617.77,3418.60,6524.79,1396.32,41229.35,N
11/12/2020,23:00,11858.47,1409.53,3370.82,769.09,10877.74,3217.13,6041.48,1424.25,38968.51,N
11/12/2020,24:00,11192.18,1337.00,3324.02,705.17,10029.56,2990.81,5537.07,1375.17,36490.98,N
