OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/09/2020,01:00,10244.53,1167.72,3019.83,576.57,8698.13,3153.17,4985.17,968.81,32813.92,N
05/09/2020,02:00,9783.12,1103.49,2987.20,578.20,8203.67,2946.69,4659.53,977.49,31239.39,N
05/09/2020,03:00,9403.07,1056.26,2996.73,575.38,7875.90,2755.18,4454.17,968.28,30084.97,N
05/09/2020,04:00,9170.49,961.75,2908.25,578.65,7714.59,2617.27,4304.19,992.83,29248.02,N
05/09/2020,05:00,9033.15,956.94,2917.38,572.42,7678.10,2510.08,4229.10,965.20,28862.36,N
05/09/2020,06:00,8967.99,966.32,2918.14,584.79,7793.54,2481.65,4228.84,955.74,28897.01,N
05/09/2020,07:00,8913.59,993.28,2900.12,599.29,7983.13,2463.91,4330.67,1009.20,29193.19,N
05/09/2020,08:00,8865.56,1031.97,2874.25,611.13,8220.91,2425.49,4386.04,1021.83,29437.17,N
05/09/2020,09:00,9177.32,1089.44,2910.88,690.61,8738.94,2497.72,4622.23,991.39,30718.53,N
05/09/2020,10:00,9581.13,1139.03,2861.19,746.36,9304.89,2623.92,4845.01,1136.61,32238.13,N
05/09/2020,11:00,9925.23,1178.64,2936.04,749.64,9648.27,2758.40,5056.65,1119.91,33372.78,N
05/09/2020,12:00,10233.18,1202.05,3032.91,736.69,9917.44,2908.51,5248.79,1065.46,34345.04,N
05/09/2020,13:00,10479.67,1226.82,3077.73,739.63,10179.31,3045.77,5438.52,1048.78,35236.23,N
05/09/2020,14:00,10665.86,1249.37,3112.74,746.88,10412.26,3175.51,5668.42,1074.26,36105.31,N
05/09/2020,15:00,10800.81,1274.56,3183.90,759.54,10618.01,3316.51,5897.45,1111.39,36962.17,N
05/09/2020,16:00,10781.58,1295.20,3249.95,792.06,10946.14,3404.01,6136.70,1151.95,37757.58,N
05/09/2020,17:00,10651.78,1318.43,3308.99,801.87,11284.06,3427.41,6365.41,1186.74,38344.70,N
05/09/2020,18:00,10530.63,1332.98,3344.89,819.67,11593.68,3414.62,6491.38,1211.98,38739.82,N
05/09/2020,19:00,10346.50,1323.17,3326.84,819.45,11599.09,3367.83,6525.23,1230.21,38538.33,N
05/09/2020,20:00,10185.25,1291.67,3284.30,754.45,11266.38,3262.05,6358.11,1259.26,37661.47,N
05/09/2020,21:00,10358.71,1291.45,3195.27,721.28,11061.58,3253.80,6257.22,1314.81,37454.13,N
05/09/2020,22:00,10282.11,1260.80,3106.84,719.79,10877.08,3208.77,6083.87,1367.53,36906.80,N
05/09/2020,23:00,9964.50,1196.45,3076.03,681.03,10296.75,3071.54,5690.56,1317.08,35293.94,N
05/09/2020,24:00,9599.21,1120.87,3067.21,635.52,9530.59,2893.66,5239.44,1235.15,33321.66,N
