OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
04/22/2020,01:00,10175.75,1278.06,3481.95,688.99,10442.47,3242.36,5447.32,1244.53,36001.42,N
04/22/2020,02:00,9786.39,1158.38,3436.67,649.14,9774.89,3111.10,5127.91,1170.96,34215.44,N
04/22/2020,03:00,9535.97,1133.26,3422.30,642.30,9243.72,3010.60,4944.28,1126.19,33058.61,N
04/22/2020,04:00,9421.99,1110.82,3382.62,659.62,8872.30,2939.71,4825.47,1114.63,32327.15,N
04/22/2020,05:00,9474.62,1122.18,3346.33,676.96,8769.19,2906.11,4761.44,1117.88,32174.71,N
04/22/2020,06:00,9774.96,1162.14,3302.34,685.57,8979.52,2940.60,4928.09,1199.09,32972.31,N
04/22/2020,07:00,10224.89,1238.36,3287.88,709.25,9514.09,3046.16,5181.41,1259.31,34461.33,N
04/22/2020,08:00,10514.81,1293.01,3245.08,713.87,10030.64,3106.46,5484.25,1225.08,35613.21,N
04/22/2020,09:00,10870.72,1354.28,3243.07,729.54,10491.06,3251.07,5753.76,1241.44,36934.93,N
04/22/2020,10:00,11290.90,1383.91,3336.54,755.70,10824.43,3444.51,6029.08,1167.96,38233.03,N
04/22/2020,11:00,11710.31,1443.88,3356.26,863.67,11190.25,3697.18,6251.34,1215.46,39728.34,N
04/22/2020,12:00,12177.04,1464.92,3438.41,893.28,11586.55,3963.29,6427.69,1267.57,41218.74,N
04/22/2020,13:00,12590.42,1476.20,3543.35,896.77,11882.39,4198.86,6548.29,1281.97,42418.25,N
04/22/2020,14:00,12964.76,1491.23,3619.32,928.32,12054.14,4388.19,6614.43,1381.49,43441.87,N
04/22/2020,15:00,13095.48,1522.02,3652.95,930.54,12296.63,4535.83,6673.36,1446.68,44153.49,N
04/22/2020,16:00,13273.87,1543.77,3691.01,956.22,12871.58,4700.15,6824.68,1492.00,45353.29,N
04/22/2020,17:00,13552.75,1517.80,3721.57,923.30,13637.37,4778.34,7128.36,1584.01,46843.51,N
04/22/2020,18:00,13627.99,1543.26,3710.63,934.39,14235.51,4724.14,7429.48,1599.64,47805.04,N
04/22/2020,19:00,13438.45,1569.98,3656.39,938.04,14341.84,4590.33,7524.43,1595.65,47655.11,N
04/22/2020,20:00,13251.45,1572.59,3585.54,860.73,13665.06,4379.54,7454.49,1574.83,46344.25,N
04/22/2020,21:00,13307.23,1595.40,3554.94,841.56,13273.42,4308.33,7464.24,1465.44,45810.55,N
04/22/2020,22:00,13043.79,1568.58,3510.13,792.38,12688.58,4136.51,7132.90,1430.91,44303.78,N
04/22/2020,23:00,12499.47,1492.05,3487.86,735.68,11638.69,3865.22,6632.76,1286.14,41637.87,N
04/22/2020,24:00,11869.03,1376.37,3495.69,683.35,10484.70,3556.54,6028.90,1117.31,38611.89,N
