OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/06/2020,01:00,10755.41,1165.97,3681.79,694.24,9647.25,3100.87,5777.37,1046.63,35869.53,N
10/06/2020,02:00,10284.84,1133.64,3640.22,661.17,9119.17,2933.52,5404.62,985.71,34162.89,N
10/06/2020,03:00,10004.47,1084.15,3625.32,637.38,8774.17,2810.49,5139.24,940.62,33015.85,N
10/06/2020,04:00,9865.10,1086.68,3605.23,620.92,8616.66,2743.70,5013.37,897.23,32448.90,N
10/06/2020,05:00,9926.68,1104.91,3600.37,625.97,8688.64,2736.63,5011.84,861.71,32556.76,N
10/06/2020,06:00,10287.10,1167.25,3648.65,654.92,9135.77,2799.47,5204.14,830.97,33728.27,N
10/06/2020,07:00,10831.67,1262.54,3656.83,732.49,9996.09,2954.70,5717.97,908.30,36060.58,N
10/06/2020,08:00,11086.86,1318.05,3650.30,764.21,10529.09,3034.79,6089.13,964.86,37437.30,N
10/06/2020,09:00,11352.43,1377.72,3676.19,774.83,10783.09,3114.80,6199.29,961.40,38239.75,N
10/06/2020,10:00,11901.69,1425.38,3637.52,842.68,11196.70,3319.39,6386.67,991.03,39701.06,N
10/06/2020,11:00,12589.76,1470.56,3671.62,895.21,11800.62,3612.19,6662.47,1048.28,41750.72,N
10/06/2020,12:00,13340.93,1431.93,3721.98,930.62,12518.13,3976.11,7124.45,1147.83,44191.99,N
10/06/2020,13:00,14110.13,1497.42,3775.59,956.24,13451.19,4312.52,7684.30,1273.29,47060.68,N
10/06/2020,14:00,14850.67,1577.44,3855.82,1003.69,14452.61,4577.31,8249.05,1367.70,49934.28,N
10/06/2020,15:00,15515.68,1739.35,3937.73,1039.16,15460.21,4745.55,8790.79,1430.65,52659.12,N
10/06/2020,16:00,15844.26,1892.33,4027.24,1070.34,16291.02,4850.20,9243.10,1462.87,54681.36,N
10/06/2020,17:00,16021.60,1953.90,4073.29,1089.11,16917.95,4860.78,9527.33,1489.98,55933.94,N
10/06/2020,18:00,15759.60,1938.22,4078.93,1077.24,16918.81,4741.35,9581.94,1499.90,55595.98,N
10/06/2020,19:00,15005.53,1863.98,4024.06,1032.47,16313.83,4502.22,9284.86,1485.34,53512.29,N
10/06/2020,20:00,14532.99,1814.85,3948.31,1000.77,15805.51,4326.60,8891.67,1428.72,51749.42,N
10/06/2020,21:00,13986.64,1760.14,3867.36,982.87,15146.83,4183.01,8492.64,1364.61,49784.10,N
10/06/2020,22:00,13253.40,1651.61,3783.21,931.33,14110.28,3926.76,7894.31,1321.90,46872.80,N
10/06/2020,23:00,12429.47,1522.85,3740.51,846.88,12889.51,3634.35,7186.92,1198.23,43448.73,N
10/06/2020,24:00,11609.23,1356.86,3701.49,783.95,11784.81,3359.00,6525.73,1097.45,40218.52,N
