OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/31/2020,01:00,12978.43,1855.99,3987.40,934.89,14666.71,3724.13,8076.78,1384.44,47608.77,N
07/31/2020,02:00,12312.15,1693.18,3920.56,870.43,13519.46,3507.02,7579.70,1307.05,44709.56,N
07/31/2020,03:00,11812.29,1595.65,3776.57,836.53,12775.41,3360.29,7197.27,1325.87,42679.88,N
07/31/2020,04:00,11482.83,1529.64,3664.24,828.28,12342.60,3254.48,7004.68,1365.39,41472.14,N
07/31/2020,05:00,11405.92,1503.35,3540.32,786.41,12240.33,3200.22,6940.19,1398.62,41015.35,N
07/31/2020,06:00,11617.09,1537.77,3426.33,816.11,12443.09,3237.02,7080.04,1375.03,41532.48,N
07/31/2020,07:00,11945.66,1608.06,3387.09,849.71,12859.03,3328.58,7285.82,1359.81,42623.77,N
07/31/2020,08:00,12259.63,1646.00,3370.57,857.42,13089.02,3382.81,7435.49,1391.23,43432.17,N
07/31/2020,09:00,13192.24,1808.01,3453.70,905.27,13780.54,3626.47,7736.92,1392.34,45895.49,N
07/31/2020,10:00,14366.73,1880.12,3576.39,961.39,14594.34,3951.95,8121.33,1363.55,48815.82,N
07/31/2020,11:00,15506.12,2067.59,3598.74,1050.03,15572.11,4281.02,8570.67,1442.85,52089.12,N
07/31/2020,12:00,16562.35,2167.30,3650.91,1131.20,16744.87,4621.62,9213.74,1521.29,55613.27,N
07/31/2020,13:00,17482.94,2294.17,3705.14,1206.52,17889.46,4941.73,9872.17,1614.65,59006.77,N
07/31/2020,14:00,18227.27,2388.81,3791.60,1257.48,18981.76,5175.58,10572.00,1690.49,62084.98,N
07/31/2020,15:00,18681.38,2411.74,3889.40,1311.80,19865.54,5330.51,10997.26,1763.03,64250.66,N
07/31/2020,16:00,18988.06,2385.17,3977.03,1343.31,20423.23,5373.57,11145.37,1826.21,65461.94,N
07/31/2020,17:00,19135.11,2334.50,4028.99,1362.84,20717.05,5308.09,10870.17,1867.77,65624.53,N
07/31/2020,18:00,18938.86,2316.30,4050.57,1359.85,20631.89,5280.91,10532.82,1846.29,64957.48,N
07/31/2020,19:00,18271.30,2269.62,4043.44,1328.59,20104.66,5169.48,10078.40,1804.84,63070.34,N
07/31/2020,20:00,17438.98,2172.38,4024.10,1235.57,19186.68,4985.70,9304.37,1778.04,60125.81,N
07/31/2020,21:00,16781.33,2089.02,3983.90,1155.82,17985.33,4787.78,8817.58,1689.89,57290.65,N
07/31/2020,22:00,16117.79,2053.51,3944.00,1101.07,17083.94,4591.47,8401.42,1625.84,54919.04,N
07/31/2020,23:00,15243.20,1947.02,3866.83,1019.99,15707.58,4291.47,7859.40,1529.33,51464.81,N
07/31/2020,24:00,14306.93,1833.73,3798.35,948.02,14337.53,4007.82,7326.51,1389.39,47948.27,N
