OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/08/2021,01:00,12565.31,1515.29,4134.30,1251.37,13240.77,3707.74,7529.82,1424.17,45368.76,N
09/08/2021,02:00,11947.74,1366.77,4079.67,1108.89,12303.28,3516.36,7019.47,1348.67,42690.85,N
09/08/2021,03:00,11510.80,1312.40,4061.66,1056.45,11699.79,3390.81,6661.88,1269.42,40963.20,N
09/08/2021,04:00,11338.24,1316.98,4081.02,1028.09,11253.54,3295.73,6423.65,1188.11,39925.36,N
09/08/2021,05:00,11347.77,1313.81,4037.93,1033.70,11129.19,3253.00,6330.82,1193.85,39640.08,N
09/08/2021,06:00,11697.63,1349.95,4041.49,1036.85,11531.35,3302.71,6516.50,1232.24,40708.72,N
09/08/2021,07:00,12182.84,1470.45,4062.57,1139.19,12348.06,3487.40,6926.20,1325.40,42942.10,N
09/08/2021,08:00,12269.64,1501.64,4028.98,1185.36,12864.92,3511.52,7113.42,1397.79,43873.26,N
09/08/2021,09:00,12834.81,1564.19,3950.95,1216.47,13117.44,3624.75,7399.05,1417.44,45125.09,N
09/08/2021,10:00,13717.74,1676.49,3939.37,1307.27,13408.73,3952.69,7956.97,1510.22,47469.48,N
09/08/2021,11:00,14836.16,1829.67,4028.22,1370.05,13926.68,4380.20,8702.47,1644.10,50717.55,N
09/08/2021,12:00,15833.13,1975.74,4130.37,1474.75,14925.91,4752.82,9465.68,1688.22,54246.64,N
09/08/2021,13:00,16724.20,2120.24,4302.56,1573.33,16282.96,5076.17,10207.70,1742.80,58029.96,N
09/08/2021,14:00,17688.54,2280.53,4422.95,1653.60,17824.98,5297.58,10804.25,1837.10,61809.53,N
09/08/2021,15:00,18459.41,2401.49,4504.82,1729.49,19135.34,5441.33,11339.50,1917.40,64928.78,N
09/08/2021,16:00,18964.13,2472.23,4532.72,1782.49,20022.02,5556.75,11703.29,2021.88,67055.51,N
09/08/2021,17:00,19344.50,2497.87,4555.45,1802.94,20701.01,5637.05,11808.99,2066.76,68414.58,N
09/08/2021,18:00,19171.25,2521.24,4563.44,1769.36,20936.70,5582.41,11770.10,2071.73,68386.22,N
09/08/2021,19:00,18391.13,2429.37,4544.63,1670.51,20384.95,5368.97,11520.80,2034.15,66344.51,N
09/08/2021,20:00,17465.04,2303.03,4556.68,1556.81,19131.47,5103.97,10861.84,1926.82,62905.67,N
09/08/2021,21:00,16746.06,2194.13,4541.21,1488.50,18310.66,4937.85,10306.41,1770.18,60295.00,N
09/08/2021,22:00,15776.31,2031.62,4412.33,1380.47,17001.99,4646.15,9562.30,1801.29,56612.46,N
09/08/2021,23:00,14718.04,1876.17,4310.56,1265.50,15413.71,4248.27,8727.51,1635.41,52195.17,N
09/08/2021,24:00,13745.62,1670.94,4176.78,1183.65,13909.78,3890.56,7901.52,1604.33,48083.16,N
