OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/16/2021,01:00,13705.16,1686.55,4221.49,1268.67,15044.19,3770.14,7723.50,1255.66,48675.36,N
07/16/2021,02:00,13181.32,1581.37,4196.92,1093.87,14171.80,3572.35,7235.65,1165.79,46199.08,N
07/16/2021,03:00,12754.55,1514.83,4171.30,1071.23,13433.00,3447.20,6857.12,1122.18,44371.41,N
07/16/2021,04:00,12489.68,1480.73,4113.07,1095.88,12971.67,3337.82,6604.53,1083.68,43177.05,N
07/16/2021,05:00,12476.44,1468.68,4102.76,1073.04,12839.93,3308.62,6478.25,1020.19,42767.91,N
07/16/2021,06:00,12698.30,1541.46,4050.61,1065.13,12997.79,3346.89,6580.61,1046.96,43327.74,N
07/16/2021,07:00,12960.10,1586.56,3953.22,1132.37,13392.22,3442.04,6856.16,1170.44,44493.11,N
07/16/2021,08:00,13303.74,1632.85,3896.51,1201.17,13726.29,3498.99,7085.75,1262.73,45608.03,N
07/16/2021,09:00,14250.19,1700.41,3975.69,1318.23,14427.27,3739.00,7395.68,1207.52,48013.99,N
07/16/2021,10:00,15344.72,1863.71,4144.41,1301.24,15531.94,4078.13,7858.01,1223.06,51345.22,N
07/16/2021,11:00,16404.27,2047.55,4234.23,1410.32,16733.07,4395.62,8431.55,1325.31,54981.92,N
07/16/2021,12:00,17263.06,2190.82,4304.88,1417.33,17687.44,4691.26,8963.53,1454.70,57973.01,N
07/16/2021,13:00,17682.26,2292.98,4339.85,1479.82,18652.49,4930.90,9412.63,1580.52,60371.45,N
07/16/2021,14:00,17563.06,2415.30,4413.99,1554.07,19826.49,5132.05,9865.50,1644.26,62414.72,N
07/16/2021,15:00,17504.04,2482.67,4448.19,1640.28,20711.34,5275.74,10255.27,1708.67,64026.22,N
07/16/2021,16:00,17627.08,2487.76,4412.42,1696.62,21323.03,5345.04,10549.87,1812.10,65253.90,N
07/16/2021,17:00,17690.02,2561.70,4389.80,1711.15,21595.35,5377.68,10663.93,1904.02,65893.66,N
07/16/2021,18:00,17513.17,2531.40,4369.69,1760.53,21334.86,5303.70,10752.72,1904.88,65470.95,N
07/16/2021,19:00,17249.01,2486.24,4327.87,1765.53,20580.10,5137.48,10733.73,1854.62,64134.59,N
07/16/2021,20:00,16879.93,2357.44,4411.13,1677.31,19677.84,4914.46,10436.61,1788.85,62143.56,N
07/16/2021,21:00,16467.24,2245.30,4432.86,1590.10,18899.66,4698.84,9984.17,1680.13,59998.31,N
07/16/2021,22:00,16099.38,2180.52,4408.36,1545.77,18369.77,4580.44,9631.90,1616.85,58432.98,N
07/16/2021,23:00,15414.40,2062.83,4311.02,1474.99,17319.58,4359.22,9037.98,1559.96,55539.99,N
07/16/2021,24:00,14619.46,1909.30,4244.35,1380.55,16266.69,4112.14,8403.55,1458.96,52394.99,N
