OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
2021-08-19,01:00,13992.99,1551.66,4296.33,791.79,12471.68,4083.62,8371.98,1221.53,46781.59,N
2021-08-19,02:00,13642.53,1528.42,4228.18,761.28,11925.08,3898.19,7938.06,1175.93,45097.66,N
2021-08-19,03:00,13414.39,1497.53,4165.81,742.37,11644.23,3747.46,7658.46,1141.35,44011.6,N
2021-08-19,04:00,13335.7,1461.39,4147.16,736.89,11615.1,3642.13,7472.91,1123.63,43534.92,N
2021-08-19,05:00,13477.38,1460.77,4150.09,742.83,11859.04,3599.75,7448.03,1122.33,43860.21,N
2021-08-19,06:00,13945.48,1534.93,4172.78,774.48,12535.32,3648.15,7599.54,1141.95,45352.63,N
2021-08-19,07:00,14398.82,1664.49,4249.18,821.23,13488.59,3804.48,7931.59,1195.41,47553.79,N
2021-08-19,08:00,14470.36,1722.0,4280.23,828.99,13956.82,3800.2,8029.41,1223.53,48311.54,N
2021-08-19,09:00,15182.81,1795.28,4307.53,857.99,14443.67,3975.22,8242.19,1268.08,50072.77,N
2021-08-19,10:00,16334.85,1935.19,4400.67,907.61,15305.23,4317.15,8712.94,1334.51,53248.15,N
2021-08-19,11:00,17419.5,2083.89,4494.53,940.69,16418.0,4677.14,9338.39,1400.48,56772.62,N
2021-08-19,12:00,18427.09,2199.85,4600.52,967.62,17550.61,5009.59,9938.08,1473.72,60167.09,N
2021-08-19,13:00,19390.26,2274.35,4713.5,1007.81,18683.77,5315.84,10550.36,1538.37,63474.26,N
2021-08-19,14:00,20103.99,2374.91,4817.68,1055.44,19820.3,5562.12,11101.59,1620.69,66456.73,N
2021-08-19,15:00,20535.49,2463.9,4913.59,1098.78,20852.76,5735.74,11608.37,1699.02,68907.65,N
2021-08-19,16:00,20563.19,2502.88,4917.72,1135.02,21490.64,5798.14,11949.08,1755.96,70112.64,N
2021-08-19,17:00,20576.04,2569.14,4841.51,1163.32,22036.76,5831.48,12245.75,1792.56,71056.54,N
2021-08-19,18:00,20357.15,2566.92,4708.46,1169.94,22312.13,5787.85,12273.63,1800.47,70976.55,N
2021-08-19,19:00,19657.31,2510.02,4583.41,1152.86,21900.4,5590.46,12073.74,1782.78,69250.99,N
2021-08-19,20:00,18833.45,2437.84,4468.86,1104.76,20856.29,5314.73,11617.85,1716.3,66350.07,N
2021-08-19,21:00,18338.65,2351.67,4401.32,1068.84,19990.05,5166.69,11198.46,1651.06,64166.74,N
2021-08-19,22:00,17636.15,2251.17,4384.12,1015.22,19083.95,4960.37,10631.41,1583.72,61546.12,N
2021-08-19,23:00,16655.64,2089.71,4292.78,938.02,17734.9,4652.64,9783.25,1476.21,57623.16,N
2021-08-19,24:00,15703.43,1913.44,4195.85,882.77,16316.78,4316.59,8895.22,1367.93,53592.02,N
