datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,Coal,18440.6,0.19,False
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,Gas,39608.2,0.42,False
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,Hydro,803.7,0.01,True
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,Multiple Fuels,567.5,0.01,False
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,Nuclear,32083.1,0.34,False
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,Oil,166.6,0.00,False
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,Other,0.0,0.00,False
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,Other Renewables,695.5,0.01,True
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,Solar,7.9,0.00,True
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,Storage,0.0,0.00,False
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,Wind,2218.5,0.02,True
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,Coal,20560.5,0.21,False
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,Gas,41239.9,0.42,False
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,Hydro,937.1,0.01,True
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,Multiple Fuels,832.4,0.01,False
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,Nuclear,32105.1,0.32,False
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,Oil,199.3,0.00,False
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,Other,0.1,0.00,False
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,Other Renewables,686.0,0.01,True
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,Solar,7.9,0.00,True
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,Storage,0.0,0.00,False
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,Wind,2556.2,0.03,True
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,Coal,23669.6,0.22,False
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,Gas,43794.9,0.42,False
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,Hydro,936.5,0.01,True
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,Multiple Fuels,1210.4,0.01,False
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,Nuclear,32140.1,0.30,False
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,Oil,232.3,0.00,False
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,Other,0.0,0.00,False
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,Other Renewables,692.4,0.01,True
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,Solar,7.9,0.00,True
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,Storage,0.0,0.00,False
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,Wind,2754.0,0.03,True
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,Coal,26070.1,0.24,False
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,Gas,45659.7,0.41,False
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,Hydro,1603.1,0.01,True
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,Multiple Fuels,1203.1,0.01,False
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,Nuclear,32115.3,0.29,False
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,Oil,248.8,0.00,False
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,Other,9.4,0.00,False
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,Other Renewables,678.8,0.00,True
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,Solar,7.9,0.00,True
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,Storage,0.0,0.00,False
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,Wind,3086.4,0.03,True
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,Coal,27761.6,0.24,False
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,Gas,47694.7,0.41,False
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,Hydro,2548.6,0.02,True
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,Multiple Fuels,1190.3,0.01,False
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,Nuclear,32085.2,0.28,False
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,Oil,292.7,0.00,False
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,Other,11.7,0.00,False
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,Other Renewables,678.9,0.00,True
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,Solar,24.3,0.00,True
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,Storage,0.0,0.00,False
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,Wind,3064.3,0.03,True
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,Coal,28319.6,0.23,False
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,Gas,49679.6,0.41,False
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,Hydro,4812.0,0.04,True
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,Multiple Fuels,1187.0,0.01,False
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,Nuclear,32086.0,0.27,False
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,Oil,291.7,0.00,False
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,Other,10.2,0.00,False
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,Other Renewables,676.2,0.00,True
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,Solar,424.5,0.00,True
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,Storage,0.0,0.00,False
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,Wind,3577.4,0.03,True
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,Coal,27776.5,0.23,False
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,Gas,49491.7,0.41,False
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,Hydro,5219.8,0.04,True
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,Multiple Fuels,1178.2,0.01,False
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,Nuclear,32070.3,0.26,False
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,Oil,294.2,0.00,False
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,Other,16.6,0.00,False
