datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
11/24/2020 4:00:00 AM,11/23/2020 11:00:00 PM,Coal,18413.4,0.21,False
11/24/2020 4:00:00 AM,11/23/2020 11:00:00 PM,Gas,32167.4,0.37,False
11/24/2020 4:00:00 AM,11/23/2020 11:00:00 PM,Hydro,955.4,0.01,True
11/24/2020 4:00:00 AM,11/23/2020 11:00:00 PM,Multiple Fuels,716.9,0.01,False
11/24/2020 4:00:00 AM,11/23/2020 11:00:00 PM,Nuclear,32813.5,0.37,False
11/24/2020 4:00:00 AM,11/23/2020 11:00:00 PM,Oil,174.1,0.00,False
11/24/2020 4:00:00 AM,11/23/2020 11:00:00 PM,Other,55.8,0.00,False
11/24/2020 4:00:00 AM,11/23/2020 11:00:00 PM,Other Renewables,653.5,0.01,True
11/24/2020 4:00:00 AM,11/23/2020 11:00:00 PM,Solar,3.5,0.00,True
11/24/2020 4:00:00 AM,11/23/2020 11:00:00 PM,Storage,0.0,0.00,False
11/24/2020 4:00:00 AM,11/23/2020 11:00:00 PM,Wind,1694.0,0.02,True
11/24/2020 3:00:00 AM,11/23/2020 10:00:00 PM,Coal,19400.9,0.21,False
11/24/2020 3:00:00 AM,11/23/2020 10:00:00 PM,Gas,33773.0,0.37,False
11/24/2020 3:00:00 AM,11/23/2020 10:00:00 PM,Hydro,1040.5,0.01,True
11/24/2020 3:00:00 AM,11/23/2020 10:00:00 PM,Multiple Fuels,738.2,0.01,False
11/24/2020 3:00:00 AM,11/23/2020 10:00:00 PM,Nuclear,32809.0,0.36,False
11/24/2020 3:00:00 AM,11/23/2020 10:00:00 PM,Oil,192.0,0.00,False
11/24/2020 3:00:00 AM,11/23/2020 10:00:00 PM,Other,57.9,0.00,False
11/24/2020 3:00:00 AM,11/23/2020 10:00:00 PM,Other Renewables,669.2,0.01,True
11/24/2020 3:00:00 AM,11/23/2020 10:00:00 PM,Solar,3.5,0.00,True
11/24/2020 3:00:00 AM,11/23/2020 10:00:00 PM,Storage,0.0,0.00,False
11/24/2020 3:00:00 AM,11/23/2020 10:00:00 PM,Wind,1748.9,0.02,True
11/24/2020 2:00:00 AM,11/23/2020 9:00:00 PM,Coal,19501.4,0.20,False
11/24/2020 2:00:00 AM,11/23/2020 9:00:00 PM,Gas,37196.3,0.39,False
11/24/2020 2:00:00 AM,11/23/2020 9:00:00 PM,Hydro,1990.8,0.02,True
11/24/2020 2:00:00 AM,11/23/2020 9:00:00 PM,Multiple Fuels,1091.9,0.01,False
11/24/2020 2:00:00 AM,11/23/2020 9:00:00 PM,Nuclear,32811.3,0.34,False
11/24/2020 2:00:00 AM,11/23/2020 9:00:00 PM,Oil,200.0,0.00,False
11/24/2020 2:00:00 AM,11/23/2020 9:00:00 PM,Other,57.9,0.00,False
11/24/2020 2:00:00 AM,11/23/2020 9:00:00 PM,Other Renewables,657.1,0.01,True
11/24/2020 2:00:00 AM,11/23/2020 9:00:00 PM,Solar,3.5,0.00,True
11/24/2020 2:00:00 AM,11/23/2020 9:00:00 PM,Storage,0.0,0.00,False
11/24/2020 2:00:00 AM,11/23/2020 9:00:00 PM,Wind,1714.2,0.02,True
11/24/2020 1:00:00 AM,11/23/2020 8:00:00 PM,Coal,19891.6,0.21,False
11/24/2020 1:00:00 AM,11/23/2020 8:00:00 PM,Gas,37183.2,0.38,False
11/24/2020 1:00:00 AM,11/23/2020 8:00:00 PM,Hydro,3288.0,0.03,True
11/24/2020 1:00:00 AM,11/23/2020 8:00:00 PM,Multiple Fuels,1090.1,0.01,False
11/24/2020 1:00:00 AM,11/23/2020 8:00:00 PM,Nuclear,32792.2,0.34,False
11/24/2020 1:00:00 AM,11/23/2020 8:00:00 PM,Oil,205.8,0.00,False
11/24/2020 1:00:00 AM,11/23/2020 8:00:00 PM,Other,57.2,0.00,False
11/24/2020 1:00:00 AM,11/23/2020 8:00:00 PM,Other Renewables,665.3,0.01,True
11/24/2020 1:00:00 AM,11/23/2020 8:00:00 PM,Solar,3.5,0.00,True
11/24/2020 1:00:00 AM,11/23/2020 8:00:00 PM,Storage,0.0,0.00,False
11/24/2020 1:00:00 AM,11/23/2020 8:00:00 PM,Wind,1663.9,0.02,True
11/24/2020 12:00:00 AM,11/23/2020 7:00:00 PM,Coal,20247.1,0.20,False
11/24/2020 12:00:00 AM,11/23/2020 7:00:00 PM,Gas,38426.2,0.39,False
11/24/2020 12:00:00 AM,11/23/2020 7:00:00 PM,Hydro,3804.0,0.04,True
11/24/2020 12:00:00 AM,11/23/2020 7:00:00 PM,Multiple Fuels,1084.2,0.01,False
11/24/2020 12:00:00 AM,11/23/2020 7:00:00 PM,Nuclear,32781.6,0.33,False
11/24/2020 12:00:00 AM,11/23/2020 7:00:00 PM,Oil,199.1,0.00,False
11/24/2020 12:00:00 AM,11/23/2020 7:00:00 PM,Other,55.9,0.00,False
11/24/2020 12:00:00 AM,11/23/2020 7:00:00 PM,Other Renewables,655.5,0.01,True
11/24/2020 12:00:00 AM,11/23/2020 7:00:00 PM,Solar,3.5,0.00,True
11/24/2020 12:00:00 AM,11/23/2020 7:00:00 PM,Storage,0.0,0.00,False
11/24/2020 12:00:00 AM,11/23/2020 7:00:00 PM,Wind,1529.8,0.02,True
11/23/2020 11:00:00 PM,11/23/2020 6:00:00 PM,Coal,20183.0,0.20,False
11/23/2020 11:00:00 PM,11/23/2020 6:00:00 PM,Gas,39198.8,0.39,False
11/23/2020 11:00:00 PM,11/23/2020 6:00:00 PM,Hydro,4105.6,0.04,True
11/23/2020 11:00:00 PM,11/23/2020 6:00:00 PM,Multiple Fuels,1081.6,0.01,False
11/23/2020 11:00:00 PM,11/23/2020 6:00:00 PM,Nuclear,32781.6,0.33,False
11/23/2020 11:00:00 PM,11/23/2020 6:00:00 PM,Oil,202.9,0.00,False
11/23/2020 11:00:00 PM,11/23/2020 6:00:00 PM,Other,55.3,0.00,False
11/23/2020 11:00:00 PM,11/23/2020 6:00:00 PM,Other Renewables,661.2,0.01,True
11/23/2020 11:00:00 PM,11/23/2020 6:00:00 PM,Solar,3.5,0.00,True
11/23/2020 11:00:00 PM,11/23/2020 6:00:00 PM,Storage,0.0,0.00,False
11/23/2020 11:00:00 PM,11/23/2020 6:00:00 PM,Wind,1572.5,0.02,True
