datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
11/15/2020 4:00:00 AM,11/14/2020 11:00:00 PM,Coal,18603.1,0.23,False
11/15/2020 4:00:00 AM,11/14/2020 11:00:00 PM,Gas,23920.5,0.29,False
11/15/2020 4:00:00 AM,11/14/2020 11:00:00 PM,Hydro,1250.1,0.02,True
11/15/2020 4:00:00 AM,11/14/2020 11:00:00 PM,Multiple Fuels,243.8,0.00,False
11/15/2020 4:00:00 AM,11/14/2020 11:00:00 PM,Nuclear,29821.0,0.36,False
11/15/2020 4:00:00 AM,11/14/2020 11:00:00 PM,Oil,178.9,0.00,False
11/15/2020 4:00:00 AM,11/14/2020 11:00:00 PM,Other,28.0,0.00,False
11/15/2020 4:00:00 AM,11/14/2020 11:00:00 PM,Other Renewables,524.7,0.01,True
11/15/2020 4:00:00 AM,11/14/2020 11:00:00 PM,Solar,0.0,0.00,True
11/15/2020 4:00:00 AM,11/14/2020 11:00:00 PM,Storage,0.0,0.00,False
11/15/2020 4:00:00 AM,11/14/2020 11:00:00 PM,Wind,7640.9,0.09,True
11/15/2020 3:00:00 AM,11/14/2020 10:00:00 PM,Coal,18992.5,0.23,False
11/15/2020 3:00:00 AM,11/14/2020 10:00:00 PM,Gas,24582.9,0.29,False
11/15/2020 3:00:00 AM,11/14/2020 10:00:00 PM,Hydro,1318.6,0.02,True
11/15/2020 3:00:00 AM,11/14/2020 10:00:00 PM,Multiple Fuels,270.4,0.00,False
11/15/2020 3:00:00 AM,11/14/2020 10:00:00 PM,Nuclear,30120.3,0.36,False
11/15/2020 3:00:00 AM,11/14/2020 10:00:00 PM,Oil,197.2,0.00,False
11/15/2020 3:00:00 AM,11/14/2020 10:00:00 PM,Other,43.2,0.00,False
11/15/2020 3:00:00 AM,11/14/2020 10:00:00 PM,Other Renewables,530.2,0.01,True
11/15/2020 3:00:00 AM,11/14/2020 10:00:00 PM,Solar,0.0,0.00,True
11/15/2020 3:00:00 AM,11/14/2020 10:00:00 PM,Storage,0.0,0.00,False
11/15/2020 3:00:00 AM,11/14/2020 10:00:00 PM,Wind,7471.9,0.09,True
11/15/2020 2:00:00 AM,11/14/2020 9:00:00 PM,Coal,19438.1,0.23,False
11/15/2020 2:00:00 AM,11/14/2020 9:00:00 PM,Gas,26062.2,0.30,False
11/15/2020 2:00:00 AM,11/14/2020 9:00:00 PM,Hydro,1476.3,0.02,True
11/15/2020 2:00:00 AM,11/14/2020 9:00:00 PM,Multiple Fuels,403.1,0.00,False
11/15/2020 2:00:00 AM,11/14/2020 9:00:00 PM,Nuclear,30211.1,0.35,False
11/15/2020 2:00:00 AM,11/14/2020 9:00:00 PM,Oil,201.7,0.00,False
11/15/2020 2:00:00 AM,11/14/2020 9:00:00 PM,Other,43.2,0.00,False
11/15/2020 2:00:00 AM,11/14/2020 9:00:00 PM,Other Renewables,523.2,0.01,True
11/15/2020 2:00:00 AM,11/14/2020 9:00:00 PM,Solar,0.0,0.00,True
11/15/2020 2:00:00 AM,11/14/2020 9:00:00 PM,Storage,0.0,0.00,False
11/15/2020 2:00:00 AM,11/14/2020 9:00:00 PM,Wind,7281.6,0.09,True
11/15/2020 1:00:00 AM,11/14/2020 8:00:00 PM,Coal,19632.0,0.23,False
11/15/2020 1:00:00 AM,11/14/2020 8:00:00 PM,Gas,26998.7,0.31,False
11/15/2020 1:00:00 AM,11/14/2020 8:00:00 PM,Hydro,1815.3,0.02,True
11/15/2020 1:00:00 AM,11/14/2020 8:00:00 PM,Multiple Fuels,410.9,0.00,False
11/15/2020 1:00:00 AM,11/14/2020 8:00:00 PM,Nuclear,30190.6,0.35,False
11/15/2020 1:00:00 AM,11/14/2020 8:00:00 PM,Oil,198.6,0.00,False
11/15/2020 1:00:00 AM,11/14/2020 8:00:00 PM,Other,43.6,0.00,False
11/15/2020 1:00:00 AM,11/14/2020 8:00:00 PM,Other Renewables,507.1,0.01,True
11/15/2020 1:00:00 AM,11/14/2020 8:00:00 PM,Solar,0.0,0.00,True
11/15/2020 1:00:00 AM,11/14/2020 8:00:00 PM,Storage,0.0,0.00,False
11/15/2020 1:00:00 AM,11/14/2020 8:00:00 PM,Wind,7072.1,0.08,True
11/15/2020 12:00:00 AM,11/14/2020 7:00:00 PM,Coal,19784.4,0.23,False
11/15/2020 12:00:00 AM,11/14/2020 7:00:00 PM,Gas,27109.1,0.31,False
11/15/2020 12:00:00 AM,11/14/2020 7:00:00 PM,Hydro,2360.2,0.03,True
11/15/2020 12:00:00 AM,11/14/2020 7:00:00 PM,Multiple Fuels,410.9,0.00,False
11/15/2020 12:00:00 AM,11/14/2020 7:00:00 PM,Nuclear,30169.4,0.34,False
11/15/2020 12:00:00 AM,11/14/2020 7:00:00 PM,Oil,196.8,0.00,False
11/15/2020 12:00:00 AM,11/14/2020 7:00:00 PM,Other,42.1,0.00,False
11/15/2020 12:00:00 AM,11/14/2020 7:00:00 PM,Other Renewables,516.9,0.01,True
11/15/2020 12:00:00 AM,11/14/2020 7:00:00 PM,Solar,0.0,0.00,True
11/15/2020 12:00:00 AM,11/14/2020 7:00:00 PM,Storage,0.0,0.00,False
11/15/2020 12:00:00 AM,11/14/2020 7:00:00 PM,Wind,6931.1,0.08,True
11/14/2020 11:00:00 PM,11/14/2020 6:00:00 PM,Coal,19961.7,0.22,False
11/14/2020 11:00:00 PM,11/14/2020 6:00:00 PM,Gas,27919.9,0.31,False
11/14/2020 11:00:00 PM,11/14/2020 6:00:00 PM,Hydro,3108.5,0.04,True
11/14/2020 11:00:00 PM,11/14/2020 6:00:00 PM,Multiple Fuels,408.5,0.00,False
11/14/2020 11:00:00 PM,11/14/2020 6:00:00 PM,Nuclear,30132.7,0.34,False
11/14/2020 11:00:00 PM,11/14/2020 6:00:00 PM,Oil,269.6,0.00,False
11/14/2020 11:00:00 PM,11/14/2020 6:00:00 PM,Other,42.2,0.00,False
11/14/2020 11:00:00 PM,11/14/2020 6:00:00 PM,Other Renewables,496.4,0.01,True
11/14/2020 11:00:00 PM,11/14/2020 6:00:00 PM,Solar,0.0,0.00,True
11/14/2020 11:00:00 PM,11/14/2020 6:00:00 PM,Storage,0.0,0.00,False
11/14/2020 11:00:00 PM,11/14/2020 6:00:00 PM,Wind,6443.2,0.07,True
11/14/2020 10:00:00 PM,11/14/2020 5:00:00 PM,Coal,19074.7,0.22,False
11/14/2020 10:00:00 PM,11/14/2020 5:00:00 PM,Gas,26587.6,0.31,False
11/14/2020 10:00:00 PM,11/14/2020 5:00:00 PM,Hydro,3751.9,0.04,True
11/14/2020 10:00:00 PM,11/14/2020 5:00:00 PM,Multiple Fuels,383.4,0.00,False
11/14/2020 10:00:00 PM,11/14/2020 5:00:00 PM,Nuclear,30148.3,0.35,False
11/14/2020 10:00:00 PM,11/14/2020 5:00:00 PM,Oil,275.1,0.00,False
11/14/2020 10:00:00 PM,11/14/2020 5:00:00 PM,Other,41.4,0.00,False
11/14/2020 10:00:00 PM,11/14/2020 5:00:00 PM,Other Renewables,505.2,0.01,True
11/14/2020 10:00:00 PM,11/14/2020 5:00:00 PM,Solar,0.0,0.00,True
11/14/2020 10:00:00 PM,11/14/2020 5:00:00 PM,Storage,0.0,0.00,False
11/14/2020 10:00:00 PM,11/14/2020 5:00:00 PM,Wind,6030.9,0.07,True
11/14/2020 9:00:00 PM,11/14/2020 4:00:00 PM,Coal,19009.2,0.23,False
11/14/2020 9:00:00 PM,11/14/2020 4:00:00 PM,Gas,26032.8,0.31,False
11/14/2020 9:00:00 PM,11/14/2020 4:00:00 PM,Hydro,1347.8,0.02,True
11/14/2020 9:00:00 PM,11/14/2020 4:00:00 PM,Multiple Fuels,402.5,0.00,False
11/14/2020 9:00:00 PM,11/14/2020 4:00:00 PM,Nuclear,30128.7,0.36,False
11/14/2020 9:00:00 PM,11/14/2020 4:00:00 PM,Oil,195.2,0.00,False
11/14/2020 9:00:00 PM,11/14/2020 4:00:00 PM,Other,41.2,0.00,False
11/14/2020 9:00:00 PM,11/14/2020 4:00:00 PM,Other Renewables,498.2,0.01,True
11/14/2020 9:00:00 PM,11/14/2020 4:00:00 PM,Solar,111.2,0.00,True
11/14/2020 9:00:00 PM,11/14/2020 4:00:00 PM,Storage,0.0,0.00,False
11/14/2020 9:00:00 PM,11/14/2020 4:00:00 PM,Wind,5554.6,0.07,True
11/14/2020 8:00:00 PM,11/14/2020 3:00:00 PM,Coal,18902.9,0.23,False
11/14/2020 8:00:00 PM,11/14/2020 3:00:00 PM,Gas,25764.7,0.31,False
11/14/2020 8:00:00 PM,11/14/2020 3:00:00 PM,Hydro,1356.6,0.02,True
11/14/2020 8:00:00 PM,11/14/2020 3:00:00 PM,Multiple Fuels,402.8,0.00,False
11/14/2020 8:00:00 PM,11/14/2020 3:00:00 PM,Nuclear,30098.0,0.36,False
11/14/2020 8:00:00 PM,11/14/2020 3:00:00 PM,Oil,189.8,0.00,False
11/14/2020 8:00:00 PM,11/14/2020 3:00:00 PM,Other,40.4,0.00,False
11/14/2020 8:00:00 PM,11/14/2020 3:00:00 PM,Other Renewables,509.6,0.01,True
11/14/2020 8:00:00 PM,11/14/2020 3:00:00 PM,Solar,632.4,0.01,True
11/14/2020 8:00:00 PM,11/14/2020 3:00:00 PM,Storage,0.0,0.00,False
11/14/2020 8:00:00 PM,11/14/2020 3:00:00 PM,Wind,5173.2,0.06,True
11/14/2020 7:00:00 PM,11/14/2020 2:00:00 PM,Coal,18573.6,0.22,False
11/14/2020 7:00:00 PM,11/14/2020 2:00:00 PM,Gas,25380.5,0.31,False
11/14/2020 7:00:00 PM,11/14/2020 2:00:00 PM,Hydro,1301.0,0.02,True
11/14/2020 7:00:00 PM,11/14/2020 2:00:00 PM,Multiple Fuels,403.7,0.00,False
11/14/2020 7:00:00 PM,11/14/2020 2:00:00 PM,Nuclear,30074.0,0.36,False
11/14/2020 7:00:00 PM,11/14/2020 2:00:00 PM,Oil,173.4,0.00,False
11/14/2020 7:00:00 PM,11/14/2020 2:00:00 PM,Other,41.3,0.00,False
11/14/2020 7:00:00 PM,11/14/2020 2:00:00 PM,Other Renewables,505.6,0.01,True
11/14/2020 7:00:00 PM,11/14/2020 2:00:00 PM,Solar,1068.1,0.01,True
11/14/2020 7:00:00 PM,11/14/2020 2:00:00 PM,Storage,0.0,0.00,False
11/14/2020 7:00:00 PM,11/14/2020 2:00:00 PM,Wind,5158.3,0.06,True
11/14/2020 6:00:00 PM,11/14/2020 1:00:00 PM,Coal,18803.5,0.23,False
11/14/2020 6:00:00 PM,11/14/2020 1:00:00 PM,Gas,25590.6,0.31,False
11/14/2020 6:00:00 PM,11/14/2020 1:00:00 PM,Hydro,1280.8,0.02,True
11/14/2020 6:00:00 PM,11/14/2020 1:00:00 PM,Multiple Fuels,404.9,0.00,False
11/14/2020 6:00:00 PM,11/14/2020 1:00:00 PM,Nuclear,30028.2,0.36,False
11/14/2020 6:00:00 PM,11/14/2020 1:00:00 PM,Oil,170.3,0.00,False
11/14/2020 6:00:00 PM,11/14/2020 1:00:00 PM,Other,42.4,0.00,False
11/14/2020 6:00:00 PM,11/14/2020 1:00:00 PM,Other Renewables,489.7,0.01,True
11/14/2020 6:00:00 PM,11/14/2020 1:00:00 PM,Solar,1341.9,0.02,True
11/14/2020 6:00:00 PM,11/14/2020 1:00:00 PM,Storage,0.0,0.00,False
11/14/2020 6:00:00 PM,11/14/2020 1:00:00 PM,Wind,4702.2,0.06,True
11/14/2020 5:00:00 PM,11/14/2020 12:00:00 PM,Coal,18470.8,0.22,False
11/14/2020 5:00:00 PM,11/14/2020 12:00:00 PM,Gas,25743.7,0.31,False
11/14/2020 5:00:00 PM,11/14/2020 12:00:00 PM,Hydro,1276.7,0.02,True
11/14/2020 5:00:00 PM,11/14/2020 12:00:00 PM,Multiple Fuels,405.7,0.00,False
11/14/2020 5:00:00 PM,11/14/2020 12:00:00 PM,Nuclear,29840.1,0.36,False
11/14/2020 5:00:00 PM,11/14/2020 12:00:00 PM,Oil,251.5,0.00,False
11/14/2020 5:00:00 PM,11/14/2020 12:00:00 PM,Other,42.3,0.00,False
11/14/2020 5:00:00 PM,11/14/2020 12:00:00 PM,Other Renewables,489.4,0.01,True
11/14/2020 5:00:00 PM,11/14/2020 12:00:00 PM,Solar,1430.2,0.02,True
11/14/2020 5:00:00 PM,11/14/2020 12:00:00 PM,Storage,0.0,0.00,False
11/14/2020 5:00:00 PM,11/14/2020 12:00:00 PM,Wind,4601.9,0.06,True
11/14/2020 4:00:00 PM,11/14/2020 11:00:00 AM,Coal,18946.5,0.23,False
11/14/2020 4:00:00 PM,11/14/2020 11:00:00 AM,Gas,26333.9,0.32,False
11/14/2020 4:00:00 PM,11/14/2020 11:00:00 AM,Hydro,1278.9,0.02,True
11/14/2020 4:00:00 PM,11/14/2020 11:00:00 AM,Multiple Fuels,406.7,0.00,False
11/14/2020 4:00:00 PM,11/14/2020 11:00:00 AM,Nuclear,29772.1,0.36,False
11/14/2020 4:00:00 PM,11/14/2020 11:00:00 AM,Oil,265.8,0.00,False
11/14/2020 4:00:00 PM,11/14/2020 11:00:00 AM,Other,43.1,0.00,False
11/14/2020 4:00:00 PM,11/14/2020 11:00:00 AM,Other Renewables,488.5,0.01,True
11/14/2020 4:00:00 PM,11/14/2020 11:00:00 AM,Solar,1500.1,0.02,True
11/14/2020 4:00:00 PM,11/14/2020 11:00:00 AM,Storage,0.0,0.00,False
11/14/2020 4:00:00 PM,11/14/2020 11:00:00 AM,Wind,4333.8,0.05,True
