datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
3/29/2021 3:00:00 AM,3/28/2021 11:00:00 PM,Coal,12908.1,0.16,False
3/29/2021 3:00:00 AM,3/28/2021 11:00:00 PM,Gas,30630.5,0.39,False
3/29/2021 3:00:00 AM,3/28/2021 11:00:00 PM,Hydro,1911.0,0.02,True
3/29/2021 3:00:00 AM,3/28/2021 11:00:00 PM,Multiple Fuels,267.2,0.00,False
3/29/2021 3:00:00 AM,3/28/2021 11:00:00 PM,Nuclear,27622.4,0.35,False
3/29/2021 3:00:00 AM,3/28/2021 11:00:00 PM,Oil,202.0,0.00,False
3/29/2021 3:00:00 AM,3/28/2021 11:00:00 PM,Other,49.3,0.00,False
3/29/2021 3:00:00 AM,3/28/2021 11:00:00 PM,Other Renewables,701.4,0.01,True
3/29/2021 3:00:00 AM,3/28/2021 11:00:00 PM,Solar,12.3,0.00,True
3/29/2021 3:00:00 AM,3/28/2021 11:00:00 PM,Storage,0.0,0.00,False
3/29/2021 3:00:00 AM,3/28/2021 11:00:00 PM,Wind,4353.6,0.06,True
3/29/2021 2:00:00 AM,3/28/2021 10:00:00 PM,Coal,12841.6,0.16,False
3/29/2021 2:00:00 AM,3/28/2021 10:00:00 PM,Gas,31701.7,0.39,False
3/29/2021 2:00:00 AM,3/28/2021 10:00:00 PM,Hydro,2277.4,0.03,True
3/29/2021 2:00:00 AM,3/28/2021 10:00:00 PM,Multiple Fuels,355.2,0.00,False
3/29/2021 2:00:00 AM,3/28/2021 10:00:00 PM,Nuclear,27611.1,0.34,False
3/29/2021 2:00:00 AM,3/28/2021 10:00:00 PM,Oil,202.4,0.00,False
3/29/2021 2:00:00 AM,3/28/2021 10:00:00 PM,Other,49.0,0.00,False
3/29/2021 2:00:00 AM,3/28/2021 10:00:00 PM,Other Renewables,702.3,0.01,True
3/29/2021 2:00:00 AM,3/28/2021 10:00:00 PM,Solar,12.3,0.00,True
3/29/2021 2:00:00 AM,3/28/2021 10:00:00 PM,Storage,0.0,0.00,False
3/29/2021 2:00:00 AM,3/28/2021 10:00:00 PM,Wind,4900.1,0.06,True
3/29/2021 1:00:00 AM,3/28/2021 9:00:00 PM,Coal,13327.3,0.16,False
3/29/2021 1:00:00 AM,3/28/2021 9:00:00 PM,Gas,32371.8,0.38,False
3/29/2021 1:00:00 AM,3/28/2021 9:00:00 PM,Hydro,4178.2,0.05,True
3/29/2021 1:00:00 AM,3/28/2021 9:00:00 PM,Multiple Fuels,352.3,0.00,False
3/29/2021 1:00:00 AM,3/28/2021 9:00:00 PM,Nuclear,27586.8,0.33,False
3/29/2021 1:00:00 AM,3/28/2021 9:00:00 PM,Oil,195.5,0.00,False
3/29/2021 1:00:00 AM,3/28/2021 9:00:00 PM,Other,50.6,0.00,False
3/29/2021 1:00:00 AM,3/28/2021 9:00:00 PM,Other Renewables,672.0,0.01,True
3/29/2021 1:00:00 AM,3/28/2021 9:00:00 PM,Solar,12.2,0.00,True
3/29/2021 1:00:00 AM,3/28/2021 9:00:00 PM,Storage,0.0,0.00,False
3/29/2021 1:00:00 AM,3/28/2021 9:00:00 PM,Wind,5536.6,0.07,True
3/29/2021 12:00:00 AM,3/28/2021 8:00:00 PM,Coal,13277.0,0.16,False
3/29/2021 12:00:00 AM,3/28/2021 8:00:00 PM,Gas,32153.6,0.38,False
3/29/2021 12:00:00 AM,3/28/2021 8:00:00 PM,Hydro,4821.0,0.06,True
3/29/2021 12:00:00 AM,3/28/2021 8:00:00 PM,Multiple Fuels,350.2,0.00,False
3/29/2021 12:00:00 AM,3/28/2021 8:00:00 PM,Nuclear,27595.6,0.32,False
3/29/2021 12:00:00 AM,3/28/2021 8:00:00 PM,Oil,195.7,0.00,False
3/29/2021 12:00:00 AM,3/28/2021 8:00:00 PM,Other,52.0,0.00,False
3/29/2021 12:00:00 AM,3/28/2021 8:00:00 PM,Other Renewables,669.3,0.01,True
3/29/2021 12:00:00 AM,3/28/2021 8:00:00 PM,Solar,12.2,0.00,True
3/29/2021 12:00:00 AM,3/28/2021 8:00:00 PM,Storage,0.0,0.00,False
3/29/2021 12:00:00 AM,3/28/2021 8:00:00 PM,Wind,6370.4,0.07,True
3/28/2021 11:00:00 PM,3/28/2021 7:00:00 PM,Coal,12683.8,0.15,False
3/28/2021 11:00:00 PM,3/28/2021 7:00:00 PM,Gas,29844.4,0.36,False
3/28/2021 11:00:00 PM,3/28/2021 7:00:00 PM,Hydro,4291.3,0.05,True
3/28/2021 11:00:00 PM,3/28/2021 7:00:00 PM,Multiple Fuels,348.2,0.00,False
3/28/2021 11:00:00 PM,3/28/2021 7:00:00 PM,Nuclear,27568.6,0.33,False
3/28/2021 11:00:00 PM,3/28/2021 7:00:00 PM,Oil,193.7,0.00,False
3/28/2021 11:00:00 PM,3/28/2021 7:00:00 PM,Other,51.2,0.00,False
3/28/2021 11:00:00 PM,3/28/2021 7:00:00 PM,Other Renewables,683.6,0.01,True
3/28/2021 11:00:00 PM,3/28/2021 7:00:00 PM,Solar,20.6,0.00,True
3/28/2021 11:00:00 PM,3/28/2021 7:00:00 PM,Storage,0.0,0.00,False
3/28/2021 11:00:00 PM,3/28/2021 7:00:00 PM,Wind,7767.2,0.09,True
3/28/2021 10:00:00 PM,3/28/2021 6:00:00 PM,Coal,12962.0,0.16,False
3/28/2021 10:00:00 PM,3/28/2021 6:00:00 PM,Gas,29790.9,0.36,False
3/28/2021 10:00:00 PM,3/28/2021 6:00:00 PM,Hydro,2803.8,0.03,True
3/28/2021 10:00:00 PM,3/28/2021 6:00:00 PM,Multiple Fuels,346.2,0.00,False
3/28/2021 10:00:00 PM,3/28/2021 6:00:00 PM,Nuclear,27538.8,0.33,False
3/28/2021 10:00:00 PM,3/28/2021 6:00:00 PM,Oil,193.1,0.00,False
3/28/2021 10:00:00 PM,3/28/2021 6:00:00 PM,Other,57.1,0.00,False
3/28/2021 10:00:00 PM,3/28/2021 6:00:00 PM,Other Renewables,684.7,0.01,True
3/28/2021 10:00:00 PM,3/28/2021 6:00:00 PM,Solar,171.1,0.00,True
3/28/2021 10:00:00 PM,3/28/2021 6:00:00 PM,Storage,0.0,0.00,False
3/28/2021 10:00:00 PM,3/28/2021 6:00:00 PM,Wind,8324.4,0.10,True
3/28/2021 9:00:00 PM,3/28/2021 5:00:00 PM,Coal,12298.4,0.15,False
3/28/2021 9:00:00 PM,3/28/2021 5:00:00 PM,Gas,29516.9,0.36,False
3/28/2021 9:00:00 PM,3/28/2021 5:00:00 PM,Hydro,2245.7,0.03,True
3/28/2021 9:00:00 PM,3/28/2021 5:00:00 PM,Multiple Fuels,342.2,0.00,False
3/28/2021 9:00:00 PM,3/28/2021 5:00:00 PM,Nuclear,27521.6,0.34,False
3/28/2021 9:00:00 PM,3/28/2021 5:00:00 PM,Oil,192.5,0.00,False
3/28/2021 9:00:00 PM,3/28/2021 5:00:00 PM,Other,51.1,0.00,False
3/28/2021 9:00:00 PM,3/28/2021 5:00:00 PM,Other Renewables,645.5,0.01,True
