datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
6/5/2021 3:00:00 AM,6/4/2021 11:00:00 PM,Coal,20920.4,0.22,False
6/5/2021 3:00:00 AM,6/4/2021 11:00:00 PM,Gas,32565.8,0.34,False
6/5/2021 3:00:00 AM,6/4/2021 11:00:00 PM,Hydro,629.7,0.01,True
6/5/2021 3:00:00 AM,6/4/2021 11:00:00 PM,Multiple Fuels,340.1,0.00,False
6/5/2021 3:00:00 AM,6/4/2021 11:00:00 PM,Nuclear,33304.2,0.35,False
6/5/2021 3:00:00 AM,6/4/2021 11:00:00 PM,Oil,208.7,0.00,False
6/5/2021 3:00:00 AM,6/4/2021 11:00:00 PM,Other,152.5,0.00,False
6/5/2021 3:00:00 AM,6/4/2021 11:00:00 PM,Other Renewables,737.5,0.01,True
6/5/2021 3:00:00 AM,6/4/2021 11:00:00 PM,Solar,3.1,0.00,True
6/5/2021 3:00:00 AM,6/4/2021 11:00:00 PM,Storage,0.0,0.00,False
6/5/2021 3:00:00 AM,6/4/2021 11:00:00 PM,Wind,5604.2,0.06,True
6/5/2021 2:00:00 AM,6/4/2021 10:00:00 PM,Coal,22889.3,0.23,False
6/5/2021 2:00:00 AM,6/4/2021 10:00:00 PM,Gas,36402.0,0.36,False
6/5/2021 2:00:00 AM,6/4/2021 10:00:00 PM,Hydro,773.4,0.01,True
6/5/2021 2:00:00 AM,6/4/2021 10:00:00 PM,Multiple Fuels,453.2,0.00,False
6/5/2021 2:00:00 AM,6/4/2021 10:00:00 PM,Nuclear,33334.9,0.33,False
6/5/2021 2:00:00 AM,6/4/2021 10:00:00 PM,Oil,207.7,0.00,False
6/5/2021 2:00:00 AM,6/4/2021 10:00:00 PM,Other,129.1,0.00,False
6/5/2021 2:00:00 AM,6/4/2021 10:00:00 PM,Other Renewables,726.0,0.01,True
6/5/2021 2:00:00 AM,6/4/2021 10:00:00 PM,Solar,3.1,0.00,True
6/5/2021 2:00:00 AM,6/4/2021 10:00:00 PM,Storage,0.0,0.00,False
6/5/2021 2:00:00 AM,6/4/2021 10:00:00 PM,Wind,4765.7,0.05,True
6/5/2021 1:00:00 AM,6/4/2021 9:00:00 PM,Coal,23880.2,0.23,False
6/5/2021 1:00:00 AM,6/4/2021 9:00:00 PM,Gas,40793.4,0.39,False
6/5/2021 1:00:00 AM,6/4/2021 9:00:00 PM,Hydro,1399.8,0.01,True
6/5/2021 1:00:00 AM,6/4/2021 9:00:00 PM,Multiple Fuels,1328.0,0.01,False
6/5/2021 1:00:00 AM,6/4/2021 9:00:00 PM,Nuclear,33313.1,0.32,False
6/5/2021 1:00:00 AM,6/4/2021 9:00:00 PM,Oil,213.6,0.00,False
6/5/2021 1:00:00 AM,6/4/2021 9:00:00 PM,Other,47.3,0.00,False
6/5/2021 1:00:00 AM,6/4/2021 9:00:00 PM,Other Renewables,704.6,0.01,True
6/5/2021 1:00:00 AM,6/4/2021 9:00:00 PM,Solar,3.1,0.00,True
6/5/2021 1:00:00 AM,6/4/2021 9:00:00 PM,Storage,0.0,0.00,False
6/5/2021 1:00:00 AM,6/4/2021 9:00:00 PM,Wind,3575.1,0.03,True
6/5/2021 12:00:00 AM,6/4/2021 8:00:00 PM,Coal,23990.6,0.22,False
6/5/2021 12:00:00 AM,6/4/2021 8:00:00 PM,Gas,44242.4,0.41,False
6/5/2021 12:00:00 AM,6/4/2021 8:00:00 PM,Hydro,1746.1,0.02,True
6/5/2021 12:00:00 AM,6/4/2021 8:00:00 PM,Multiple Fuels,1325.8,0.01,False
6/5/2021 12:00:00 AM,6/4/2021 8:00:00 PM,Nuclear,33298.2,0.31,False
6/5/2021 12:00:00 AM,6/4/2021 8:00:00 PM,Oil,213.5,0.00,False
6/5/2021 12:00:00 AM,6/4/2021 8:00:00 PM,Other,44.0,0.00,False
6/5/2021 12:00:00 AM,6/4/2021 8:00:00 PM,Other Renewables,703.2,0.00,True
6/5/2021 12:00:00 AM,6/4/2021 8:00:00 PM,Solar,35.4,0.00,True
6/5/2021 12:00:00 AM,6/4/2021 8:00:00 PM,Storage,0.0,0.00,False
6/5/2021 12:00:00 AM,6/4/2021 8:00:00 PM,Wind,3391.7,0.03,True
6/4/2021 11:00:00 PM,6/4/2021 7:00:00 PM,Coal,23869.2,0.21,False
6/4/2021 11:00:00 PM,6/4/2021 7:00:00 PM,Gas,46657.4,0.41,False
6/4/2021 11:00:00 PM,6/4/2021 7:00:00 PM,Hydro,3334.6,0.03,True
6/4/2021 11:00:00 PM,6/4/2021 7:00:00 PM,Multiple Fuels,1309.9,0.01,False
6/4/2021 11:00:00 PM,6/4/2021 7:00:00 PM,Nuclear,33281.3,0.29,False
6/4/2021 11:00:00 PM,6/4/2021 7:00:00 PM,Oil,215.6,0.00,False
6/4/2021 11:00:00 PM,6/4/2021 7:00:00 PM,Other,82.3,0.00,False
6/4/2021 11:00:00 PM,6/4/2021 7:00:00 PM,Other Renewables,694.2,0.00,True
6/4/2021 11:00:00 PM,6/4/2021 7:00:00 PM,Solar,562.1,0.00,True
6/4/2021 11:00:00 PM,6/4/2021 7:00:00 PM,Storage,0.0,0.00,False
6/4/2021 11:00:00 PM,6/4/2021 7:00:00 PM,Wind,3827.1,0.03,True
6/4/2021 10:00:00 PM,6/4/2021 6:00:00 PM,Coal,24315.7,0.21,False
6/4/2021 10:00:00 PM,6/4/2021 6:00:00 PM,Gas,47059.6,0.40,False
6/4/2021 10:00:00 PM,6/4/2021 6:00:00 PM,Hydro,3802.3,0.03,True
6/4/2021 10:00:00 PM,6/4/2021 6:00:00 PM,Multiple Fuels,1311.7,0.01,False
6/4/2021 10:00:00 PM,6/4/2021 6:00:00 PM,Nuclear,33278.6,0.29,False
6/4/2021 10:00:00 PM,6/4/2021 6:00:00 PM,Oil,252.2,0.00,False
6/4/2021 10:00:00 PM,6/4/2021 6:00:00 PM,Other,119.0,0.00,False
6/4/2021 10:00:00 PM,6/4/2021 6:00:00 PM,Other Renewables,674.4,0.00,True
6/4/2021 10:00:00 PM,6/4/2021 6:00:00 PM,Solar,1371.6,0.01,True
6/4/2021 10:00:00 PM,6/4/2021 6:00:00 PM,Storage,0.0,0.00,False
6/4/2021 10:00:00 PM,6/4/2021 6:00:00 PM,Wind,4207.9,0.04,True
6/4/2021 9:00:00 PM,6/4/2021 5:00:00 PM,Coal,24337.2,0.21,False
6/4/2021 9:00:00 PM,6/4/2021 5:00:00 PM,Gas,46506.1,0.40,False
6/4/2021 9:00:00 PM,6/4/2021 5:00:00 PM,Hydro,4841.0,0.04,True
6/4/2021 9:00:00 PM,6/4/2021 5:00:00 PM,Multiple Fuels,1308.6,0.01,False
6/4/2021 9:00:00 PM,6/4/2021 5:00:00 PM,Nuclear,33283.9,0.28,False
6/4/2021 9:00:00 PM,6/4/2021 5:00:00 PM,Oil,217.0,0.00,False
6/4/2021 9:00:00 PM,6/4/2021 5:00:00 PM,Other,102.5,0.00,False
6/4/2021 9:00:00 PM,6/4/2021 5:00:00 PM,Other Renewables,665.4,0.00,True
6/4/2021 9:00:00 PM,6/4/2021 5:00:00 PM,Solar,1459.4,0.01,True
6/4/2021 9:00:00 PM,6/4/2021 5:00:00 PM,Storage,0.0,0.00,False
6/4/2021 9:00:00 PM,6/4/2021 5:00:00 PM,Wind,4080.1,0.03,True
6/4/2021 8:00:00 PM,6/4/2021 4:00:00 PM,Coal,24040.7,0.21,False
6/4/2021 8:00:00 PM,6/4/2021 4:00:00 PM,Gas,46054.5,0.40,False
6/4/2021 8:00:00 PM,6/4/2021 4:00:00 PM,Hydro,5168.6,0.04,True
6/4/2021 8:00:00 PM,6/4/2021 4:00:00 PM,Multiple Fuels,1306.4,0.01,False
6/4/2021 8:00:00 PM,6/4/2021 4:00:00 PM,Nuclear,33266.0,0.29,False
6/4/2021 8:00:00 PM,6/4/2021 4:00:00 PM,Oil,216.3,0.00,False
6/4/2021 8:00:00 PM,6/4/2021 4:00:00 PM,Other,97.6,0.00,False
6/4/2021 8:00:00 PM,6/4/2021 4:00:00 PM,Other Renewables,668.2,0.00,True
6/4/2021 8:00:00 PM,6/4/2021 4:00:00 PM,Solar,1825.1,0.02,True
6/4/2021 8:00:00 PM,6/4/2021 4:00:00 PM,Storage,0.0,0.00,False
6/4/2021 8:00:00 PM,6/4/2021 4:00:00 PM,Wind,3879.6,0.03,True
6/4/2021 7:00:00 PM,6/4/2021 3:00:00 PM,Coal,23694.2,0.21,False
6/4/2021 7:00:00 PM,6/4/2021 3:00:00 PM,Gas,44594.1,0.39,False
6/4/2021 7:00:00 PM,6/4/2021 3:00:00 PM,Hydro,4877.9,0.04,True
6/4/2021 7:00:00 PM,6/4/2021 3:00:00 PM,Multiple Fuels,1306.7,0.01,False
6/4/2021 7:00:00 PM,6/4/2021 3:00:00 PM,Nuclear,33257.3,0.29,False
6/4/2021 7:00:00 PM,6/4/2021 3:00:00 PM,Oil,218.1,0.00,False
6/4/2021 7:00:00 PM,6/4/2021 3:00:00 PM,Other,93.3,0.00,False
6/4/2021 7:00:00 PM,6/4/2021 3:00:00 PM,Other Renewables,669.3,0.00,True
6/4/2021 7:00:00 PM,6/4/2021 3:00:00 PM,Solar,2129.6,0.02,True
6/4/2021 7:00:00 PM,6/4/2021 3:00:00 PM,Storage,0.0,0.00,False
6/4/2021 7:00:00 PM,6/4/2021 3:00:00 PM,Wind,3616.6,0.03,True
6/4/2021 6:00:00 PM,6/4/2021 2:00:00 PM,Coal,23507.4,0.21,False
6/4/2021 6:00:00 PM,6/4/2021 2:00:00 PM,Gas,42564.0,0.38,False
6/4/2021 6:00:00 PM,6/4/2021 2:00:00 PM,Hydro,4425.7,0.04,True
6/4/2021 6:00:00 PM,6/4/2021 2:00:00 PM,Multiple Fuels,1313.1,0.01,False
6/4/2021 6:00:00 PM,6/4/2021 2:00:00 PM,Nuclear,33258.8,0.30,False
6/4/2021 6:00:00 PM,6/4/2021 2:00:00 PM,Oil,219.5,0.00,False
6/4/2021 6:00:00 PM,6/4/2021 2:00:00 PM,Other,62.7,0.00,False
6/4/2021 6:00:00 PM,6/4/2021 2:00:00 PM,Other Renewables,683.9,0.00,True
6/4/2021 6:00:00 PM,6/4/2021 2:00:00 PM,Solar,2063.0,0.02,True
6/4/2021 6:00:00 PM,6/4/2021 2:00:00 PM,Storage,0.0,0.00,False
6/4/2021 6:00:00 PM,6/4/2021 2:00:00 PM,Wind,3358.1,0.03,True
6/4/2021 5:00:00 PM,6/4/2021 1:00:00 PM,Coal,22944.8,0.21,False
6/4/2021 5:00:00 PM,6/4/2021 1:00:00 PM,Gas,41333.0,0.38,False
6/4/2021 5:00:00 PM,6/4/2021 1:00:00 PM,Hydro,3168.2,0.03,True
6/4/2021 5:00:00 PM,6/4/2021 1:00:00 PM,Multiple Fuels,1316.7,0.01,False
6/4/2021 5:00:00 PM,6/4/2021 1:00:00 PM,Nuclear,33294.6,0.31,False
6/4/2021 5:00:00 PM,6/4/2021 1:00:00 PM,Oil,233.0,0.00,False
6/4/2021 5:00:00 PM,6/4/2021 1:00:00 PM,Other,66.4,0.00,False
6/4/2021 5:00:00 PM,6/4/2021 1:00:00 PM,Other Renewables,674.3,0.00,True
6/4/2021 5:00:00 PM,6/4/2021 1:00:00 PM,Solar,2123.1,0.02,True
6/4/2021 5:00:00 PM,6/4/2021 1:00:00 PM,Storage,0.0,0.00,False
