datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,Coal,17698.4,0.20,False
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,Gas,33797.4,0.38,False
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,Hydro,723.2,0.01,True
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,Multiple Fuels,453.8,0.01,False
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,Nuclear,32795.5,0.37,False
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,Oil,166.6,0.00,False
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,Other,31.7,0.00,False
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,Other Renewables,671.8,0.01,True
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,Solar,7.9,0.00,True
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,Storage,0.0,0.00,False
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,Wind,2066.2,0.02,True
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,Coal,19083.5,0.21,False
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,Gas,37027.5,0.40,False
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,Hydro,731.2,0.01,True
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,Multiple Fuels,620.0,0.01,False
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,Nuclear,32748.8,0.35,False
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,Oil,165.8,0.00,False
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,Other,39.4,0.00,False
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,Other Renewables,682.5,0.01,True
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,Solar,7.9,0.00,True
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,Storage,0.0,0.00,False
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,Wind,1661.9,0.02,True
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,Coal,21446.4,0.22,False
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,Gas,42014.0,0.42,False
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,Hydro,766.2,0.01,True
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,Multiple Fuels,893.0,0.01,False
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,Nuclear,32646.5,0.33,False
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,Oil,186.7,0.00,False
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,Other,13.7,0.00,False
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,Other Renewables,687.0,0.01,True
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,Solar,7.9,0.00,True
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,Storage,0.0,0.00,False
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,Wind,1036.0,0.01,True
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,Coal,22737.6,0.22,False
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,Gas,43310.1,0.42,False
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,Hydro,1932.1,0.02,True
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,Multiple Fuels,883.2,0.01,False
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,Nuclear,32573.9,0.32,False
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,Oil,188.1,0.00,False
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,Other,20.7,0.00,False
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,Other Renewables,676.4,0.01,True
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,Solar,7.9,0.00,True
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,Storage,0.0,0.00,False
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,Wind,683.3,0.01,True
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,Coal,23278.6,0.22,False
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,Gas,43574.7,0.42,False
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,Hydro,2943.8,0.03,True
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,Multiple Fuels,893.5,0.01,False
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,Nuclear,32455.4,0.31,False
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,Oil,190.5,0.00,False
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,Other,11.5,0.00,False
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,Other Renewables,667.1,0.01,True
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,Solar,10.6,0.00,True
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,Storage,0.0,0.00,False
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,Wind,490.8,0.00,True
