datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
12/2/2020 4:00:00 AM,12/1/2020 11:00:00 PM,Coal,22982.8,0.24,False
12/2/2020 4:00:00 AM,12/1/2020 11:00:00 PM,Gas,34282.5,0.35,False
12/2/2020 4:00:00 AM,12/1/2020 11:00:00 PM,Hydro,1184.0,0.01,True
12/2/2020 4:00:00 AM,12/1/2020 11:00:00 PM,Multiple Fuels,524.3,0.01,False
12/2/2020 4:00:00 AM,12/1/2020 11:00:00 PM,Nuclear,32784.8,0.34,False
12/2/2020 4:00:00 AM,12/1/2020 11:00:00 PM,Oil,198.2,0.00,False
12/2/2020 4:00:00 AM,12/1/2020 11:00:00 PM,Other,74.3,0.00,False
12/2/2020 4:00:00 AM,12/1/2020 11:00:00 PM,Other Renewables,638.3,0.01,True
12/2/2020 4:00:00 AM,12/1/2020 11:00:00 PM,Solar,0.0,0.00,True
12/2/2020 4:00:00 AM,12/1/2020 11:00:00 PM,Storage,0.0,0.00,False
12/2/2020 4:00:00 AM,12/1/2020 11:00:00 PM,Wind,3926.4,0.04,True
12/2/2020 3:00:00 AM,12/1/2020 10:00:00 PM,Coal,22774.1,0.23,False
12/2/2020 3:00:00 AM,12/1/2020 10:00:00 PM,Gas,36386.5,0.37,False
12/2/2020 3:00:00 AM,12/1/2020 10:00:00 PM,Hydro,1711.8,0.02,True
12/2/2020 3:00:00 AM,12/1/2020 10:00:00 PM,Multiple Fuels,515.5,0.01,False
12/2/2020 3:00:00 AM,12/1/2020 10:00:00 PM,Nuclear,32786.6,0.33,False
12/2/2020 3:00:00 AM,12/1/2020 10:00:00 PM,Oil,199.1,0.00,False
12/2/2020 3:00:00 AM,12/1/2020 10:00:00 PM,Other,63.5,0.00,False
12/2/2020 3:00:00 AM,12/1/2020 10:00:00 PM,Other Renewables,645.9,0.01,True
12/2/2020 3:00:00 AM,12/1/2020 10:00:00 PM,Solar,0.0,0.00,True
12/2/2020 3:00:00 AM,12/1/2020 10:00:00 PM,Storage,0.0,0.00,False
12/2/2020 3:00:00 AM,12/1/2020 10:00:00 PM,Wind,4070.9,0.04,True
12/2/2020 2:00:00 AM,12/1/2020 9:00:00 PM,Coal,22749.5,0.22,False
12/2/2020 2:00:00 AM,12/1/2020 9:00:00 PM,Gas,40536.9,0.39,False
12/2/2020 2:00:00 AM,12/1/2020 9:00:00 PM,Hydro,2311.4,0.02,True
12/2/2020 2:00:00 AM,12/1/2020 9:00:00 PM,Multiple Fuels,564.3,0.01,False
12/2/2020 2:00:00 AM,12/1/2020 9:00:00 PM,Nuclear,32790.9,0.32,False
12/2/2020 2:00:00 AM,12/1/2020 9:00:00 PM,Oil,241.6,0.00,False
12/2/2020 2:00:00 AM,12/1/2020 9:00:00 PM,Other,63.7,0.00,False
12/2/2020 2:00:00 AM,12/1/2020 9:00:00 PM,Other Renewables,632.9,0.00,True
12/2/2020 2:00:00 AM,12/1/2020 9:00:00 PM,Solar,0.0,0.00,True
12/2/2020 2:00:00 AM,12/1/2020 9:00:00 PM,Storage,0.0,0.00,False
12/2/2020 2:00:00 AM,12/1/2020 9:00:00 PM,Wind,4079.0,0.04,True
12/2/2020 1:00:00 AM,12/1/2020 8:00:00 PM,Coal,22717.8,0.21,False
12/2/2020 1:00:00 AM,12/1/2020 8:00:00 PM,Gas,42069.2,0.40,False
12/2/2020 1:00:00 AM,12/1/2020 8:00:00 PM,Hydro,3271.3,0.03,True
12/2/2020 1:00:00 AM,12/1/2020 8:00:00 PM,Multiple Fuels,478.8,0.00,False
12/2/2020 1:00:00 AM,12/1/2020 8:00:00 PM,Nuclear,32793.7,0.31,False
12/2/2020 1:00:00 AM,12/1/2020 8:00:00 PM,Oil,241.0,0.00,False
12/2/2020 1:00:00 AM,12/1/2020 8:00:00 PM,Other,63.2,0.00,False
12/2/2020 1:00:00 AM,12/1/2020 8:00:00 PM,Other Renewables,615.8,0.00,True
12/2/2020 1:00:00 AM,12/1/2020 8:00:00 PM,Solar,0.0,0.00,True
12/2/2020 1:00:00 AM,12/1/2020 8:00:00 PM,Storage,0.0,0.00,False
12/2/2020 1:00:00 AM,12/1/2020 8:00:00 PM,Wind,4034.0,0.04,True
12/2/2020 12:00:00 AM,12/1/2020 7:00:00 PM,Coal,23065.8,0.21,False
12/2/2020 12:00:00 AM,12/1/2020 7:00:00 PM,Gas,43555.5,0.40,False
12/2/2020 12:00:00 AM,12/1/2020 7:00:00 PM,Hydro,4258.5,0.04,True
12/2/2020 12:00:00 AM,12/1/2020 7:00:00 PM,Multiple Fuels,567.1,0.01,False
12/2/2020 12:00:00 AM,12/1/2020 7:00:00 PM,Nuclear,32770.2,0.30,False
12/2/2020 12:00:00 AM,12/1/2020 7:00:00 PM,Oil,287.2,0.00,False
12/2/2020 12:00:00 AM,12/1/2020 7:00:00 PM,Other,63.4,0.00,False
12/2/2020 12:00:00 AM,12/1/2020 7:00:00 PM,Other Renewables,622.6,0.00,True
12/2/2020 12:00:00 AM,12/1/2020 7:00:00 PM,Solar,0.0,0.00,True
12/2/2020 12:00:00 AM,12/1/2020 7:00:00 PM,Storage,0.0,0.00,False
12/2/2020 12:00:00 AM,12/1/2020 7:00:00 PM,Wind,4121.9,0.04,True
12/1/2020 11:00:00 PM,12/1/2020 6:00:00 PM,Coal,22839.9,0.21,False
12/1/2020 11:00:00 PM,12/1/2020 6:00:00 PM,Gas,44294.6,0.40,False
12/1/2020 11:00:00 PM,12/1/2020 6:00:00 PM,Hydro,4255.7,0.04,True
12/1/2020 11:00:00 PM,12/1/2020 6:00:00 PM,Multiple Fuels,570.3,0.01,False
12/1/2020 11:00:00 PM,12/1/2020 6:00:00 PM,Nuclear,32764.2,0.30,False
12/1/2020 11:00:00 PM,12/1/2020 6:00:00 PM,Oil,382.6,0.00,False
12/1/2020 11:00:00 PM,12/1/2020 6:00:00 PM,Other,63.0,0.00,False
