datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
9/18/2020 3:00:00 AM,9/17/2020 11:00:00 PM,Coal,14393.9,0.17,False
9/18/2020 3:00:00 AM,9/17/2020 11:00:00 PM,Gas,32583.9,0.39,False
9/18/2020 3:00:00 AM,9/17/2020 11:00:00 PM,Hydro,363.7,0.00,True
9/18/2020 3:00:00 AM,9/17/2020 11:00:00 PM,Multiple Fuels,365.9,0.00,False
9/18/2020 3:00:00 AM,9/17/2020 11:00:00 PM,Nuclear,31371.7,0.38,False
9/18/2020 3:00:00 AM,9/17/2020 11:00:00 PM,Oil,165.5,0.00,False
9/18/2020 3:00:00 AM,9/17/2020 11:00:00 PM,Other,62.0,0.00,False
9/18/2020 3:00:00 AM,9/17/2020 11:00:00 PM,Other Renewables,663.5,0.01,True
9/18/2020 3:00:00 AM,9/17/2020 11:00:00 PM,Solar,17.3,0.00,True
9/18/2020 3:00:00 AM,9/17/2020 11:00:00 PM,Storage,0.0,0.00,False
9/18/2020 3:00:00 AM,9/17/2020 11:00:00 PM,Wind,2908.1,0.04,True
9/18/2020 2:00:00 AM,9/17/2020 10:00:00 PM,Coal,15345.2,0.18,False
9/18/2020 2:00:00 AM,9/17/2020 10:00:00 PM,Gas,34903.8,0.40,False
9/18/2020 2:00:00 AM,9/17/2020 10:00:00 PM,Hydro,499.3,0.01,True
9/18/2020 2:00:00 AM,9/17/2020 10:00:00 PM,Multiple Fuels,365.9,0.00,False
9/18/2020 2:00:00 AM,9/17/2020 10:00:00 PM,Nuclear,31345.9,0.36,False
9/18/2020 2:00:00 AM,9/17/2020 10:00:00 PM,Oil,163.8,0.00,False
9/18/2020 2:00:00 AM,9/17/2020 10:00:00 PM,Other,59.3,0.00,False
9/18/2020 2:00:00 AM,9/17/2020 10:00:00 PM,Other Renewables,660.6,0.01,True
9/18/2020 2:00:00 AM,9/17/2020 10:00:00 PM,Solar,17.3,0.00,True
9/18/2020 2:00:00 AM,9/17/2020 10:00:00 PM,Storage,0.0,0.00,False
9/18/2020 2:00:00 AM,9/17/2020 10:00:00 PM,Wind,2825.2,0.03,True
9/18/2020 1:00:00 AM,9/17/2020 9:00:00 PM,Coal,16618.2,0.18,False
9/18/2020 1:00:00 AM,9/17/2020 9:00:00 PM,Gas,37846.4,0.42,False
9/18/2020 1:00:00 AM,9/17/2020 9:00:00 PM,Hydro,553.4,0.01,True
9/18/2020 1:00:00 AM,9/17/2020 9:00:00 PM,Multiple Fuels,690.7,0.01,False
9/18/2020 1:00:00 AM,9/17/2020 9:00:00 PM,Nuclear,31324.6,0.35,False
9/18/2020 1:00:00 AM,9/17/2020 9:00:00 PM,Oil,178.2,0.00,False
9/18/2020 1:00:00 AM,9/17/2020 9:00:00 PM,Other,69.3,0.00,False
9/18/2020 1:00:00 AM,9/17/2020 9:00:00 PM,Other Renewables,650.2,0.01,True
9/18/2020 1:00:00 AM,9/17/2020 9:00:00 PM,Solar,17.3,0.00,True
9/18/2020 1:00:00 AM,9/17/2020 9:00:00 PM,Storage,0.0,0.00,False
9/18/2020 1:00:00 AM,9/17/2020 9:00:00 PM,Wind,2699.3,0.03,True
9/18/2020 12:00:00 AM,9/17/2020 8:00:00 PM,Coal,17502.6,0.18,False
9/18/2020 12:00:00 AM,9/17/2020 8:00:00 PM,Gas,39758.5,0.42,False
9/18/2020 12:00:00 AM,9/17/2020 8:00:00 PM,Hydro,2070.2,0.02,True
9/18/2020 12:00:00 AM,9/17/2020 8:00:00 PM,Multiple Fuels,689.7,0.01,False
9/18/2020 12:00:00 AM,9/17/2020 8:00:00 PM,Nuclear,31322.5,0.33,False
9/18/2020 12:00:00 AM,9/17/2020 8:00:00 PM,Oil,189.9,0.00,False
9/18/2020 12:00:00 AM,9/17/2020 8:00:00 PM,Other,57.2,0.00,False
9/18/2020 12:00:00 AM,9/17/2020 8:00:00 PM,Other Renewables,642.7,0.01,True
9/18/2020 12:00:00 AM,9/17/2020 8:00:00 PM,Solar,17.3,0.00,True
9/18/2020 12:00:00 AM,9/17/2020 8:00:00 PM,Storage,0.0,0.00,False
9/18/2020 12:00:00 AM,9/17/2020 8:00:00 PM,Wind,2567.4,0.03,True
9/17/2020 11:00:00 PM,9/17/2020 7:00:00 PM,Coal,17889.1,0.19,False
9/17/2020 11:00:00 PM,9/17/2020 7:00:00 PM,Gas,39615.8,0.41,False
9/17/2020 11:00:00 PM,9/17/2020 7:00:00 PM,Hydro,2819.3,0.03,True
9/17/2020 11:00:00 PM,9/17/2020 7:00:00 PM,Multiple Fuels,683.7,0.01,False
9/17/2020 11:00:00 PM,9/17/2020 7:00:00 PM,Nuclear,31329.9,0.33,False
9/17/2020 11:00:00 PM,9/17/2020 7:00:00 PM,Oil,188.9,0.00,False
9/17/2020 11:00:00 PM,9/17/2020 7:00:00 PM,Other,50.6,0.00,False
9/17/2020 11:00:00 PM,9/17/2020 7:00:00 PM,Other Renewables,636.3,0.01,True
9/17/2020 11:00:00 PM,9/17/2020 7:00:00 PM,Solar,17.3,0.00,True
9/17/2020 11:00:00 PM,9/17/2020 7:00:00 PM,Storage,0.0,0.00,False
9/17/2020 11:00:00 PM,9/17/2020 7:00:00 PM,Wind,2276.1,0.02,True
9/17/2020 10:00:00 PM,9/17/2020 6:00:00 PM,Coal,18548.2,0.19,False
9/17/2020 10:00:00 PM,9/17/2020 6:00:00 PM,Gas,39593.9,0.41,False
9/17/2020 10:00:00 PM,9/17/2020 6:00:00 PM,Hydro,2616.4,0.03,True
9/17/2020 10:00:00 PM,9/17/2020 6:00:00 PM,Multiple Fuels,682.5,0.01,False
9/17/2020 10:00:00 PM,9/17/2020 6:00:00 PM,Nuclear,31339.1,0.33,False
9/17/2020 10:00:00 PM,9/17/2020 6:00:00 PM,Oil,198.0,0.00,False
9/17/2020 10:00:00 PM,9/17/2020 6:00:00 PM,Other,52.1,0.00,False
9/17/2020 10:00:00 PM,9/17/2020 6:00:00 PM,Other Renewables,643.0,0.01,True
9/17/2020 10:00:00 PM,9/17/2020 6:00:00 PM,Solar,22.3,0.00,True
9/17/2020 10:00:00 PM,9/17/2020 6:00:00 PM,Storage,0.0,0.00,False
9/17/2020 10:00:00 PM,9/17/2020 6:00:00 PM,Wind,2273.3,0.02,True
9/17/2020 9:00:00 PM,9/17/2020 5:00:00 PM,Coal,18914.4,0.20,False
9/17/2020 9:00:00 PM,9/17/2020 5:00:00 PM,Gas,39421.8,0.41,False
9/17/2020 9:00:00 PM,9/17/2020 5:00:00 PM,Hydro,3097.6,0.03,True
9/17/2020 9:00:00 PM,9/17/2020 5:00:00 PM,Multiple Fuels,683.7,0.01,False
9/17/2020 9:00:00 PM,9/17/2020 5:00:00 PM,Nuclear,31305.7,0.33,False
9/17/2020 9:00:00 PM,9/17/2020 5:00:00 PM,Oil,242.4,0.00,False
9/17/2020 9:00:00 PM,9/17/2020 5:00:00 PM,Other,51.4,0.00,False
9/17/2020 9:00:00 PM,9/17/2020 5:00:00 PM,Other Renewables,657.4,0.01,True
9/17/2020 9:00:00 PM,9/17/2020 5:00:00 PM,Solar,59.0,0.00,True
9/17/2020 9:00:00 PM,9/17/2020 5:00:00 PM,Storage,0.0,0.00,False
9/17/2020 9:00:00 PM,9/17/2020 5:00:00 PM,Wind,1824.2,0.02,True
9/17/2020 8:00:00 PM,9/17/2020 4:00:00 PM,Coal,18733.6,0.19,False
9/17/2020 8:00:00 PM,9/17/2020 4:00:00 PM,Gas,39778.7,0.41,False
9/17/2020 8:00:00 PM,9/17/2020 4:00:00 PM,Hydro,3120.6,0.03,True
9/17/2020 8:00:00 PM,9/17/2020 4:00:00 PM,Multiple Fuels,680.8,0.01,False
9/17/2020 8:00:00 PM,9/17/2020 4:00:00 PM,Nuclear,31293.9,0.32,False
9/17/2020 8:00:00 PM,9/17/2020 4:00:00 PM,Oil,229.9,0.00,False
9/17/2020 8:00:00 PM,9/17/2020 4:00:00 PM,Other,52.0,0.00,False
9/17/2020 8:00:00 PM,9/17/2020 4:00:00 PM,Other Renewables,646.5,0.01,True
9/17/2020 8:00:00 PM,9/17/2020 4:00:00 PM,Solar,126.9,0.00,True
9/17/2020 8:00:00 PM,9/17/2020 4:00:00 PM,Storage,0.0,0.00,False
9/17/2020 8:00:00 PM,9/17/2020 4:00:00 PM,Wind,1699.2,0.02,True
9/17/2020 7:00:00 PM,9/17/2020 3:00:00 PM,Coal,18903.9,0.20,False
9/17/2020 7:00:00 PM,9/17/2020 3:00:00 PM,Gas,39824.4,0.41,False
9/17/2020 7:00:00 PM,9/17/2020 3:00:00 PM,Hydro,2947.1,0.03,True
9/17/2020 7:00:00 PM,9/17/2020 3:00:00 PM,Multiple Fuels,675.2,0.01,False
9/17/2020 7:00:00 PM,9/17/2020 3:00:00 PM,Nuclear,31306.2,0.32,False
9/17/2020 7:00:00 PM,9/17/2020 3:00:00 PM,Oil,210.9,0.00,False
9/17/2020 7:00:00 PM,9/17/2020 3:00:00 PM,Other,42.8,0.00,False
9/17/2020 7:00:00 PM,9/17/2020 3:00:00 PM,Other Renewables,650.6,0.01,True
9/17/2020 7:00:00 PM,9/17/2020 3:00:00 PM,Solar,273.8,0.00,True
9/17/2020 7:00:00 PM,9/17/2020 3:00:00 PM,Storage,0.0,0.00,False
9/17/2020 7:00:00 PM,9/17/2020 3:00:00 PM,Wind,1636.1,0.02,True
9/17/2020 6:00:00 PM,9/17/2020 2:00:00 PM,Coal,18644.5,0.19,False
