datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
11/1/2020 3:00:00 AM,10/31/2020 11:00:00 PM,Coal,16548.5,0.21,False
11/1/2020 3:00:00 AM,10/31/2020 11:00:00 PM,Gas,21943.3,0.28,False
11/1/2020 3:00:00 AM,10/31/2020 11:00:00 PM,Hydro,974.2,0.01,True
11/1/2020 3:00:00 AM,10/31/2020 11:00:00 PM,Multiple Fuels,739.0,0.01,False
11/1/2020 3:00:00 AM,10/31/2020 11:00:00 PM,Nuclear,30413.7,0.39,False
11/1/2020 3:00:00 AM,10/31/2020 11:00:00 PM,Oil,160.1,0.00,False
11/1/2020 3:00:00 AM,10/31/2020 11:00:00 PM,Other,88.0,0.00,False
11/1/2020 3:00:00 AM,10/31/2020 11:00:00 PM,Other Renewables,689.6,0.01,True
11/1/2020 3:00:00 AM,10/31/2020 11:00:00 PM,Solar,2.5,0.00,True
11/1/2020 3:00:00 AM,10/31/2020 11:00:00 PM,Storage,0.0,0.00,False
11/1/2020 3:00:00 AM,10/31/2020 11:00:00 PM,Wind,7262.7,0.09,True
11/1/2020 2:00:00 AM,10/31/2020 10:00:00 PM,Coal,16623.3,0.21,False
11/1/2020 2:00:00 AM,10/31/2020 10:00:00 PM,Gas,22741.3,0.28,False
11/1/2020 2:00:00 AM,10/31/2020 10:00:00 PM,Hydro,977.9,0.01,True
11/1/2020 2:00:00 AM,10/31/2020 10:00:00 PM,Multiple Fuels,1047.5,0.01,False
11/1/2020 2:00:00 AM,10/31/2020 10:00:00 PM,Nuclear,30402.6,0.38,False
11/1/2020 2:00:00 AM,10/31/2020 10:00:00 PM,Oil,158.9,0.00,False
11/1/2020 2:00:00 AM,10/31/2020 10:00:00 PM,Other,92.9,0.00,False
11/1/2020 2:00:00 AM,10/31/2020 10:00:00 PM,Other Renewables,657.9,0.01,True
11/1/2020 2:00:00 AM,10/31/2020 10:00:00 PM,Solar,2.5,0.00,True
11/1/2020 2:00:00 AM,10/31/2020 10:00:00 PM,Storage,0.0,0.00,False
11/1/2020 2:00:00 AM,10/31/2020 10:00:00 PM,Wind,7441.8,0.09,True
11/1/2020 1:00:00 AM,10/31/2020 9:00:00 PM,Coal,16619.6,0.20,False
11/1/2020 1:00:00 AM,10/31/2020 9:00:00 PM,Gas,23731.8,0.29,False
11/1/2020 1:00:00 AM,10/31/2020 9:00:00 PM,Hydro,1326.7,0.02,True
11/1/2020 1:00:00 AM,10/31/2020 9:00:00 PM,Multiple Fuels,1592.1,0.02,False
11/1/2020 1:00:00 AM,10/31/2020 9:00:00 PM,Nuclear,30383.7,0.37,False
11/1/2020 1:00:00 AM,10/31/2020 9:00:00 PM,Oil,159.1,0.00,False
11/1/2020 1:00:00 AM,10/31/2020 9:00:00 PM,Other,91.6,0.00,False
11/1/2020 1:00:00 AM,10/31/2020 9:00:00 PM,Other Renewables,648.2,0.01,True
11/1/2020 1:00:00 AM,10/31/2020 9:00:00 PM,Solar,2.5,0.00,True
11/1/2020 1:00:00 AM,10/31/2020 9:00:00 PM,Storage,0.0,0.00,False
11/1/2020 1:00:00 AM,10/31/2020 9:00:00 PM,Wind,7308.3,0.09,True
11/1/2020 12:00:00 AM,10/31/2020 8:00:00 PM,Coal,16776.1,0.20,False
11/1/2020 12:00:00 AM,10/31/2020 8:00:00 PM,Gas,24079.9,0.29,False
11/1/2020 12:00:00 AM,10/31/2020 8:00:00 PM,Hydro,1767.7,0.02,True
11/1/2020 12:00:00 AM,10/31/2020 8:00:00 PM,Multiple Fuels,1628.4,0.02,False
11/1/2020 12:00:00 AM,10/31/2020 8:00:00 PM,Nuclear,30355.3,0.37,False
11/1/2020 12:00:00 AM,10/31/2020 8:00:00 PM,Oil,161.1,0.00,False
11/1/2020 12:00:00 AM,10/31/2020 8:00:00 PM,Other,93.6,0.00,False
11/1/2020 12:00:00 AM,10/31/2020 8:00:00 PM,Other Renewables,646.0,0.01,True
11/1/2020 12:00:00 AM,10/31/2020 8:00:00 PM,Solar,2.5,0.00,True
11/1/2020 12:00:00 AM,10/31/2020 8:00:00 PM,Storage,0.0,0.00,False
11/1/2020 12:00:00 AM,10/31/2020 8:00:00 PM,Wind,7361.0,0.09,True
10/31/2020 11:00:00 PM,10/31/2020 7:00:00 PM,Coal,16817.1,0.20,False
10/31/2020 11:00:00 PM,10/31/2020 7:00:00 PM,Gas,25087.1,0.30,False
10/31/2020 11:00:00 PM,10/31/2020 7:00:00 PM,Hydro,1861.5,0.02,True
10/31/2020 11:00:00 PM,10/31/2020 7:00:00 PM,Multiple Fuels,1628.0,0.02,False
10/31/2020 11:00:00 PM,10/31/2020 7:00:00 PM,Nuclear,30329.0,0.36,False
10/31/2020 11:00:00 PM,10/31/2020 7:00:00 PM,Oil,160.9,0.00,False
10/31/2020 11:00:00 PM,10/31/2020 7:00:00 PM,Other,89.8,0.00,False
10/31/2020 11:00:00 PM,10/31/2020 7:00:00 PM,Other Renewables,638.7,0.01,True
10/31/2020 11:00:00 PM,10/31/2020 7:00:00 PM,Solar,2.5,0.00,True
10/31/2020 11:00:00 PM,10/31/2020 7:00:00 PM,Storage,0.0,0.00,False
10/31/2020 11:00:00 PM,10/31/2020 7:00:00 PM,Wind,6795.2,0.08,True
10/31/2020 10:00:00 PM,10/31/2020 6:00:00 PM,Coal,15995.3,0.19,False
10/31/2020 10:00:00 PM,10/31/2020 6:00:00 PM,Gas,25532.5,0.31,False
10/31/2020 10:00:00 PM,10/31/2020 6:00:00 PM,Hydro,1736.0,0.02,True
10/31/2020 10:00:00 PM,10/31/2020 6:00:00 PM,Multiple Fuels,1641.9,0.02,False
10/31/2020 10:00:00 PM,10/31/2020 6:00:00 PM,Nuclear,30294.2,0.37,False
10/31/2020 10:00:00 PM,10/31/2020 6:00:00 PM,Oil,160.2,0.00,False
10/31/2020 10:00:00 PM,10/31/2020 6:00:00 PM,Other,91.1,0.00,False
10/31/2020 10:00:00 PM,10/31/2020 6:00:00 PM,Other Renewables,633.0,0.01,True
10/31/2020 10:00:00 PM,10/31/2020 6:00:00 PM,Solar,2.5,0.00,True
10/31/2020 10:00:00 PM,10/31/2020 6:00:00 PM,Storage,0.0,0.00,False
10/31/2020 10:00:00 PM,10/31/2020 6:00:00 PM,Wind,6232.2,0.08,True
10/31/2020 9:00:00 PM,10/31/2020 5:00:00 PM,Coal,15941.0,0.20,False
10/31/2020 9:00:00 PM,10/31/2020 5:00:00 PM,Gas,23774.3,0.30,False
10/31/2020 9:00:00 PM,10/31/2020 5:00:00 PM,Hydro,1591.0,0.02,True
10/31/2020 9:00:00 PM,10/31/2020 5:00:00 PM,Multiple Fuels,1511.7,0.02,False
10/31/2020 9:00:00 PM,10/31/2020 5:00:00 PM,Nuclear,30244.4,0.38,False
10/31/2020 9:00:00 PM,10/31/2020 5:00:00 PM,Oil,161.4,0.00,False
10/31/2020 9:00:00 PM,10/31/2020 5:00:00 PM,Other,92.4,0.00,False
10/31/2020 9:00:00 PM,10/31/2020 5:00:00 PM,Other Renewables,632.4,0.01,True
10/31/2020 9:00:00 PM,10/31/2020 5:00:00 PM,Solar,233.1,0.00,True
10/31/2020 9:00:00 PM,10/31/2020 5:00:00 PM,Storage,0.0,0.00,False
10/31/2020 9:00:00 PM,10/31/2020 5:00:00 PM,Wind,6304.9,0.08,True
10/31/2020 8:00:00 PM,10/31/2020 4:00:00 PM,Coal,16079.4,0.20,False
10/31/2020 8:00:00 PM,10/31/2020 4:00:00 PM,Gas,23271.8,0.29,False
10/31/2020 8:00:00 PM,10/31/2020 4:00:00 PM,Hydro,904.8,0.01,True
10/31/2020 8:00:00 PM,10/31/2020 4:00:00 PM,Multiple Fuels,1341.3,0.02,False
10/31/2020 8:00:00 PM,10/31/2020 4:00:00 PM,Nuclear,30042.7,0.38,False
10/31/2020 8:00:00 PM,10/31/2020 4:00:00 PM,Oil,161.1,0.00,False
10/31/2020 8:00:00 PM,10/31/2020 4:00:00 PM,Other,92.9,0.00,False
10/31/2020 8:00:00 PM,10/31/2020 4:00:00 PM,Other Renewables,625.9,0.01,True
10/31/2020 8:00:00 PM,10/31/2020 4:00:00 PM,Solar,898.1,0.01,True
10/31/2020 8:00:00 PM,10/31/2020 4:00:00 PM,Storage,0.0,0.00,False
10/31/2020 8:00:00 PM,10/31/2020 4:00:00 PM,Wind,5841.2,0.07,True
10/31/2020 7:00:00 PM,10/31/2020 3:00:00 PM,Coal,16346.5,0.21,False
10/31/2020 7:00:00 PM,10/31/2020 3:00:00 PM,Gas,23050.3,0.29,False
10/31/2020 7:00:00 PM,10/31/2020 3:00:00 PM,Hydro,915.8,0.01,True
10/31/2020 7:00:00 PM,10/31/2020 3:00:00 PM,Multiple Fuels,1334.7,0.02,False
10/31/2020 7:00:00 PM,10/31/2020 3:00:00 PM,Nuclear,30001.7,0.38,False
10/31/2020 7:00:00 PM,10/31/2020 3:00:00 PM,Oil,161.1,0.00,False
10/31/2020 7:00:00 PM,10/31/2020 3:00:00 PM,Other,87.1,0.00,False
10/31/2020 7:00:00 PM,10/31/2020 3:00:00 PM,Other Renewables,624.2,0.01,True
10/31/2020 7:00:00 PM,10/31/2020 3:00:00 PM,Solar,950.1,0.01,True
10/31/2020 7:00:00 PM,10/31/2020 3:00:00 PM,Storage,0.0,0.00,False
10/31/2020 7:00:00 PM,10/31/2020 3:00:00 PM,Wind,5294.4,0.07,True
10/31/2020 6:00:00 PM,10/31/2020 2:00:00 PM,Coal,16479.3,0.21,False
10/31/2020 6:00:00 PM,10/31/2020 2:00:00 PM,Gas,23091.2,0.29,False
10/31/2020 6:00:00 PM,10/31/2020 2:00:00 PM,Hydro,904.8,0.01,True
10/31/2020 6:00:00 PM,10/31/2020 2:00:00 PM,Multiple Fuels,1303.0,0.02,False
10/31/2020 6:00:00 PM,10/31/2020 2:00:00 PM,Nuclear,30010.1,0.38,False
10/31/2020 6:00:00 PM,10/31/2020 2:00:00 PM,Oil,161.2,0.00,False
10/31/2020 6:00:00 PM,10/31/2020 2:00:00 PM,Other,74.8,0.00,False
10/31/2020 6:00:00 PM,10/31/2020 2:00:00 PM,Other Renewables,629.1,0.01,True
10/31/2020 6:00:00 PM,10/31/2020 2:00:00 PM,Solar,1055.1,0.01,True
10/31/2020 6:00:00 PM,10/31/2020 2:00:00 PM,Storage,0.0,0.00,False
10/31/2020 6:00:00 PM,10/31/2020 2:00:00 PM,Wind,4887.2,0.06,True
10/31/2020 5:00:00 PM,10/31/2020 1:00:00 PM,Coal,16696.0,0.21,False
10/31/2020 5:00:00 PM,10/31/2020 1:00:00 PM,Gas,23815.1,0.30,False
10/31/2020 5:00:00 PM,10/31/2020 1:00:00 PM,Hydro,997.7,0.01,True
10/31/2020 5:00:00 PM,10/31/2020 1:00:00 PM,Multiple Fuels,1447.2,0.02,False
10/31/2020 5:00:00 PM,10/31/2020 1:00:00 PM,Nuclear,29982.9,0.37,False
10/31/2020 5:00:00 PM,10/31/2020 1:00:00 PM,Oil,161.6,0.00,False
10/31/2020 5:00:00 PM,10/31/2020 1:00:00 PM,Other,85.2,0.00,False
10/31/2020 5:00:00 PM,10/31/2020 1:00:00 PM,Other Renewables,627.8,0.01,True
10/31/2020 5:00:00 PM,10/31/2020 1:00:00 PM,Solar,1331.7,0.02,True
10/31/2020 5:00:00 PM,10/31/2020 1:00:00 PM,Storage,0.0,0.00,False
10/31/2020 5:00:00 PM,10/31/2020 1:00:00 PM,Wind,5125.4,0.06,True
10/31/2020 4:00:00 PM,10/31/2020 12:00:00 PM,Coal,16912.6,0.21,False
10/31/2020 4:00:00 PM,10/31/2020 12:00:00 PM,Gas,24145.2,0.30,False
10/31/2020 4:00:00 PM,10/31/2020 12:00:00 PM,Hydro,912.3,0.01,True
10/31/2020 4:00:00 PM,10/31/2020 12:00:00 PM,Multiple Fuels,1715.9,0.02,False
10/31/2020 4:00:00 PM,10/31/2020 12:00:00 PM,Nuclear,29996.7,0.37,False
10/31/2020 4:00:00 PM,10/31/2020 12:00:00 PM,Oil,160.9,0.00,False
10/31/2020 4:00:00 PM,10/31/2020 12:00:00 PM,Other,84.9,0.00,False
