datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
9/23/2020 3:00:00 AM,9/22/2020 11:00:00 PM,Coal,9975.9,0.13,False
9/23/2020 3:00:00 AM,9/22/2020 11:00:00 PM,Gas,31991.0,0.41,False
9/23/2020 3:00:00 AM,9/22/2020 11:00:00 PM,Hydro,572.6,0.01,True
9/23/2020 3:00:00 AM,9/22/2020 11:00:00 PM,Multiple Fuels,510.4,0.01,False
9/23/2020 3:00:00 AM,9/22/2020 11:00:00 PM,Nuclear,31042.9,0.40,False
9/23/2020 3:00:00 AM,9/22/2020 11:00:00 PM,Oil,166.2,0.00,False
9/23/2020 3:00:00 AM,9/22/2020 11:00:00 PM,Other,0.9,0.00,False
9/23/2020 3:00:00 AM,9/22/2020 11:00:00 PM,Other Renewables,638.3,0.01,True
9/23/2020 3:00:00 AM,9/22/2020 11:00:00 PM,Solar,1.3,0.00,True
9/23/2020 3:00:00 AM,9/22/2020 11:00:00 PM,Storage,0.0,0.00,False
9/23/2020 3:00:00 AM,9/22/2020 11:00:00 PM,Wind,2549.3,0.03,True
9/23/2020 2:00:00 AM,9/22/2020 10:00:00 PM,Coal,11457.1,0.14,False
9/23/2020 2:00:00 AM,9/22/2020 10:00:00 PM,Gas,33583.1,0.42,False
9/23/2020 2:00:00 AM,9/22/2020 10:00:00 PM,Hydro,651.9,0.01,True
9/23/2020 2:00:00 AM,9/22/2020 10:00:00 PM,Multiple Fuels,548.7,0.01,False
9/23/2020 2:00:00 AM,9/22/2020 10:00:00 PM,Nuclear,31033.8,0.39,False
9/23/2020 2:00:00 AM,9/22/2020 10:00:00 PM,Oil,164.6,0.00,False
9/23/2020 2:00:00 AM,9/22/2020 10:00:00 PM,Other,0.0,0.00,False
9/23/2020 2:00:00 AM,9/22/2020 10:00:00 PM,Other Renewables,639.2,0.01,True
9/23/2020 2:00:00 AM,9/22/2020 10:00:00 PM,Solar,1.3,0.00,True
9/23/2020 2:00:00 AM,9/22/2020 10:00:00 PM,Storage,0.0,0.00,False
9/23/2020 2:00:00 AM,9/22/2020 10:00:00 PM,Wind,2417.4,0.03,True
9/23/2020 1:00:00 AM,9/22/2020 9:00:00 PM,Coal,12566.0,0.15,False
9/23/2020 1:00:00 AM,9/22/2020 9:00:00 PM,Gas,37748.7,0.44,False
9/23/2020 1:00:00 AM,9/22/2020 9:00:00 PM,Hydro,1280.4,0.01,True
9/23/2020 1:00:00 AM,9/22/2020 9:00:00 PM,Multiple Fuels,886.4,0.01,False
9/23/2020 1:00:00 AM,9/22/2020 9:00:00 PM,Nuclear,31012.3,0.36,False
9/23/2020 1:00:00 AM,9/22/2020 9:00:00 PM,Oil,181.7,0.00,False
9/23/2020 1:00:00 AM,9/22/2020 9:00:00 PM,Other,1.3,0.00,False
9/23/2020 1:00:00 AM,9/22/2020 9:00:00 PM,Other Renewables,635.7,0.01,True
9/23/2020 1:00:00 AM,9/22/2020 9:00:00 PM,Solar,1.3,0.00,True
9/23/2020 1:00:00 AM,9/22/2020 9:00:00 PM,Storage,0.0,0.00,False
9/23/2020 1:00:00 AM,9/22/2020 9:00:00 PM,Wind,2035.2,0.02,True
9/23/2020 12:00:00 AM,9/22/2020 8:00:00 PM,Coal,14009.9,0.15,False
9/23/2020 12:00:00 AM,9/22/2020 8:00:00 PM,Gas,39494.0,0.43,False
9/23/2020 12:00:00 AM,9/22/2020 8:00:00 PM,Hydro,2891.0,0.03,True
9/23/2020 12:00:00 AM,9/22/2020 8:00:00 PM,Multiple Fuels,891.5,0.01,False
9/23/2020 12:00:00 AM,9/22/2020 8:00:00 PM,Nuclear,30996.2,0.34,False
9/23/2020 12:00:00 AM,9/22/2020 8:00:00 PM,Oil,191.8,0.00,False
9/23/2020 12:00:00 AM,9/22/2020 8:00:00 PM,Other,0.0,0.00,False
9/23/2020 12:00:00 AM,9/22/2020 8:00:00 PM,Other Renewables,627.7,0.01,True
