datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/31/2020 3:00:00 AM,10/30/2020 11:00:00 PM,Coal,19190.5,0.23,False
10/31/2020 3:00:00 AM,10/30/2020 11:00:00 PM,Gas,29099.8,0.35,False
10/31/2020 3:00:00 AM,10/30/2020 11:00:00 PM,Hydro,877.2,0.01,True
10/31/2020 3:00:00 AM,10/30/2020 11:00:00 PM,Multiple Fuels,1141.7,0.01,False
10/31/2020 3:00:00 AM,10/30/2020 11:00:00 PM,Nuclear,30013.0,0.36,False
10/31/2020 3:00:00 AM,10/30/2020 11:00:00 PM,Oil,157.6,0.00,False
10/31/2020 3:00:00 AM,10/30/2020 11:00:00 PM,Other,60.8,0.00,False
10/31/2020 3:00:00 AM,10/30/2020 11:00:00 PM,Other Renewables,585.5,0.01,True
10/31/2020 3:00:00 AM,10/30/2020 11:00:00 PM,Solar,1.2,0.00,True
10/31/2020 3:00:00 AM,10/30/2020 11:00:00 PM,Storage,0.0,0.00,False
10/31/2020 3:00:00 AM,10/30/2020 11:00:00 PM,Wind,1946.7,0.02,True
10/31/2020 2:00:00 AM,10/30/2020 10:00:00 PM,Coal,19722.6,0.23,False
10/31/2020 2:00:00 AM,10/30/2020 10:00:00 PM,Gas,31029.3,0.36,False
10/31/2020 2:00:00 AM,10/30/2020 10:00:00 PM,Hydro,840.9,0.01,True
10/31/2020 2:00:00 AM,10/30/2020 10:00:00 PM,Multiple Fuels,1126.3,0.01,False
10/31/2020 2:00:00 AM,10/30/2020 10:00:00 PM,Nuclear,30379.0,0.35,False
10/31/2020 2:00:00 AM,10/30/2020 10:00:00 PM,Oil,158.7,0.00,False
10/31/2020 2:00:00 AM,10/30/2020 10:00:00 PM,Other,50.4,0.00,False
10/31/2020 2:00:00 AM,10/30/2020 10:00:00 PM,Other Renewables,595.4,0.01,True
10/31/2020 2:00:00 AM,10/30/2020 10:00:00 PM,Solar,1.2,0.00,True
10/31/2020 2:00:00 AM,10/30/2020 10:00:00 PM,Storage,0.0,0.00,False
10/31/2020 2:00:00 AM,10/30/2020 10:00:00 PM,Wind,1784.0,0.02,True
10/31/2020 1:00:00 AM,10/30/2020 9:00:00 PM,Coal,20329.9,0.23,False
10/31/2020 1:00:00 AM,10/30/2020 9:00:00 PM,Gas,32338.9,0.37,False
