datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/8/2021 3:00:00 AM,10/7/2021 11:00:00 PM,Coal,15724.9,0.19,False
10/8/2021 3:00:00 AM,10/7/2021 11:00:00 PM,Gas,35250.8,0.42,False
10/8/2021 3:00:00 AM,10/7/2021 11:00:00 PM,Hydro,1167.3,0.01,True
10/8/2021 3:00:00 AM,10/7/2021 11:00:00 PM,Multiple Fuels,363.6,0.00,False
10/8/2021 3:00:00 AM,10/7/2021 11:00:00 PM,Nuclear,30544.6,0.36,False
10/8/2021 3:00:00 AM,10/7/2021 11:00:00 PM,Oil,207.7,0.00,False
10/8/2021 3:00:00 AM,10/7/2021 11:00:00 PM,Other,14.2,0.00,False
10/8/2021 3:00:00 AM,10/7/2021 11:00:00 PM,Other Renewables,596.4,0.01,True
10/8/2021 3:00:00 AM,10/7/2021 11:00:00 PM,Solar,0.0,0.00,True
10/8/2021 3:00:00 AM,10/7/2021 11:00:00 PM,Storage,0.0,0.00,False
10/8/2021 3:00:00 AM,10/7/2021 11:00:00 PM,Wind,604.9,0.01,True
10/8/2021 2:00:00 AM,10/7/2021 10:00:00 PM,Coal,16229.4,0.18,False
10/8/2021 2:00:00 AM,10/7/2021 10:00:00 PM,Gas,38755.8,0.44,False
10/8/2021 2:00:00 AM,10/7/2021 10:00:00 PM,Hydro,1192.6,0.01,True
10/8/2021 2:00:00 AM,10/7/2021 10:00:00 PM,Multiple Fuels,497.2,0.01,False
10/8/2021 2:00:00 AM,10/7/2021 10:00:00 PM,Nuclear,30530.5,0.34,False
10/8/2021 2:00:00 AM,10/7/2021 10:00:00 PM,Oil,204.5,0.00,False
10/8/2021 2:00:00 AM,10/7/2021 10:00:00 PM,Other,14.2,0.00,False
10/8/2021 2:00:00 AM,10/7/2021 10:00:00 PM,Other Renewables,601.7,0.01,True
10/8/2021 2:00:00 AM,10/7/2021 10:00:00 PM,Solar,0.0,0.00,True
10/8/2021 2:00:00 AM,10/7/2021 10:00:00 PM,Storage,0.0,0.00,False
10/8/2021 2:00:00 AM,10/7/2021 10:00:00 PM,Wind,640.8,0.01,True
10/8/2021 1:00:00 AM,10/7/2021 9:00:00 PM,Coal,16448.7,0.17,False
10/8/2021 1:00:00 AM,10/7/2021 9:00:00 PM,Gas,43173.4,0.46,False
10/8/2021 1:00:00 AM,10/7/2021 9:00:00 PM,Hydro,1656.5,0.02,True
10/8/2021 1:00:00 AM,10/7/2021 9:00:00 PM,Multiple Fuels,1268.3,0.01,False
10/8/2021 1:00:00 AM,10/7/2021 9:00:00 PM,Nuclear,30519.0,0.32,False
10/8/2021 1:00:00 AM,10/7/2021 9:00:00 PM,Oil,209.1,0.00,False
10/8/2021 1:00:00 AM,10/7/2021 9:00:00 PM,Other,14.2,0.00,False
10/8/2021 1:00:00 AM,10/7/2021 9:00:00 PM,Other Renewables,598.8,0.01,True
10/8/2021 1:00:00 AM,10/7/2021 9:00:00 PM,Solar,0.0,0.00,True
10/8/2021 1:00:00 AM,10/7/2021 9:00:00 PM,Storage,0.0,0.00,False
10/8/2021 1:00:00 AM,10/7/2021 9:00:00 PM,Wind,618.2,0.01,True
10/8/2021 12:00:00 AM,10/7/2021 8:00:00 PM,Coal,16200.1,0.16,False
10/8/2021 12:00:00 AM,10/7/2021 8:00:00 PM,Gas,46304.0,0.47,False
10/8/2021 12:00:00 AM,10/7/2021 8:00:00 PM,Hydro,2355.6,0.02,True
10/8/2021 12:00:00 AM,10/7/2021 8:00:00 PM,Multiple Fuels,1267.7,0.01,False
10/8/2021 12:00:00 AM,10/7/2021 8:00:00 PM,Nuclear,30517.7,0.31,False
10/8/2021 12:00:00 AM,10/7/2021 8:00:00 PM,Oil,209.9,0.00,False
10/8/2021 12:00:00 AM,10/7/2021 8:00:00 PM,Other,14.1,0.00,False
10/8/2021 12:00:00 AM,10/7/2021 8:00:00 PM,Other Renewables,622.9,0.01,True
10/8/2021 12:00:00 AM,10/7/2021 8:00:00 PM,Solar,0.0,0.00,True
10/8/2021 12:00:00 AM,10/7/2021 8:00:00 PM,Storage,0.0,0.00,False
10/8/2021 12:00:00 AM,10/7/2021 8:00:00 PM,Wind,705.6,0.01,True
10/7/2021 11:00:00 PM,10/7/2021 7:00:00 PM,Coal,16023.9,0.16,False
10/7/2021 11:00:00 PM,10/7/2021 7:00:00 PM,Gas,47691.3,0.48,False
10/7/2021 11:00:00 PM,10/7/2021 7:00:00 PM,Hydro,3512.9,0.04,True
10/7/2021 11:00:00 PM,10/7/2021 7:00:00 PM,Multiple Fuels,1242.4,0.01,False
10/7/2021 11:00:00 PM,10/7/2021 7:00:00 PM,Nuclear,30504.7,0.30,False
10/7/2021 11:00:00 PM,10/7/2021 7:00:00 PM,Oil,206.1,0.00,False
10/7/2021 11:00:00 PM,10/7/2021 7:00:00 PM,Other,14.0,0.00,False
10/7/2021 11:00:00 PM,10/7/2021 7:00:00 PM,Other Renewables,625.5,0.01,True
10/7/2021 11:00:00 PM,10/7/2021 7:00:00 PM,Solar,0.0,0.00,True
10/7/2021 11:00:00 PM,10/7/2021 7:00:00 PM,Storage,0.0,0.00,False
10/7/2021 11:00:00 PM,10/7/2021 7:00:00 PM,Wind,519.5,0.01,True
10/7/2021 10:00:00 PM,10/7/2021 6:00:00 PM,Coal,16416.0,0.17,False
10/7/2021 10:00:00 PM,10/7/2021 6:00:00 PM,Gas,46200.9,0.47,False
10/7/2021 10:00:00 PM,10/7/2021 6:00:00 PM,Hydro,3216.0,0.03,True
10/7/2021 10:00:00 PM,10/7/2021 6:00:00 PM,Multiple Fuels,1222.5,0.01,False
10/7/2021 10:00:00 PM,10/7/2021 6:00:00 PM,Nuclear,30529.9,0.31,False
10/7/2021 10:00:00 PM,10/7/2021 6:00:00 PM,Oil,207.6,0.00,False
10/7/2021 10:00:00 PM,10/7/2021 6:00:00 PM,Other,13.9,0.00,False
10/7/2021 10:00:00 PM,10/7/2021 6:00:00 PM,Other Renewables,627.3,0.01,True
10/7/2021 10:00:00 PM,10/7/2021 6:00:00 PM,Solar,52.3,0.00,True
10/7/2021 10:00:00 PM,10/7/2021 6:00:00 PM,Storage,0.0,0.00,False
10/7/2021 10:00:00 PM,10/7/2021 6:00:00 PM,Wind,545.6,0.01,True
10/7/2021 9:00:00 PM,10/7/2021 5:00:00 PM,Coal,16455.1,0.16,False
10/7/2021 9:00:00 PM,10/7/2021 5:00:00 PM,Gas,46953.5,0.47,False
10/7/2021 9:00:00 PM,10/7/2021 5:00:00 PM,Hydro,3402.8,0.03,True
10/7/2021 9:00:00 PM,10/7/2021 5:00:00 PM,Multiple Fuels,1200.2,0.01,False
10/7/2021 9:00:00 PM,10/7/2021 5:00:00 PM,Nuclear,30497.5,0.30,False
10/7/2021 9:00:00 PM,10/7/2021 5:00:00 PM,Oil,210.3,0.00,False
10/7/2021 9:00:00 PM,10/7/2021 5:00:00 PM,Other,30.3,0.00,False
10/7/2021 9:00:00 PM,10/7/2021 5:00:00 PM,Other Renewables,632.7,0.01,True
10/7/2021 9:00:00 PM,10/7/2021 5:00:00 PM,Solar,325.2,0.00,True
10/7/2021 9:00:00 PM,10/7/2021 5:00:00 PM,Storage,0.0,0.00,False
10/7/2021 9:00:00 PM,10/7/2021 5:00:00 PM,Wind,846.1,0.01,True
10/7/2021 8:00:00 PM,10/7/2021 4:00:00 PM,Coal,16457.8,0.16,False
10/7/2021 8:00:00 PM,10/7/2021 4:00:00 PM,Gas,47660.4,0.47,False
10/7/2021 8:00:00 PM,10/7/2021 4:00:00 PM,Hydro,3558.4,0.03,True
10/7/2021 8:00:00 PM,10/7/2021 4:00:00 PM,Multiple Fuels,1287.4,0.01,False
10/7/2021 8:00:00 PM,10/7/2021 4:00:00 PM,Nuclear,30476.0,0.30,False
10/7/2021 8:00:00 PM,10/7/2021 4:00:00 PM,Oil,205.1,0.00,False
10/7/2021 8:00:00 PM,10/7/2021 4:00:00 PM,Other,36.2,0.00,False
10/7/2021 8:00:00 PM,10/7/2021 4:00:00 PM,Other Renewables,633.2,0.01,True
10/7/2021 8:00:00 PM,10/7/2021 4:00:00 PM,Solar,563.6,0.01,True
10/7/2021 8:00:00 PM,10/7/2021 4:00:00 PM,Storage,0.0,0.00,False
10/7/2021 8:00:00 PM,10/7/2021 4:00:00 PM,Wind,791.6,0.01,True
10/7/2021 7:00:00 PM,10/7/2021 3:00:00 PM,Coal,16340.4,0.16,False
10/7/2021 7:00:00 PM,10/7/2021 3:00:00 PM,Gas,47251.9,0.47,False
10/7/2021 7:00:00 PM,10/7/2021 3:00:00 PM,Hydro,2973.4,0.03,True
10/7/2021 7:00:00 PM,10/7/2021 3:00:00 PM,Multiple Fuels,1236.7,0.01,False
10/7/2021 7:00:00 PM,10/7/2021 3:00:00 PM,Nuclear,30481.7,0.30,False
10/7/2021 7:00:00 PM,10/7/2021 3:00:00 PM,Oil,204.8,0.00,False
10/7/2021 7:00:00 PM,10/7/2021 3:00:00 PM,Other,42.3,0.00,False
10/7/2021 7:00:00 PM,10/7/2021 3:00:00 PM,Other Renewables,628.2,0.01,True
10/7/2021 7:00:00 PM,10/7/2021 3:00:00 PM,Solar,1013.2,0.01,True
10/7/2021 7:00:00 PM,10/7/2021 3:00:00 PM,Storage,0.0,0.00,False
10/7/2021 7:00:00 PM,10/7/2021 3:00:00 PM,Wind,802.1,0.01,True
10/7/2021 6:00:00 PM,10/7/2021 2:00:00 PM,Coal,16047.1,0.16,False
10/7/2021 6:00:00 PM,10/7/2021 2:00:00 PM,Gas,46881.7,0.47,False
10/7/2021 6:00:00 PM,10/7/2021 2:00:00 PM,Hydro,2308.6,0.02,True
10/7/2021 6:00:00 PM,10/7/2021 2:00:00 PM,Multiple Fuels,1240.3,0.01,False
10/7/2021 6:00:00 PM,10/7/2021 2:00:00 PM,Nuclear,30498.8,0.30,False
10/7/2021 6:00:00 PM,10/7/2021 2:00:00 PM,Oil,253.5,0.00,False
10/7/2021 6:00:00 PM,10/7/2021 2:00:00 PM,Other,57.7,0.00,False
10/7/2021 6:00:00 PM,10/7/2021 2:00:00 PM,Other Renewables,638.4,0.01,True
10/7/2021 6:00:00 PM,10/7/2021 2:00:00 PM,Solar,1243.4,0.01,True
10/7/2021 6:00:00 PM,10/7/2021 2:00:00 PM,Storage,0.0,0.00,False
10/7/2021 6:00:00 PM,10/7/2021 2:00:00 PM,Wind,834.7,0.01,True
10/7/2021 5:00:00 PM,10/7/2021 1:00:00 PM,Coal,15940.8,0.16,False
10/7/2021 5:00:00 PM,10/7/2021 1:00:00 PM,Gas,46191.6,0.47,False
10/7/2021 5:00:00 PM,10/7/2021 1:00:00 PM,Hydro,2463.4,0.02,True
10/7/2021 5:00:00 PM,10/7/2021 1:00:00 PM,Multiple Fuels,1296.9,0.01,False
10/7/2021 5:00:00 PM,10/7/2021 1:00:00 PM,Nuclear,30513.4,0.31,False
10/7/2021 5:00:00 PM,10/7/2021 1:00:00 PM,Oil,208.1,0.00,False
10/7/2021 5:00:00 PM,10/7/2021 1:00:00 PM,Other,41.2,0.00,False
10/7/2021 5:00:00 PM,10/7/2021 1:00:00 PM,Other Renewables,630.0,0.01,True
10/7/2021 5:00:00 PM,10/7/2021 1:00:00 PM,Solar,1211.1,0.01,True
10/7/2021 5:00:00 PM,10/7/2021 1:00:00 PM,Storage,0.0,0.00,False
10/7/2021 5:00:00 PM,10/7/2021 1:00:00 PM,Wind,690.3,0.01,True
10/7/2021 4:00:00 PM,10/7/2021 12:00:00 PM,Coal,15835.1,0.16,False
10/7/2021 4:00:00 PM,10/7/2021 12:00:00 PM,Gas,44176.0,0.46,False
10/7/2021 4:00:00 PM,10/7/2021 12:00:00 PM,Hydro,1994.3,0.02,True
10/7/2021 4:00:00 PM,10/7/2021 12:00:00 PM,Multiple Fuels,1237.1,0.01,False
10/7/2021 4:00:00 PM,10/7/2021 12:00:00 PM,Nuclear,30518.6,0.32,False
10/7/2021 4:00:00 PM,10/7/2021 12:00:00 PM,Oil,207.9,0.00,False
10/7/2021 4:00:00 PM,10/7/2021 12:00:00 PM,Other,61.3,0.00,False
10/7/2021 4:00:00 PM,10/7/2021 12:00:00 PM,Other Renewables,622.8,0.01,True
10/7/2021 4:00:00 PM,10/7/2021 12:00:00 PM,Solar,1448.6,0.01,True
10/7/2021 4:00:00 PM,10/7/2021 12:00:00 PM,Storage,0.0,0.00,False
10/7/2021 4:00:00 PM,10/7/2021 12:00:00 PM,Wind,695.0,0.01,True
10/7/2021 3:00:00 PM,10/7/2021 11:00:00 AM,Coal,15849.8,0.17,False
10/7/2021 3:00:00 PM,10/7/2021 11:00:00 AM,Gas,43563.2,0.46,False
10/7/2021 3:00:00 PM,10/7/2021 11:00:00 AM,Hydro,1265.6,0.01,True
10/7/2021 3:00:00 PM,10/7/2021 11:00:00 AM,Multiple Fuels,1247.7,0.01,False
10/7/2021 3:00:00 PM,10/7/2021 11:00:00 AM,Nuclear,30575.6,0.32,False
10/7/2021 3:00:00 PM,10/7/2021 11:00:00 AM,Oil,250.0,0.00,False
10/7/2021 3:00:00 PM,10/7/2021 11:00:00 AM,Other,25.6,0.00,False
10/7/2021 3:00:00 PM,10/7/2021 11:00:00 AM,Other Renewables,629.4,0.01,True
10/7/2021 3:00:00 PM,10/7/2021 11:00:00 AM,Solar,1142.2,0.01,True
10/7/2021 3:00:00 PM,10/7/2021 11:00:00 AM,Storage,0.0,0.00,False
10/7/2021 3:00:00 PM,10/7/2021 11:00:00 AM,Wind,673.0,0.01,True
10/7/2021 2:00:00 PM,10/7/2021 10:00:00 AM,Coal,16040.8,0.17,False
10/7/2021 2:00:00 PM,10/7/2021 10:00:00 AM,Gas,42537.1,0.45,False
10/7/2021 2:00:00 PM,10/7/2021 10:00:00 AM,Hydro,1227.3,0.01,True
10/7/2021 2:00:00 PM,10/7/2021 10:00:00 AM,Multiple Fuels,1310.2,0.01,False
10/7/2021 2:00:00 PM,10/7/2021 10:00:00 AM,Nuclear,30596.9,0.33,False
10/7/2021 2:00:00 PM,10/7/2021 10:00:00 AM,Oil,252.1,0.00,False
10/7/2021 2:00:00 PM,10/7/2021 10:00:00 AM,Other,23.9,0.00,False
10/7/2021 2:00:00 PM,10/7/2021 10:00:00 AM,Other Renewables,627.7,0.01,True
10/7/2021 2:00:00 PM,10/7/2021 10:00:00 AM,Solar,772.4,0.01,True
10/7/2021 2:00:00 PM,10/7/2021 10:00:00 AM,Storage,0.0,0.00,False
10/7/2021 2:00:00 PM,10/7/2021 10:00:00 AM,Wind,577.5,0.01,True
10/7/2021 1:00:00 PM,10/7/2021 9:00:00 AM,Coal,15869.3,0.17,False
10/7/2021 1:00:00 PM,10/7/2021 9:00:00 AM,Gas,41508.4,0.45,False
10/7/2021 1:00:00 PM,10/7/2021 9:00:00 AM,Hydro,1601.3,0.02,True
10/7/2021 1:00:00 PM,10/7/2021 9:00:00 AM,Multiple Fuels,686.0,0.01,False
10/7/2021 1:00:00 PM,10/7/2021 9:00:00 AM,Nuclear,30604.2,0.33,False
10/7/2021 1:00:00 PM,10/7/2021 9:00:00 AM,Oil,216.2,0.00,False
10/7/2021 1:00:00 PM,10/7/2021 9:00:00 AM,Other,22.0,0.00,False
10/7/2021 1:00:00 PM,10/7/2021 9:00:00 AM,Other Renewables,615.6,0.01,True
10/7/2021 1:00:00 PM,10/7/2021 9:00:00 AM,Solar,560.2,0.01,True
10/7/2021 1:00:00 PM,10/7/2021 9:00:00 AM,Storage,0.0,0.00,False
10/7/2021 1:00:00 PM,10/7/2021 9:00:00 AM,Wind,493.9,0.01,True
10/7/2021 12:00:00 PM,10/7/2021 8:00:00 AM,Coal,15556.5,0.17,False
10/7/2021 12:00:00 PM,10/7/2021 8:00:00 AM,Gas,39912.5,0.44,False
10/7/2021 12:00:00 PM,10/7/2021 8:00:00 AM,Hydro,1569.2,0.02,True
10/7/2021 12:00:00 PM,10/7/2021 8:00:00 AM,Multiple Fuels,680.0,0.01,False
10/7/2021 12:00:00 PM,10/7/2021 8:00:00 AM,Nuclear,30607.3,0.34,False
10/7/2021 12:00:00 PM,10/7/2021 8:00:00 AM,Oil,215.2,0.00,False
10/7/2021 12:00:00 PM,10/7/2021 8:00:00 AM,Other,20.7,0.00,False
10/7/2021 12:00:00 PM,10/7/2021 8:00:00 AM,Other Renewables,632.4,0.01,True
10/7/2021 12:00:00 PM,10/7/2021 8:00:00 AM,Solar,216.3,0.00,True
10/7/2021 12:00:00 PM,10/7/2021 8:00:00 AM,Storage,0.0,0.00,False
10/7/2021 12:00:00 PM,10/7/2021 8:00:00 AM,Wind,593.0,0.01,True
10/7/2021 11:00:00 AM,10/7/2021 7:00:00 AM,Coal,15257.8,0.17,False
10/7/2021 11:00:00 AM,10/7/2021 7:00:00 AM,Gas,38081.4,0.43,False
10/7/2021 11:00:00 AM,10/7/2021 7:00:00 AM,Hydro,1590.6,0.02,True
10/7/2021 11:00:00 AM,10/7/2021 7:00:00 AM,Multiple Fuels,664.0,0.01,False
10/7/2021 11:00:00 AM,10/7/2021 7:00:00 AM,Nuclear,30626.5,0.35,False
10/7/2021 11:00:00 AM,10/7/2021 7:00:00 AM,Oil,217.6,0.00,False
10/7/2021 11:00:00 AM,10/7/2021 7:00:00 AM,Other,14.4,0.00,False
10/7/2021 11:00:00 AM,10/7/2021 7:00:00 AM,Other Renewables,623.7,0.01,True
10/7/2021 11:00:00 AM,10/7/2021 7:00:00 AM,Solar,9.6,0.00,True
10/7/2021 11:00:00 AM,10/7/2021 7:00:00 AM,Storage,0.0,0.00,False
10/7/2021 11:00:00 AM,10/7/2021 7:00:00 AM,Wind,712.5,0.01,True
10/7/2021 10:00:00 AM,10/7/2021 6:00:00 AM,Coal,14458.9,0.17,False
10/7/2021 10:00:00 AM,10/7/2021 6:00:00 AM,Gas,34099.8,0.41,False
10/7/2021 10:00:00 AM,10/7/2021 6:00:00 AM,Hydro,1414.6,0.02,True
10/7/2021 10:00:00 AM,10/7/2021 6:00:00 AM,Multiple Fuels,640.2,0.01,False
10/7/2021 10:00:00 AM,10/7/2021 6:00:00 AM,Nuclear,30614.5,0.37,False
10/7/2021 10:00:00 AM,10/7/2021 6:00:00 AM,Oil,216.9,0.00,False
10/7/2021 10:00:00 AM,10/7/2021 6:00:00 AM,Other,14.3,0.00,False
10/7/2021 10:00:00 AM,10/7/2021 6:00:00 AM,Other Renewables,595.3,0.01,True
10/7/2021 10:00:00 AM,10/7/2021 6:00:00 AM,Solar,0.0,0.00,True
10/7/2021 10:00:00 AM,10/7/2021 6:00:00 AM,Storage,0.0,0.00,False
10/7/2021 10:00:00 AM,10/7/2021 6:00:00 AM,Wind,703.4,0.01,True
10/7/2021 9:00:00 AM,10/7/2021 5:00:00 AM,Coal,13936.9,0.18,False
10/7/2021 9:00:00 AM,10/7/2021 5:00:00 AM,Gas,31085.0,0.40,False
10/7/2021 9:00:00 AM,10/7/2021 5:00:00 AM,Hydro,768.4,0.01,True
10/7/2021 9:00:00 AM,10/7/2021 5:00:00 AM,Multiple Fuels,317.1,0.00,False
10/7/2021 9:00:00 AM,10/7/2021 5:00:00 AM,Nuclear,30608.1,0.39,False
10/7/2021 9:00:00 AM,10/7/2021 5:00:00 AM,Oil,217.5,0.00,False
10/7/2021 9:00:00 AM,10/7/2021 5:00:00 AM,Other,14.3,0.00,False
10/7/2021 9:00:00 AM,10/7/2021 5:00:00 AM,Other Renewables,618.7,0.01,True
10/7/2021 9:00:00 AM,10/7/2021 5:00:00 AM,Solar,0.0,0.00,True
10/7/2021 9:00:00 AM,10/7/2021 5:00:00 AM,Storage,0.0,0.00,False
10/7/2021 9:00:00 AM,10/7/2021 5:00:00 AM,Wind,651.1,0.01,True
10/7/2021 8:00:00 AM,10/7/2021 4:00:00 AM,Coal,13886.7,0.18,False
10/7/2021 8:00:00 AM,10/7/2021 4:00:00 AM,Gas,28549.1,0.38,False
10/7/2021 8:00:00 AM,10/7/2021 4:00:00 AM,Hydro,777.5,0.01,True
10/7/2021 8:00:00 AM,10/7/2021 4:00:00 AM,Multiple Fuels,321.5,0.00,False
10/7/2021 8:00:00 AM,10/7/2021 4:00:00 AM,Nuclear,30611.7,0.40,False
10/7/2021 8:00:00 AM,10/7/2021 4:00:00 AM,Oil,215.0,0.00,False
10/7/2021 8:00:00 AM,10/7/2021 4:00:00 AM,Other,14.2,0.00,False
10/7/2021 8:00:00 AM,10/7/2021 4:00:00 AM,Other Renewables,644.3,0.01,True
10/7/2021 8:00:00 AM,10/7/2021 4:00:00 AM,Solar,0.0,0.00,True
10/7/2021 8:00:00 AM,10/7/2021 4:00:00 AM,Storage,0.0,0.00,False
10/7/2021 8:00:00 AM,10/7/2021 4:00:00 AM,Wind,819.6,0.01,True
10/7/2021 7:00:00 AM,10/7/2021 3:00:00 AM,Coal,13874.7,0.18,False
10/7/2021 7:00:00 AM,10/7/2021 3:00:00 AM,Gas,28036.4,0.37,False
10/7/2021 7:00:00 AM,10/7/2021 3:00:00 AM,Hydro,763.4,0.01,True
10/7/2021 7:00:00 AM,10/7/2021 3:00:00 AM,Multiple Fuels,286.5,0.00,False
10/7/2021 7:00:00 AM,10/7/2021 3:00:00 AM,Nuclear,30626.0,0.40,False
10/7/2021 7:00:00 AM,10/7/2021 3:00:00 AM,Oil,211.8,0.00,False
10/7/2021 7:00:00 AM,10/7/2021 3:00:00 AM,Other,14.3,0.00,False
10/7/2021 7:00:00 AM,10/7/2021 3:00:00 AM,Other Renewables,638.5,0.01,True
10/7/2021 7:00:00 AM,10/7/2021 3:00:00 AM,Solar,0.0,0.00,True
10/7/2021 7:00:00 AM,10/7/2021 3:00:00 AM,Storage,0.0,0.00,False
10/7/2021 7:00:00 AM,10/7/2021 3:00:00 AM,Wind,1211.3,0.02,True
10/7/2021 6:00:00 AM,10/7/2021 2:00:00 AM,Coal,13741.7,0.18,False
