datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
9/28/2020 3:00:00 AM,9/27/2020 11:00:00 PM,Coal,12721.1,0.15,False
9/28/2020 3:00:00 AM,9/27/2020 11:00:00 PM,Gas,35132.2,0.43,False
9/28/2020 3:00:00 AM,9/27/2020 11:00:00 PM,Hydro,576.9,0.01,True
9/28/2020 3:00:00 AM,9/27/2020 11:00:00 PM,Multiple Fuels,365.2,0.00,False
9/28/2020 3:00:00 AM,9/27/2020 11:00:00 PM,Nuclear,30048.5,0.36,False
9/28/2020 3:00:00 AM,9/27/2020 11:00:00 PM,Oil,478.5,0.01,False
9/28/2020 3:00:00 AM,9/27/2020 11:00:00 PM,Other,65.0,0.00,False
9/28/2020 3:00:00 AM,9/27/2020 11:00:00 PM,Other Renewables,643.2,0.01,True
9/28/2020 3:00:00 AM,9/27/2020 11:00:00 PM,Solar,0.0,0.00,True
9/28/2020 3:00:00 AM,9/27/2020 11:00:00 PM,Storage,0.0,0.00,False
9/28/2020 3:00:00 AM,9/27/2020 11:00:00 PM,Wind,2431.4,0.03,True
9/28/2020 2:00:00 AM,9/27/2020 10:00:00 PM,Coal,14235.2,0.16,False
9/28/2020 2:00:00 AM,9/27/2020 10:00:00 PM,Gas,37881.0,0.44,False
9/28/2020 2:00:00 AM,9/27/2020 10:00:00 PM,Hydro,582.9,0.01,True
9/28/2020 2:00:00 AM,9/27/2020 10:00:00 PM,Multiple Fuels,366.2,0.00,False
9/28/2020 2:00:00 AM,9/27/2020 10:00:00 PM,Nuclear,30050.0,0.35,False
9/28/2020 2:00:00 AM,9/27/2020 10:00:00 PM,Oil,497.3,0.01,False
9/28/2020 2:00:00 AM,9/27/2020 10:00:00 PM,Other,67.0,0.00,False
9/28/2020 2:00:00 AM,9/27/2020 10:00:00 PM,Other Renewables,629.9,0.01,True
9/28/2020 2:00:00 AM,9/27/2020 10:00:00 PM,Solar,0.0,0.00,True
9/28/2020 2:00:00 AM,9/27/2020 10:00:00 PM,Storage,0.0,0.00,False
9/28/2020 2:00:00 AM,9/27/2020 10:00:00 PM,Wind,2163.5,0.03,True
9/28/2020 1:00:00 AM,9/27/2020 9:00:00 PM,Coal,15250.7,0.17,False
9/28/2020 1:00:00 AM,9/27/2020 9:00:00 PM,Gas,40513.8,0.45,False
9/28/2020 1:00:00 AM,9/27/2020 9:00:00 PM,Hydro,575.1,0.01,True
9/28/2020 1:00:00 AM,9/27/2020 9:00:00 PM,Multiple Fuels,851.7,0.01,False
9/28/2020 1:00:00 AM,9/27/2020 9:00:00 PM,Nuclear,30028.3,0.33,False
9/28/2020 1:00:00 AM,9/27/2020 9:00:00 PM,Oil,498.6,0.01,False
9/28/2020 1:00:00 AM,9/27/2020 9:00:00 PM,Other,43.3,0.00,False
9/28/2020 1:00:00 AM,9/27/2020 9:00:00 PM,Other Renewables,647.9,0.01,True
9/28/2020 1:00:00 AM,9/27/2020 9:00:00 PM,Solar,0.0,0.00,True
9/28/2020 1:00:00 AM,9/27/2020 9:00:00 PM,Storage,0.0,0.00,False
9/28/2020 1:00:00 AM,9/27/2020 9:00:00 PM,Wind,2075.8,0.02,True
9/28/2020 12:00:00 AM,9/27/2020 8:00:00 PM,Coal,15386.1,0.16,False
9/28/2020 12:00:00 AM,9/27/2020 8:00:00 PM,Gas,42528.3,0.45,False
9/28/2020 12:00:00 AM,9/27/2020 8:00:00 PM,Hydro,1983.0,0.02,True
9/28/2020 12:00:00 AM,9/27/2020 8:00:00 PM,Multiple Fuels,849.9,0.01,False
9/28/2020 12:00:00 AM,9/27/2020 8:00:00 PM,Nuclear,30029.7,0.32,False
9/28/2020 12:00:00 AM,9/27/2020 8:00:00 PM,Oil,500.8,0.01,False
9/28/2020 12:00:00 AM,9/27/2020 8:00:00 PM,Other,68.4,0.00,False
9/28/2020 12:00:00 AM,9/27/2020 8:00:00 PM,Other Renewables,657.8,0.01,True
9/28/2020 12:00:00 AM,9/27/2020 8:00:00 PM,Solar,4.0,0.00,True
9/28/2020 12:00:00 AM,9/27/2020 8:00:00 PM,Storage,0.0,0.00,False
9/28/2020 12:00:00 AM,9/27/2020 8:00:00 PM,Wind,2559.3,0.03,True
9/27/2020 11:00:00 PM,9/27/2020 7:00:00 PM,Coal,14133.0,0.15,False
9/27/2020 11:00:00 PM,9/27/2020 7:00:00 PM,Gas,42873.0,0.45,False
9/27/2020 11:00:00 PM,9/27/2020 7:00:00 PM,Hydro,3814.8,0.04,True
9/27/2020 11:00:00 PM,9/27/2020 7:00:00 PM,Multiple Fuels,850.8,0.01,False
9/27/2020 11:00:00 PM,9/27/2020 7:00:00 PM,Nuclear,30039.6,0.31,False
9/27/2020 11:00:00 PM,9/27/2020 7:00:00 PM,Oil,511.9,0.01,False
9/27/2020 11:00:00 PM,9/27/2020 7:00:00 PM,Other,67.8,0.00,False
9/27/2020 11:00:00 PM,9/27/2020 7:00:00 PM,Other Renewables,652.9,0.01,True
9/27/2020 11:00:00 PM,9/27/2020 7:00:00 PM,Solar,0.0,0.00,True
9/27/2020 11:00:00 PM,9/27/2020 7:00:00 PM,Storage,0.0,0.00,False
9/27/2020 11:00:00 PM,9/27/2020 7:00:00 PM,Wind,2654.4,0.03,True
9/27/2020 10:00:00 PM,9/27/2020 6:00:00 PM,Coal,14043.4,0.15,False
9/27/2020 10:00:00 PM,9/27/2020 6:00:00 PM,Gas,42532.7,0.45,False
9/27/2020 10:00:00 PM,9/27/2020 6:00:00 PM,Hydro,3075.1,0.03,True
9/27/2020 10:00:00 PM,9/27/2020 6:00:00 PM,Multiple Fuels,842.5,0.01,False
9/27/2020 10:00:00 PM,9/27/2020 6:00:00 PM,Nuclear,30010.8,0.32,False
9/27/2020 10:00:00 PM,9/27/2020 6:00:00 PM,Oil,510.7,0.01,False
9/27/2020 10:00:00 PM,9/27/2020 6:00:00 PM,Other,83.6,0.00,False
9/27/2020 10:00:00 PM,9/27/2020 6:00:00 PM,Other Renewables,643.9,0.01,True
9/27/2020 10:00:00 PM,9/27/2020 6:00:00 PM,Solar,30.9,0.00,True
9/27/2020 10:00:00 PM,9/27/2020 6:00:00 PM,Storage,0.0,0.00,False
9/27/2020 10:00:00 PM,9/27/2020 6:00:00 PM,Wind,3030.7,0.03,True
9/27/2020 9:00:00 PM,9/27/2020 5:00:00 PM,Coal,14219.0,0.15,False
9/27/2020 9:00:00 PM,9/27/2020 5:00:00 PM,Gas,42836.0,0.45,False
9/27/2020 9:00:00 PM,9/27/2020 5:00:00 PM,Hydro,3286.4,0.03,True
9/27/2020 9:00:00 PM,9/27/2020 5:00:00 PM,Multiple Fuels,838.9,0.01,False
9/27/2020 9:00:00 PM,9/27/2020 5:00:00 PM,Nuclear,30007.9,0.31,False
9/27/2020 9:00:00 PM,9/27/2020 5:00:00 PM,Oil,511.7,0.01,False
9/27/2020 9:00:00 PM,9/27/2020 5:00:00 PM,Other,63.6,0.00,False
9/27/2020 9:00:00 PM,9/27/2020 5:00:00 PM,Other Renewables,670.9,0.01,True
9/27/2020 9:00:00 PM,9/27/2020 5:00:00 PM,Solar,246.5,0.00,True
9/27/2020 9:00:00 PM,9/27/2020 5:00:00 PM,Storage,0.0,0.00,False
9/27/2020 9:00:00 PM,9/27/2020 5:00:00 PM,Wind,3194.8,0.03,True
9/27/2020 8:00:00 PM,9/27/2020 4:00:00 PM,Coal,13526.4,0.14,False
9/27/2020 8:00:00 PM,9/27/2020 4:00:00 PM,Gas,42211.7,0.45,False
9/27/2020 8:00:00 PM,9/27/2020 4:00:00 PM,Hydro,3360.2,0.04,True
9/27/2020 8:00:00 PM,9/27/2020 4:00:00 PM,Multiple Fuels,838.5,0.01,False
9/27/2020 8:00:00 PM,9/27/2020 4:00:00 PM,Nuclear,30013.4,0.32,False
9/27/2020 8:00:00 PM,9/27/2020 4:00:00 PM,Oil,508.8,0.01,False
9/27/2020 8:00:00 PM,9/27/2020 4:00:00 PM,Other,32.8,0.00,False
9/27/2020 8:00:00 PM,9/27/2020 4:00:00 PM,Other Renewables,663.9,0.01,True
9/27/2020 8:00:00 PM,9/27/2020 4:00:00 PM,Solar,473.5,0.01,True
9/27/2020 8:00:00 PM,9/27/2020 4:00:00 PM,Storage,0.0,0.00,False
9/27/2020 8:00:00 PM,9/27/2020 4:00:00 PM,Wind,3062.2,0.03,True
9/27/2020 7:00:00 PM,9/27/2020 3:00:00 PM,Coal,12636.4,0.14,False
9/27/2020 7:00:00 PM,9/27/2020 3:00:00 PM,Gas,41188.1,0.45,False
