datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
6/26/2021 3:00:00 AM,6/25/2021 11:00:00 PM,Coal,24849.1,0.25,False
6/26/2021 3:00:00 AM,6/25/2021 11:00:00 PM,Gas,34727.7,0.36,False
6/26/2021 3:00:00 AM,6/25/2021 11:00:00 PM,Hydro,577.6,0.01,True
6/26/2021 3:00:00 AM,6/25/2021 11:00:00 PM,Multiple Fuels,3.2,0.00,False
6/26/2021 3:00:00 AM,6/25/2021 11:00:00 PM,Nuclear,31457.0,0.32,False
6/26/2021 3:00:00 AM,6/25/2021 11:00:00 PM,Oil,77.7,0.00,False
6/26/2021 3:00:00 AM,6/25/2021 11:00:00 PM,Other,47.7,0.00,False
6/26/2021 3:00:00 AM,6/25/2021 11:00:00 PM,Other Renewables,672.7,0.01,True
6/26/2021 3:00:00 AM,6/25/2021 11:00:00 PM,Solar,7.1,0.00,True
6/26/2021 3:00:00 AM,6/25/2021 11:00:00 PM,Storage,0.0,0.00,False
6/26/2021 3:00:00 AM,6/25/2021 11:00:00 PM,Wind,5139.3,0.05,True
6/26/2021 2:00:00 AM,6/25/2021 10:00:00 PM,Coal,26020.7,0.26,False
6/26/2021 2:00:00 AM,6/25/2021 10:00:00 PM,Gas,37255.0,0.37,False
6/26/2021 2:00:00 AM,6/25/2021 10:00:00 PM,Hydro,699.0,0.01,True
6/26/2021 2:00:00 AM,6/25/2021 10:00:00 PM,Multiple Fuels,3.1,0.00,False
6/26/2021 2:00:00 AM,6/25/2021 10:00:00 PM,Nuclear,31638.6,0.31,False
6/26/2021 2:00:00 AM,6/25/2021 10:00:00 PM,Oil,79.3,0.00,False
6/26/2021 2:00:00 AM,6/25/2021 10:00:00 PM,Other,47.6,0.00,False
6/26/2021 2:00:00 AM,6/25/2021 10:00:00 PM,Other Renewables,694.7,0.01,True
6/26/2021 2:00:00 AM,6/25/2021 10:00:00 PM,Solar,7.1,0.00,True
6/26/2021 2:00:00 AM,6/25/2021 10:00:00 PM,Storage,0.0,0.00,False
6/26/2021 2:00:00 AM,6/25/2021 10:00:00 PM,Wind,4490.3,0.04,True
6/26/2021 1:00:00 AM,6/25/2021 9:00:00 PM,Coal,26960.8,0.26,False
6/26/2021 1:00:00 AM,6/25/2021 9:00:00 PM,Gas,40343.0,0.38,False
6/26/2021 1:00:00 AM,6/25/2021 9:00:00 PM,Hydro,1410.0,0.01,True
6/26/2021 1:00:00 AM,6/25/2021 9:00:00 PM,Multiple Fuels,389.4,0.00,False
6/26/2021 1:00:00 AM,6/25/2021 9:00:00 PM,Nuclear,31833.6,0.30,False
6/26/2021 1:00:00 AM,6/25/2021 9:00:00 PM,Oil,76.5,0.00,False
6/26/2021 1:00:00 AM,6/25/2021 9:00:00 PM,Other,46.4,0.00,False
6/26/2021 1:00:00 AM,6/25/2021 9:00:00 PM,Other Renewables,693.5,0.01,True
6/26/2021 1:00:00 AM,6/25/2021 9:00:00 PM,Solar,7.1,0.00,True
6/26/2021 1:00:00 AM,6/25/2021 9:00:00 PM,Storage,0.0,0.00,False
6/26/2021 1:00:00 AM,6/25/2021 9:00:00 PM,Wind,3486.1,0.03,True
6/26/2021 12:00:00 AM,6/25/2021 8:00:00 PM,Coal,27215.7,0.25,False
6/26/2021 12:00:00 AM,6/25/2021 8:00:00 PM,Gas,42478.2,0.39,False
6/26/2021 12:00:00 AM,6/25/2021 8:00:00 PM,Hydro,2302.5,0.02,True
6/26/2021 12:00:00 AM,6/25/2021 8:00:00 PM,Multiple Fuels,562.8,0.01,False
