datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
7/7/2021 3:00:00 AM,7/6/2021 11:00:00 PM,Coal,35561.6,0.30,False
7/7/2021 3:00:00 AM,7/6/2021 11:00:00 PM,Gas,49216.8,0.41,False
7/7/2021 3:00:00 AM,7/6/2021 11:00:00 PM,Hydro,443.1,0.00,True
7/7/2021 3:00:00 AM,7/6/2021 11:00:00 PM,Multiple Fuels,775.0,0.01,False
7/7/2021 3:00:00 AM,7/6/2021 11:00:00 PM,Nuclear,31562.9,0.26,False
7/7/2021 3:00:00 AM,7/6/2021 11:00:00 PM,Oil,304.1,0.00,False
7/7/2021 3:00:00 AM,7/6/2021 11:00:00 PM,Other,38.3,0.00,False
7/7/2021 3:00:00 AM,7/6/2021 11:00:00 PM,Other Renewables,723.3,0.00,True
7/7/2021 3:00:00 AM,7/6/2021 11:00:00 PM,Solar,8.7,0.00,True
7/7/2021 3:00:00 AM,7/6/2021 11:00:00 PM,Storage,0.0,0.00,False
7/7/2021 3:00:00 AM,7/6/2021 11:00:00 PM,Wind,1280.6,0.01,True
7/7/2021 2:00:00 AM,7/6/2021 10:00:00 PM,Coal,37582.3,0.30,False
7/7/2021 2:00:00 AM,7/6/2021 10:00:00 PM,Gas,53970.3,0.43,False
7/7/2021 2:00:00 AM,7/6/2021 10:00:00 PM,Hydro,485.2,0.00,True
7/7/2021 2:00:00 AM,7/6/2021 10:00:00 PM,Multiple Fuels,1107.1,0.01,False
7/7/2021 2:00:00 AM,7/6/2021 10:00:00 PM,Nuclear,31534.3,0.25,False
7/7/2021 2:00:00 AM,7/6/2021 10:00:00 PM,Oil,301.9,0.00,False
7/7/2021 2:00:00 AM,7/6/2021 10:00:00 PM,Other,37.3,0.00,False
7/7/2021 2:00:00 AM,7/6/2021 10:00:00 PM,Other Renewables,712.9,0.00,True
7/7/2021 2:00:00 AM,7/6/2021 10:00:00 PM,Solar,8.7,0.00,True
7/7/2021 2:00:00 AM,7/6/2021 10:00:00 PM,Storage,0.0,0.00,False
7/7/2021 2:00:00 AM,7/6/2021 10:00:00 PM,Wind,1051.4,0.01,True
7/7/2021 1:00:00 AM,7/6/2021 9:00:00 PM,Coal,38406.2,0.29,False
7/7/2021 1:00:00 AM,7/6/2021 9:00:00 PM,Gas,58155.5,0.43,False
7/7/2021 1:00:00 AM,7/6/2021 9:00:00 PM,Hydro,1974.1,0.01,True
7/7/2021 1:00:00 AM,7/6/2021 9:00:00 PM,Multiple Fuels,2390.4,0.02,False
7/7/2021 1:00:00 AM,7/6/2021 9:00:00 PM,Nuclear,31496.8,0.23,False
7/7/2021 1:00:00 AM,7/6/2021 9:00:00 PM,Oil,319.9,0.00,False
7/7/2021 1:00:00 AM,7/6/2021 9:00:00 PM,Other,37.3,0.00,False
7/7/2021 1:00:00 AM,7/6/2021 9:00:00 PM,Other Renewables,710.5,0.00,True
7/7/2021 1:00:00 AM,7/6/2021 9:00:00 PM,Solar,14.8,0.00,True
7/7/2021 1:00:00 AM,7/6/2021 9:00:00 PM,Storage,0.0,0.00,False
7/7/2021 1:00:00 AM,7/6/2021 9:00:00 PM,Wind,1057.9,0.01,True
7/7/2021 12:00:00 AM,7/6/2021 8:00:00 PM,Coal,38567.0,0.28,False
7/7/2021 12:00:00 AM,7/6/2021 8:00:00 PM,Gas,61612.0,0.44,False
7/7/2021 12:00:00 AM,7/6/2021 8:00:00 PM,Hydro,3194.0,0.02,True
7/7/2021 12:00:00 AM,7/6/2021 8:00:00 PM,Multiple Fuels,2369.6,0.02,False
7/7/2021 12:00:00 AM,7/6/2021 8:00:00 PM,Nuclear,31458.1,0.23,False
7/7/2021 12:00:00 AM,7/6/2021 8:00:00 PM,Oil,364.1,0.00,False
7/7/2021 12:00:00 AM,7/6/2021 8:00:00 PM,Other,39.9,0.00,False
7/7/2021 12:00:00 AM,7/6/2021 8:00:00 PM,Other Renewables,724.7,0.00,True
7/7/2021 12:00:00 AM,7/6/2021 8:00:00 PM,Solar,39.1,0.00,True
7/7/2021 12:00:00 AM,7/6/2021 8:00:00 PM,Storage,0.0,0.00,False
7/7/2021 12:00:00 AM,7/6/2021 8:00:00 PM,Wind,1291.8,0.01,True
7/6/2021 11:00:00 PM,7/6/2021 7:00:00 PM,Coal,38695.4,0.27,False
7/6/2021 11:00:00 PM,7/6/2021 7:00:00 PM,Gas,63637.1,0.44,False
7/6/2021 11:00:00 PM,7/6/2021 7:00:00 PM,Hydro,5287.6,0.04,True
7/6/2021 11:00:00 PM,7/6/2021 7:00:00 PM,Multiple Fuels,2370.2,0.02,False
7/6/2021 11:00:00 PM,7/6/2021 7:00:00 PM,Nuclear,31449.3,0.22,False
7/6/2021 11:00:00 PM,7/6/2021 7:00:00 PM,Oil,577.1,0.00,False
7/6/2021 11:00:00 PM,7/6/2021 7:00:00 PM,Other,59.3,0.00,False
7/6/2021 11:00:00 PM,7/6/2021 7:00:00 PM,Other Renewables,727.6,0.00,True
7/6/2021 11:00:00 PM,7/6/2021 7:00:00 PM,Solar,512.0,0.00,True
7/6/2021 11:00:00 PM,7/6/2021 7:00:00 PM,Storage,0.0,0.00,False
7/6/2021 11:00:00 PM,7/6/2021 7:00:00 PM,Wind,1896.2,0.01,True
7/6/2021 10:00:00 PM,7/6/2021 6:00:00 PM,Coal,38597.8,0.26,False
7/6/2021 10:00:00 PM,7/6/2021 6:00:00 PM,Gas,65200.5,0.44,False
7/6/2021 10:00:00 PM,7/6/2021 6:00:00 PM,Hydro,5730.8,0.04,True
7/6/2021 10:00:00 PM,7/6/2021 6:00:00 PM,Multiple Fuels,2350.5,0.02,False
7/6/2021 10:00:00 PM,7/6/2021 6:00:00 PM,Nuclear,31447.1,0.21,False
7/6/2021 10:00:00 PM,7/6/2021 6:00:00 PM,Oil,888.7,0.01,False
7/6/2021 10:00:00 PM,7/6/2021 6:00:00 PM,Other,100.0,0.00,False
7/6/2021 10:00:00 PM,7/6/2021 6:00:00 PM,Other Renewables,720.4,0.00,True
7/6/2021 10:00:00 PM,7/6/2021 6:00:00 PM,Solar,1451.4,0.01,True
7/6/2021 10:00:00 PM,7/6/2021 6:00:00 PM,Storage,0.0,0.00,False
7/6/2021 10:00:00 PM,7/6/2021 6:00:00 PM,Wind,2539.7,0.02,True
7/6/2021 9:00:00 PM,7/6/2021 5:00:00 PM,Coal,38836.5,0.26,False
7/6/2021 9:00:00 PM,7/6/2021 5:00:00 PM,Gas,65297.1,0.43,False
7/6/2021 9:00:00 PM,7/6/2021 5:00:00 PM,Hydro,5997.6,0.04,True
7/6/2021 9:00:00 PM,7/6/2021 5:00:00 PM,Multiple Fuels,2399.3,0.02,False
7/6/2021 9:00:00 PM,7/6/2021 5:00:00 PM,Nuclear,31441.4,0.21,False
7/6/2021 9:00:00 PM,7/6/2021 5:00:00 PM,Oil,1742.2,0.01,False
7/6/2021 9:00:00 PM,7/6/2021 5:00:00 PM,Other,118.8,0.00,False
7/6/2021 9:00:00 PM,7/6/2021 5:00:00 PM,Other Renewables,724.8,0.00,True
7/6/2021 9:00:00 PM,7/6/2021 5:00:00 PM,Solar,2013.0,0.01,True
7/6/2021 9:00:00 PM,7/6/2021 5:00:00 PM,Storage,0.0,0.00,False
7/6/2021 9:00:00 PM,7/6/2021 5:00:00 PM,Wind,2414.6,0.02,True
7/6/2021 8:00:00 PM,7/6/2021 4:00:00 PM,Coal,38775.4,0.26,False
7/6/2021 8:00:00 PM,7/6/2021 4:00:00 PM,Gas,65700.4,0.43,False
7/6/2021 8:00:00 PM,7/6/2021 4:00:00 PM,Hydro,5811.4,0.04,True
7/6/2021 8:00:00 PM,7/6/2021 4:00:00 PM,Multiple Fuels,2450.6,0.02,False
7/6/2021 8:00:00 PM,7/6/2021 4:00:00 PM,Nuclear,31441.4,0.21,False
7/6/2021 8:00:00 PM,7/6/2021 4:00:00 PM,Oil,2147.4,0.01,False
7/6/2021 8:00:00 PM,7/6/2021 4:00:00 PM,Other,128.4,0.00,False
7/6/2021 8:00:00 PM,7/6/2021 4:00:00 PM,Other Renewables,720.3,0.00,True
7/6/2021 8:00:00 PM,7/6/2021 4:00:00 PM,Solar,2411.3,0.02,True
7/6/2021 8:00:00 PM,7/6/2021 4:00:00 PM,Storage,0.0,0.00,False
7/6/2021 8:00:00 PM,7/6/2021 4:00:00 PM,Wind,2090.6,0.01,True
7/6/2021 7:00:00 PM,7/6/2021 3:00:00 PM,Coal,38350.8,0.25,False
7/6/2021 7:00:00 PM,7/6/2021 3:00:00 PM,Gas,65692.3,0.44,False
7/6/2021 7:00:00 PM,7/6/2021 3:00:00 PM,Hydro,5891.1,0.04,True
7/6/2021 7:00:00 PM,7/6/2021 3:00:00 PM,Multiple Fuels,2441.5,0.02,False
7/6/2021 7:00:00 PM,7/6/2021 3:00:00 PM,Nuclear,31447.0,0.21,False
7/6/2021 7:00:00 PM,7/6/2021 3:00:00 PM,Oil,1484.5,0.01,False
7/6/2021 7:00:00 PM,7/6/2021 3:00:00 PM,Other,134.1,0.00,False
7/6/2021 7:00:00 PM,7/6/2021 3:00:00 PM,Other Renewables,719.0,0.00,True
7/6/2021 7:00:00 PM,7/6/2021 3:00:00 PM,Solar,2597.6,0.02,True
7/6/2021 7:00:00 PM,7/6/2021 3:00:00 PM,Storage,0.0,0.00,False
7/6/2021 7:00:00 PM,7/6/2021 3:00:00 PM,Wind,1949.0,0.01,True
7/6/2021 6:00:00 PM,7/6/2021 2:00:00 PM,Coal,38115.4,0.26,False
7/6/2021 6:00:00 PM,7/6/2021 2:00:00 PM,Gas,65565.4,0.44,False
7/6/2021 6:00:00 PM,7/6/2021 2:00:00 PM,Hydro,4760.4,0.03,True
