datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/10/2020 3:00:00 AM,10/9/2020 11:00:00 PM,Coal,9726.8,0.13,False
10/10/2020 3:00:00 AM,10/9/2020 11:00:00 PM,Gas,29729.8,0.38,False
10/10/2020 3:00:00 AM,10/9/2020 11:00:00 PM,Hydro,650.9,0.01,True
10/10/2020 3:00:00 AM,10/9/2020 11:00:00 PM,Multiple Fuels,708.2,0.01,False
10/10/2020 3:00:00 AM,10/9/2020 11:00:00 PM,Nuclear,28623.4,0.37,False
10/10/2020 3:00:00 AM,10/9/2020 11:00:00 PM,Oil,141.7,0.00,False
10/10/2020 3:00:00 AM,10/9/2020 11:00:00 PM,Other,81.9,0.00,False
10/10/2020 3:00:00 AM,10/9/2020 11:00:00 PM,Other Renewables,529.7,0.01,True
10/10/2020 3:00:00 AM,10/9/2020 11:00:00 PM,Solar,1.3,0.00,True
10/10/2020 3:00:00 AM,10/9/2020 11:00:00 PM,Storage,0.0,0.00,False
10/10/2020 3:00:00 AM,10/9/2020 11:00:00 PM,Wind,6992.1,0.09,True
10/10/2020 2:00:00 AM,10/9/2020 10:00:00 PM,Coal,10775.6,0.13,False
10/10/2020 2:00:00 AM,10/9/2020 10:00:00 PM,Gas,32905.3,0.41,False
10/10/2020 2:00:00 AM,10/9/2020 10:00:00 PM,Hydro,730.8,0.01,True
10/10/2020 2:00:00 AM,10/9/2020 10:00:00 PM,Multiple Fuels,707.6,0.01,False
10/10/2020 2:00:00 AM,10/9/2020 10:00:00 PM,Nuclear,28529.2,0.35,False
10/10/2020 2:00:00 AM,10/9/2020 10:00:00 PM,Oil,140.3,0.00,False
10/10/2020 2:00:00 AM,10/9/2020 10:00:00 PM,Other,79.6,0.00,False
10/10/2020 2:00:00 AM,10/9/2020 10:00:00 PM,Other Renewables,529.8,0.01,True
10/10/2020 2:00:00 AM,10/9/2020 10:00:00 PM,Solar,1.2,0.00,True
10/10/2020 2:00:00 AM,10/9/2020 10:00:00 PM,Storage,0.0,0.00,False
10/10/2020 2:00:00 AM,10/9/2020 10:00:00 PM,Wind,6601.2,0.08,True
10/10/2020 1:00:00 AM,10/9/2020 9:00:00 PM,Coal,11793.5,0.14,False
10/10/2020 1:00:00 AM,10/9/2020 9:00:00 PM,Gas,35036.4,0.41,False
10/10/2020 1:00:00 AM,10/9/2020 9:00:00 PM,Hydro,737.4,0.01,True
10/10/2020 1:00:00 AM,10/9/2020 9:00:00 PM,Multiple Fuels,1374.2,0.02,False
10/10/2020 1:00:00 AM,10/9/2020 9:00:00 PM,Nuclear,28635.0,0.34,False
10/10/2020 1:00:00 AM,10/9/2020 9:00:00 PM,Oil,136.6,0.00,False
10/10/2020 1:00:00 AM,10/9/2020 9:00:00 PM,Other,60.7,0.00,False
10/10/2020 1:00:00 AM,10/9/2020 9:00:00 PM,Other Renewables,502.5,0.00,True
10/10/2020 1:00:00 AM,10/9/2020 9:00:00 PM,Solar,1.2,0.00,True
10/10/2020 1:00:00 AM,10/9/2020 9:00:00 PM,Storage,0.0,0.00,False
10/10/2020 1:00:00 AM,10/9/2020 9:00:00 PM,Wind,6182.9,0.07,True
10/10/2020 12:00:00 AM,10/9/2020 8:00:00 PM,Coal,12363.3,0.14,False
10/10/2020 12:00:00 AM,10/9/2020 8:00:00 PM,Gas,36658.2,0.42,False
10/10/2020 12:00:00 AM,10/9/2020 8:00:00 PM,Hydro,1400.1,0.02,True
10/10/2020 12:00:00 AM,10/9/2020 8:00:00 PM,Multiple Fuels,1384.7,0.02,False
10/10/2020 12:00:00 AM,10/9/2020 8:00:00 PM,Nuclear,28612.9,0.33,False
10/10/2020 12:00:00 AM,10/9/2020 8:00:00 PM,Oil,157.5,0.00,False
10/10/2020 12:00:00 AM,10/9/2020 8:00:00 PM,Other,68.4,0.00,False
10/10/2020 12:00:00 AM,10/9/2020 8:00:00 PM,Other Renewables,507.6,0.00,True
10/10/2020 12:00:00 AM,10/9/2020 8:00:00 PM,Solar,1.3,0.00,True
10/10/2020 12:00:00 AM,10/9/2020 8:00:00 PM,Storage,0.0,0.00,False
10/10/2020 12:00:00 AM,10/9/2020 8:00:00 PM,Wind,5373.2,0.06,True
10/9/2020 11:00:00 PM,10/9/2020 7:00:00 PM,Coal,12190.4,0.14,False
10/9/2020 11:00:00 PM,10/9/2020 7:00:00 PM,Gas,37891.9,0.43,False
10/9/2020 11:00:00 PM,10/9/2020 7:00:00 PM,Hydro,1958.6,0.02,True
10/9/2020 11:00:00 PM,10/9/2020 7:00:00 PM,Multiple Fuels,1375.0,0.02,False
10/9/2020 11:00:00 PM,10/9/2020 7:00:00 PM,Nuclear,28593.8,0.33,False
10/9/2020 11:00:00 PM,10/9/2020 7:00:00 PM,Oil,167.8,0.00,False
