datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
5/24/2020 3:00:00 AM,5/23/2020 11:00:00 PM,Coal,12190.7,0.15,False
5/24/2020 3:00:00 AM,5/23/2020 11:00:00 PM,Gas,28881.2,0.37,False
5/24/2020 3:00:00 AM,5/23/2020 11:00:00 PM,Hydro,1342.0,0.02,True
5/24/2020 3:00:00 AM,5/23/2020 11:00:00 PM,Multiple Fuels,363.0,0.00,False
5/24/2020 3:00:00 AM,5/23/2020 11:00:00 PM,Nuclear,32389.6,0.41,False
5/24/2020 3:00:00 AM,5/23/2020 11:00:00 PM,Oil,184.2,0.00,False
5/24/2020 3:00:00 AM,5/23/2020 11:00:00 PM,Other,62.4,0.00,False
5/24/2020 3:00:00 AM,5/23/2020 11:00:00 PM,Other Renewables,630.6,0.01,True
5/24/2020 3:00:00 AM,5/23/2020 11:00:00 PM,Solar,27.9,0.00,True
5/24/2020 3:00:00 AM,5/23/2020 11:00:00 PM,Storage,0.0,0.00,False
5/24/2020 3:00:00 AM,5/23/2020 11:00:00 PM,Wind,2911.6,0.04,True
5/24/2020 2:00:00 AM,5/23/2020 10:00:00 PM,Coal,12704.3,0.15,False
5/24/2020 2:00:00 AM,5/23/2020 10:00:00 PM,Gas,30411.9,0.37,False
5/24/2020 2:00:00 AM,5/23/2020 10:00:00 PM,Hydro,2147.4,0.03,True
5/24/2020 2:00:00 AM,5/23/2020 10:00:00 PM,Multiple Fuels,706.3,0.01,False
5/24/2020 2:00:00 AM,5/23/2020 10:00:00 PM,Nuclear,32133.9,0.39,False
5/24/2020 2:00:00 AM,5/23/2020 10:00:00 PM,Oil,198.1,0.00,False
5/24/2020 2:00:00 AM,5/23/2020 10:00:00 PM,Other,61.5,0.00,False
5/24/2020 2:00:00 AM,5/23/2020 10:00:00 PM,Other Renewables,615.3,0.01,True
5/24/2020 2:00:00 AM,5/23/2020 10:00:00 PM,Solar,27.9,0.00,True
5/24/2020 2:00:00 AM,5/23/2020 10:00:00 PM,Storage,0.0,0.00,False
5/24/2020 2:00:00 AM,5/23/2020 10:00:00 PM,Wind,3096.0,0.04,True
5/24/2020 1:00:00 AM,5/23/2020 9:00:00 PM,Coal,13219.6,0.15,False
5/24/2020 1:00:00 AM,5/23/2020 9:00:00 PM,Gas,32502.6,0.38,False
5/24/2020 1:00:00 AM,5/23/2020 9:00:00 PM,Hydro,3055.6,0.04,True
5/24/2020 1:00:00 AM,5/23/2020 9:00:00 PM,Multiple Fuels,701.3,0.01,False
5/24/2020 1:00:00 AM,5/23/2020 9:00:00 PM,Nuclear,32029.1,0.37,False
5/24/2020 1:00:00 AM,5/23/2020 9:00:00 PM,Oil,201.8,0.00,False
5/24/2020 1:00:00 AM,5/23/2020 9:00:00 PM,Other,64.2,0.00,False
5/24/2020 1:00:00 AM,5/23/2020 9:00:00 PM,Other Renewables,616.0,0.01,True
5/24/2020 1:00:00 AM,5/23/2020 9:00:00 PM,Solar,27.9,0.00,True
5/24/2020 1:00:00 AM,5/23/2020 9:00:00 PM,Storage,0.0,0.00,False
5/24/2020 1:00:00 AM,5/23/2020 9:00:00 PM,Wind,3301.7,0.04,True
5/24/2020 12:00:00 AM,5/23/2020 8:00:00 PM,Coal,13685.2,0.16,False
5/24/2020 12:00:00 AM,5/23/2020 8:00:00 PM,Gas,33133.3,0.38,False
5/24/2020 12:00:00 AM,5/23/2020 8:00:00 PM,Hydro,2987.7,0.03,True
5/24/2020 12:00:00 AM,5/23/2020 8:00:00 PM,Multiple Fuels,692.3,0.01,False
5/24/2020 12:00:00 AM,5/23/2020 8:00:00 PM,Nuclear,31978.6,0.37,False
