datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/15/2021 3:00:00 AM,10/14/2021 11:00:00 PM,Coal,16710.2,0.20,False
10/15/2021 3:00:00 AM,10/14/2021 11:00:00 PM,Gas,36465.0,0.43,False
10/15/2021 3:00:00 AM,10/14/2021 11:00:00 PM,Hydro,691.9,0.01,True
10/15/2021 3:00:00 AM,10/14/2021 11:00:00 PM,Multiple Fuels,673.2,0.01,False
10/15/2021 3:00:00 AM,10/14/2021 11:00:00 PM,Nuclear,29069.6,0.34,False
10/15/2021 3:00:00 AM,10/14/2021 11:00:00 PM,Oil,213.0,0.00,False
10/15/2021 3:00:00 AM,10/14/2021 11:00:00 PM,Other,40.6,0.00,False
10/15/2021 3:00:00 AM,10/14/2021 11:00:00 PM,Other Renewables,564.5,0.01,True
10/15/2021 3:00:00 AM,10/14/2021 11:00:00 PM,Solar,0.0,0.00,True
10/15/2021 3:00:00 AM,10/14/2021 11:00:00 PM,Storage,0.0,0.00,False
10/15/2021 3:00:00 AM,10/14/2021 11:00:00 PM,Wind,316.8,0.00,True
10/15/2021 2:00:00 AM,10/14/2021 10:00:00 PM,Coal,17913.0,0.20,False
10/15/2021 2:00:00 AM,10/14/2021 10:00:00 PM,Gas,39499.2,0.44,False
10/15/2021 2:00:00 AM,10/14/2021 10:00:00 PM,Hydro,652.6,0.01,True
10/15/2021 2:00:00 AM,10/14/2021 10:00:00 PM,Multiple Fuels,793.1,0.01,False
10/15/2021 2:00:00 AM,10/14/2021 10:00:00 PM,Nuclear,29085.2,0.33,False
10/15/2021 2:00:00 AM,10/14/2021 10:00:00 PM,Oil,214.4,0.00,False
10/15/2021 2:00:00 AM,10/14/2021 10:00:00 PM,Other,40.3,0.00,False
10/15/2021 2:00:00 AM,10/14/2021 10:00:00 PM,Other Renewables,554.3,0.01,True
10/15/2021 2:00:00 AM,10/14/2021 10:00:00 PM,Solar,0.0,0.00,True
10/15/2021 2:00:00 AM,10/14/2021 10:00:00 PM,Storage,0.0,0.00,False
