datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
9/17/2020 3:00:00 AM,9/16/2020 11:00:00 PM,Coal,16970.8,0.20,False
9/17/2020 3:00:00 AM,9/16/2020 11:00:00 PM,Gas,31960.4,0.38,False
9/17/2020 3:00:00 AM,9/16/2020 11:00:00 PM,Hydro,294.1,0.00,True
9/17/2020 3:00:00 AM,9/16/2020 11:00:00 PM,Multiple Fuels,363.5,0.00,False
9/17/2020 3:00:00 AM,9/16/2020 11:00:00 PM,Nuclear,31633.2,0.38,False
9/17/2020 3:00:00 AM,9/16/2020 11:00:00 PM,Oil,197.3,0.00,False
9/17/2020 3:00:00 AM,9/16/2020 11:00:00 PM,Other,24.3,0.00,False
9/17/2020 3:00:00 AM,9/16/2020 11:00:00 PM,Other Renewables,654.4,0.01,True
9/17/2020 3:00:00 AM,9/16/2020 11:00:00 PM,Solar,17.3,0.00,True
9/17/2020 3:00:00 AM,9/16/2020 11:00:00 PM,Storage,0.0,0.00,False
9/17/2020 3:00:00 AM,9/16/2020 11:00:00 PM,Wind,1381.3,0.02,True
9/17/2020 2:00:00 AM,9/16/2020 10:00:00 PM,Coal,18407.0,0.21,False
9/17/2020 2:00:00 AM,9/16/2020 10:00:00 PM,Gas,34586.6,0.39,False
9/17/2020 2:00:00 AM,9/16/2020 10:00:00 PM,Hydro,587.7,0.01,True
9/17/2020 2:00:00 AM,9/16/2020 10:00:00 PM,Multiple Fuels,364.5,0.00,False
9/17/2020 2:00:00 AM,9/16/2020 10:00:00 PM,Nuclear,31635.2,0.36,False
9/17/2020 2:00:00 AM,9/16/2020 10:00:00 PM,Oil,199.3,0.00,False
9/17/2020 2:00:00 AM,9/16/2020 10:00:00 PM,Other,23.2,0.00,False
9/17/2020 2:00:00 AM,9/16/2020 10:00:00 PM,Other Renewables,664.5,0.01,True
9/17/2020 2:00:00 AM,9/16/2020 10:00:00 PM,Solar,17.3,0.00,True
9/17/2020 2:00:00 AM,9/16/2020 10:00:00 PM,Storage,0.0,0.00,False
9/17/2020 2:00:00 AM,9/16/2020 10:00:00 PM,Wind,1391.0,0.02,True
9/17/2020 1:00:00 AM,9/16/2020 9:00:00 PM,Coal,19292.4,0.21,False
9/17/2020 1:00:00 AM,9/16/2020 9:00:00 PM,Gas,37406.5,0.40,False
9/17/2020 1:00:00 AM,9/16/2020 9:00:00 PM,Hydro,1621.0,0.02,True
9/17/2020 1:00:00 AM,9/16/2020 9:00:00 PM,Multiple Fuels,364.5,0.00,False
9/17/2020 1:00:00 AM,9/16/2020 9:00:00 PM,Nuclear,31687.7,0.34,False
9/17/2020 1:00:00 AM,9/16/2020 9:00:00 PM,Oil,195.7,0.00,False
9/17/2020 1:00:00 AM,9/16/2020 9:00:00 PM,Other,22.1,0.00,False
9/17/2020 1:00:00 AM,9/16/2020 9:00:00 PM,Other Renewables,678.8,0.01,True
9/17/2020 1:00:00 AM,9/16/2020 9:00:00 PM,Solar,17.3,0.00,True
9/17/2020 1:00:00 AM,9/16/2020 9:00:00 PM,Storage,0.0,0.00,False
9/17/2020 1:00:00 AM,9/16/2020 9:00:00 PM,Wind,1243.7,0.01,True
9/17/2020 12:00:00 AM,9/16/2020 8:00:00 PM,Coal,20750.7,0.22,False
9/17/2020 12:00:00 AM,9/16/2020 8:00:00 PM,Gas,39313.4,0.41,False
9/17/2020 12:00:00 AM,9/16/2020 8:00:00 PM,Hydro,2049.7,0.02,True
9/17/2020 12:00:00 AM,9/16/2020 8:00:00 PM,Multiple Fuels,364.5,0.00,False
9/17/2020 12:00:00 AM,9/16/2020 8:00:00 PM,Nuclear,31702.5,0.33,False
9/17/2020 12:00:00 AM,9/16/2020 8:00:00 PM,Oil,197.0,0.00,False
9/17/2020 12:00:00 AM,9/16/2020 8:00:00 PM,Other,21.9,0.00,False
9/17/2020 12:00:00 AM,9/16/2020 8:00:00 PM,Other Renewables,672.4,0.01,True
9/17/2020 12:00:00 AM,9/16/2020 8:00:00 PM,Solar,17.3,0.00,True
9/17/2020 12:00:00 AM,9/16/2020 8:00:00 PM,Storage,0.0,0.00,False
9/17/2020 12:00:00 AM,9/16/2020 8:00:00 PM,Wind,1319.9,0.01,True
9/16/2020 11:00:00 PM,9/16/2020 7:00:00 PM,Coal,19981.2,0.21,False
9/16/2020 11:00:00 PM,9/16/2020 7:00:00 PM,Gas,39566.7,0.41,False
9/16/2020 11:00:00 PM,9/16/2020 7:00:00 PM,Hydro,2747.3,0.03,True
9/16/2020 11:00:00 PM,9/16/2020 7:00:00 PM,Multiple Fuels,364.5,0.00,False
9/16/2020 11:00:00 PM,9/16/2020 7:00:00 PM,Nuclear,31705.1,0.33,False
9/16/2020 11:00:00 PM,9/16/2020 7:00:00 PM,Oil,191.9,0.00,False
9/16/2020 11:00:00 PM,9/16/2020 7:00:00 PM,Other,22.7,0.00,False
9/16/2020 11:00:00 PM,9/16/2020 7:00:00 PM,Other Renewables,681.2,0.01,True
9/16/2020 11:00:00 PM,9/16/2020 7:00:00 PM,Solar,17.3,0.00,True
9/16/2020 11:00:00 PM,9/16/2020 7:00:00 PM,Storage,0.0,0.00,False
9/16/2020 11:00:00 PM,9/16/2020 7:00:00 PM,Wind,983.2,0.01,True
9/16/2020 10:00:00 PM,9/16/2020 6:00:00 PM,Coal,20189.7,0.21,False
9/16/2020 10:00:00 PM,9/16/2020 6:00:00 PM,Gas,39674.2,0.41,False
9/16/2020 10:00:00 PM,9/16/2020 6:00:00 PM,Hydro,2936.0,0.03,True
9/16/2020 10:00:00 PM,9/16/2020 6:00:00 PM,Multiple Fuels,363.6,0.00,False
9/16/2020 10:00:00 PM,9/16/2020 6:00:00 PM,Nuclear,31698.5,0.33,False
9/16/2020 10:00:00 PM,9/16/2020 6:00:00 PM,Oil,194.6,0.00,False
9/16/2020 10:00:00 PM,9/16/2020 6:00:00 PM,Other,22.0,0.00,False
9/16/2020 10:00:00 PM,9/16/2020 6:00:00 PM,Other Renewables,662.3,0.01,True
9/16/2020 10:00:00 PM,9/16/2020 6:00:00 PM,Solar,80.7,0.00,True
9/16/2020 10:00:00 PM,9/16/2020 6:00:00 PM,Storage,0.0,0.00,False
9/16/2020 10:00:00 PM,9/16/2020 6:00:00 PM,Wind,858.4,0.01,True
9/16/2020 9:00:00 PM,9/16/2020 5:00:00 PM,Coal,20107.7,0.21,False
9/16/2020 9:00:00 PM,9/16/2020 5:00:00 PM,Gas,39757.0,0.41,False
9/16/2020 9:00:00 PM,9/16/2020 5:00:00 PM,Hydro,3067.4,0.03,True
9/16/2020 9:00:00 PM,9/16/2020 5:00:00 PM,Multiple Fuels,363.8,0.00,False
9/16/2020 9:00:00 PM,9/16/2020 5:00:00 PM,Nuclear,31716.9,0.33,False
9/16/2020 9:00:00 PM,9/16/2020 5:00:00 PM,Oil,188.6,0.00,False
9/16/2020 9:00:00 PM,9/16/2020 5:00:00 PM,Other,20.8,0.00,False
9/16/2020 9:00:00 PM,9/16/2020 5:00:00 PM,Other Renewables,690.7,0.01,True
9/16/2020 9:00:00 PM,9/16/2020 5:00:00 PM,Solar,390.7,0.00,True
9/16/2020 9:00:00 PM,9/16/2020 5:00:00 PM,Storage,0.0,0.00,False
9/16/2020 9:00:00 PM,9/16/2020 5:00:00 PM,Wind,888.7,0.01,True
9/16/2020 8:00:00 PM,9/16/2020 4:00:00 PM,Coal,19561.2,0.20,False
9/16/2020 8:00:00 PM,9/16/2020 4:00:00 PM,Gas,38704.0,0.40,False
9/16/2020 8:00:00 PM,9/16/2020 4:00:00 PM,Hydro,3552.7,0.04,True
9/16/2020 8:00:00 PM,9/16/2020 4:00:00 PM,Multiple Fuels,362.9,0.00,False
9/16/2020 8:00:00 PM,9/16/2020 4:00:00 PM,Nuclear,31730.7,0.33,False
9/16/2020 8:00:00 PM,9/16/2020 4:00:00 PM,Oil,186.8,0.00,False
9/16/2020 8:00:00 PM,9/16/2020 4:00:00 PM,Other,20.0,0.00,False
9/16/2020 8:00:00 PM,9/16/2020 4:00:00 PM,Other Renewables,677.4,0.01,True
9/16/2020 8:00:00 PM,9/16/2020 4:00:00 PM,Solar,738.6,0.01,True
9/16/2020 8:00:00 PM,9/16/2020 4:00:00 PM,Storage,0.0,0.00,False
9/16/2020 8:00:00 PM,9/16/2020 4:00:00 PM,Wind,956.6,0.01,True
9/16/2020 7:00:00 PM,9/16/2020 3:00:00 PM,Coal,19220.5,0.20,False
9/16/2020 7:00:00 PM,9/16/2020 3:00:00 PM,Gas,38182.7,0.40,False
9/16/2020 7:00:00 PM,9/16/2020 3:00:00 PM,Hydro,3383.3,0.04,True
9/16/2020 7:00:00 PM,9/16/2020 3:00:00 PM,Multiple Fuels,363.8,0.00,False
9/16/2020 7:00:00 PM,9/16/2020 3:00:00 PM,Nuclear,31782.8,0.33,False
9/16/2020 7:00:00 PM,9/16/2020 3:00:00 PM,Oil,160.7,0.00,False
9/16/2020 7:00:00 PM,9/16/2020 3:00:00 PM,Other,19.7,0.00,False
9/16/2020 7:00:00 PM,9/16/2020 3:00:00 PM,Other Renewables,674.3,0.01,True
9/16/2020 7:00:00 PM,9/16/2020 3:00:00 PM,Solar,997.7,0.01,True
9/16/2020 7:00:00 PM,9/16/2020 3:00:00 PM,Storage,0.0,0.00,False
9/16/2020 7:00:00 PM,9/16/2020 3:00:00 PM,Wind,740.4,0.01,True
9/16/2020 6:00:00 PM,9/16/2020 2:00:00 PM,Coal,19078.9,0.20,False
9/16/2020 6:00:00 PM,9/16/2020 2:00:00 PM,Gas,37481.5,0.40,False
9/16/2020 6:00:00 PM,9/16/2020 2:00:00 PM,Hydro,2975.4,0.03,True
9/16/2020 6:00:00 PM,9/16/2020 2:00:00 PM,Multiple Fuels,362.5,0.00,False
9/16/2020 6:00:00 PM,9/16/2020 2:00:00 PM,Nuclear,31812.5,0.34,False
9/16/2020 6:00:00 PM,9/16/2020 2:00:00 PM,Oil,133.4,0.00,False
9/16/2020 6:00:00 PM,9/16/2020 2:00:00 PM,Other,17.7,0.00,False
9/16/2020 6:00:00 PM,9/16/2020 2:00:00 PM,Other Renewables,674.8,0.01,True
9/16/2020 6:00:00 PM,9/16/2020 2:00:00 PM,Solar,1001.5,0.01,True
9/16/2020 6:00:00 PM,9/16/2020 2:00:00 PM,Storage,0.0,0.00,False
9/16/2020 6:00:00 PM,9/16/2020 2:00:00 PM,Wind,696.1,0.01,True
9/16/2020 5:00:00 PM,9/16/2020 1:00:00 PM,Coal,18710.3,0.20,False
9/16/2020 5:00:00 PM,9/16/2020 1:00:00 PM,Gas,36644.3,0.40,False
9/16/2020 5:00:00 PM,9/16/2020 1:00:00 PM,Hydro,2035.4,0.02,True
9/16/2020 5:00:00 PM,9/16/2020 1:00:00 PM,Multiple Fuels,364.5,0.00,False
9/16/2020 5:00:00 PM,9/16/2020 1:00:00 PM,Nuclear,31860.0,0.35,False
9/16/2020 5:00:00 PM,9/16/2020 1:00:00 PM,Oil,121.8,0.00,False
9/16/2020 5:00:00 PM,9/16/2020 1:00:00 PM,Other,17.4,0.00,False
9/16/2020 5:00:00 PM,9/16/2020 1:00:00 PM,Other Renewables,674.5,0.01,True
9/16/2020 5:00:00 PM,9/16/2020 1:00:00 PM,Solar,1148.8,0.01,True
9/16/2020 5:00:00 PM,9/16/2020 1:00:00 PM,Storage,0.0,0.00,False
9/16/2020 5:00:00 PM,9/16/2020 1:00:00 PM,Wind,623.5,0.01,True
9/16/2020 4:00:00 PM,9/16/2020 12:00:00 PM,Coal,17291.6,0.19,False
9/16/2020 4:00:00 PM,9/16/2020 12:00:00 PM,Gas,36830.7,0.41,False
9/16/2020 4:00:00 PM,9/16/2020 12:00:00 PM,Hydro,935.6,0.01,True
9/16/2020 4:00:00 PM,9/16/2020 12:00:00 PM,Multiple Fuels,364.5,0.00,False
9/16/2020 4:00:00 PM,9/16/2020 12:00:00 PM,Nuclear,31832.5,0.35,False
9/16/2020 4:00:00 PM,9/16/2020 12:00:00 PM,Oil,110.8,0.00,False
9/16/2020 4:00:00 PM,9/16/2020 12:00:00 PM,Other,19.6,0.00,False
9/16/2020 4:00:00 PM,9/16/2020 12:00:00 PM,Other Renewables,670.6,0.01,True
9/16/2020 4:00:00 PM,9/16/2020 12:00:00 PM,Solar,1247.9,0.01,True
9/16/2020 4:00:00 PM,9/16/2020 12:00:00 PM,Storage,0.0,0.00,False
9/16/2020 4:00:00 PM,9/16/2020 12:00:00 PM,Wind,659.4,0.01,True
9/16/2020 3:00:00 PM,9/16/2020 11:00:00 AM,Coal,16653.3,0.19,False
9/16/2020 3:00:00 PM,9/16/2020 11:00:00 AM,Gas,35745.3,0.40,False
