datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,Coal,13141.9,0.18,False
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,Gas,20386.9,0.29,False
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,Hydro,834.1,0.01,True
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,Multiple Fuels,636.3,0.01,False
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,Nuclear,30285.0,0.43,False
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,Oil,156.7,0.00,False
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,Other,26.0,0.00,False
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,Other Renewables,626.2,0.01,True
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,Solar,0.0,0.00,True
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,Storage,0.0,0.00,False
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,Wind,5095.8,0.07,True
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,Coal,13846.0,0.19,False
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,Gas,22800.7,0.31,False
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,Hydro,858.9,0.01,True
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,Multiple Fuels,619.3,0.01,False
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,Nuclear,30139.6,0.41,False
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,Oil,157.0,0.00,False
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,Other,26.1,0.00,False
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,Other Renewables,617.6,0.01,True
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,Solar,0.0,0.00,True
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,Storage,0.0,0.00,False
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,Wind,5065.9,0.07,True
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,Coal,14673.7,0.19,False
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,Gas,24611.8,0.32,False
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,Hydro,1092.4,0.01,True
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,Multiple Fuels,1216.5,0.02,False
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,Nuclear,30469.1,0.39,False
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,Oil,154.6,0.00,False
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,Other,28.6,0.00,False
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,Other Renewables,622.3,0.01,True
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,Solar,0.0,0.00,True
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,Storage,0.0,0.00,False
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,Wind,4756.4,0.06,True
11/8/2020 1:00:00 AM,11/7/2020 8:00:00 PM,Coal,16013.8,0.20,False
11/8/2020 1:00:00 AM,11/7/2020 8:00:00 PM,Gas,25449.0,0.32,False
11/8/2020 1:00:00 AM,11/7/2020 8:00:00 PM,Hydro,1521.6,0.02,True
11/8/2020 1:00:00 AM,11/7/2020 8:00:00 PM,Multiple Fuels,1208.2,0.02,False
11/8/2020 1:00:00 AM,11/7/2020 8:00:00 PM,Nuclear,30490.9,0.38,False
11/8/2020 1:00:00 AM,11/7/2020 8:00:00 PM,Oil,241.8,0.00,False
