datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
5/8/2020 3:00:00 AM,5/7/2020 11:00:00 PM,Coal,12994.9,0.18,False
5/8/2020 3:00:00 AM,5/7/2020 11:00:00 PM,Gas,25933.7,0.35,False
5/8/2020 3:00:00 AM,5/7/2020 11:00:00 PM,Hydro,1862.3,0.03,True
5/8/2020 3:00:00 AM,5/7/2020 11:00:00 PM,Multiple Fuels,179.7,0.00,False
5/8/2020 3:00:00 AM,5/7/2020 11:00:00 PM,Nuclear,28557.8,0.39,False
5/8/2020 3:00:00 AM,5/7/2020 11:00:00 PM,Oil,206.8,0.00,False
5/8/2020 3:00:00 AM,5/7/2020 11:00:00 PM,Other,68.2,0.00,False
5/8/2020 3:00:00 AM,5/7/2020 11:00:00 PM,Other Renewables,510.2,0.01,True
5/8/2020 3:00:00 AM,5/7/2020 11:00:00 PM,Solar,6.0,0.00,True
5/8/2020 3:00:00 AM,5/7/2020 11:00:00 PM,Storage,0.0,0.00,False
5/8/2020 3:00:00 AM,5/7/2020 11:00:00 PM,Wind,3012.2,0.04,True
5/8/2020 2:00:00 AM,5/7/2020 10:00:00 PM,Coal,13479.7,0.18,False
5/8/2020 2:00:00 AM,5/7/2020 10:00:00 PM,Gas,27002.8,0.36,False
5/8/2020 2:00:00 AM,5/7/2020 10:00:00 PM,Hydro,1925.6,0.03,True
5/8/2020 2:00:00 AM,5/7/2020 10:00:00 PM,Multiple Fuels,362.7,0.00,False
5/8/2020 2:00:00 AM,5/7/2020 10:00:00 PM,Nuclear,28512.5,0.38,False
5/8/2020 2:00:00 AM,5/7/2020 10:00:00 PM,Oil,210.6,0.00,False
5/8/2020 2:00:00 AM,5/7/2020 10:00:00 PM,Other,41.7,0.00,False
5/8/2020 2:00:00 AM,5/7/2020 10:00:00 PM,Other Renewables,521.6,0.01,True
5/8/2020 2:00:00 AM,5/7/2020 10:00:00 PM,Solar,6.0,0.00,True
5/8/2020 2:00:00 AM,5/7/2020 10:00:00 PM,Storage,0.0,0.00,False
5/8/2020 2:00:00 AM,5/7/2020 10:00:00 PM,Wind,3071.2,0.04,True
5/8/2020 1:00:00 AM,5/7/2020 9:00:00 PM,Coal,14694.5,0.19,False
5/8/2020 1:00:00 AM,5/7/2020 9:00:00 PM,Gas,28091.0,0.35,False
5/8/2020 1:00:00 AM,5/7/2020 9:00:00 PM,Hydro,3330.8,0.04,True
5/8/2020 1:00:00 AM,5/7/2020 9:00:00 PM,Multiple Fuels,678.0,0.01,False
5/8/2020 1:00:00 AM,5/7/2020 9:00:00 PM,Nuclear,28467.2,0.36,False
5/8/2020 1:00:00 AM,5/7/2020 9:00:00 PM,Oil,203.2,0.00,False
5/8/2020 1:00:00 AM,5/7/2020 9:00:00 PM,Other,39.1,0.00,False
5/8/2020 1:00:00 AM,5/7/2020 9:00:00 PM,Other Renewables,510.8,0.01,True
5/8/2020 1:00:00 AM,5/7/2020 9:00:00 PM,Solar,6.0,0.00,True
5/8/2020 1:00:00 AM,5/7/2020 9:00:00 PM,Storage,0.0,0.00,False
5/8/2020 1:00:00 AM,5/7/2020 9:00:00 PM,Wind,3187.1,0.04,True
5/8/2020 12:00:00 AM,5/7/2020 8:00:00 PM,Coal,13619.9,0.17,False
5/8/2020 12:00:00 AM,5/7/2020 8:00:00 PM,Gas,27541.9,0.35,False
5/8/2020 12:00:00 AM,5/7/2020 8:00:00 PM,Hydro,3990.9,0.05,True
5/8/2020 12:00:00 AM,5/7/2020 8:00:00 PM,Multiple Fuels,731.1,0.01,False
5/8/2020 12:00:00 AM,5/7/2020 8:00:00 PM,Nuclear,28428.5,0.36,False
5/8/2020 12:00:00 AM,5/7/2020 8:00:00 PM,Oil,203.1,0.00,False
5/8/2020 12:00:00 AM,5/7/2020 8:00:00 PM,Other,41.5,0.00,False
5/8/2020 12:00:00 AM,5/7/2020 8:00:00 PM,Other Renewables,519.6,0.01,True
5/8/2020 12:00:00 AM,5/7/2020 8:00:00 PM,Solar,6.0,0.00,True
5/8/2020 12:00:00 AM,5/7/2020 8:00:00 PM,Storage,0.0,0.00,False
5/8/2020 12:00:00 AM,5/7/2020 8:00:00 PM,Wind,3841.8,0.05,True
