datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
6/3/2021 3:00:00 AM,6/2/2021 11:00:00 PM,Coal,17916.3,0.21,False
6/3/2021 3:00:00 AM,6/2/2021 11:00:00 PM,Gas,29674.1,0.35,False
6/3/2021 3:00:00 AM,6/2/2021 11:00:00 PM,Hydro,860.8,0.01,True
6/3/2021 3:00:00 AM,6/2/2021 11:00:00 PM,Multiple Fuels,119.0,0.00,False
6/3/2021 3:00:00 AM,6/2/2021 11:00:00 PM,Nuclear,33204.6,0.40,False
6/3/2021 3:00:00 AM,6/2/2021 11:00:00 PM,Oil,214.2,0.00,False
6/3/2021 3:00:00 AM,6/2/2021 11:00:00 PM,Other,48.9,0.00,False
6/3/2021 3:00:00 AM,6/2/2021 11:00:00 PM,Other Renewables,614.4,0.01,True
6/3/2021 3:00:00 AM,6/2/2021 11:00:00 PM,Solar,20.7,0.00,True
6/3/2021 3:00:00 AM,6/2/2021 11:00:00 PM,Storage,0.0,0.00,False
6/3/2021 3:00:00 AM,6/2/2021 11:00:00 PM,Wind,989.7,0.01,True
6/3/2021 2:00:00 AM,6/2/2021 10:00:00 PM,Coal,19228.3,0.22,False
6/3/2021 2:00:00 AM,6/2/2021 10:00:00 PM,Gas,32072.9,0.37,False
6/3/2021 2:00:00 AM,6/2/2021 10:00:00 PM,Hydro,853.0,0.01,True
6/3/2021 2:00:00 AM,6/2/2021 10:00:00 PM,Multiple Fuels,454.7,0.01,False
6/3/2021 2:00:00 AM,6/2/2021 10:00:00 PM,Nuclear,33184.9,0.38,False
6/3/2021 2:00:00 AM,6/2/2021 10:00:00 PM,Oil,214.4,0.00,False
6/3/2021 2:00:00 AM,6/2/2021 10:00:00 PM,Other,90.1,0.00,False
6/3/2021 2:00:00 AM,6/2/2021 10:00:00 PM,Other Renewables,685.3,0.01,True
6/3/2021 2:00:00 AM,6/2/2021 10:00:00 PM,Solar,18.0,0.00,True
6/3/2021 2:00:00 AM,6/2/2021 10:00:00 PM,Storage,0.0,0.00,False
6/3/2021 2:00:00 AM,6/2/2021 10:00:00 PM,Wind,986.7,0.01,True
6/3/2021 1:00:00 AM,6/2/2021 9:00:00 PM,Coal,20062.9,0.22,False
6/3/2021 1:00:00 AM,6/2/2021 9:00:00 PM,Gas,35193.2,0.38,False
6/3/2021 1:00:00 AM,6/2/2021 9:00:00 PM,Hydro,2094.6,0.02,True
6/3/2021 1:00:00 AM,6/2/2021 9:00:00 PM,Multiple Fuels,854.6,0.01,False
6/3/2021 1:00:00 AM,6/2/2021 9:00:00 PM,Nuclear,33158.2,0.36,False
6/3/2021 1:00:00 AM,6/2/2021 9:00:00 PM,Oil,214.8,0.00,False
6/3/2021 1:00:00 AM,6/2/2021 9:00:00 PM,Other,69.2,0.00,False
6/3/2021 1:00:00 AM,6/2/2021 9:00:00 PM,Other Renewables,668.9,0.01,True
6/3/2021 1:00:00 AM,6/2/2021 9:00:00 PM,Solar,18.1,0.00,True
6/3/2021 1:00:00 AM,6/2/2021 9:00:00 PM,Storage,0.0,0.00,False
6/3/2021 1:00:00 AM,6/2/2021 9:00:00 PM,Wind,780.8,0.01,True
6/3/2021 12:00:00 AM,6/2/2021 8:00:00 PM,Coal,19646.6,0.21,False
6/3/2021 12:00:00 AM,6/2/2021 8:00:00 PM,Gas,34847.4,0.37,False
6/3/2021 12:00:00 AM,6/2/2021 8:00:00 PM,Hydro,3483.6,0.04,True
6/3/2021 12:00:00 AM,6/2/2021 8:00:00 PM,Multiple Fuels,858.9,0.01,False
6/3/2021 12:00:00 AM,6/2/2021 8:00:00 PM,Nuclear,33148.4,0.35,False
6/3/2021 12:00:00 AM,6/2/2021 8:00:00 PM,Oil,218.3,0.00,False
6/3/2021 12:00:00 AM,6/2/2021 8:00:00 PM,Other,48.0,0.00,False
6/3/2021 12:00:00 AM,6/2/2021 8:00:00 PM,Other Renewables,680.1,0.01,True
6/3/2021 12:00:00 AM,6/2/2021 8:00:00 PM,Solar,17.5,0.00,True
6/3/2021 12:00:00 AM,6/2/2021 8:00:00 PM,Storage,0.0,0.00,False
6/3/2021 12:00:00 AM,6/2/2021 8:00:00 PM,Wind,589.5,0.01,True
6/2/2021 11:00:00 PM,6/2/2021 7:00:00 PM,Coal,20115.3,0.21,False
6/2/2021 11:00:00 PM,6/2/2021 7:00:00 PM,Gas,36051.8,0.38,False
6/2/2021 11:00:00 PM,6/2/2021 7:00:00 PM,Hydro,3303.0,0.03,True
6/2/2021 11:00:00 PM,6/2/2021 7:00:00 PM,Multiple Fuels,846.4,0.01,False
6/2/2021 11:00:00 PM,6/2/2021 7:00:00 PM,Nuclear,33170.8,0.35,False
6/2/2021 11:00:00 PM,6/2/2021 7:00:00 PM,Oil,217.4,0.00,False
6/2/2021 11:00:00 PM,6/2/2021 7:00:00 PM,Other,58.5,0.00,False
6/2/2021 11:00:00 PM,6/2/2021 7:00:00 PM,Other Renewables,678.8,0.01,True
6/2/2021 11:00:00 PM,6/2/2021 7:00:00 PM,Solar,69.3,0.00,True
6/2/2021 11:00:00 PM,6/2/2021 7:00:00 PM,Storage,0.0,0.00,False
6/2/2021 11:00:00 PM,6/2/2021 7:00:00 PM,Wind,652.2,0.01,True
6/2/2021 10:00:00 PM,6/2/2021 6:00:00 PM,Coal,20540.4,0.21,False
6/2/2021 10:00:00 PM,6/2/2021 6:00:00 PM,Gas,37117.6,0.38,False
6/2/2021 10:00:00 PM,6/2/2021 6:00:00 PM,Hydro,3975.2,0.04,True
6/2/2021 10:00:00 PM,6/2/2021 6:00:00 PM,Multiple Fuels,853.1,0.01,False
6/2/2021 10:00:00 PM,6/2/2021 6:00:00 PM,Nuclear,33115.6,0.34,False
6/2/2021 10:00:00 PM,6/2/2021 6:00:00 PM,Oil,217.2,0.00,False
6/2/2021 10:00:00 PM,6/2/2021 6:00:00 PM,Other,62.4,0.00,False
6/2/2021 10:00:00 PM,6/2/2021 6:00:00 PM,Other Renewables,682.6,0.01,True
6/2/2021 10:00:00 PM,6/2/2021 6:00:00 PM,Solar,214.4,0.00,True
6/2/2021 10:00:00 PM,6/2/2021 6:00:00 PM,Storage,0.0,0.00,False
6/2/2021 10:00:00 PM,6/2/2021 6:00:00 PM,Wind,865.5,0.01,True
6/2/2021 9:00:00 PM,6/2/2021 5:00:00 PM,Coal,20694.2,0.21,False
6/2/2021 9:00:00 PM,6/2/2021 5:00:00 PM,Gas,37250.0,0.38,False
6/2/2021 9:00:00 PM,6/2/2021 5:00:00 PM,Hydro,4527.0,0.05,True
6/2/2021 9:00:00 PM,6/2/2021 5:00:00 PM,Multiple Fuels,846.4,0.01,False
