date,kind,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2017-01-16,dwpc,-2.39,-2.44,-2.24,-2.5,-2.25,-1.67,-1.42,-0.98,-1.15,-0.57,0.0,0.56,0.56,0.57,1.16,0.89,1.11,0.99,0.94,1.0,1.39,1.26,1.48,1.87
2017-01-16,relh,86.26,84.55,85.63,82.35,81.72,86.57,87.04,89.13,86.99,89.68,90.96,94.0,93.16,93.69,96.48,96.47,97.65,93.38,93.72,95.88,98.24,96.14,98.58,97.53
2017-01-16,sped,6.1,5.58,5.65,4.8,4.22,6.32,7.3,7.42,7.55,9.1,7.65,7.94,7.22,7.17,6.06,5.75,6.27,5.53,6.96,6.06,3.9,5.17,6.01,6.35
2017-01-16,tmpc,-0.3,-0.04,-0.04,0.25,0.56,0.37,0.56,0.61,0.78,0.94,1.31,1.42,1.54,1.48,1.66,1.39,1.44,1.94,1.85,1.59,1.64,1.82,1.68,2.22
2017-01-17,dwpc,2.29,1.99,2.65,1.56,2.39,2.43,0.7,1.03,1.16,1.16,1.01,1.42,1.42,1.16,1.16,1.16,0.86,0.86,0.57,0.41,-0.2,-0.28,-0.2,-0.55
2017-01-17,relh,98.24,97.05,98.6,97.04,97.43,97.75,94.22,97.54,98.23,97.2,93.27,94.22,92.61,90.93,90.93,92.79,92.4,92.4,96.25,96.2,94.54,96.07,95.96,94.08
2017-01-17,sped,6.96,8.58,8.97,6.9,8.63,11.46,10.2,10.03,10.35,10.67,11.5,12.23,11.71,11.35,11.66,10.66,10.5,9.93,9.15,10.66,9.51,9.49,10.5,11.07
2017-01-17,tmpc,2.54,2.41,2.85,1.98,2.76,2.76,1.53,1.38,1.42,1.57,1.98,2.25,2.5,2.5,2.5,2.22,1.97,1.97,1.11,0.94,0.57,0.28,0.37,0.3
2017-01-18,dwpc,-0.86,-0.56,-0.56,-1.31,-1.11,-1.23,-0.56,-0.82,-0.99,-0.43,0.2,0.86,1.39,0.51,0.81,0.81,0.55,0.25,0.0,0.0,0.47,0.25,-0.0,0.3
2017-01-18,relh,90.23,93.94,91.95,93.33,93.91,95.25,96.04,96.07,96.98,96.97,94.92,87.5,83.16,84.89,73.58,76.03,80.26,83.28,85.06,88.4,92.26,91.99,92.17,92.36
2017-01-18,sped,10.22,10.47,10.35,8.34,8.45,9.91,8.45,8.71,9.91,8.57,10.18,12.34,12.41,13.9,12.59,9.78,11.31,9.84,10.52,12.27,11.06,8.39,7.99,8.11
2017-01-18,tmpc,0.56,0.3,0.61,-0.37,-0.25,-0.57,0.0,-0.27,-0.57,0.0,0.94,2.8,4.2,2.9,5.25,4.72,3.66,2.8,2.25,1.72,1.6,1.42,1.15,1.42
