LMP,Load,temperature
151.09,41711.90,19.20
40.02,42591.52,19.40
645.54,43411.73,20.00
55.65,43848.66,21.50
44.14,44115.78,22.90
33.63,43915.62,24.20
29.38,43033.38,25.30
24.51,42639.14,26.40
24.14,43166.83,27.20
25.70,41653.25,27.50
24.23,38863.27,27.20
18.65,35679.14,26.50
19.70,33373.32,25.50
28.46,31949.78,24.10
21.00,30979.49,22.50
19.07,30576.25,21.80
18.84,30940.05,21.50
18.90,32761.59,21.40
19.79,36125.61,21.40
26.62,37397.92,21.40
20.90,37611.93,21.30
19.54,38728.35,21.30
19.28,40112.98,21.20
26.03,41457.54,21.10
25.96,42351.50,21.20
27.09,43222.99,21.30
38.98,43491.10,21.60
56.53,43580.22,22.90
279.64,43810.34,24.40
198.58,43474.97,25.90
199.50,42580.65,26.90
28.20,41961.90,27.50
28.50,42365.27,27.90
41.10,40543.27,27.40
20.44,37395.16,26.60
21.32,33751.06,26.00
40.70,31246.26,25.30
17.62,29790.12,24.40
17.16,28903.47,22.90
16.81,28584.83,22.30
16.92,29051.09,22.10
17.01,31225.10,21.70
16.98,35113.05,20.40
19.02,36642.54,18.40
20.31,36376.06,16.40
22.19,36273.04,15.00
20.13,36266.38,14.20
18.78,35974.32,13.50
19.10,35642.77,12.90
18.68,35528.97,12.30
18.60,35483.34,12.10
18.90,35497.71,13.10
18.89,35876.89,14.70
19.14,36044.76,16.40
19.17,35992.55,18.20
18.49,36082.36,19.70
19.26,37365.08,20.90
21.44,36611.48,21.70
19.14,34250.52,22.00
18.25,31625.97,21.90
16.91,29883.13,21.20
10.97,28994.38,19.80
15.87,28508.99,16.80
13.68,28550.11,15.50
14.74,29180.84,15.10
15.00,31232.63,14.60
16.72,34887.55,14.00
19.04,36165.74,13.20
17.80,35943.04,12.70
17.32,36307.45,12.30
18.12,36710.49,12.00
18.04,36818.70,12.00
18.75,36919.85,11.90
19.22,37278.46,11.80
20.62,37604.62,12.20
22.24,37814.64,14.30
22.40,38382.26,17.50
23.67,38481.73,20.30
22.95,38357.53,22.30
21.90,38513.33,23.60
22.37,39725.48,24.30
23.85,38794.40,24.20
20.19,36528.58,23.70
20.66,33690.55,23.10
18.27,31685.48,22.60
17.16,30511.39,21.70
16.33,29755.40,20.30
15.82,29534.73,19.40
16.36,29908.66,19.10
16.82,31690.34,19.20
16.98,35113.69,19.30
18.92,36699.05,19.40
20.17,37106.25,19.50
19.86,38189.96,19.50
19.01,39493.87,19.40
19.34,40756.46,19.30
20.30,41860.26,19.60
23.60,42959.56,19.50
26.42,43794.16,20.10
22.57,44404.39,21.50
26.48,44807.55,23.00
25.83,44461.24,24.20
20.55,43290.34,24.90
20.67,42198.15,25.40
19.13,42014.39,25.80
20.83,40518.45,25.70
20.81,38292.27,25.70
23.53,35590.32,25.70
22.13,33192.30,25.30
18.87,31630.21,24.40
17.85,30589.47,22.90
17.33,30028.08,22.00
16.92,30044.31,21.70
16.63,30663.33,21.50
17.70,32043.13,21.20
22.16,33879.09,21.10
17.85,35836.93,20.90
18.58,37721.40,20.60
18.59,39077.36,20.50
19.54,39463.18,20.10
20.25,39414.44,19.50
20.16,39096.30,18.30
19.81,38431.17,17.00
19.47,37841.95,16.20
19.98,37504.28,16.70
20.81,37409.25,17.50
21.57,37465.62,17.80
22.89,38079.27,17.60
29.97,39105.62,17.10
49.93,38570.06,16.40
32.33,37262.22,15.40
26.89,35582.65,14.30
27.15,34283.92,13.40
21.50,33394.76,12.30
20.64,32894.71,11.20
21.22,32655.00,10.40
21.64,32759.42,9.90
29.08,33271.60,9.50
41.56,34359.72,9.20
40.33,35389.56,8.90
29.37,36537.79,8.60
31.84,37630.01,8.40
21.90,37547.99,8.20
22.74,36919.26,8.00
23.98,36125.52,7.90
25.48,35202.43,7.80
21.84,34491.64,7.80
21.30,33917.04,8.60
20.22,33777.85,10.00
19.48,34035.28,11.60
18.99,34463.50,13.10
18.23,35225.30,14.60
18.03,36932.32,15.80
18.39,36339.55,16.80
18.54,34170.64,17.60
17.39,31702.39,18.00
17.16,29956.47,17.90
17.31,29007.95,17.10
17.59,28652.27,15.10
18.52,28773.46,13.60
18.63,29643.30,12.80
19.34,31960.00,12.40
19.38,35784.47,12.20
23.80,37210.27,12.00
24.27,36906.61,11.90
23.41,36874.90,11.90
24.29,36828.78,11.80
21.77,36652.81,11.80
21.26,36401.18,11.80
20.81,36379.95,11.80
20.17,36208.97,12.10
19.85,36112.04,13.50
18.72,36235.73,15.30
18.57,36239.73,16.90
18.16,36301.78,18.30
17.73,36823.90,19.40
18.29,37755.75,20.10
18.67,36535.22,20.50
18.15,33940.48,20.70
17.17,31348.90,20.80
15.30,29605.41,20.60
10.19,28667.08,19.80
5.13,28220.72,18.10
14.61,28177.75,17.30
15.91,28973.66,16.90
16.46,31283.01,16.40
18.61,35102.19,15.80
21.08,36365.96,15.30
23.67,35915.77,14.90
22.94,35780.39,14.60
22.84,35785.56,14.10
21.46,35658.70,13.70
19.76,35692.60,13.20
20.28,35950.88,12.60
20.94,36317.81,12.60
20.20,36811.26,14.30
19.84,37572.65,17.20
20.24,38044.67,19.60
20.48,37937.89,21.40
21.37,37538.40,22.70
21.64,38475.83,23.70
26.03,37240.46,24.30
19.97,34467.91,24.50
18.34,31535.70,24.20
18.53,29524.45,23.50
17.27,28443.28,22.00
16.42,27956.49,18.30
16.49,27982.01,16.30
16.49,28630.92,15.50
16.83,30901.43,14.50
17.36,34701.14,13.60
23.14,35862.13,12.80
22.63,35543.21,12.10
19.84,35751.45,11.60
19.49,36025.23,11.10
19.20,36434.46,10.70
19.15,36917.07,10.30
19.14,37745.45,9.90
21.85,38651.69,11.00
20.86,39556.10,14.30
23.32,40499.47,17.70
26.26,40936.78,21.40
25.24,40609.61,23.20
24.53,39885.32,24.40
20.30,40516.28,25.30
24.50,39291.77,25.80
23.63,36287.25,25.80
19.46,33078.42,25.30
17.02,30762.45,24.30
8.79,29416.23,22.50
4.41,28649.92,19.30
1.83,28325.95,17.30
0.68,28823.39,16.50
3.49,30758.22,15.70
10.11,34121.50,15.20
19.57,35253.22,14.90
18.91,35680.37,14.80
19.71,36905.74,14.70
19.52,37970.84,14.80
18.39,39053.49,14.90
18.47,40229.33,14.90
18.74,41797.09,14.90
20.32,43287.35,16.40
25.55,44635.29,19.60
23.91,45828.75,22.40
34.64,46034.20,24.30
27.94,45060.25,25.70
26.65,44189.79,26.80
21.88,44663.84,27.40
60.24,43235.48,27.60
26.15,40283.23,27.30
23.32,37027.94,26.50
19.05,34474.99,25.40
19.07,32943.40,23.90
16.38,32063.40,22.00
15.67,31650.59,20.50
15.54,31992.36,20.00
16.10,33842.11,19.90
16.73,37120.88,20.00
24.39,38443.29,20.30
23.22,39002.23,20.50
22.23,39976.48,20.70
26.23,41062.37,20.90
23.54,42017.99,21.00
32.42,42723.42,21.20
21.93,44072.59,21.40
25.35,45368.21,21.80
37.23,46239.99,22.90
38.31,46762.01,24.40
41.19,46234.15,25.90
36.81,45121.23,26.60
20.95,44221.48,26.60
19.64,44081.78,26.40
23.73,42791.65,26.30
18.45,40116.20,26.50
18.22,36907.69,26.20
18.11,34022.56,25.60
20.46,31524.01,24.70
13.73,29633.80,23.50
12.16,28514.77,22.90
11.18,28130.98,22.70
9.41,28510.27,22.60
11.27,29555.72,22.50
16.33,30630.56,22.10
17.90,32219.47,21.70
18.83,33848.30,21.70
17.41,34729.71,21.40
20.00,34894.70,19.50
19.84,34578.81,17.00
18.34,34141.98,15.00
17.18,33733.99,13.90
16.16,33547.72,14.60
16.43,33557.92,15.30
13.83,33664.39,14.80
15.35,33555.92,14.70
14.34,33622.97,15.30
16.31,34744.48,16.60
21.23,34292.72,17.80
21.51,33019.43,18.60
19.15,31431.64,18.90
18.47,30083.15,18.50
18.86,29315.24,17.50
18.77,28923.19,14.60
18.81,28870.48,12.40
19.05,29200.42,11.50
19.11,29950.27,10.80
18.88,31243.15,10.00
18.89,32408.42,9.30
19.09,33981.30,8.80
19.97,34864.28,8.40
20.01,34893.95,7.80
20.01,34562.47,7.20
21.04,34154.70,6.80
22.21,33881.74,6.30
22.08,33649.77,6.90
20.42,33684.63,8.90
20.01,34088.89,10.90
20.60,34650.32,12.90
22.83,34919.88,14.80
25.18,34898.01,16.60
36.46,36155.50,18.10
40.95,35583.91,19.20
20.15,33637.70,19.90
18.80,31172.81,20.00
17.84,29511.48,19.60
16.19,28734.79,18.30
11.18,28488.70,14.60
10.99,28573.79,12.70
8.80,29512.33,12.10
11.04,32093.01,11.50
17.26,36002.23,10.90
20.40,37255.16,10.60
19.19,36873.05,10.50
18.27,36635.60,10.30
18.07,36689.07,9.80
17.38,36796.39,9.40
17.60,37046.63,9.10
17.61,37648.29,9.00
18.42,38327.44,10.10
19.02,39143.00,14.10
19.56,40120.88,17.00
21.63,40618.26,20.70
31.56,40465.72,22.70
23.33,39834.78,24.00
21.92,40461.19,24.90
27.57,39125.35,25.40
22.57,36256.92,25.50
15.92,33004.26,25.10
11.03,30664.18,24.00
10.84,29231.63,22.00
8.19,28425.20,18.60
5.07,28106.65,16.50
0.61,28453.39,15.40
6.83,30256.54,14.70
10.79,33577.42,14.40
21.48,34515.30,14.40
18.92,35020.66,14.60
18.17,35994.64,14.60
18.15,37130.95,14.60
18.78,38222.87,14.40
18.70,39298.53,14.00
20.38,40808.09,13.90
20.87,42312.86,15.60
23.49,43779.85,18.90
24.93,45001.70,21.80
25.45,45447.35,23.80
27.17,44707.93,25.40
35.54,43360.34,26.50
26.88,43595.83,27.20
33.77,42173.17,27.40
20.13,39112.27,27.20
19.97,35628.07,26.50
15.02,33083.68,25.40
15.44,31424.46,23.80
13.21,30348.20,21.50
13.37,29873.16,19.60
14.39,30052.78,18.80
14.10,31688.54,18.30
13.14,34910.58,18.10
17.95,35877.49,17.90
17.70,36373.36,17.90
19.03,37413.04,17.90
17.36,38465.72,18.00
18.36,39460.05,18.00
19.10,40470.64,18.00
19.83,41565.81,18.20
23.61,42412.77,19.10
21.91,42774.10,20.80
21.77,43213.58,22.40
23.35,43288.16,24.10
23.40,42463.92,25.70
24.24,41416.80,26.90
23.67,41677.97,28.00
31.03,40251.90,28.60
22.64,37092.71,28.60
20.52,33776.83,28.30
18.77,31288.66,27.60
19.52,29754.00,26.30
18.37,28813.92,23.90
17.46,28394.34,22.20
16.94,28738.59,21.20
16.90,30457.58,20.50
17.70,33872.15,19.80
19.06,34847.19,19.10
18.82,35063.89,18.40
18.90,35573.28,17.90
18.77,36154.38,17.00
19.57,36533.30,16.40
19.44,36909.03,16.00
19.96,37591.34,15.80
20.34,38318.02,15.90
20.35,38970.11,17.10
20.06,39668.74,18.50
19.30,39795.85,20.00
19.44,39231.08,21.70
19.52,38375.66,23.20
19.08,38914.83,24.30
22.00,37826.46,24.90
19.40,35100.51,25.00
18.62,32138.37,24.80
17.05,29946.26,23.80
15.95,28757.98,21.70
15.76,28112.94,19.10
10.29,27908.85,17.70
1.86,28401.25,16.90
14.78,30270.51,16.10
14.26,33678.04,15.50
20.72,34862.41,15.10
17.75,35179.77,14.10
17.93,35700.83,13.50
17.75,36141.92,13.40
18.63,36168.75,13.30
18.12,36115.37,12.90
17.82,36218.41,12.40
17.02,36285.32,12.20
16.54,36300.52,12.70
17.22,36416.75,13.80
17.21,36202.98,15.20
17.02,35594.15,16.40
16.97,35309.93,17.10
15.98,36089.28,17.70
17.84,35415.54,18.40
16.09,33889.70,18.90
16.75,31782.34,19.80
14.52,29956.36,19.70
16.03,28678.10,18.60
16.05,28044.52,16.60
15.53,27744.21,15.50
6.46,27774.16,15.40
6.89,28373.02,15.30
15.97,29566.04,15.10
17.47,30631.83,14.90
18.21,32321.30,15.00
18.40,33941.29,15.40
17.86,35234.70,15.90
18.22,36037.34,16.30
18.08,36270.65,16.60
18.06,36329.94,16.90
18.11,36231.08,17.70
17.69,36218.26,18.80
17.70,36250.35,20.00
17.76,35927.92,21.50
24.42,35976.65,22.60
19.07,35990.03,23.30
19.29,36535.21,24.20
24.42,35972.68,24.70
20.60,34442.24,24.20
21.12,32493.66,23.30
19.30,30733.48,22.80
19.05,29393.96,22.20
18.56,28480.46,21.30
18.96,28063.15,20.80
19.21,27944.60,20.70
18.56,28196.52,20.60
18.43,28843.68,20.60
18.22,29430.01,20.40
17.15,30848.45,20.30
18.09,32227.03,20.30
17.64,32979.24,20.00
18.77,33359.94,19.20
19.39,33762.49,17.70
19.87,34102.09,15.70
20.51,34495.41,14.40
19.99,35127.27,14.60
21.21,35898.15,16.20
24.28,36568.70,18.10
25.46,36604.10,19.60
25.54,36315.97,20.90
26.57,37241.36,21.90
130.62,36493.24,22.60
26.22,34080.40,22.80
23.24,31261.91,22.60
19.99,29133.83,22.00
18.55,27916.13,20.90
17.66,27274.78,18.20
17.68,27138.78,15.90
17.68,27785.17,15.40
18.05,29871.40,15.30
18.23,33299.53,14.70
19.66,34463.81,14.00
21.16,34712.56,13.00
21.45,35340.26,12.20
20.65,36088.53,11.70
22.49,36695.58,11.30
26.74,37317.12,10.90
28.20,38262.34,10.50
29.38,39304.16,12.10
30.27,40319.67,14.70
42.38,41373.46,18.10
53.74,42013.48,20.80
93.77,41844.82,22.30
45.47,40982.76,23.60
42.51,41171.42,24.60
32.28,39683.92,25.20
27.44,36451.69,25.50
19.65,33092.15,25.50
16.96,30630.58,25.00
15.91,29197.05,23.70
12.72,28310.09,20.50
8.56,27939.19,18.70
7.05,28313.50,18.20
7.74,30139.92,17.50
14.16,33399.96,16.80
18.76,34364.53,16.30
18.52,34925.96,16.10
18.64,36200.69,16.10
19.85,37703.95,16.30
21.52,39171.47,16.20
23.27,40794.55,16.10
20.73,42515.91,15.70
28.87,44245.69,16.10
31.66,45893.11,18.40
39.71,47412.12,21.40
30.21,47884.64,24.40
34.60,47001.01,25.80
25.95,45524.89,27.00
24.05,45168.51,27.90
21.59,43245.73,28.60
20.43,39545.87,28.90
19.60,35693.22,28.90
17.68,32770.89,28.40
16.82,30952.49,27.60
17.23,29804.76,25.10
17.09,29286.98,22.90
16.19,29552.72,21.40
14.58,31243.83,19.90
16.04,34360.47,18.70
21.71,35416.24,17.90
20.30,35963.59,17.50
21.87,37252.78,17.30
19.01,38641.15,17.00
18.61,39863.51,16.90
18.81,40974.19,16.80
19.30,42287.68,16.60
22.61,42830.79,17.60
26.07,42927.71,20.00
28.37,42534.08,23.60
28.09,41795.90,25.80
29.77,40602.37,27.30
23.67,39834.90,28.40
27.51,40010.86,29.20
346.75,38643.32,29.70
25.51,35793.29,29.80
20.61,32726.96,29.40
18.89,30582.15,28.20
19.14,29398.86,26.50
18.22,28760.53,23.90
17.77,28577.72,22.30
17.02,29127.25,21.00
16.51,31146.64,19.70
16.90,34567.54,18.30
18.53,35550.83,16.90
19.22,35452.54,15.70
18.95,35703.66,15.00
20.09,36042.95,14.40
18.78,36365.08,13.70
19.14,36801.51,13.00
19.01,37542.81,12.20
19.34,38314.26,12.50
19.07,39177.11,14.20
20.05,40251.33,16.30
24.02,40712.20,18.30
27.41,40297.71,20.30
22.15,39355.75,22.10
20.05,39744.51,23.50
20.21,38602.66,24.50
19.60,35891.73,25.00
19.12,32720.39,25.10
15.63,30375.73,24.60
11.91,29009.95,23.30
15.17,28233.86,20.00
14.48,27875.02,17.50
16.23,28223.55,16.50
17.07,29920.21,15.60
18.83,33033.20,14.80
20.22,34077.34,14.10
20.39,34756.06,13.50
47.46,35688.66,12.90
27.49,36747.15,12.50
48.39,37551.23,12.20
28.43,38381.67,11.80
27.47,39499.31,11.50
43.06,40648.18,13.60
36.68,41660.44,16.00
30.96,42587.33,19.50
38.87,42580.08,22.00
32.67,41386.85,23.60
27.27,39888.26,24.90
26.11,39625.80,25.80
30.61,38346.76,26.50
27.75,36004.62,26.80
23.03,33359.66,26.70
21.48,31081.84,26.00
19.29,29478.90,24.80
18.27,28499.72,21.50
17.40,27974.49,19.50
17.12,27829.99,18.90
16.72,28302.49,18.20
17.04,29327.46,17.60
18.27,30267.20,17.10
17.80,32037.55,16.70
18.49,33718.67,16.20
19.91,35356.11,15.70
20.17,36762.95,15.40
26.34,38053.57,15.30
25.60,39455.81,15.50
28.42,40999.52,16.20
45.46,42384.42,18.00
50.89,43487.49,21.60
49.76,43845.83,25.00
44.97,43131.06,26.50
59.31,41524.64,27.70
26.15,40696.00,28.50
24.24,39466.76,29.00
19.97,37161.30,29.10
19.52,34573.48,28.70
18.17,32153.53,28.00
16.74,30402.57,26.70
13.74,29165.51,23.20
8.05,28372.22,20.40
6.68,27933.69,19.40
7.65,27956.56,18.50
13.97,28288.08,17.70
15.57,28831.82,17.00
8.26,30867.71,16.50
17.06,33196.58,16.10
16.91,35398.11,15.80
17.15,37281.47,15.80
17.90,38885.80,15.80
18.68,40322.74,15.90
20.38,41592.83,17.20
24.01,42801.38,19.60
36.33,43607.08,23.00
50.35,43783.43,24.80
33.65,43017.39,26.20
26.66,41863.22,27.20
23.44,41958.00,27.80
25.50,40866.74,27.90
21.32,37848.47,27.90
18.94,34439.02,27.30
13.69,31827.85,26.20
11.13,30205.69,24.50
4.97,29220.05,21.80
-0.97,28771.65,19.60
-4.92,29168.82,18.80
-2.43,31042.23,18.00
14.88,34102.63,17.30
17.09,35281.65,16.70
17.18,36208.60,16.30
17.46,37688.74,16.00
17.90,39212.58,15.70
18.58,40521.20,15.80
20.05,41506.91,15.70
22.61,42418.47,15.60
21.06,43074.80,17.80
27.04,43434.42,21.20
32.15,43681.94,23.80
26.04,43448.76,25.60
20.63,42798.99,26.90
18.50,42516.94,27.80
17.21,43150.96,28.30
18.74,42184.61,28.20
20.77,39318.54,27.80
17.67,36154.59,27.10
10.45,33764.64,26.10
10.66,32235.33,24.80
7.71,31345.63,23.20
5.58,30945.34,21.70
10.26,31231.27,20.90
11.88,32991.40,20.50
17.85,36274.41,20.30
20.68,37538.75,20.10
19.54,38351.51,19.90
20.86,39649.58,19.90
24.23,40943.59,20.20
23.22,42095.08,20.30
18.65,42747.42,20.00
21.92,43627.03,20.10
21.01,44337.06,21.40
26.52,44609.81,23.50
26.70,44891.19,25.50
23.81,44898.63,26.90
20.32,44485.51,28.00
19.70,44206.01,28.80
43.67,44815.40,29.00
32.12,43867.12,29.00
22.28,41277.90,28.70
20.88,38084.16,28.10
18.16,35716.75,27.20
17.70,34221.99,26.00
13.50,33259.46,24.50
9.56,32873.18,23.20
10.99,33296.86,22.60
12.19,35094.09,22.30
18.42,38498.45,22.20
17.55,39658.09,22.20
17.96,40168.86,22.10
17.36,41517.82,22.00
17.62,43303.94,22.10
18.13,45164.62,22.30
18.81,46860.17,22.40
20.94,48735.08,22.40
24.58,50100.03,23.00
39.92,51041.71,24.40
27.56,51741.11,26.30
31.39,51335.79,28.30
26.31,50208.02,29.90
23.71,48942.46,31.00
28.76,48905.39,31.60
61.48,47439.27,31.50
23.44,44258.66,31.00
28.17,40717.93,30.10
30.53,37927.79,28.80
18.95,36097.26,27.30
17.89,34790.37,25.60
17.02,34073.92,24.20
17.53,34152.51,23.60
18.22,35738.44,23.30
19.30,38996.57,23.20
20.87,40023.62,23.10
19.87,40735.27,23.10
23.14,42056.08,23.00
21.39,43441.21,22.80
24.59,44299.89,22.70
25.95,45174.27,22.50
27.00,46280.04,22.30
30.40,47233.51,23.20
34.40,48248.48,24.90
39.18,49439.08,26.40
34.71,49606.83,27.70
36.23,48644.53,28.80
31.95,47240.24,29.90
27.74,47177.90,30.70
31.25,45838.06,31.00
25.70,42741.56,30.80
22.81,39279.58,30.00
19.08,36546.84,28.80
17.93,34877.40,27.40
16.62,33746.83,25.70
15.92,33066.12,24.30
11.93,33255.77,23.50
9.38,34888.78,23.20
16.46,38012.09,23.00
17.67,39233.17,22.90
17.69,39709.04,22.80
17.60,40596.97,22.60
18.41,41035.19,22.40
19.50,41227.12,22.20
20.94,41191.84,22.10
20.55,41260.67,21.90
23.44,41373.20,22.80
26.73,41415.44,24.00
26.00,41130.56,25.30
23.00,40374.10,26.90
21.01,39331.26,28.50
20.09,38728.90,29.70
20.46,38932.73,30.00
24.02,38249.56,29.80
25.09,36527.30,29.60
22.03,34190.92,29.20
19.37,32086.22,28.20
19.33,30534.36,26.80
18.73,29543.58,25.30
23.08,28916.99,24.00
22.75,28706.61,23.30
22.47,29143.48,22.80
22.49,30011.87,22.60
21.66,30969.42,22.50
19.52,32855.40,22.10
18.16,34976.91,21.50
19.76,36988.93,20.90
23.39,38791.62,20.40
24.57,40284.21,19.80
23.95,41513.12,19.30
29.29,42734.18,19.20
24.83,43965.01,19.40
32.18,44891.37,20.70
159.22,45111.65,22.80
251.95,44454.99,25.50
22.17,42652.48,27.70
24.52,41429.85,29.10
25.72,39936.48,30.00
19.91,37511.70,30.20
22.21,34998.97,29.80
21.29,32613.43,28.80
20.11,30692.93,27.40
8.40,29362.75,25.00
-1.28,28570.78,23.00
-3.65,28104.56,22.20
0.17,28175.09,21.20
-0.54,28319.85,20.20
4.68,28821.80,19.30
12.91,31034.11,18.60
16.31,33681.15,18.00
21.42,36299.22,17.50
20.77,38603.65,16.90
19.13,40947.96,16.40
23.20,43332.14,16.00
28.42,45499.98,18.20
29.70,47423.83,20.90
31.07,48949.27,24.70
33.64,49833.72,27.20
61.35,49208.62,28.50
34.76,47360.69,29.70
31.71,46016.16,30.70
26.05,44163.62,31.40
19.72,40604.19,31.70
21.54,36605.86,31.60
20.93,33379.06,31.00
10.43,31273.10,29.80
6.68,29958.59,26.50
1.09,29383.93,23.80
-2.13,29572.33,22.60
7.67,31227.95,21.50
4.95,34122.50,20.60
14.44,35286.19,19.90
15.19,36743.76,19.10
16.19,38931.95,18.60
17.70,41491.71,18.10
18.57,44269.34,17.70
24.13,47023.43,17.40
25.39,49870.35,17.10
33.76,52384.39,19.20
35.13,54474.77,21.80
41.52,56085.02,26.30
51.50,56380.37,29.10
98.72,55173.99,30.70
48.10,52579.69,32.10
31.33,50839.30,33.20
25.35,48270.82,33.70
29.96,43929.43,33.90
29.19,39521.88,33.50
22.39,36116.04,32.70
21.94,33779.88,31.40
19.81,32205.95,27.90
15.25,31325.60,24.70
14.72,31241.68,23.20
18.17,32652.37,22.20
19.07,35455.84,21.40
17.87,36576.94,20.60
17.23,38080.20,20.00
18.78,40347.89,19.50
18.48,42806.25,19.00
21.54,45314.69,18.50
21.37,47702.83,18.00
24.46,50209.98,17.60
29.76,52302.20,19.80
39.44,53801.12,22.50
40.57,54676.93,26.10
48.16,54380.40,28.90
67.07,52894.31,30.90
26.52,50695.46,32.30
23.22,49436.79,33.20
21.63,47301.49,33.60
19.68,43379.23,33.50
19.95,39023.92,33.00
21.63,35713.01,31.90
19.97,33545.87,30.20
14.61,32152.20,27.10
12.10,31327.16,24.20
11.49,31307.21,23.00
8.27,32623.14,22.00
16.07,35337.03,21.20
18.01,36473.38,20.70
17.45,37930.37,20.20
18.51,40030.24,19.80
18.75,42437.71,19.30
21.38,44822.37,18.80
19.79,47058.41,18.20
20.67,49443.54,17.90
180.85,51348.10,20.40
319.72,52978.74,23.40
167.98,54303.24,26.10
80.57,54438.04,28.50
28.00,53099.45,30.40
28.88,50787.73,31.60
25.83,49293.65,32.50
23.49,47331.09,32.80
19.34,43416.00,32.70
18.58,39228.13,32.10
20.10,35972.36,31.00
18.13,33826.46,29.30
13.01,32358.24,26.40
13.37,31523.66,23.30
11.60,31527.56,22.30
11.00,32994.07,21.30
13.35,35759.46,20.70
17.65,36974.72,20.10
18.10,38570.09,19.60
21.85,40734.24,19.10
22.38,43083.36,18.70
26.26,45209.95,18.40
24.08,47313.58,18.00
26.06,49605.22,17.80
26.99,51432.80,20.60
30.34,52996.30,23.80
76.44,54068.03,26.60
116.19,53902.51,28.60
40.86,52465.16,30.20
31.81,50281.58,31.30
24.18,49085.01,32.10
20.86,47498.55,32.30
20.21,44029.24,32.00
19.45,40122.86,31.30
17.56,37100.51,30.20
16.67,35060.27,28.80
18.78,33680.50,26.70
18.80,32979.64,24.00
18.36,33047.64,23.10
16.78,34573.59,22.40
14.61,37331.03,21.90
16.31,38622.93,21.60
16.93,40376.61,21.50
19.01,42507.78,21.30
20.01,44934.10,21.20
22.39,47171.64,21.10
19.76,49194.30,20.80
24.74,51292.94,20.70
26.49,53084.05,23.00
28.20,54498.71,25.50
29.71,55499.02,27.60
35.99,55276.08,29.30
34.70,53582.56,30.70
25.32,51166.08,31.90
23.08,49733.15,32.60
25.45,48084.24,32.80
21.03,45373.00,32.60
22.92,42187.93,31.90
22.58,39198.78,30.80
22.17,37015.45,29.30
21.20,35406.07,27.30
19.43,34392.12,25.20
19.69,33989.49,24.20
19.71,34249.91,23.70
16.77,34782.64,23.30
15.11,35910.98,23.10
15.37,38625.84,22.90
15.45,41654.42,22.70
20.30,44522.79,22.40
18.09,47120.48,22.20
22.56,49278.68,22.00
64.71,51148.54,21.90
38.66,52804.58,23.60
35.30,54188.32,26.00
50.40,55001.09,28.10
32.30,54853.44,29.90
27.02,53548.42,31.40
27.35,51417.62,32.50
26.10,50042.02,33.20
26.27,48536.72,33.50
26.31,45821.64,33.20
27.88,42802.71,32.60
20.03,39965.90,31.60
20.93,37745.73,30.00
20.87,36154.20,28.00
19.83,35048.70,25.90
19.40,34326.02,24.90
19.33,34123.72,24.30
20.50,34132.50,23.90
19.89,34996.29,23.70
20.78,37765.65,23.50
23.74,41064.13,23.20
23.56,44002.72,23.00
20.49,46516.87,22.90
24.73,48910.30,22.30
33.36,50932.71,22.00
277.87,52808.96,24.10
34.77,54311.58,26.50
34.29,55153.39,28.60
28.57,55276.87,30.50
25.28,54263.41,32.10
26.47,52446.81,33.20
20.72,51594.74,33.90
23.96,50327.22,34.20
27.90,46990.17,33.90
23.21,42989.71,33.10
22.61,39714.70,31.90
22.02,37564.97,30.20
21.99,36283.80,28.20
17.72,35526.65,26.10
17.42,35742.45,25.00
17.12,37339.02,24.40
21.93,40129.25,23.90
21.04,41375.06,23.50
20.89,42924.87,23.20
21.36,44992.75,23.00
21.02,47532.56,22.70
26.39,49931.65,22.50
25.28,52216.52,22.40
74.79,54595.18,22.30
89.60,56537.54,24.10
57.78,57972.34,26.20
57.05,58892.74,28.10
43.94,58653.95,30.20
30.29,57220.07,31.90
30.15,54911.23,33.20
25.40,53718.82,34.00
23.23,51563.93,34.20
21.71,47322.90,33.80
23.43,43000.80,32.80
23.05,39707.10,31.40
22.78,37453.67,29.60
20.89,35940.68,27.40
17.12,35071.06,25.40
12.93,34998.74,24.40
18.68,36365.69,23.60
18.00,39096.01,23.00
18.92,40145.95,22.40
19.11,41495.85,21.80
20.41,43546.18,21.20
20.78,45996.79,20.70
26.01,48633.75,20.50
29.94,51395.69,20.30
36.10,54136.75,20.40
39.01,56403.00,22.30
44.84,58213.96,25.10
85.62,59035.61,27.90
41.88,58221.46,30.50
32.94,56182.95,32.30
28.50,53773.42,33.60
21.55,52441.25,34.50
29.63,50091.66,35.00
21.85,45913.30,35.00
19.47,41477.47,34.60
18.26,38163.12,33.70
18.32,35886.55,32.40
18.01,34277.84,29.50
17.53,33382.34,26.20
17.77,33385.20,25.00
18.07,34775.21,24.10
18.65,37320.02,23.20
19.53,38467.60,22.50
19.21,40239.28,21.90
19.46,42863.32,21.30
19.89,45752.00,20.70
24.31,48655.47,20.20
29.16,51839.08,19.60
30.37,55126.80,19.30
34.28,57863.88,21.70
82.60,59889.68,24.60
128.55,61297.82,27.50
514.74,61593.03,30.20
277.68,60391.01,32.40
41.18,57754.09,33.80
31.08,55450.86,34.70
27.41,52865.62,35.10
26.18,48240.85,35.20
21.91,43569.70,34.90
20.48,39827.58,34.30
18.92,37274.08,33.00
16.72,35462.68,30.20
16.15,34371.23,27.40
15.31,34297.62,26.00
16.11,35566.80,24.90
17.73,37993.99,24.00
