LMP,Load,temperature
29.55,39214.49,25.30
30.02,36967.69,24.10
34.94,34831.47,21.90
37.44,33321.83,18.40
37.20,32368.08,17.00
34.00,32009.04,16.30
32.63,31986.81,15.70
29.68,32578.41,15.30
34.66,33762.07,15.00
59.88,34899.92,14.90
46.12,36154.10,14.90
37.89,37444.29,15.00
37.72,38595.66,15.00
40.88,39758.71,15.00
41.02,40592.91,15.10
47.05,41640.55,15.70
49.91,43071.40,18.20
53.61,44761.08,21.30
54.81,46277.25,24.20
55.22,47048.50,25.80
46.21,46664.49,27.10
63.84,44962.25,28.00
71.26,43959.99,28.60
48.02,42328.25,28.80
41.40,40237.39,28.60
39.13,38061.31,27.90
25.46,36169.66,26.20
7.21,34547.07,22.10
21.99,33575.55,20.10
17.66,32887.04,19.00
22.34,32676.43,17.90
17.83,32881.25,17.20
19.46,33464.76,16.50
27.60,34139.53,16.00
31.84,35593.67,15.60
30.60,37226.29,15.40
33.26,38925.48,15.20
58.10,40451.07,15.10
62.90,42053.31,14.90
36.84,43669.99,15.50
33.20,45388.77,19.10
37.88,47066.73,21.60
41.80,48473.67,24.60
39.34,49304.63,26.60
39.17,48946.46,27.70
38.34,47571.56,28.40
49.25,47200.99,28.50
35.48,45640.32,28.10
41.77,42768.20,27.20
35.95,39469.38,25.80
24.68,36784.39,23.60
21.23,34952.86,20.20
23.72,33958.16,18.30
30.45,33568.92,17.50
27.53,33876.27,17.00
27.94,35422.00,16.90
32.10,38104.68,17.10
48.15,39604.77,17.30
56.62,40118.39,17.40
43.00,41155.61,17.50
36.70,42183.18,17.70
40.75,43505.09,17.70
47.63,44518.89,17.70
56.84,45366.72,18.60
56.00,45825.93,20.70
45.19,46314.93,22.40
53.89,47041.33,24.10
49.73,47455.85,25.30
48.76,47008.50,26.30
69.06,46822.81,26.90
577.46,46843.08,26.90
409.74,45366.57,26.30
130.61,42810.74,25.50
61.12,39634.97,24.60
51.42,37077.22,23.30
52.48,35467.16,21.80
40.55,34503.34,21.00
33.87,34323.79,20.70
26.72,34843.67,20.60
27.06,36533.34,20.50
33.39,39576.36,20.50
37.47,41008.86,20.60
30.04,41805.24,20.70
32.27,43005.40,20.80
39.69,44801.85,20.70
48.46,46738.72,20.60
51.29,49355.51,20.50
62.36,51820.54,20.70
168.51,54130.78,22.00
496.38,56281.55,23.50
559.97,57956.18,25.60
740.19,58362.37,27.70
269.86,57059.81,29.00
65.29,55146.14,29.90
63.38,53763.78,30.60
46.90,51414.17,31.00
40.40,47843.16,30.90
49.87,44042.27,30.20
36.36,41014.35,28.50
26.54,38970.15,25.10
25.08,37526.87,23.70
25.67,36586.05,22.60
23.01,36242.12,21.70
23.00,37373.56,21.00
29.87,39948.65,20.60
34.11,41046.96,20.20
33.60,41373.47,19.90
28.19,42110.30,19.70
36.19,43080.22,19.70
36.66,43850.29,20.00
34.32,44400.89,20.10
32.97,45290.98,20.60
32.76,46076.54,22.60
30.94,46903.84,24.00
36.37,47662.39,24.70
32.54,47818.90,25.40
35.15,46684.77,26.30
39.54,45056.82,27.10
57.03,44840.50,27.70
53.10,43037.77,27.70
51.29,39989.83,27.20
27.45,36775.08,26.10
28.92,34378.07,24.40
21.53,32992.00,21.90
-1.89,32200.91,20.00
15.79,31796.35,18.80
24.19,32227.98,17.50
32.63,34026.72,16.20
32.17,37289.72,15.10
39.54,38656.10,14.00
33.48,38863.29,12.80
28.12,39285.91,11.80
10.18,40006.47,10.90
17.70,40137.20,10.40
28.89,40306.40,10.20
29.22,40615.08,10.90
29.55,40826.68,13.70
30.99,41371.11,17.20
26.81,42105.86,19.70
21.95,42499.70,21.50
11.44,42121.09,22.90
37.78,41591.70,23.70
118.66,41787.73,24.00
102.64,40617.58,24.00
45.94,38237.43,23.60
39.73,35683.99,22.90
37.57,33840.35,21.50
34.70,32693.41,18.20
33.10,32172.34,15.80
26.28,32129.56,14.50
22.59,32762.40,13.40
29.80,34588.67,12.30
35.59,37843.54,11.30
46.72,39448.25,10.50
39.88,39622.67,10.00
31.77,39800.46,9.50
32.50,39946.90,9.00
35.15,39810.12,8.40
25.64,39742.34,7.90
26.70,39975.40,8.70
29.96,40242.13,12.10
32.13,40613.27,15.80
35.49,41212.05,19.80
29.58,41453.58,21.60
25.99,40997.47,22.70
42.41,40298.11,23.40
196.24,40451.81,23.90
82.77,39606.65,24.10
57.15,37925.15,24.00
55.28,35942.06,23.50
51.21,34338.34,22.10
69.09,33280.91,17.70
153.47,32744.39,15.20
38.62,32661.58,13.70
23.37,33078.99,12.50
22.76,34012.52,11.50
15.07,35621.97,11.00
22.90,37057.52,11.50
24.18,38089.03,12.30
46.53,38708.56,12.50
40.40,38904.61,11.70
34.14,39240.07,11.00
40.78,39651.87,10.50
36.76,40525.45,10.90
41.79,41669.60,14.30
109.81,43056.57,17.70
68.95,44539.11,22.50
202.70,45519.43,24.90
52.97,45452.32,26.60
53.07,44222.38,27.90
55.28,43859.40,28.60
47.58,42659.97,28.70
40.03,40648.52,28.10
28.91,38427.39,26.80
16.73,36342.98,24.50
-0.84,34778.72,21.30
-14.39,33566.44,19.10
-20.64,32823.18,18.00
-24.89,32549.10,17.30
-20.63,32652.79,16.80
-15.35,33271.03,16.70
-3.50,33884.66,16.70
2.78,35741.09,16.80
21.12,37847.60,16.90
47.31,39734.48,16.80
45.77,41415.57,16.70
143.23,42658.59,16.80
475.18,44008.94,17.70
445.11,45535.40,20.30
62.94,46925.45,23.10
56.26,47540.72,25.00
61.05,47933.02,26.40
47.72,47504.13,27.30
52.38,46884.04,27.70
99.12,46977.77,27.70
60.71,45872.91,27.30
59.37,43454.86,26.50
55.51,40421.93,25.40
52.10,38034.05,24.00
41.38,36668.65,22.40
22.40,35936.46,21.30
22.23,35630.10,20.70
26.40,36110.59,20.50
51.88,37448.56,20.50
48.44,39970.15,20.60
57.59,41137.05,20.60
53.16,41988.80,20.60
43.90,43677.04,20.60
40.34,45302.45,20.50
43.93,46620.61,20.40
53.56,48263.17,20.20
73.94,49811.32,20.30
81.27,51231.15,21.80
79.22,52600.23,24.10
75.03,53958.29,26.30
73.83,54465.28,27.90
60.01,53661.04,28.90
75.42,52298.52,29.50
289.15,51774.34,29.50
75.11,50162.13,29.00
47.26,47079.68,28.20
54.37,43790.17,27.10
50.13,41253.18,25.70
45.66,39505.61,23.90
40.21,38319.85,22.60
41.31,37848.59,22.00
41.04,38150.34,21.70
38.98,39668.87,21.50
36.27,42427.21,21.40
47.42,43669.53,21.30
54.85,44179.55,21.10
70.11,45194.72,21.10
49.76,46386.62,21.20
54.46,47529.19,21.20
47.09,48870.39,21.10
60.67,50754.37,21.20
67.25,52211.15,21.60
54.61,53164.00,22.30
59.86,53852.00,23.50
57.63,54348.37,25.10
64.85,53284.46,25.90
54.42,51708.80,26.30
54.31,50778.24,26.50
50.64,49109.37,27.20
48.39,46245.86,27.60
43.90,43019.88,26.70
44.11,40739.62,25.10
43.29,39256.40,23.70
34.59,38382.87,22.90
33.02,38034.63,22.70
33.97,38514.24,22.70
36.76,40136.42,22.80
49.94,42972.40,22.80
54.14,44264.17,22.60
113.22,44765.86,22.20
98.62,45646.36,22.00
155.37,47032.18,21.80
101.00,48369.16,21.50
74.45,49559.25,21.20
63.08,50640.42,21.50
59.88,51354.69,23.10
55.65,51879.99,25.20
55.40,52806.49,26.90
57.35,53205.53,28.40
46.84,52333.68,29.60
59.78,50227.11,30.30
618.20,49051.88,30.80
74.72,47118.60,31.10
63.82,43636.95,30.90
61.55,39897.96,30.40
50.82,37080.33,29.20
44.44,35074.03,26.30
35.22,33841.66,24.00
27.03,33241.62,22.30
19.38,33418.45,20.80
24.03,34926.45,19.40
24.35,37796.78,18.00
31.55,39089.20,16.80
26.17,39637.56,15.70
25.24,40365.77,14.90
25.87,41269.47,14.20
29.40,42119.06,13.60
25.16,42963.41,13.20
41.03,44287.83,13.80
45.44,45460.84,16.50
45.50,46816.42,19.70
44.16,48220.44,22.70
48.00,48690.57,25.20
41.29,47872.60,27.20
40.00,46398.20,28.60
43.66,45837.99,29.30
32.76,44375.75,29.50
36.06,41909.28,29.10
35.92,39025.02,28.10
32.37,36528.00,26.00
37.40,35044.65,21.60
36.48,34151.80,19.60
31.68,33735.95,18.90
34.29,33996.19,18.00
36.41,34932.49,17.60
44.31,36590.38,17.50
48.75,37658.17,17.60
48.07,38969.37,18.00
58.40,40537.96,18.30
56.60,41789.91,18.40
52.10,43081.28,18.50
54.33,44367.96,18.80
52.12,45514.05,19.60
55.28,46807.66,21.90
52.96,48276.87,24.40
47.96,49686.41,26.40
52.19,50440.28,27.70
56.13,49894.66,28.50
69.48,48678.75,28.90
81.49,48348.32,28.80
61.73,47096.32,28.90
75.96,45177.55,28.90
72.04,43002.09,28.50
45.79,40855.43,27.50
43.87,39376.66,25.40
32.60,38250.15,23.80
36.17,37509.23,23.00
35.18,37234.55,22.70
33.61,37338.95,22.50
35.29,37770.11,22.30
31.75,38379.64,22.30
38.21,40298.60,22.20
42.98,42530.73,22.10
45.97,44177.85,21.80
43.38,45453.06,21.70
42.14,46369.23,21.80
45.79,47223.09,22.50
48.17,47850.46,24.40
55.47,48531.00,26.40
65.30,49218.41,27.90
69.85,49277.17,29.30
67.92,48262.47,30.40
68.07,46827.41,31.10
79.54,46563.61,31.40
66.18,45229.45,31.10
64.06,43157.15,30.70
57.66,40776.23,30.00
69.78,38468.87,28.80
60.49,36639.03,26.60
53.66,35375.97,25.10
65.70,34544.51,24.20
74.89,34134.94,23.40
67.22,34208.87,22.90
70.06,34724.92,22.40
66.12,35280.48,22.00
64.10,36934.50,21.70
46.98,39065.32,21.30
50.81,40799.03,21.00
51.48,42319.67,20.90
48.66,44053.61,20.90
55.84,45413.18,22.00
49.12,46593.57,24.30
49.97,47841.19,26.50
67.32,48949.96,28.40
65.57,49480.76,30.10
67.17,49180.28,31.50
81.94,48149.80,32.40
129.98,47834.12,32.70
61.52,46592.70,32.50
56.98,44056.43,32.00
55.94,40948.52,31.30
56.92,38232.71,30.10
49.46,36337.28,27.70
43.49,35118.61,26.00
50.51,33989.58,24.80
54.42,34203.77,23.90
53.46,35550.87,23.10
55.76,37474.65,22.20
55.03,38375.23,21.60
49.17,39540.62,20.90
26.98,41030.61,20.10
27.45,42258.04,19.30
50.68,43343.47,18.50
51.62,44416.60,17.70
47.32,45644.48,17.80
45.88,46892.95,19.50
69.53,48122.17,21.80
82.28,49209.15,23.90
51.25,49512.60,25.80
46.48,48663.75,27.40
56.81,47035.42,28.70
119.29,46602.05,29.60
58.52,44884.39,29.90
76.02,41873.73,29.70
47.50,38652.62,28.80
42.27,36206.25,27.20
28.85,34611.58,23.40
28.11,33635.30,20.80
26.73,33121.23,19.60
24.68,33407.95,18.60
31.13,34870.10,17.60
45.58,37648.57,16.60
65.86,38872.85,15.90
36.91,39453.94,15.40
44.02,40267.37,15.10
54.38,41056.20,14.60
89.92,41814.23,13.90
54.70,42533.78,13.40
59.13,43277.71,14.00
71.21,43930.56,16.50
65.76,44173.49,19.10
72.48,44485.88,21.10
49.52,44515.29,23.30
54.86,44251.88,25.20
53.57,44231.68,26.10
105.42,44818.50,25.40
61.51,43812.13,24.90
50.88,41679.79,25.00
43.32,39074.60,24.40
39.73,37134.43,23.10
39.46,35999.75,21.50
36.93,35394.68,20.30
36.54,35110.34,19.80
40.40,35543.21,19.70
53.88,37184.90,19.80
990.76,39768.36,19.90
75.37,41323.73,20.10
227.64,42044.92,20.50
79.52,43315.37,20.70
94.77,44722.72,20.90
68.17,46147.69,21.10
83.51,47626.24,21.10
59.26,49329.50,21.40
68.63,50989.92,22.40
76.79,52360.06,23.80
57.86,53772.97,25.10
59.80,54486.67,26.30
60.14,53889.91,27.60
68.88,52488.37,28.80
191.52,51941.79,29.50
66.94,50660.75,29.40
119.45,47740.07,28.80
56.78,44669.33,27.80
49.49,41836.81,26.50
48.47,39973.95,24.90
40.18,38744.99,23.50
40.66,38212.17,22.70
48.77,38434.88,22.30
50.43,39888.35,22.10
65.06,42472.83,21.90
55.26,43708.66,21.60
48.63,44554.33,21.40
59.25,46117.18,21.30
53.26,47776.65,21.10
109.72,49077.72,20.90
54.59,50531.75,20.80
75.18,52120.09,21.90
70.11,53551.37,23.90
380.28,54802.71,26.00
74.50,55544.42,27.80
63.32,55296.56,29.40
59.74,54122.28,30.50
52.64,53007.54,31.00
53.97,52906.33,31.10
51.54,51380.42,30.80
54.57,48508.10,30.10
52.33,45211.03,29.00
67.09,42404.89,27.40
51.07,40467.29,25.30
48.86,39165.20,23.70
44.13,38493.03,23.10
45.53,38754.61,22.70
48.10,40106.88,22.40
85.97,42703.55,22.10
56.07,43389.84,21.90
82.45,44491.15,21.70
82.29,46296.12,21.60
279.43,47908.00,21.50
119.81,49516.72,21.40
1013.75,51163.63,21.30
160.34,52825.74,22.10
277.03,53797.81,23.80
333.27,54832.72,25.80
110.68,55851.75,27.50
70.02,55927.12,29.00
63.24,54091.94,30.00
59.14,51824.44,30.60
58.77,50955.30,30.70
61.40,49245.23,30.20
81.95,46812.46,29.30
50.15,44022.27,28.00
41.44,41543.82,26.30
40.53,39577.51,24.30
24.05,38062.17,22.60
19.72,37331.41,21.70
19.94,36866.71,21.30
20.78,37037.12,21.00
30.20,37753.69,20.90
28.46,38651.15,21.00
46.04,40606.80,21.20
49.26,42747.42,21.40
52.70,44766.87,21.40
72.10,46626.45,21.30
52.79,47999.69,21.20
54.83,49277.78,21.80
52.69,50466.50,23.50
50.43,51490.65,25.50
53.40,52192.61,27.30
51.43,52025.17,28.70
45.91,50996.51,29.60
42.50,49343.91,30.10
53.47,48671.19,30.20
48.55,47477.22,29.90
50.35,45505.29,29.20
36.65,43033.89,28.10
44.85,40927.75,26.50
38.04,38883.41,24.60
39.69,37489.59,23.00
38.91,36544.54,22.20
42.10,36106.36,21.80
53.36,36078.29,21.60
54.65,36307.74,21.40
38.50,36768.92,21.20
32.55,38633.13,21.10
30.86,41288.59,21.00
33.07,43682.81,20.90
35.73,45868.03,20.90
41.55,47687.29,20.80
44.61,49074.00,21.60
47.64,50312.24,23.90
52.20,51421.80,26.20
53.80,52166.72,28.10
52.62,52266.18,29.60
53.89,51332.39,30.70
57.22,49639.72,31.30
58.96,49211.29,31.50
59.46,47859.54,31.30
57.84,45314.70,30.70
49.13,42142.15,29.60
44.15,39683.67,28.00
41.13,37992.07,26.00
42.83,36702.32,24.30
67.60,36251.35,23.60
77.80,36607.57,23.40
51.93,38032.53,23.30
44.30,40395.88,23.30
50.86,41702.88,23.10
50.84,42736.09,22.70
46.88,44125.49,22.10
46.67,45322.82,21.60
55.67,46399.11,21.30
59.43,47216.09,21.40
77.02,47544.33,22.90
83.89,46913.71,24.40
105.57,45476.03,26.00
23.70,44863.11,27.40
24.51,44549.43,28.30
19.94,43810.92,29.00
23.07,43014.29,29.60
46.72,43034.12,29.70
51.93,41876.80,29.60
46.45,39470.85,28.90
42.79,36756.16,27.40
43.03,34797.61,25.40
31.99,33633.58,23.10
34.69,32855.61,21.60
38.16,32473.04,20.70
38.81,32817.55,20.10
35.28,34375.43,19.60
41.90,37142.08,19.10
48.56,38403.31,18.70
43.89,38947.87,18.30
41.87,39432.08,17.80
39.00,39896.24,17.60
50.53,40346.18,17.50
49.13,40833.98,17.30
50.93,41609.10,17.30
52.37,42623.72,17.80
58.98,43594.89,18.80
56.71,44758.55,20.70
52.67,45470.03,22.60
58.37,45305.96,24.30
58.16,44610.87,25.60
131.09,44619.91,26.50
64.00,43605.13,26.90
47.98,41106.83,26.90
39.38,38162.52,26.50
25.71,35833.07,25.50
32.03,34302.32,23.40
6.13,33386.92,21.60
18.47,32984.93,20.70
31.29,33309.28,19.80
33.86,34774.62,18.80
40.98,37511.02,18.00
44.35,38552.90,17.30
43.75,39277.03,16.70
45.97,40276.52,16.30
48.63,41656.52,15.80
53.20,42845.99,15.50
49.32,44204.51,15.20
55.19,45693.39,16.00
52.15,47112.96,18.50
61.26,48411.16,21.40
83.03,49626.28,23.90
83.72,49860.19,25.80
72.63,49092.59,27.30
58.91,48005.85,28.30
131.22,47472.47,29.00
53.21,46148.73,29.20
51.38,43371.53,28.90
48.35,40223.56,28.00
33.04,37769.23,26.40
5.80,36147.32,23.10
31.83,35112.44,20.60
16.08,34639.95,19.60
27.90,34805.30,18.70
45.95,36239.58,18.30
100.00,38815.52,18.00
68.61,40012.49,17.80
67.14,41408.85,17.70
43.17,43145.10,17.80
48.68,44763.33,18.10
48.70,46325.07,18.30
53.85,48059.88,18.50
55.84,49842.28,20.10
48.16,51205.51,22.40
54.60,52543.50,24.60
301.93,53642.53,26.40
63.90,54125.00,27.80
74.89,53118.47,28.90
58.16,51879.04,29.50
59.89,51120.80,29.70
62.92,49683.32,29.60
58.01,46719.23,29.10
49.25,43452.76,28.10
46.95,40788.96,26.50
41.29,38972.17,24.40
42.58,37753.50,22.30
37.10,37216.59,21.40
37.83,37306.42,20.80
46.15,38675.47,20.50
43.93,41026.29,20.30
45.01,42429.02,20.30
54.62,43698.53,20.40
40.11,45225.62,20.60
43.79,46946.12,20.60
43.06,48609.27,20.50
45.07,50101.77,20.20
48.03,51814.26,21.40
54.68,53321.89,23.70
54.32,54472.09,25.80
59.80,55339.70,27.60
56.14,55285.99,29.20
46.54,54125.63,30.30
48.14,52294.47,30.90
60.55,51369.41,31.00
51.48,50033.18,30.60
61.88,47913.87,29.90
57.40,45135.83,28.70
48.94,42624.64,27.20
42.21,40684.12,25.40
39.00,39198.73,23.90
37.89,38229.04,23.20
41.76,37788.36,22.80
35.22,37892.58,22.60
42.86,38354.83,22.60
42.81,39299.08,22.60
38.02,41597.00,22.50
42.08,44139.86,22.50
47.28,46130.97,22.30
59.08,47688.57,22.10
55.09,49234.44,21.80
55.78,51215.83,22.80
88.09,53080.36,24.70
76.33,54489.32,26.80
107.08,55424.02,28.50
77.36,55378.36,29.90
64.85,54031.04,31.00
71.53,51762.08,31.90
81.62,50292.13,32.40
65.21,48354.89,32.30
62.74,45741.60,31.70
66.20,43001.31,30.60
66.68,40446.14,29.10
192.29,38418.60,26.80
57.84,37105.82,24.90
67.44,36134.77,24.00
47.19,35485.52,23.40
44.92,35500.18,22.90
44.86,35733.91,22.50
44.87,36364.08,22.00
44.33,38509.21,21.70
42.67,41318.38,21.40
39.14,44078.21,21.30
122.64,46641.02,21.60
163.08,48939.14,21.70
72.78,51094.95,22.70
69.49,52952.53,24.90
74.38,54588.85,27.00
87.92,55666.61,28.40
92.53,55996.48,29.90
82.44,55262.21,30.80
72.31,53576.03,31.20
67.25,53007.68,31.30
69.03,51483.16,30.60
62.12,48792.66,29.60
64.45,45474.55,28.50
103.54,42658.53,27.40
222.74,40764.33,25.70
62.70,39456.01,24.10
37.36,38714.83,23.50
44.97,38867.30,23.20
46.46,40247.73,23.00
54.94,42804.43,22.80
73.98,44104.90,22.80
84.64,45473.73,22.80
41.66,47394.48,22.80
83.76,49700.48,22.90
85.73,52010.68,22.80
74.61,54167.17,22.70
75.13,55872.38,23.40
73.50,56701.67,24.70
79.71,57173.41,26.70
79.77,57840.56,28.90
69.75,58291.38,30.40
62.64,57518.36,31.50
65.63,55661.57,32.10
259.76,54437.56,32.10
133.19,53196.28,31.60
86.60,50202.42,30.80
57.28,46902.51,29.70
137.80,44367.59,28.30
120.22,42149.69,26.50
49.70,40415.10,25.00
48.81,39489.20,24.50
47.85,39467.21,24.30
49.74,40495.01,24.20
58.72,42745.54,24.10
52.44,43610.53,24.10
58.93,44432.66,24.00
63.88,45507.30,24.00
54.48,46518.54,23.90
63.28,47700.10,23.70
67.38,48932.96,23.60
105.24,50281.19,24.20
74.91,51473.86,25.60
109.67,52641.41,27.10
129.34,53754.24,28.60
133.91,54001.08,29.60
127.36,53092.09,30.40
79.42,51623.93,31.10
79.54,51133.92,31.40
355.85,49438.45,31.20
64.16,46634.08,30.70
67.40,43386.53,30.10
76.32,40764.89,28.90
58.72,39173.56,27.00
49.50,38235.21,25.00
49.69,37809.78,24.50
53.08,38037.90,23.90
66.11,39555.71,23.50
70.98,42194.55,23.30
150.65,43404.31,23.40
71.45,44522.85,23.50
85.60,46153.34,23.50
120.14,48207.11,23.40
88.86,50546.73,23.30
82.40,52778.84,23.20
115.17,54809.86,24.20
140.52,56667.80,25.70
208.29,57973.80,27.70
123.87,58810.45,29.60
74.92,58757.74,30.80
69.92,57642.76,31.40
67.98,55911.68,31.50
72.82,55023.22,31.30
62.68,53540.65,30.90
58.99,50709.91,30.30
102.04,47294.47,29.60
50.93,44487.98,28.40
43.75,42583.79,26.80
25.07,41241.29,25.20
30.24,40438.42,24.60
39.13,40503.67,24.50
55.88,41819.38,24.40
73.60,44319.60,24.30
74.04,45526.69,24.20
254.92,46618.04,24.10
58.93,48061.17,24.10
51.14,50237.96,24.00
62.80,51830.26,23.90
100.02,53143.40,23.90
110.02,54057.61,24.40
1312.32,54269.22,25.00
916.38,54360.33,26.10
599.10,55266.63,27.50
93.07,55149.00,28.70
82.09,53997.54,29.30
72.46,52015.13,29.60
245.62,50162.88,29.50
90.52,48234.84,29.20
83.85,45023.74,28.60
76.01,41716.88,27.90
70.32,39091.28,26.80
57.79,37292.12,25.70
46.13,36337.27,25.00
39.78,35695.30,24.80
29.61,35902.03,24.50
41.75,37093.05,24.00
50.53,39288.52,23.60
73.90,40579.28,23.30
56.71,42299.13,22.30
59.30,44278.99,20.80
56.96,46856.95,19.20
60.92,49721.14,18.10
81.79,52755.52,17.40
81.85,55780.77,19.20
137.94,58476.41,21.70
295.71,60728.39,24.60
160.27,62403.13,28.20
111.39,62797.24,31.20
79.24,60872.00,32.70
80.53,58281.03,33.60
81.11,56275.75,34.20
77.51,54159.20,34.30
72.19,51318.06,34.10
51.93,48235.79,33.40
51.43,45135.83,32.40
45.88,42822.88,29.10
41.36,40934.79,26.20
41.67,39868.75,24.90
26.82,39214.36,24.30
20.58,39358.87,24.00
34.36,39957.93,23.80
30.04,40639.38,23.40
21.86,43062.75,23.00
53.75,46065.61,22.80
60.34,49514.04,22.80
73.64,52799.47,22.70
88.73,56073.74,22.50
85.55,59077.69,24.20
90.26,61912.01,26.30
89.68,64185.63,28.40
173.94,65507.95,30.30
87.19,65811.93,32.00
86.43,64571.93,33.30
84.51,62091.81,34.30
74.83,60018.95,34.80
101.07,57983.01,34.80
62.88,55150.99,34.40
51.07,52187.00,33.40
70.26,49298.58,31.60
54.57,46939.88,29.00
41.57,45049.06,27.00
33.93,43930.07,25.80
20.65,42779.16,25.20
20.98,42257.75,24.80
20.81,42187.75,24.50
19.89,42585.99,24.50
38.61,45237.58,24.60
38.51,48936.23,24.70
67.21,52573.76,24.50
65.71,55774.47,24.00
83.54,58847.64,23.30
75.85,61707.09,24.80
86.77,64277.58,26.90
87.02,66225.30,29.20
89.12,67434.86,31.30
87.21,67603.24,32.90
87.76,66232.54,34.10
79.15,63631.53,34.90
79.77,61772.47,35.10
78.50,59984.42,34.70
60.76,56440.63,33.90
59.36,52633.41,32.60
72.85,49280.90,30.80
59.70,46897.58,28.50
49.58,45419.08,26.40
47.25,44647.96,25.40
49.20,44706.21,24.90
83.82,45953.19,24.70
82.39,48199.53,24.70
61.44,49286.52,24.60
54.20,50823.26,24.60
76.62,53373.00,24.40
102.98,56439.68,24.20
196.45,59953.91,24.20
220.67,63254.29,24.20
767.08,66040.21,25.30
2239.71,68364.35,27.10
1161.72,69915.06,29.00
3886.44,70687.65,30.80
1055.61,70350.96,32.30
127.45,68710.75,33.30
109.41,66002.67,33.80
93.92,64208.25,33.80
84.17,62176.05,33.40
83.08,58122.25,32.70
71.27,54011.06,31.50
65.91,50562.75,30.10
67.41,48441.07,28.30
51.13,46601.49,26.70
50.59,45484.28,25.90
50.06,45245.48,25.60
86.06,46215.39,25.40
233.25,48191.18,25.30
76.42,49208.32,25.10
64.45,50758.18,24.90
146.01,53054.93,24.70
133.56,55410.77,24.70
218.70,58087.07,24.50
105.53,60869.38,24.30
180.41,63701.31,25.10
397.23,65937.57,26.70
562.42,67693.02,28.20
2346.31,68719.28,29.90
1138.37,68544.95,31.60
137.43,66752.04,32.90
138.45,63777.27,33.80
86.81,61684.93,34.20
87.34,59205.15,33.90
72.84,55312.30,33.10
71.17,51149.52,31.80
59.76,47745.98,30.10
53.33,45097.03,28.00
175.28,43256.66,26.10
67.16,42094.97,25.40
78.84,41745.88,25.00
72.57,42734.21,24.70
65.34,44740.56,24.20
72.54,45926.81,23.50
66.09,47926.22,22.90
59.59,50912.27,22.50
77.97,53954.66,22.20
42.58,56978.37,22.00
902.51,59918.36,21.70
108.93,62834.91,23.70
1864.73,64962.61,26.40
1366.51,66757.89,28.50
195.27,68128.69,30.30
117.58,68269.35,31.90
86.14,66687.04,33.10
72.66,63834.88,34.00
74.34,61387.23,34.20
61.40,58819.86,33.90
55.15,54653.07,33.00
43.53,50164.41,31.60
44.24,46567.10,29.80
44.32,43914.66,27.70
39.16,42064.84,25.20
31.95,40923.18,24.10
30.98,40606.98,23.20
35.94,41472.97,22.50
34.95,43482.12,21.90
37.42,44583.92,21.50
8.40,46738.69,21.10
31.45,49390.99,20.90
41.76,52273.53,20.80
63.78,55228.11,20.80
57.46,58347.15,20.70
78.79,61474.33,22.90
102.36,64024.53,25.60
106.54,66223.57,27.80
201.94,67748.31,29.90
367.59,67764.41,31.70
156.97,65968.79,33.30
117.89,63010.01,34.40
107.55,60527.43,34.90
77.46,58011.62,34.80
55.04,54272.70,34.10
46.08,49947.85,32.80
41.99,46229.91,30.90
38.39,43512.12,28.20
18.41,41625.21,25.10
33.97,40401.08,23.80
33.12,40110.77,22.90
32.18,40974.29,22.30
40.13,42818.19,21.80
41.06,44186.46,21.40
38.36,46271.87,21.10
33.63,49042.65,20.80
55.21,51828.13,20.50
73.82,54777.69,20.20
93.13,57881.83,20.00
99.86,60719.61,22.50
924.27,62567.81,25.40
2444.10,64236.27,27.70
4971.89,65227.45,29.90
3615.41,64940.22,31.90
287.51,63341.27,33.50
75.23,60626.90,34.60
80.18,58476.83,35.20
196.95,56340.66,35.10
65.21,53251.93,34.50
47.70,49923.66,33.50
50.83,46778.31,31.80
41.56,44111.73,29.10
7.22,41954.08,26.50
23.81,40350.33,25.30
1.17,39481.09,24.40
27.50,39255.12,23.90
37.11,39522.08,23.30
39.53,40631.91,22.60
38.28,43618.63,22.20
36.88,47201.33,21.80
41.33,50711.85,21.50
53.85,54021.79,21.20
76.15,57149.42,21.10
79.03,60054.56,23.00
85.15,62766.51,25.60
86.25,64737.94,28.00
89.24,65925.98,30.00
80.63,66000.20,31.70
72.22,64547.13,33.10
68.62,61720.97,34.00
71.01,59214.78,34.40
68.60,56834.59,34.30
56.67,53629.77,33.80
42.53,50193.53,33.00
30.39,46976.15,31.60
9.56,44264.22,29.20
0.94,42052.33,26.70
0.59,40388.40,25.70
-3.53,39280.50,24.80
-4.32,38679.02,24.10
-7.39,38421.63,23.60
-5.41,38979.40,23.10
0.00,42130.05,22.70
28.77,46073.87,22.40
39.97,50051.74,22.00
51.47,54260.34,21.60
58.68,58320.30,21.40
69.67,61854.40,23.50
74.32,64513.02,26.10
76.94,66580.20,28.20
79.61,68004.08,30.10
78.88,68465.32,31.90
77.94,67455.16,33.40
75.05,64881.57,34.50
75.11,62318.36,35.10
69.47,60111.66,35.30
66.60,55763.61,35.10
46.72,50799.58,34.40
19.38,46648.55,33.10
8.32,43822.84,30.40
39.01,41905.84,27.70
42.08,40932.49,26.60
41.46,40728.37,25.50
44.26,41635.87,24.80
56.33,43556.07,24.10
60.06,44589.25,23.50
51.67,46726.21,23.00
53.02,49602.99,22.50
67.72,52806.97,21.90
69.29,56354.78,21.60
74.03,59882.65,21.50
317.33,63188.66,23.80
76.90,66251.88,26.30
82.86,68567.88,28.60
