LMP,Load,temperature
26.99,42741.59,6.50
67.17,44260.56,6.00
20.26,42713.08,5.70
24.36,40913.76,5.50
19.48,39354.63,5.20
18.55,37929.56,4.60
19.29,36842.94,4.50
18.73,36423.90,5.30
32.21,36085.93,8.40
24.70,35888.92,11.90
24.25,36128.63,15.60
19.49,36238.92,17.90
18.89,36122.06,19.30
19.62,36585.67,20.30
30.88,37945.53,20.90
20.38,36997.75,21.20
19.16,34638.32,20.90
19.06,32121.10,20.40
17.84,30445.31,18.50
15.33,29656.15,14.60
14.61,29356.88,13.00
15.73,29458.82,12.10
17.58,30271.55,11.40
20.12,32520.21,10.70
29.32,36285.01,10.30
56.45,37830.27,10.30
23.61,37360.02,10.40
19.63,37134.05,10.60
20.24,37181.70,10.60
22.18,37107.07,10.70
21.39,36871.00,11.00
22.31,36764.33,12.20
19.19,36710.50,14.70
18.45,36667.92,16.90
18.13,36901.43,18.70
18.47,37082.76,19.80
13.94,37260.27,20.30
18.02,37799.12,20.50
19.72,38563.02,20.40
18.06,37473.91,20.30
16.86,35098.86,20.10
9.35,32637.11,19.60
12.53,30766.37,18.60
14.23,29681.56,17.40
16.86,28986.65,16.90
17.19,28761.67,16.90
17.96,29235.63,17.10
14.90,31210.37,17.50
17.17,34643.94,17.80
18.55,36280.39,18.20
18.47,36328.16,18.50
19.16,36974.47,18.90
18.92,37748.60,19.20
19.21,38503.31,19.30
20.39,39273.54,19.30
21.46,40349.65,19.60
24.54,41428.40,20.90
27.54,42522.30,22.00
29.32,43778.20,23.40
28.13,44296.71,24.90
42.54,43936.82,26.10
38.53,43265.22,26.70
75.22,43502.28,27.10
27.37,41728.67,27.20
27.18,38591.05,26.90
18.98,35285.79,26.40
18.75,32718.66,25.50
17.24,31145.78,23.60
15.02,30062.43,22.20
14.69,29735.32,21.20
14.67,30108.83,20.20
16.68,31833.81,19.30
17.48,35025.72,18.70
19.56,36303.06,18.20
18.90,36463.14,17.90
19.66,37106.73,17.70
20.93,37861.98,17.70
20.07,38695.93,17.50
19.91,39464.86,17.00
19.61,40503.54,17.50
20.66,41444.61,19.60
20.55,42508.92,21.60
20.42,43386.06,23.80
20.79,43274.62,25.30
19.18,42220.86,26.20
19.37,41116.65,26.70
21.80,41158.64,26.60
16.09,40032.38,26.30
15.61,38073.43,25.70
14.84,35700.80,24.90
2.47,33497.85,23.40
0.99,31861.60,21.50
5.47,30735.55,20.70
19.38,29988.69,20.10
18.65,29728.80,19.50
20.67,30168.05,19.20
20.20,31261.03,19.10
20.61,32470.26,19.00
21.02,34057.27,18.70
24.23,35605.37,18.70
36.36,36967.37,18.70
31.16,37530.57,19.00
21.22,37909.16,19.40
21.97,38210.97,19.80
22.68,38781.82,20.80
27.19,39387.21,21.90
77.13,39810.93,23.10
53.06,39806.68,23.90
28.18,39264.86,24.10
25.76,38733.45,24.30
24.43,39086.80,25.00
19.99,38165.53,25.80
17.83,36717.43,25.70
16.86,34815.59,25.00
14.39,32849.46,23.80
12.29,31416.78,21.90
11.71,30317.95,20.90
14.00,29739.18,20.60
8.47,29573.34,20.40
12.90,29730.94,20.20
15.71,30189.75,20.10
16.79,30693.06,20.00
17.50,32034.53,20.10
17.15,33492.97,20.10
18.35,34611.18,20.00
19.39,35344.35,19.70
19.75,35688.37,19.80
19.69,35587.08,20.40
18.36,35551.72,21.10
18.06,35878.16,21.90
18.67,36292.74,23.00
19.51,36852.13,23.00
21.32,37043.31,22.90
26.08,37266.24,23.40
34.55,37913.41,24.00
23.58,36831.18,23.90
19.93,34444.03,23.50
18.45,31648.25,23.10
19.71,29675.99,22.50
18.71,28367.14,21.30
18.89,27769.93,20.30
19.63,27612.05,19.30
21.29,28230.31,18.20
36.05,30200.01,16.90
31.96,33574.69,16.00
30.64,34998.52,15.50
27.02,35294.18,15.00
28.29,36106.82,14.60
38.04,37173.29,14.50
36.44,38217.45,14.70
28.90,39372.73,15.10
30.31,40928.01,16.00
31.99,42396.68,17.60
32.48,43748.53,19.30
63.77,45072.52,21.10
97.69,45679.25,22.60
127.45,45491.57,23.90
104.99,44452.04,24.90
92.43,44070.59,25.70
30.67,41763.46,26.10
24.26,38069.82,26.10
18.95,34605.61,25.50
17.28,31887.21,24.00
16.31,30237.73,21.10
11.66,29254.53,20.00
11.13,28837.67,19.60
11.63,29071.87,19.10
14.24,30817.25,18.70
17.42,33975.72,18.50
19.10,35084.20,18.00
18.09,35548.88,17.50
21.42,36861.11,16.80
23.76,38477.47,16.20
28.87,40370.26,15.60
30.85,42336.74,15.20
28.19,44696.52,16.00
29.38,46824.14,18.90
36.61,48704.46,21.40
51.32,50234.26,25.10
107.56,50740.28,27.20
38.80,49881.95,28.30
48.46,47874.37,28.90
26.80,47037.43,29.30
22.62,44662.29,29.30
19.74,40957.71,29.20
17.46,36998.39,29.40
16.53,34080.32,28.30
3.57,32234.40,26.30
-0.23,31069.54,25.50
-0.85,30480.44,23.80
-0.85,30648.83,21.50
1.62,32348.97,19.60
17.02,35481.35,18.50
16.86,36451.84,17.80
16.23,37025.45,17.20
16.93,38468.58,16.70
18.90,40297.41,16.20
21.71,42378.43,15.90
19.87,44505.54,15.60
22.10,46766.40,17.00
24.42,48604.15,20.30
26.06,50257.35,22.90
28.27,51609.98,25.40
32.55,51635.45,27.10
27.70,50468.59,28.10
26.54,48262.49,28.50
30.06,47696.23,28.40
23.68,45626.29,27.90
19.12,41880.38,27.00
18.77,37911.22,25.80
19.74,34864.41,24.20
18.65,32880.04,22.10
16.96,31622.99,20.70
16.27,30965.45,20.20
17.42,31103.89,20.00
19.32,32692.67,19.90
39.51,35736.71,19.80
24.02,36585.03,19.80
22.80,36947.07,19.70
19.95,38038.08,19.70
19.60,39099.76,19.50
20.67,39720.21,19.00
20.36,40126.80,18.50
22.20,40491.52,19.40
20.69,40672.45,21.50
21.32,41191.73,23.20
24.83,41884.99,24.60
28.45,41950.53,25.60
31.63,41252.79,26.10
29.64,40518.28,26.00
342.35,40981.89,25.50
29.12,39709.50,25.00
33.34,36761.90,24.50
24.77,33613.87,23.90
19.33,31351.23,22.80
18.06,29941.00,21.20
17.78,29124.75,20.00
18.00,28878.44,18.90
17.10,29358.21,18.00
17.15,31242.45,17.20
18.47,34776.41,16.50
20.47,36145.07,15.90
19.42,36162.91,15.50
20.39,36496.08,15.20
19.78,36784.84,15.10
19.30,36995.00,15.10
19.27,37134.04,15.00
18.88,37741.24,15.10
18.86,38243.06,16.00
19.21,38903.98,16.90
18.90,39424.73,18.00
19.20,39339.08,19.80
18.43,38895.62,21.50
18.63,38574.43,23.00
27.76,39201.01,24.30
20.39,38524.88,25.00
19.63,36899.04,24.80
18.25,34722.93,24.00
17.08,32858.30,22.90
16.32,31294.99,21.70
15.94,30357.12,21.20
15.75,29839.75,21.00
18.97,29704.71,21.00
15.55,30189.82,21.10
26.61,31275.66,21.10
16.82,32631.17,21.20
17.46,34454.83,21.30
18.65,36450.24,21.30
18.91,38011.53,21.20
22.63,39012.17,21.10
22.88,39488.35,21.10
21.59,39833.59,21.20
39.16,39894.00,22.10
21.85,38923.25,23.40
18.53,38462.00,25.00
16.05,38646.56,26.40
17.57,38243.10,27.20
17.71,37524.08,27.70
18.02,37641.19,27.80
18.26,36705.39,27.90
18.52,35193.88,27.50
19.14,33519.53,26.30
20.72,32070.76,24.00
25.74,31121.77,20.60
24.66,30489.65,17.70
23.17,30201.01,15.60
20.05,30216.90,14.00
18.50,30753.54,12.30
18.84,31829.05,10.80
18.98,32900.73,9.70
20.31,34246.20,8.90
28.38,34924.33,8.40
24.20,34811.71,8.30
19.81,34361.16,8.30
19.44,33986.02,8.30
18.54,33635.29,8.80
17.95,33590.06,10.70
17.59,33846.94,13.00
17.25,34481.31,15.30
17.16,35270.93,17.30
17.83,35747.64,19.00
20.57,35788.00,20.30
22.26,36789.55,21.20
17.48,36388.68,21.60
14.18,34362.64,21.50
9.71,31815.37,21.10
-1.05,29887.00,19.80
-1.25,28898.12,16.90
-1.53,28488.91,16.00
-1.52,28482.64,16.00
-1.04,29287.08,15.80
1.52,31575.02,15.10
12.82,35236.65,13.90
16.91,36496.16,13.00
16.59,36479.96,12.20
19.62,36643.84,11.50
17.57,36979.60,10.90
17.82,37402.13,10.50
18.05,37830.44,10.40
18.35,38634.84,11.90
18.40,39500.16,16.10
19.17,40439.89,19.20
23.49,41382.92,21.50
23.12,41917.86,23.20
20.35,41703.40,24.30
20.18,40898.26,25.00
21.65,41409.74,25.20
22.77,40083.93,24.80
34.75,37023.62,24.10
17.46,33862.71,23.20
15.47,31530.71,21.70
15.33,30153.28,19.00
10.77,29365.67,17.10
10.73,29123.57,16.40
10.95,29560.55,15.90
11.82,31479.48,15.60
19.21,34769.15,15.40
17.48,35943.32,15.20
17.91,36402.40,15.00
17.61,37207.21,15.00
17.56,38262.21,15.10
17.93,39156.76,15.40
18.93,39990.42,15.80
21.39,41160.41,16.90
77.48,41937.85,18.90
20.32,42490.19,21.10
23.67,42959.23,23.00
22.99,42769.08,24.50
18.77,42150.84,25.70
18.68,41910.26,26.30
22.40,42711.35,26.40
19.46,41642.21,25.90
18.55,38892.16,24.90
16.90,35859.90,23.80
12.60,33620.03,22.60
8.95,32105.14,21.20
1.54,31284.07,20.30
0.65,30901.08,20.00
3.78,31388.08,19.90
15.66,33229.38,19.80
21.18,36534.70,19.80
30.46,37884.61,19.70
21.39,38330.85,19.40
21.53,39247.11,19.30
21.21,40248.81,19.60
81.70,40913.52,19.70
23.83,41415.56,19.80
68.25,42240.83,20.40
22.53,43078.37,21.40
126.78,43891.98,22.30
35.14,44749.43,23.00
27.34,45296.63,23.40
23.36,44903.85,23.70
24.82,44496.28,23.90
109.28,44727.34,24.60
23.75,43472.53,24.80
25.86,40746.71,24.50
25.73,37442.49,23.80
20.20,34273.01,22.90
22.58,32093.16,21.90
17.87,31030.71,21.40
13.63,30463.16,21.40
13.90,30329.14,21.40
16.87,31479.58,21.40
14.25,34496.41,21.50
17.90,35783.82,21.40
18.74,36198.89,21.30
18.49,36961.31,21.20
18.06,37623.16,20.80
15.99,38263.63,20.20
15.16,38650.41,20.10
13.46,39077.85,20.60
14.95,39337.83,21.30
14.86,39720.11,21.50
15.03,40088.53,20.90
14.98,39971.26,20.60
15.53,39152.67,21.20
18.63,38089.76,22.40
26.30,38438.40,23.30
20.82,37447.95,23.50
17.45,35219.88,23.40
17.05,32549.68,22.90
16.03,30414.00,21.90
13.27,29111.63,20.00
13.82,28365.36,18.30
15.69,28050.29,16.60
15.38,28415.25,15.30
16.34,29546.89,14.50
16.11,31366.62,13.60
15.52,32440.20,13.10
18.95,33802.68,12.90
18.97,34817.34,12.80
17.45,35414.34,12.80
17.86,35670.30,12.60
18.47,35782.91,12.20
18.37,35895.57,12.80
18.73,36129.26,14.90
18.93,36446.67,17.40
19.00,36977.13,19.00
20.01,37186.32,20.30
20.95,36748.15,21.20
23.93,35926.72,21.70
28.25,36184.59,21.90
23.61,35382.49,21.90
21.75,33699.52,21.50
21.27,31678.12,20.80
18.32,29881.79,19.60
16.99,28679.37,17.00
15.81,28038.69,14.70
14.77,27792.78,13.60
13.45,27903.68,12.80
9.60,28547.81,12.00
13.58,29678.04,11.40
13.71,30836.37,11.00
12.62,32403.86,10.90
17.95,33538.85,11.00
15.05,34265.08,10.90
16.09,34644.54,10.60
16.81,35110.71,10.20
15.93,35831.85,11.40
15.83,36885.34,14.30
15.76,38005.36,17.10
16.57,39172.33,20.50
17.17,39968.38,22.00
16.95,39870.39,23.10
17.04,38771.13,24.00
16.77,38573.00,24.60
15.09,37761.22,24.90
11.75,35939.80,24.90
6.87,33565.23,24.60
6.54,31328.43,24.10
-0.15,29660.81,20.80
-5.18,28611.18,17.80
-17.52,27961.07,16.30
-5.00,27715.26,15.60
-2.94,27917.59,15.10
-1.05,28629.16,14.50
-0.89,29400.49,13.90
10.25,31323.72,13.50
13.92,33139.49,13.20
15.09,34469.04,13.00
16.99,35709.38,12.80
17.38,36917.95,12.90
18.51,38092.97,15.20
19.75,39240.04,18.90
21.60,40270.35,21.60
20.42,41161.56,23.50
20.06,41614.70,24.80
19.43,41218.97,25.60
23.78,40341.53,26.00
27.76,40445.85,26.10
19.94,39743.79,25.80
17.94,37476.60,25.20
16.99,34526.31,24.20
14.73,32131.45,22.80
5.24,30665.12,20.50
0.11,29766.02,18.70
0.82,29428.86,18.10
0.09,29689.68,17.70
1.72,31317.30,17.40
14.32,33988.64,17.20
16.07,35180.47,17.10
17.96,36236.54,16.70
18.11,37728.61,16.30
20.85,39217.20,16.00
32.62,40739.19,15.70
25.66,42034.66,15.50
274.46,43222.38,17.50
74.33,44158.14,20.60
32.63,44844.38,22.60
92.88,45100.46,24.00
30.24,44900.03,25.20
28.75,43884.89,26.10
31.58,43100.42,26.60
547.05,43535.47,26.40
96.69,42119.10,25.50
58.83,39087.50,24.80
30.81,35830.61,24.30
19.11,33364.34,23.00
19.92,31845.97,21.50
17.93,30894.96,20.50
17.78,30434.55,19.90
20.35,30722.81,19.60
20.63,32462.73,19.40
632.34,35462.42,19.10
559.62,36761.13,19.10
23.50,37181.22,19.10
21.85,38140.14,19.50
21.48,39238.17,19.50
23.62,40140.30,19.40
23.38,40753.56,19.40
24.87,41367.89,20.20
37.05,41790.63,21.20
25.33,41963.57,21.90
24.55,42188.96,22.60
21.84,41972.02,23.10
20.39,41516.55,23.50
20.53,41369.00,23.80
27.06,41799.96,23.90
20.55,40556.87,23.80
20.30,37617.43,23.50
19.28,34477.31,23.00
18.07,32235.88,22.30
17.31,30874.67,21.20
16.71,30188.92,20.20
17.55,29862.44,19.80
18.67,30182.83,19.50
19.06,31941.22,19.20
21.67,35091.05,19.00
24.14,36376.63,19.10
52.91,36882.02,19.30
21.70,37531.91,19.30
32.82,38328.17,19.20
25.50,38880.75,19.00
23.54,39202.30,18.90
24.17,39648.42,19.80
22.90,39991.29,20.90
23.14,40308.83,21.60
26.87,40571.46,22.10
30.18,40567.53,22.80
25.63,40330.76,24.30
24.95,40075.07,25.50
88.46,40341.75,26.00
24.18,39332.70,26.00
27.64,36653.80,25.50
24.79,33761.57,24.80
19.86,31723.87,23.80
18.05,30503.84,22.50
16.57,29617.35,21.50
16.36,29260.69,21.20
16.76,29515.00,21.10
16.87,31186.82,21.20
18.21,34359.53,21.30
18.39,35436.77,21.40
18.62,35958.57,21.40
19.50,36961.45,21.00
20.91,38205.01,20.00
45.07,39453.90,18.40
25.23,40630.76,16.90
23.77,42246.87,16.60
25.38,43874.23,17.80
278.70,45469.12,20.40
58.47,47039.13,23.00
87.76,47635.95,25.00
37.82,47047.73,26.40
40.01,45512.85,27.40
33.34,44858.17,28.00
22.25,43056.97,28.20
20.80,39734.21,27.90
19.09,36150.48,27.20
19.29,33360.16,25.80
17.77,31557.05,23.00
16.98,30339.45,20.70
15.90,29669.30,20.00
14.86,29882.54,19.40
16.12,31360.16,18.80
17.24,34110.16,18.20
18.38,35160.88,17.70
19.65,36111.71,17.10
18.19,37545.42,16.50
18.72,38987.45,16.00
19.74,40363.54,15.80
21.06,41839.26,15.60
27.66,43631.03,17.30
40.62,45166.79,19.90
28.47,46443.19,23.10
37.48,47450.47,25.60
23.71,47516.82,27.10
22.47,46314.23,28.20
19.05,44236.33,29.00
19.88,43216.92,29.40
18.64,41704.61,29.60
17.73,39175.56,29.30
17.38,36203.40,28.70
15.70,33593.13,27.90
16.58,31707.85,25.00
15.39,30428.26,22.40
18.80,29735.30,21.30
17.35,29512.07,20.60
12.61,30014.66,19.90
12.88,30933.92,19.30
14.66,31893.91,18.80
15.75,34115.11,18.40
18.12,36318.48,18.00
20.26,38237.10,17.60
22.20,39773.40,17.20
20.38,41177.34,16.90
26.14,42474.34,19.10
24.53,43935.30,21.90
34.10,45322.64,24.20
28.02,46574.69,25.80
77.14,47113.22,26.80
22.37,46219.01,27.60
26.17,44315.81,28.10
21.83,43466.75,28.30
18.66,41938.91,28.10
18.99,39609.76,27.60
19.39,36898.22,26.70
17.71,34368.81,25.20
15.22,32508.16,22.80
13.17,31179.55,20.60
11.97,30303.56,20.00
3.77,29832.88,19.30
13.46,29722.52,18.80
17.27,30086.50,18.30
16.51,30670.01,17.90
17.29,32606.12,17.80
17.47,35065.07,18.20
17.41,37179.14,18.20
18.01,39376.59,18.00
18.00,41453.20,17.90
18.83,43483.02,19.70
20.53,45281.75,22.30
22.70,46793.62,24.20
23.34,47794.70,25.70
24.53,48094.93,27.00
22.45,47407.03,28.00
20.89,45786.46,28.50
20.76,45071.86,28.60
24.57,43649.39,28.30
19.40,40772.27,27.50
17.20,37368.63,26.40
10.99,34555.61,24.90
11.29,32827.02,22.80
10.05,31763.63,20.80
11.25,31373.67,20.10
10.28,31848.36,19.80
13.44,33655.84,19.60
17.95,36813.48,19.40
18.10,38050.62,19.60
18.57,39011.51,19.90
18.23,40467.42,20.30
18.91,42144.36,20.50
20.50,43672.96,20.40
23.48,44989.00,20.30
68.14,46539.99,21.90
25.08,47791.92,24.00
32.74,48640.21,26.00
35.33,49425.95,27.50
28.56,49469.27,28.50
25.73,48589.06,29.10
26.39,47393.50,29.20
70.07,47590.57,28.70
83.62,46018.87,28.10
25.09,43033.50,27.50
26.49,39594.65,27.00
25.18,37139.40,26.10
22.49,35545.68,24.90
22.28,34579.29,23.80
20.67,34157.31,23.40
19.57,34504.99,23.20
38.73,36288.76,23.20
101.22,39462.94,23.30
94.63,40693.81,23.20
27.98,41399.44,23.20
25.83,42511.63,23.20
26.99,43904.18,23.20
26.17,45282.57,23.10
25.09,46516.44,22.90
35.88,47861.42,23.40
22.59,48453.63,24.60
25.97,48541.24,25.90
25.02,48640.37,27.20
25.25,48052.01,28.40
20.93,47122.53,29.20
23.72,46649.70,29.60
87.71,46944.07,29.60
29.24,45748.77,29.10
26.30,43012.91,28.20
24.78,39920.91,27.00
18.73,37581.65,25.90
17.81,35930.41,24.70
17.13,34841.65,23.90
17.21,34333.05,23.50
17.57,34616.09,23.40
17.80,36215.71,23.30
22.93,39209.50,23.20
24.95,40280.14,23.00
25.35,41094.20,22.90
26.36,42577.24,22.80
50.51,44410.64,22.70
73.07,45944.18,22.60
30.03,47225.81,22.20
79.35,48478.33,22.80
37.73,49304.12,24.00
31.64,49452.66,25.50
25.69,49222.65,27.10
24.12,48754.16,28.40
24.45,48093.77,29.20
37.12,47465.64,29.60
40.79,47154.49,29.40
22.55,45487.78,28.90
18.91,42392.95,28.10
16.92,39033.53,27.20
16.83,36314.04,26.00
12.61,34699.55,24.70
4.09,33640.93,23.80
0.90,32968.59,23.40
7.68,33044.03,23.30
15.12,34537.14,23.30
18.03,37396.41,23.30
21.31,38333.36,23.10
21.20,38523.75,23.00
17.59,39585.25,22.80
17.91,41007.84,22.50
20.69,42525.01,22.40
22.53,44028.43,22.20
26.54,45436.43,22.60
34.66,46380.11,23.40
28.00,46739.68,24.20
26.41,46634.37,24.90
28.05,45676.90,25.80
25.39,44230.15,27.00
25.68,43292.18,27.60
26.01,43019.50,27.70
23.65,41626.31,27.20
22.89,38802.56,26.60
18.94,35768.24,25.70
17.36,33354.60,24.50
15.87,32006.07,23.40
15.76,31180.56,22.60
14.35,30856.09,22.20
15.30,31242.96,21.80
15.85,33024.26,21.60
17.48,35950.28,21.50
20.22,37286.08,21.40
24.34,37966.41,21.30
42.93,38808.37,21.30
22.84,39704.76,21.50
21.56,40611.29,21.50
21.16,41426.40,21.40
24.20,42450.24,21.90
26.73,43028.28,22.70
26.90,43407.07,23.40
26.45,43688.91,23.90
25.15,43236.62,24.10
28.27,42236.44,24.40
21.03,41385.86,24.70
22.24,41406.85,25.40
25.53,40344.88,25.90
22.80,38383.22,26.00
25.30,35818.91,25.40
20.86,33611.45,24.40
19.88,31989.00,23.20
19.86,30569.67,22.30
19.05,29541.10,22.10
18.69,29295.87,21.80
20.19,29743.97,21.40
20.34,30616.65,21.20
19.82,31477.73,21.30
22.99,33600.72,21.20
25.60,35791.74,21.10
27.04,37706.88,21.00
28.16,39549.14,20.80
45.33,41074.19,20.50
57.42,42511.07,21.20
71.52,43991.81,22.10
65.89,45229.22,22.90
122.50,46006.52,24.60
84.77,46192.01,26.20
43.09,45291.55,27.40
27.55,43499.65,28.30
26.98,42646.93,28.70
25.74,41155.17,28.70
21.63,38916.09,28.50
19.91,36204.04,27.90
18.09,33818.12,26.80
17.95,31916.71,24.40
17.66,30628.54,22.00
17.80,29728.88,21.20
17.31,29252.03,20.40
16.93,29321.78,19.70
17.02,29683.97,19.00
16.78,30332.24,18.50
19.36,32650.65,18.00
18.49,35329.42,17.60
20.39,37900.58,17.20
19.41,40464.95,16.90
21.79,42680.32,16.70
29.77,44816.39,18.90
26.68,46694.16,21.30
28.47,48240.10,23.90
34.18,49315.21,25.60
58.46,49712.03,26.90
29.54,48821.24,28.00
31.92,47288.94,28.70
23.38,46389.58,29.00
22.21,44876.56,29.00
22.72,41622.32,28.70
19.07,37814.76,28.00
17.76,34863.09,27.10
16.64,32914.95,24.30
16.88,31869.36,21.60
17.01,31402.76,20.80
16.46,31732.14,20.20
16.85,33524.37,19.60
19.08,36505.68,19.20
25.82,37701.94,18.80
21.24,38718.12,18.20
23.72,40376.91,17.80
110.22,42211.14,17.60
39.02,43727.09,17.70
34.28,45041.38,17.70
33.78,46545.31,19.50
31.62,47767.63,22.30
73.20,48598.05,24.50
26.97,49021.97,26.20
28.66,48799.59,27.50
26.16,47954.94,28.60
22.67,46950.35,29.20
26.91,46997.07,29.40
21.80,45644.33,29.00
21.17,42370.71,28.20
16.98,38768.65,27.20
15.56,35993.06,25.70
13.52,34127.40,23.90
15.67,33053.31,22.60
14.82,32512.20,22.10
15.89,32926.92,21.70
19.80,34689.10,21.70
27.44,37766.83,21.60
26.56,38893.89,21.40
216.24,39881.79,21.20
28.57,41502.85,21.00
89.14,43256.95,20.80
28.65,44871.08,20.90
27.38,46054.98,21.00
54.22,47397.11,22.50
51.00,48584.24,24.00
67.43,49369.61,25.40
35.11,49967.67,26.50
30.03,49929.80,27.30
25.87,48691.60,27.80
41.48,46918.39,27.70
23.59,46261.69,27.10
21.67,44741.78,26.40
18.16,41595.90,25.80
16.97,38185.71,25.20
10.83,35679.98,24.60
14.75,34039.73,23.90
13.65,33062.80,23.50
13.04,32522.57,23.30
10.92,32577.10,23.00
16.96,34050.33,22.80
18.58,37046.00,22.70
23.53,38312.50,22.80
21.99,39225.86,22.80
20.91,40407.16,22.80
20.74,41580.89,22.90
20.38,42597.91,22.70
21.34,43178.83,22.30
32.06,43612.74,22.80
22.92,43755.61,24.00
27.62,44146.92,25.10
22.43,44893.99,26.40
25.24,45412.28,27.60
23.85,45140.65,28.20
23.05,44701.63,28.40
25.77,44860.94,28.20
20.74,43851.21,28.00
18.94,41051.59,27.50
18.17,38043.35,26.90
17.23,35741.84,26.10
13.46,34425.83,25.20
12.24,33504.76,24.60
12.93,32958.36,24.40
15.00,33360.04,24.30
17.91,35122.08,24.40
21.90,38227.37,24.30
22.33,39313.12,24.30
17.80,40177.76,24.20
17.97,41580.46,24.10
19.72,43148.67,23.90
22.37,44925.83,23.70
29.45,46508.08,23.40
47.55,48164.64,24.00
24.59,49161.06,25.00
177.24,49105.05,26.30
28.99,48986.46,27.70
28.31,47923.68,28.70
20.56,46211.94,29.10
50.59,44839.27,29.60
50.15,44123.15,29.70
23.91,42161.10,29.30
18.59,38529.16,28.80
16.54,35008.39,27.80
17.06,32475.69,26.70
16.33,30975.79,25.50
14.71,30072.25,24.90
11.90,29738.07,24.60
1.90,29978.49,24.30
6.09,31403.96,23.90
12.52,34229.57,23.50
16.72,35606.15,23.20
17.67,36224.16,22.90
16.66,37096.31,22.70
17.65,37682.53,22.50
19.49,37880.37,22.20
22.52,37791.56,21.90
20.81,38053.55,22.00
23.03,38111.84,22.60
21.68,38120.39,23.30
19.50,38189.17,24.10
20.07,38218.76,24.70
21.77,37946.63,24.80
21.93,37523.29,24.60
25.32,37890.13,24.40
25.49,37272.50,24.10
22.79,35625.76,23.90
21.72,33638.58,23.70
20.90,31783.67,23.50
19.93,30458.92,22.80
19.24,29579.62,21.90
17.85,29153.87,21.60
18.31,29106.00,21.30
18.11,29527.58,21.10
18.79,30605.63,20.90
20.23,31764.31,20.70
21.88,33342.72,20.60
21.47,34955.75,20.40
25.91,36061.94,20.20
21.58,36622.19,20.10
22.01,36604.28,20.00
20.20,36263.87,20.60
19.31,35822.46,21.70
19.05,35528.21,23.30
19.17,35535.56,24.80
19.02,35554.99,25.70
19.49,35490.26,26.40
20.44,35475.44,25.80
24.68,36180.22,24.60
22.93,35905.77,23.80
21.62,34615.61,23.50
20.90,32887.20,23.20
21.27,31141.46,22.60
19.97,29824.99,21.50
18.02,28959.05,20.20
18.28,28484.67,19.70
17.06,28336.07,19.30
16.75,28530.44,18.90
17.22,28952.86,18.40
17.61,29646.75,17.90
18.21,31364.17,17.50
22.38,33146.02,17.10
20.71,34316.68,16.80
22.93,35334.75,16.50
20.82,36045.47,16.40
20.81,36890.61,17.30
21.42,37992.46,18.80
25.61,39246.15,20.60
34.34,40418.69,22.10
29.73,41183.11,23.30
30.64,41254.43,24.10
43.47,40667.37,24.70
29.04,40357.04,25.00
28.28,39593.70,25.10
22.91,37300.80,25.10
19.17,34150.50,24.80
18.55,31637.36,24.00
16.53,30094.00,22.30
14.64,29228.07,20.00
12.81,28849.24,19.30
14.10,29192.66,18.70
15.63,30847.29,18.00
16.60,33677.45,17.40
17.48,35015.24,16.90
19.48,36028.07,16.50
21.86,37584.29,16.10
45.35,39222.91,15.80
24.00,40671.71,15.30
23.27,42174.74,15.00
51.08,43756.46,17.30
25.56,45151.09,19.50
33.24,46627.53,22.20
37.26,47954.73,23.80
24.86,48405.87,25.10
21.13,47730.79,26.20
21.07,46239.91,26.90
20.90,45579.50,27.30
21.11,43874.57,27.30
18.01,40288.30,27.00
17.86,36520.57,26.50
17.36,33764.91,25.70
17.26,32012.93,23.40
16.57,30909.97,21.00
15.99,30372.96,20.30
16.59,30549.11,19.70
16.97,32031.39,19.30
18.39,34766.96,19.00
20.67,36160.85,19.00
20.07,37473.20,18.80
22.15,39269.18,18.40
21.68,41379.25,18.00
24.15,43544.25,17.60
23.95,45309.81,17.30
27.67,46891.10,19.30
28.38,48364.61,21.30
35.08,49534.14,23.80
37.13,50321.08,25.40
30.25,50534.38,26.60
26.21,49605.54,27.40
25.37,48080.08,28.00
25.13,47192.56,28.10
25.06,45537.80,28.00
20.37,41962.59,27.60
18.27,38106.12,26.90
17.92,35121.05,25.90
16.80,33166.01,24.10
15.56,32039.99,22.30
13.13,31370.00,21.70
13.92,31394.49,21.20
16.51,32887.28,20.70
17.32,35577.28,20.20
18.13,36913.35,19.90
19.11,38309.19,19.90
19.47,40441.37,19.70
21.65,42658.84,19.30
42.12,44994.22,18.80
25.95,47108.04,18.50
25.91,49210.34,20.60
33.33,51026.09,22.70
40.32,52513.99,24.70
56.48,53743.36,25.90
30.14,53926.17,27.00
0.21,52722.27,27.80
-2.13,50573.27,28.20
22.49,49115.39,28.30
21.68,47337.31,28.10
20.46,43547.37,27.50
18.16,39431.77,26.60
16.71,36212.09,25.40
14.76,34045.03,23.70
14.05,32686.94,21.90
13.23,31824.22,21.20
12.62,31894.14,20.60
14.76,33456.87,20.20
16.62,36253.38,19.70
17.53,37593.84,19.30
19.23,39200.81,19.00
19.44,41294.51,18.80
18.86,43803.29,19.00
21.27,46168.84,19.30
22.49,48507.03,19.40
26.27,50812.26,21.00
31.16,52540.94,23.30
26.17,53850.31,25.10
48.89,54839.70,26.30
34.33,54689.58,27.40
25.22,53430.74,28.20
22.90,51245.67,28.70
23.61,49885.70,28.80
22.29,48218.72,28.50
18.60,44643.54,28.10
17.24,40800.18,27.30
