,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2019-08-28,4940.0,2377.0,11643.0
2019-08-29,5229.0,2414.0,11812.0
2019-08-30,6803.0,2920.0,15257.0
2019-08-31,6793.0,2919.0,16170.0
2019-09-01,6230.0,2833.0,13977.0
2019-09-02,5093.0,2602.0,11596.0
2019-09-03,4772.0,2601.0,11399.0
2019-09-04,5048.0,2402.0,11432.0
2019-09-05,5220.0,2496.0,11654.0
2019-09-06,6804.0,2864.0,15808.0
2019-09-07,7910.0,3333.0,17930.0
2019-09-08,5539.0,2833.0,12403.0
2019-09-09,4870.0,2642.0,11383.0
2019-09-10,5104.0,2480.0,11497.0
2019-09-11,5290.0,2658.0,12216.0
2019-09-12,5670.0,2595.0,12563.0
2019-09-13,6995.0,2885.0,15367.0
2019-09-14,8189.0,3279.0,17426.0
2019-09-15,5893.0,2943.0,12961.0
2019-09-16,5263.0,2656.0,11925.0
2019-09-17,5454.0,2564.0,12126.0
2019-09-18,5318.0,2386.0,11765.0
2019-09-19,5540.0,2473.0,12068.0
2019-09-20,7205.0,2806.0,14989.0
2019-09-21,8586.0,3349.0,17626.0
2019-09-22,5327.0,2717.0,11741.0
2019-09-23,4993.0,2594.0,11369.0
2019-09-24,5162.0,2362.0,11322.0
2019-09-25,5383.0,2327.0,11600.0
2019-09-26,5452.0,2360.0,11633.0
2019-09-27,6717.0,2666.0,14378.0
2019-09-28,7618.0,3118.0,16291.0
2019-09-29,5964.0,2681.0,12343.0
2019-09-30,4037.0,2043.0,9044.0
2019-10-01,5421.0,2523.0,11471.0
2019-10-02,5157.0,2372.0,11311.0
2019-10-03,5101.0,2645.0,11656.0
2019-10-04,6315.0,2746.0,13822.0
2019-10-05,7625.0,3131.0,16224.0
2019-10-06,6038.0,2762.0,12253.0
2019-10-07,4415.0,2355.0,10430.0
2019-10-08,4629.0,2331.0,10593.0
2019-10-09,4542.0,2315.0,10539.0
2019-10-10,4917.0,2442.0,11301.0
2019-10-11,6196.0,2995.0,14547.0
2019-10-12,8347.0,3090.0,16901.0
2019-10-13,5895.0,2640.0,11661.0
2019-10-14,4625.0,2540.0,10879.0
2019-10-15,4850.0,2423.0,10850.0
2019-10-16,4978.0,2450.0,11498.0
2019-10-17,5442.0,2608.0,12314.0
2019-10-18,6615.0,2852.0,15202.0
2019-10-19,7222.0,3035.0,16698.0
2019-10-20,5618.0,2814.0,13164.0
2019-10-21,4305.0,2538.0,10802.0
2019-10-22,4727.0,2365.0,10974.0
2019-10-23,4868.0,2347.0,11292.0
2019-10-24,5039.0,2353.0,11570.0
2019-10-25,6532.0,2907.0,14713.0
2019-10-26,7035.0,3042.0,15988.0
2019-10-27,4789.0,2887.0,12078.0
2019-10-28,4044.0,2405.0,10187.0
2019-10-29,4339.0,2571.0,10679.0
2019-10-30,5335.0,3008.0,12397.0
2019-10-31,3499.0,2075.0,8731.0
2019-11-01,5978.0,2715.0,13681.0
2019-11-02,7114.0,3239.0,17021.0
2019-11-03,4936.0,2841.0,11851.0
2019-11-04,4230.0,2505.0,10447.0
2019-11-05,4374.0,2373.0,10489.0
2019-11-06,4567.0,2322.0,10636.0
2019-11-07,4644.0,2360.0,10826.0
2019-11-08,5777.0,2678.0,13296.0
2019-11-09,6991.0,3101.0,16814.0
2019-11-10,4917.0,2812.0,11914.0
2019-11-11,4087.0,2315.0,10190.0
2019-11-12,4318.0,2329.0,10302.0
2019-11-13,4445.0,2220.0,10309.0
2019-11-14,4848.0,2487.0,11172.0
2019-11-15,6150.0,2675.0,13763.0
2019-11-16,7626.0,3296.0,18582.0
2019-11-17,4958.0,2940.0,12214.0
2019-11-18,4296.0,2435.0,10320.0
2019-11-19,4621.0,2472.0,10899.0
2019-11-20,4669.0,2356.0,10760.0
2019-11-21,4772.0,2425.0,11143.0
2019-11-22,6128.0,2764.0,13748.0
2019-11-23,6267.0,3049.0,15393.0
2019-11-24,5008.0,3062.0,12728.0
2019-11-25,4852.0,2931.0,12164.0
2019-11-26,5219.0,3038.0,12936.0
2019-11-27,6149.0,3906.0,16087.0
2019-11-28,1943.0,2345.0,7801.0
2019-11-29,7006.0,3290.0,21411.0
2019-11-30,4157.0,2405.0,12116.0
2019-12-01,4209.0,2829.0,10660.0
2019-12-02,4653.0,2630.0,11071.0
2019-12-03,4911.0,2688.0,11429.0
2019-12-04,5211.0,2528.0,11474.0
2019-12-05,5681.0,2803.0,12615.0
2019-12-06,7047.0,3082.0,15101.0
2019-12-07,7822.0,3743.0,18409.0
2019-12-08,5597.0,3364.0,13159.0
2019-12-09,4732.0,2719.0,11418.0
2019-12-10,5166.0,2763.0,11752.0
2019-12-11,5317.0,2978.0,12387.0
2019-12-12,5737.0,2981.0,12895.0
2019-12-13,7351.0,3517.0,16415.0
2019-12-14,8035.0,4661.0,20452.0
2019-12-15,3076.0,2503.0,7682.0
2019-12-16,4201.0,2785.0,10569.0
2019-12-17,5306.0,3081.0,12491.0
2019-12-18,5930.0,3218.0,13879.0
2019-12-19,6357.0,3369.0,14779.0
2019-12-20,7858.0,3940.0,18598.0
2019-12-21,7847.0,4633.0,20605.0
2019-12-22,6115.0,4159.0,16349.0
2019-12-23,7227.0,4897.0,19123.0
2019-12-24,5135.0,4279.0,14203.0
2019-12-25,1972.0,783.0,4194.0
2019-12-26,6111.0,3184.0,15055.0
2019-12-27,7420.0,3350.0,16692.0
2019-12-28,6592.0,3187.0,14992.0
2019-12-29,5297.0,2809.0,11646.0
2019-12-30,8679.0,4032.0,19018.0
2019-12-31,5399.0,3709.0,13607.0
2020-01-01,5855.0,2662.0,13277.0
2020-01-02,6671.0,3529.0,15443.0
2020-01-03,8652.0,3916.0,18402.0
2020-01-04,8250.0,4165.0,18934.0
2020-01-05,5872.0,3693.0,14149.0
2020-01-06,5565.0,3344.0,13152.0
2020-01-07,6161.0,3421.0,13963.0
2020-01-08,6349.0,3470.0,14499.0
2020-01-09,6821.0,4142.0,15891.0
2020-01-10,6897.0,4811.0,16464.0
2020-01-11,4103.0,2587.0,9344.0
2020-01-12,4496.0,3131.0,10717.0
2020-01-13,5674.0,3326.0,13159.0
2020-01-14,5968.0,3068.0,13240.0
2020-01-15,6460.0,3756.0,15133.0
2020-01-16,6636.0,4084.0,15578.0
2020-01-17,5082.0,2545.0,10777.0
2020-01-18,9124.0,4679.0,21107.0
2020-01-19,5492.0,3257.0,12523.0
2020-01-20,5767.0,3428.0,14399.0
2020-01-21,5601.0,3279.0,12902.0
2020-01-22,5550.0,2811.0,12572.0
2020-01-23,5793.0,3261.0,12756.0
2020-01-24,7254.0,3616.0,15545.0
2020-01-25,7659.0,4104.0,17973.0
2020-01-26,6017.0,3791.0,13985.0
2020-01-27,5742.0,3462.0,13431.0
2020-01-28,5394.0,2910.0,12074.0
2020-01-29,5472.0,2976.0,12248.0
2020-01-30,6485.0,3337.0,13938.0
