,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2019-05-25,280299.0,85698.0,506739.0
2019-05-26,232337.0,75981.0,423398.0
2019-05-27,215754.0,74239.0,401892.0
2019-05-28,233324.0,85997.0,454343.0
2019-05-29,249116.0,86714.0,479839.0
2019-05-30,343942.0,112778.0,640908.0
2019-05-31,175443.0,60993.0,342292.0
2019-06-01,276076.0,85317.0,502888.0
2019-06-02,241550.0,82373.0,445657.0
2019-06-03,235139.0,87465.0,459288.0
2019-06-04,251833.0,87544.0,483957.0
2019-06-05,256947.0,87969.0,489386.0
2019-06-06,266588.0,87919.0,500742.0
2019-06-07,291314.0,91562.0,538448.0
2019-06-08,287967.0,88825.0,523033.0
2019-06-09,249194.0,83121.0,453219.0
2019-06-10,242504.0,89449.0,472774.0
2019-06-11,252955.0,88705.0,485276.0
2019-06-12,254124.0,88603.0,488832.0
2019-06-13,218357.0,73068.0,413812.0
2019-06-14,280927.0,92247.0,529432.0
2019-06-15,282926.0,91040.0,521290.0
2019-06-16,243969.0,81275.0,441496.0
2019-06-17,234214.0,85824.0,457968.0
2019-06-18,249172.0,86431.0,474962.0
2019-06-19,250695.0,86360.0,476635.0
2019-06-20,261690.0,87813.0,494813.0
2019-06-21,280632.0,88944.0,517622.0
2019-06-22,280467.0,85817.0,505417.0
2019-06-23,251978.0,81989.0,451526.0
2019-06-24,242048.0,86652.0,465092.0
2019-06-25,247575.0,85709.0,470340.0
2019-06-26,250731.0,85890.0,474082.0
2019-06-27,263700.0,87991.0,494815.0
2019-06-28,292681.0,93796.0,544196.0
2019-06-29,285832.0,89970.0,519491.0
2019-06-30,155540.0,55591.0,290202.0
2019-07-01,231886.0,86861.0,453267.0
2019-07-02,243638.0,86406.0,466743.0
2019-07-03,263565.0,98270.0,508703.0
2019-07-04,204449.0,74635.0,370480.0
2019-07-05,268048.0,86295.0,496203.0
2019-07-06,275156.0,86391.0,497641.0
2019-07-07,240283.0,81850.0,440035.0
2019-07-08,234818.0,88668.0,461108.0
2019-07-09,247793.0,87112.0,474868.0
2019-07-10,254788.0,88941.0,485492.0
2019-07-11,257236.0,90859.0,492864.0
2019-07-12,282321.0,93045.0,534525.0
2019-07-13,276898.0,89134.0,511106.0
2019-07-14,241477.0,82924.0,444024.0
2019-07-15,239529.0,88322.0,471177.0
2019-07-16,255690.0,88282.0,489675.0
2019-07-17,255114.0,88511.0,489801.0
2019-07-18,262056.0,88011.0,497229.0
2019-07-19,285740.0,91984.0,535124.0
2019-07-20,290456.0,90263.0,528309.0
2019-07-21,257125.0,84379.0,463700.0
2019-07-22,239797.0,87547.0,466579.0
2019-07-23,251123.0,87196.0,481951.0
2019-07-24,249652.0,87232.0,480263.0
2019-07-25,258774.0,87743.0,491233.0
2019-07-26,280632.0,92116.0,527361.0
2019-07-27,277773.0,87580.0,509247.0
2019-07-28,245637.0,82099.0,449439.0
2019-07-29,236714.0,86861.0,460695.0
2019-07-30,330366.0,110221.0,613861.0
2019-07-31,154067.0,55679.0,304930.0
2019-08-01,254161.0,90561.0,476479.0
2019-08-02,275667.0,93456.0,514328.0
2019-08-03,277983.0,90561.0,505059.0
2019-08-04,241880.0,83232.0,437751.0
2019-08-05,236991.0,90240.0,459285.0
2019-08-06,238948.0,86211.0,458635.0
2019-08-07,237244.0,86202.0,460927.0
2019-08-08,257071.0,88669.0,478302.0
2019-08-09,293218.0,97736.0,538894.0
2019-08-10,289871.0,92529.0,524404.0
2019-08-11,260379.0,89020.0,467715.0
2019-08-12,252544.0,95253.0,484010.0
2019-08-13,260704.0,95735.0,493105.0
2019-08-14,275353.0,96027.0,506333.0
2019-08-15,285985.0,95786.0,519838.0
2019-08-16,315031.0,101019.0,567472.0
2019-08-17,314683.0,97056.0,558788.0
2019-08-18,273744.0,90371.0,492308.0
2019-08-19,265194.0,97306.0,504813.0
2019-08-20,276276.0,95641.0,517403.0
2019-08-21,272759.0,92936.0,511554.0
2019-08-22,281741.0,90935.0,514320.0
2019-08-23,308376.0,95959.0,561776.0
2019-08-24,306141.0,93393.0,549892.0
2019-08-25,271471.0,90344.0,490119.0
2019-08-26,262056.0,92873.0,501616.0
2019-08-27,271860.0,90780.0,515246.0
2019-08-28,277199.0,90281.0,511929.0
2019-08-29,288360.0,92312.0,528182.0
2019-08-30,320579.0,100233.0,584588.0
2019-08-31,273503.0,93521.0,508131.0
2019-09-01,264295.0,81862.0,463941.0
2019-09-02,245436.0,81773.0,452431.0
2019-09-03,283062.0,94820.0,529093.0
2019-09-04,292756.0,95180.0,538492.0
2019-09-05,289264.0,94351.0,537474.0
2019-09-06,331174.0,101725.0,603220.0
2019-09-07,343161.0,100383.0,599683.0
2019-09-08,291037.0,94621.0,515955.0
2019-09-09,285442.0,98071.0,532924.0
2019-09-10,293971.0,95074.0,539465.0
2019-09-11,295134.0,98570.0,557772.0
2019-09-12,300774.0,97041.0,560245.0
2019-09-13,341134.0,104910.0,631640.0
2019-09-14,339030.0,101235.0,607659.0
2019-09-15,284092.0,93761.0,517860.0
2019-09-16,274388.0,98326.0,543486.0
2019-09-17,285873.0,94922.0,541438.0
2019-09-18,295093.0,96625.0,556292.0
2019-09-19,292611.0,93943.0,548578.0
2019-09-20,324832.0,98900.0,599559.0
2019-09-21,330477.0,96734.0,588448.0
2019-09-22,284193.0,92034.0,513944.0
2019-09-23,267128.0,94058.0,513436.0
2019-09-24,269398.0,89945.0,508140.0
2019-09-25,266285.0,88396.0,505655.0
2019-09-26,266670.0,87396.0,500389.0
2019-09-27,304274.0,92285.0,551722.0
2019-09-28,298516.0,87870.0,530343.0
2019-09-29,265626.0,84477.0,471649.0
2019-09-30,162630.0,58532.0,319536.0
2019-10-01,249891.0,86897.0,474914.0
2019-10-02,251761.0,85193.0,475128.0
2019-10-03,253741.0,83935.0,473863.0
2019-10-04,288446.0,88748.0,524159.0
2019-10-05,298244.0,88033.0,524059.0
2019-10-06,244879.0,83251.0,444678.0
2019-10-07,234908.0,85660.0,452998.0
2019-10-08,246663.0,86089.0,475589.0
2019-10-09,229398.0,80862.0,440965.0
2019-10-10,237625.0,82193.0,453842.0
2019-10-11,270521.0,88258.0,508248.0
2019-10-12,276125.0,85326.0,500711.0
2019-10-13,235080.0,80806.0,432272.0
2019-10-14,214867.0,82151.0,425055.0
2019-10-15,241914.0,87472.0,472811.0
2019-10-16,264621.0,93955.0,517490.0
2019-10-17,261568.0,91911.0,508508.0
2019-10-18,302443.0,98055.0,568110.0
2019-10-19,320405.0,100079.0,584123.0
2019-10-20,273585.0,94663.0,509813.0
2019-10-21,248015.0,93685.0,493523.0
2019-10-22,259564.0,92906.0,508475.0
2019-10-23,269282.0,95079.0,524954.0
2019-10-24,269472.0,93585.0,520448.0
2019-10-25,297846.0,97891.0,563735.0
2019-10-26,299529.0,93845.0,548795.0
2019-10-27,250599.0,88123.0,466985.0
2019-10-28,236358.0,90833.0,474513.0
2019-10-29,246516.0,90611.0,489036.0
2019-10-30,325061.0,121098.0,639399.0
2019-10-31,156719.0,60567.0,318516.0
2019-11-01,274233.0,88111.0,507159.0
2019-11-02,280769.0,88818.0,506428.0
