,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2019-07-20,43320.0,17828.0,76063.0
2019-07-21,36050.0,16316.0,64374.0
2019-07-22,40998.0,16815.0,72412.0
2019-07-23,45783.0,17743.0,77740.0
2019-07-24,46713.0,17657.0,79248.0
2019-07-25,47104.0,17682.0,79482.0
2019-07-26,49357.0,18353.0,84185.0
2019-07-27,45895.0,17812.0,78856.0
2019-07-28,36156.0,15950.0,64100.0
2019-07-29,40339.0,17340.0,72227.0
2019-07-30,48576.0,19244.0,84382.0
2019-07-31,35086.0,14036.0,62350.0
2019-08-01,43952.0,17436.0,76720.0
2019-08-02,46840.0,17994.0,81972.0
2019-08-03,44227.0,17645.0,77593.0
2019-08-04,34113.0,15505.0,62162.0
2019-08-05,37679.0,16492.0,69237.0
2019-08-06,38810.0,16438.0,70047.0
2019-08-07,39190.0,15713.0,69065.0
2019-08-08,42192.0,17530.0,74261.0
2019-08-09,46557.0,18517.0,82046.0
2019-08-10,42443.0,17674.0,75819.0
2019-08-11,35782.0,15969.0,63681.0
2019-08-12,40054.0,17256.0,72378.0
2019-08-13,40421.0,16810.0,72655.0
2019-08-14,43338.0,17270.0,76898.0
2019-08-15,44605.0,17867.0,78679.0
2019-08-16,49125.0,18766.0,85571.0
2019-08-17,45821.0,18466.0,80699.0
2019-08-18,38691.0,16475.0,67378.0
2019-08-19,42034.0,17764.0,75444.0
2019-08-20,45455.0,17929.0,80044.0
2019-08-21,47638.0,17834.0,82341.0
2019-08-22,50336.0,18599.0,86186.0
2019-08-23,52022.0,19543.0,90497.0
2019-08-24,50508.0,18740.0,86801.0
2019-08-25,42086.0,17524.0,74485.0
2019-08-26,49926.0,18793.0,85849.0
2019-08-27,52859.0,19282.0,89568.0
2019-08-28,52220.0,18304.0,87363.0
2019-08-29,55469.0,19743.0,92717.0
2019-08-30,58589.0,21573.0,99582.0
2019-08-31,45788.0,19733.0,82931.0
2019-09-01,43038.0,17340.0,75134.0
2019-09-02,38251.0,17527.0,72211.0
2019-09-03,53940.0,20491.0,95329.0
2019-09-04,57488.0,20483.0,97670.0
2019-09-05,56852.0,20586.0,96520.0
2019-09-06,61951.0,21902.0,105776.0
2019-09-07,60600.0,22251.0,104394.0
2019-09-08,49418.0,20370.0,87300.0
2019-09-09,57218.0,21837.0,99234.0
2019-09-10,59016.0,21293.0,100654.0
2019-09-11,62861.0,22203.0,106304.0
2019-09-12,61451.0,22150.0,108966.0
2019-09-13,67949.0,24078.0,120237.0
2019-09-14,65077.0,23059.0,113918.0
2019-09-15,54567.0,21187.0,96001.0
2019-09-16,63228.0,22321.0,108061.0
2019-09-17,66308.0,22539.0,110992.0
2019-09-18,66193.0,22350.0,111146.0
2019-09-19,65079.0,21764.0,110810.0
2019-09-20,69111.0,22408.0,116998.0
2019-09-21,65221.0,21496.0,109943.0
2019-09-22,55231.0,20350.0,95496.0
2019-09-23,60100.0,20782.0,102265.0
2019-09-24,60339.0,20503.0,102041.0
2019-09-25,62123.0,19800.0,98575.0
2019-09-26,61372.0,19396.0,95508.0
2019-09-27,66889.0,20838.0,103564.0
2019-09-28,60754.0,19179.0,94207.0
2019-09-29,52206.0,18392.0,82572.0
2019-09-30,45209.0,16034.0,73442.0
2019-10-01,49895.0,18440.0,85628.0
2019-10-02,49773.0,17798.0,84810.0
2019-10-03,46213.0,17071.0,79385.0
2019-10-04,51513.0,18520.0,89207.0
2019-10-05,48924.0,18304.0,85478.0
2019-10-06,38046.0,16567.0,68263.0
2019-10-07,45526.0,17553.0,79536.0
2019-10-08,51184.0,19129.0,88111.0
2019-10-09,42134.0,16547.0,73278.0
2019-10-10,45125.0,17111.0,77669.0
