,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2019-05-25,166173.0,56655.0,299688.0
2019-05-26,138688.0,49425.0,247209.0
2019-05-27,101559.0,43190.0,197506.0
2019-05-28,127766.0,50444.0,240190.0
2019-05-29,143796.0,51042.0,260663.0
2019-05-30,178376.0,59987.0,316752.0
2019-05-31,121721.0,43422.0,223152.0
2019-06-01,155433.0,53598.0,282125.0
2019-06-02,134982.0,51985.0,243988.0
2019-06-03,130624.0,51748.0,244175.0
2019-06-04,144669.0,52427.0,264159.0
2019-06-05,150379.0,52601.0,269250.0
2019-06-06,148861.0,52435.0,267088.0
2019-06-07,166177.0,55315.0,293780.0
2019-06-08,166590.0,54944.0,292870.0
2019-06-09,128682.0,50787.0,235161.0
2019-06-10,142065.0,54581.0,261564.0
2019-06-11,151343.0,53350.0,270430.0
2019-06-12,139296.0,52015.0,257017.0
2019-06-13,133254.0,47229.0,240213.0
2019-06-14,170663.0,56291.0,302205.0
2019-06-15,160525.0,58738.0,298709.0
2019-06-16,130186.0,51499.0,240111.0
2019-06-17,132436.0,52448.0,250137.0
2019-06-18,145385.0,51915.0,262429.0
2019-06-19,143017.0,51665.0,261195.0
2019-06-20,154595.0,54016.0,278357.0
2019-06-21,169924.0,56135.0,299442.0
2019-06-22,167553.0,54703.0,294172.0
2019-06-23,136763.0,51855.0,246030.0
2019-06-24,138459.0,52731.0,257300.0
2019-06-25,145711.0,50224.0,256175.0
2019-06-26,144944.0,49254.0,255564.0
2019-06-27,153016.0,51615.0,268632.0
2019-06-28,169885.0,56500.0,300956.0
2019-06-29,158936.0,53985.0,284064.0
2019-06-30,111038.0,40247.0,200984.0
2019-07-01,131657.0,50396.0,241864.0
2019-07-02,130685.0,48820.0,238567.0
2019-07-03,142020.0,57106.0,267907.0
2019-07-04,109908.0,45375.0,200361.0
2019-07-05,143041.0,49468.0,258297.0
2019-07-06,142334.0,50341.0,259868.0
2019-07-07,117840.0,46492.0,215053.0
2019-07-08,128796.0,49610.0,236545.0
2019-07-09,139051.0,49117.0,247557.0
2019-07-10,147565.0,50209.0,257187.0
2019-07-11,151895.0,51651.0,264037.0
2019-07-12,163029.0,53597.0,284485.0
2019-07-13,155616.0,52861.0,277430.0
2019-07-14,127923.0,48512.0,228710.0
2019-07-15,135582.0,50740.0,247752.0
2019-07-16,140355.0,49854.0,252982.0
2019-07-17,144831.0,50974.0,260284.0
2019-07-18,144190.0,50296.0,258641.0
2019-07-19,154861.0,53060.0,275930.0
2019-07-20,155558.0,52869.0,276160.0
2019-07-21,131397.0,48749.0,233525.0
2019-07-22,132346.0,50134.0,242822.0
2019-07-23,139933.0,49681.0,250708.0
2019-07-24,140580.0,48891.0,251939.0
2019-07-25,144647.0,49000.0,256792.0
2019-07-26,154122.0,52126.0,275429.0
2019-07-27,150825.0,50871.0,269507.0
2019-07-28,125955.0,46517.0,224968.0
2019-07-29,124006.0,47993.0,234038.0
2019-07-30,160632.0,55741.0,287377.0
2019-07-31,107718.0,39193.0,198722.0
2019-08-01,146926.0,49965.0,257676.0
2019-08-02,162391.0,52558.0,280562.0
2019-08-03,159263.0,52189.0,276690.0
2019-08-04,131326.0,47899.0,227205.0
2019-08-05,133735.0,49009.0,238839.0
