date,accum_confirm,new_confirm,infect_rate,accum_death,new_death,fatal_rate
2020-05-14,343051,2390,1.31,27641,164,8.06
2020-05-15,345813,2762,1.32,27878,237,8.06
2020-05-16,348232,2419,1.33,28049,171,8.05
2020-05-17,350121,1889,1.34,28232,183,8.06
2020-05-18,351371,1250,1.34,28339,107,8.07
2020-05-19,352845,1474,1.35,28558,219,8.09
2020-05-20,354370,1525,1.35,28636,78,8.08
2020-05-21,356458,2088,1.36,28743,107,8.06
2020-05-22,358154,1696,1.37,28853,110,8.06
2020-05-23,359926,1772,1.38,29031,178,8.07
2020-05-24,361515,1589,1.38,29141,110,8.06
2020-05-25,362764,1249,1.39,29229,88,8.06
2020-05-26,363836,1072,1.39,29302,73,8.05
2020-05-27,364965,1129,1.4,29484,182,8.08
2020-05-28,366733,1768,1.4,29529,45,8.05
2020-05-29,368284,1551,1.41,29646,117,8.05
2020-05-30,369660,1376,1.41,29710,64,8.04
2020-05-31,370770,1110,1.42,29784,74,8.03
2020-06-01,371711,941,1.42,29917,133,8.05
2020-06-02,373040,1329,1.43,29968,51,8.03
2020-06-03,374085,1045,1.43,30019,51,8.02
2020-06-04,375133,1048,1.43,30174,155,8.04
2020-06-05,376208,1075,1.44,30236,62,8.04
2020-06-06,377316,1108,1.44,30280,44,8.03
2020-06-07,378097,781,1.45,30374,94,8.03
2020-06-08,378799,702,1.45,30417,43,8.03
2020-06-09,379482,683,1.45,30458,41,8.03
